split_name	fold_id	variant	candidate	weights	n	n_pos	prevalence	AUPRC	AUROC	Brier	top5_precision	recall_at_5	enrichment_at_5	top10_precision	recall_at_10	enrichment_at_10
repeated_stratified_5x5_internal	rs_08	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.4444444444444444, ""expert_qk_no_anchor"": 0.3444444444444444, ""expert_qk_quantum_only"": 0.10000000000000002, ""expert_structure"": 0.05000000000000001, ""expert_retrieval"": 0.061111111111111116}"												
repeated_stratified_5x5_internal	rs_08	nested_selected_weights	selected	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
repeated_stratified_5x5_internal	rs_09	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	72.0	17.0	0.2361111111111111	0.5443926404778352	0.7850267379679144	0.1840450852739751	0.6	0.17647058823529413	2.541176470588235	0.5	0.29411764705882354	2.1176470588235294
repeated_stratified_5x5_internal	rs_09	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	72.0	17.0	0.2361111111111111	0.5032420370453753	0.7508021390374331	0.19492301424703018	0.6	0.17647058823529413	2.541176470588235	0.5	0.29411764705882354	2.1176470588235294
repeated_stratified_5x5_internal	rs_09	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	72.0	17.0	0.2361111111111111	0.4865708558606215	0.7497326203208556	0.19184545685826493	0.6	0.17647058823529413	2.541176470588235	0.4	0.23529411764705882	1.6941176470588237
repeated_stratified_5x5_internal	rs_09	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	72.0	17.0	0.2361111111111111	0.48326052513078344	0.7636363636363637	0.1895003709401657	0.6	0.17647058823529413	2.541176470588235	0.4	0.23529411764705882	1.6941176470588237
repeated_stratified_5x5_internal	rs_09	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	72.0	17.0	0.2361111111111111	0.47325480838538864	0.6994652406417112	0.20839663762415186	0.6	0.17647058823529413	2.541176470588235	0.4	0.23529411764705882	1.6941176470588237
repeated_stratified_5x5_internal	rs_09	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	72.0	17.0	0.2361111111111111	0.383073440439343	0.7262032085561498	0.20326488021303282	0.4	0.11764705882352941	1.6941176470588237	0.4	0.23529411764705882	1.6941176470588237
repeated_stratified_5x5_internal	rs_09	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.45327924273157544, ""expert_qk_no_anchor"": 0.3510480054090601, ""expert_qk_quantum_only"": 0.099526707234618, ""expert_structure"": 0.04841108857336038, ""expert_retrieval"": 0.04773495605138608}"												
repeated_stratified_5x5_internal	rs_09	nested_selected_weights	selected	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
repeated_stratified_5x5_internal	rs_10	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	16.0	0.22535211267605634	0.4330369936502181	0.6227272727272728	0.22491523700939897	0.4	0.125	1.7750000000000001	0.5	0.3125	2.21875
repeated_stratified_5x5_internal	rs_10	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	16.0	0.22535211267605634	0.43123646437056823	0.6409090909090909	0.20165543524188007	0.6	0.1875	2.6624999999999996	0.5	0.3125	2.21875
repeated_stratified_5x5_internal	rs_10	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	16.0	0.22535211267605634	0.4085521792797814	0.6306818181818182	0.21183542744173028	0.4	0.125	1.7750000000000001	0.5	0.3125	2.21875
repeated_stratified_5x5_internal	rs_10	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	71.0	16.0	0.22535211267605634	0.4048093065982879	0.6181818181818182	0.20281428171683638	0.6	0.1875	2.6624999999999996	0.5	0.3125	2.21875
repeated_stratified_5x5_internal	rs_10	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	71.0	16.0	0.22535211267605634	0.4034504279625785	0.6431818181818181	0.20512234829436332	0.4	0.125	1.7750000000000001	0.4	0.25	1.7750000000000001
repeated_stratified_5x5_internal	rs_10	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	16.0	0.22535211267605634	0.3616966946945666	0.5852272727272728	0.22632425994127858	0.6	0.1875	2.6624999999999996	0.4	0.25	1.7750000000000001
repeated_stratified_5x5_internal	rs_10	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.44722222222222224, ""expert_qk_no_anchor"": 0.34722222222222215, ""expert_qk_quantum_only"": 0.10000000000000002, ""expert_structure"": 0.05555555555555555, ""expert_retrieval"": 0.05000000000000001}"												
repeated_stratified_5x5_internal	rs_10	nested_selected_weights	selected	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
repeated_stratified_5x5_internal	rs_11	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.3274524201138302	0.5980392156862745	0.19904573540751103	0.4	0.11764705882352941	1.670588235294118	0.4	0.23529411764705882	1.670588235294118
repeated_stratified_5x5_internal	rs_11	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.27279485152432736	0.5348583877995643	0.2085444679777755	0.2	0.058823529411764705	0.835294117647059	0.2	0.11764705882352941	0.835294117647059
repeated_stratified_5x5_internal	rs_11	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.259089525968234	0.5021786492374728	0.2108935045020315	0.2	0.058823529411764705	0.835294117647059	0.3	0.17647058823529413	1.2529411764705882
repeated_stratified_5x5_internal	rs_11	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.2562413012919075	0.49346405228758167	0.21013822036970944	0.2	0.058823529411764705	0.835294117647059	0.3	0.17647058823529413	1.2529411764705882
repeated_stratified_5x5_internal	rs_11	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	71.0	17.0	0.23943661971830985	0.2302784373395032	0.44008714596949894	0.20766138387467564	0.2	0.058823529411764705	0.835294117647059	0.2	0.11764705882352941	0.835294117647059
repeated_stratified_5x5_internal	rs_11	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.20989633448332612	0.4117647058823529	0.22422692857103696	0.0	0.0	0.0	0.2	0.11764705882352941	0.835294117647059
repeated_stratified_5x5_internal	rs_11	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.44999999999999996, ""expert_qk_no_anchor"": 0.3499999999999999, ""expert_qk_quantum_only"": 0.10000000000000002, ""expert_structure"": 0.05000000000000001, ""expert_retrieval"": 0.05000000000000001}"												
repeated_stratified_5x5_internal	rs_11	nested_selected_weights	selected	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
repeated_stratified_5x5_internal	rs_12	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.42007289577847723	0.6307189542483661	0.204498581241203	0.6	0.17647058823529413	2.5058823529411764	0.5	0.29411764705882354	2.088235294117647
repeated_stratified_5x5_internal	rs_12	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.3912096022613084	0.6045751633986928	0.22426892891112413	0.4	0.11764705882352941	1.670588235294118	0.4	0.23529411764705882	1.670588235294118
repeated_stratified_5x5_internal	rs_12	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.3782991960512444	0.6230936819172114	0.2130328130209907	0.4	0.11764705882352941	1.670588235294118	0.5	0.29411764705882354	2.088235294117647
repeated_stratified_5x5_internal	rs_12	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.371913199323479	0.537037037037037	0.21854567731011046	0.6	0.17647058823529413	2.5058823529411764	0.4	0.23529411764705882	1.670588235294118
repeated_stratified_5x5_internal	rs_12	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	71.0	17.0	0.23943661971830985	0.3716720724921969	0.6023965141612201	0.20649873778938793	0.4	0.11764705882352941	1.670588235294118	0.5	0.29411764705882354	2.088235294117647
repeated_stratified_5x5_internal	rs_12	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.34136934040411077	0.6111111111111112	0.21324645205284573	0.4	0.11764705882352941	1.670588235294118	0.4	0.23529411764705882	1.670588235294118
repeated_stratified_5x5_internal	rs_12	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.4561941251596424, ""expert_qk_no_anchor"": 0.35197956577266915, ""expert_qk_quantum_only"": 0.09910600255427843, ""expert_structure"": 0.046998722860791826, ""expert_retrieval"": 0.04572158365261814}"												
repeated_stratified_5x5_internal	rs_12	nested_selected_weights	selected	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
repeated_stratified_5x5_internal	rs_13	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.5101287742049667	0.6917211328976034	0.18912099923960413	0.8	0.23529411764705882	3.341176470588236	0.5	0.29411764705882354	2.088235294117647
repeated_stratified_5x5_internal	rs_13	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	71.0	17.0	0.23943661971830985	0.38621867275912736	0.599128540305011	0.2009816727306132	0.4	0.11764705882352941	1.670588235294118	0.3	0.17647058823529413	1.2529411764705882
repeated_stratified_5x5_internal	rs_13	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.3642330278114809	0.5969498910675382	0.20635432846115653	0.4	0.11764705882352941	1.670588235294118	0.3	0.17647058823529413	1.2529411764705882
repeated_stratified_5x5_internal	rs_13	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.3612248452870911	0.5588235294117647	0.21682872615402968	0.4	0.11764705882352941	1.670588235294118	0.3	0.17647058823529413	1.2529411764705882
repeated_stratified_5x5_internal	rs_13	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.35658457210532957	0.5413943355119826	0.21696088663919105	0.4	0.11764705882352941	1.670588235294118	0.3	0.17647058823529413	1.2529411764705882
repeated_stratified_5x5_internal	rs_13	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.3502328300127449	0.5457516339869282	0.22984380518021988	0.4	0.11764705882352941	1.670588235294118	0.2	0.11764705882352941	0.835294117647059
repeated_stratified_5x5_internal	rs_13	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.45309706257982124, ""expert_qk_no_anchor"": 0.35098978288633453, ""expert_qk_quantum_only"": 0.09955300127713923, ""expert_structure"": 0.04849936143039592, ""expert_retrieval"": 0.047860791826309076}"												
repeated_stratified_5x5_internal	rs_13	nested_selected_weights	selected	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
repeated_stratified_5x5_internal	rs_14	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	72.0	17.0	0.2361111111111111	0.3967808032425876	0.6502673796791443	0.20283432513434846	0.4	0.11764705882352941	1.6941176470588237	0.4	0.23529411764705882	1.6941176470588237
repeated_stratified_5x5_internal	rs_14	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	72.0	17.0	0.2361111111111111	0.351824278547494	0.6203208556149732	0.20768366547598527	0.2	0.058823529411764705	0.8470588235294119	0.3	0.17647058823529413	1.2705882352941176
repeated_stratified_5x5_internal	rs_14	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	72.0	17.0	0.2361111111111111	0.3344908750071479	0.6245989304812833	0.20953286743159902	0.2	0.058823529411764705	0.8470588235294119	0.4	0.23529411764705882	1.6941176470588237
repeated_stratified_5x5_internal	rs_14	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	72.0	17.0	0.2361111111111111	0.3079599711395509	0.6106951871657754	0.21816136448084802	0.2	0.058823529411764705	0.8470588235294119	0.3	0.17647058823529413	1.2705882352941176
repeated_stratified_5x5_internal	rs_14	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	72.0	17.0	0.2361111111111111	0.3055434185081266	0.6106951871657753	0.2056647364831271	0.2	0.058823529411764705	0.8470588235294119	0.3	0.17647058823529413	1.2705882352941176
repeated_stratified_5x5_internal	rs_14	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	72.0	17.0	0.2361111111111111	0.29629140787027075	0.611764705882353	0.22385875016839524	0.0	0.0	0.0	0.2	0.11764705882352941	0.8470588235294119
repeated_stratified_5x5_internal	rs_14	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.45033806626098716, ""expert_qk_no_anchor"": 0.3481068289384719, ""expert_qk_quantum_only"": 0.099526707234618, ""expert_structure"": 0.054293441514536855, ""expert_retrieval"": 0.04773495605138608}"												
repeated_stratified_5x5_internal	rs_14	nested_selected_weights	selected	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
repeated_stratified_5x5_internal	rs_15	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	16.0	0.22535211267605634	0.49727674325900456	0.6840909090909091	0.19585847202006265	0.6	0.1875	2.6624999999999996	0.5	0.3125	2.21875
repeated_stratified_5x5_internal	rs_15	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	16.0	0.22535211267605634	0.48173180164183216	0.7045454545454546	0.185812291508686	0.6	0.1875	2.6624999999999996	0.6	0.375	2.6624999999999996
repeated_stratified_5x5_internal	rs_15	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	71.0	16.0	0.22535211267605634	0.4752981391111814	0.7136363636363636	0.18448701063884684	0.4	0.125	1.7750000000000001	0.6	0.375	2.6624999999999996
repeated_stratified_5x5_internal	rs_15	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	16.0	0.22535211267605634	0.4741836678971395	0.7113636363636364	0.18225538086864568	0.6	0.1875	2.6624999999999996	0.5	0.3125	2.21875
repeated_stratified_5x5_internal	rs_15	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	71.0	16.0	0.22535211267605634	0.4661081714182694	0.7	0.1827098112085741	0.6	0.1875	2.6624999999999996	0.5	0.3125	2.21875
repeated_stratified_5x5_internal	rs_15	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	16.0	0.22535211267605634	0.4621365436876366	0.6943181818181818	0.1911831906035134	0.6	0.1875	2.6624999999999996	0.6	0.375	2.6624999999999996
repeated_stratified_5x5_internal	rs_15	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.44754150702426565, ""expert_qk_no_anchor"": 0.345434227330779, ""expert_qk_quantum_only"": 0.09955300127713923, ""expert_structure"": 0.04849936143039592, ""expert_retrieval"": 0.05897190293742019}"												
repeated_stratified_5x5_internal	rs_15	nested_selected_weights	selected	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
repeated_stratified_5x5_internal	rs_16	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.47384438319842115	0.7352941176470588	0.205701662307882	0.4	0.11764705882352941	1.670588235294118	0.6	0.35294117647058826	2.5058823529411764
repeated_stratified_5x5_internal	rs_16	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.4434553547306508	0.7342047930283224	0.20180776486599794	0.4	0.11764705882352941	1.670588235294118	0.6	0.35294117647058826	2.5058823529411764
repeated_stratified_5x5_internal	rs_16	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	71.0	17.0	0.23943661971830985	0.43816236236382267	0.7080610021786493	0.19608691634731584	0.4	0.11764705882352941	1.670588235294118	0.4	0.23529411764705882	1.670588235294118
repeated_stratified_5x5_internal	rs_16	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.4139218175117598	0.7145969498910676	0.19905888745361738	0.4	0.11764705882352941	1.670588235294118	0.5	0.29411764705882354	2.088235294117647
repeated_stratified_5x5_internal	rs_16	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.3820912806453665	0.6884531590413944	0.19993028795122603	0.4	0.11764705882352941	1.670588235294118	0.4	0.23529411764705882	1.670588235294118
repeated_stratified_5x5_internal	rs_16	nested_candidate_grid	C_QKquant_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.0, ""expert_qk_quantum_only"": 0.5, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.326879121376302	0.6089324618736385	0.22178642230144857	0.2	0.058823529411764705	0.835294117647059	0.4	0.23529411764705882	1.670588235294118
repeated_stratified_5x5_internal	rs_16	rule_gated_mean_weights	rule	"{""expert_counterfactual"": 0.45309706257982124, ""expert_qk_no_anchor"": 0.35098978288633453, ""expert_qk_quantum_only"": 0.09955300127713923, ""expert_structure"": 0.04849936143039592, ""expert_retrieval"": 0.04786079182630907}"												
repeated_stratified_5x5_internal	rs_16	nested_selected_weights	selected	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"												
repeated_stratified_5x5_internal	rs_17	nested_candidate_grid	C_heavy_QKno	"{""expert_counterfactual"": 0.65, ""expert_qk_no_anchor"": 0.35, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.3706805626078905	0.6187363834422658	0.20137645256381786	0.4	0.11764705882352941	1.670588235294118	0.2	0.11764705882352941	0.835294117647059
repeated_stratified_5x5_internal	rs_17	nested_candidate_grid	C_QKno_equal	"{""expert_counterfactual"": 0.5, ""expert_qk_no_anchor"": 0.5, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.3652593410910588	0.5718954248366013	0.2143496179752369	0.4	0.11764705882352941	1.670588235294118	0.2	0.11764705882352941	0.835294117647059
repeated_stratified_5x5_internal	rs_17	nested_candidate_grid	QKno_heavy	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.65, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.0, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.3438426300683059	0.5272331154684096	0.22996452548091956	0.4	0.11764705882352941	1.670588235294118	0.3	0.17647058823529413	1.2529411764705882
repeated_stratified_5x5_internal	rs_17	nested_candidate_grid	C_QKno_structure	"{""expert_counterfactual"": 0.45, ""expert_qk_no_anchor"": 0.4, ""expert_qk_quantum_only"": 0.0, ""expert_structure"": 0.15, ""expert_retrieval"": 0.0}"	71.0	17.0	0.23943661971830985	0.32971231663143824	0.5522875816993464	0.2118579016184081	0.4	0.11764705882352941	1.670588235294118	0.2	0.11764705882352941	0.835294117647059
repeated_stratified_5x5_internal	rs_17	nested_candidate_grid	all_lowdim_equalish	"{""expert_counterfactual"": 0.35, ""expert_qk_no_anchor"": 0.3, ""expert_qk_quantum_only"": 0.15, ""expert_structure"": 0.1, ""expert_retrieval"": 0.1}"	71.0	17.0	0.23943661971830985	0.32562053707143557	0.5577342047930283	0.20738734562993424	0.2	0.058823529411764705	0.835294117647059	0.2	0.11764705882352941	0.835294117647059
