sample	lineage	DM1_like	DM1_portable	epi_writers	epi_PRC2	epi_HDACs	epi_demethylase	epi_silencing_index
TCGA-AB-2838-03	acute myeloid leukemia	1.8536685347272963	1.0768240921094248	0.4983652561172445	0.3132341950966896	-0.5122977247710618	0.387023878517907	0.09976724214762411
TCGA-AB-2839-03	acute myeloid leukemia	1.559602261410424	-0.9589336499552206	-0.12093225411044595	0.19862575333361587	-0.19168016292946904	0.5422845169418886	-0.037995554568766375
TCGA-AB-2840-03	acute myeloid leukemia	1.698412758909443	-1.210785604517664	0.40173790953758465	0.4148713398148367	-0.09216390151118442	-0.9321181194641234	0.24148178261374564
TCGA-AB-2841-03	acute myeloid leukemia	1.910759733304909	-1.301247616748312	-0.43622175880666386	-0.7094969566216855	-0.7848353717370069	-1.1457246493167264	-0.6435180290551188
TCGA-AB-2842-03	acute myeloid leukemia	1.5794712556257675	0.1481113333534338	-0.5941602168143336	-0.09543907947932193	-0.32213188558829925	0.012273355263043073	-0.33724372729398494
TCGA-AB-2843-03	acute myeloid leukemia	1.6902153009856022	1.853466406255765	0.46928481134065164	0.07023013444708613	0.2348731658654013	0.08060338038852902	0.25812937055104634
TCGA-AB-2844-03	acute myeloid leukemia	1.6599228165898854	-0.6407860481821412	0.31615470978958	0.4191369062528518	0.2696864568208257	-0.22016720453637903	0.3349926909544192
TCGA-AB-2845-03	acute myeloid leukemia	1.5865815049862035	0.5214298340195671	0.7836461462650864	0.8298134608135548	1.0991985302092746	0.06245223570856015	0.9042193790959719
TCGA-AB-2846-03	acute myeloid leukemia	1.6209332234004608	0.1686435908906554	-0.46699624537749407	0.22419419848077993	-0.02992861738462191	0.29345946701645476	-0.09091022142711203
TCGA-AB-2847-03	acute myeloid leukemia	1.7382578889739608	0.6893983482743634	0.4019156344689894	-0.4958373474758675	0.6262724778164551	0.1474928883820929	0.1774502549365257
TCGA-AB-2848-03	acute myeloid leukemia	1.3931596402035251	-0.9394048617144451	-0.4644866525855709	-0.29581493393950986	-0.7847501448540221	-0.436815064387903	-0.5150172437930344
TCGA-AB-2849-03	acute myeloid leukemia	1.6102704185599404	1.5331174426053495	0.8302925407955851	1.135199427235348	-0.6853014845031951	-0.13196647000710326	0.4267301611759127
TCGA-AB-2851-03	acute myeloid leukemia	1.4905928508912536	-0.2557999794926632	-0.9276754786274081	-1.0005814559671748	-0.6766985251657698	-0.31046295848028815	-0.8683184865867842
TCGA-AB-2853-03	acute myeloid leukemia	1.715085700940385	-1.195936290481331	-0.4338443592537738	0.2635904510930482	-0.16617264363918588	0.04899990692560567	-0.11214218393330383
TCGA-AB-2854-03	acute myeloid leukemia	1.540540023576425	0.5043867407127665	-0.35117252622264267	0.8514620689494135	0.2771723340273107	-0.45999872699063016	0.25915395891802717
TCGA-AB-2855-03	acute myeloid leukemia	1.3361505719310542	-0.7221569378179458	0.7276273414539575	0.29522263578111607	-0.6690902284717355	-1.3231714190806345	0.11791991625444605
TCGA-AB-2856-03	acute myeloid leukemia	1.68551614459187	-0.6783020056789743	-0.32744761085099594	-0.692063568191314	0.7987533691663525	-1.3539976108180982	-0.07358593662531913
TCGA-AB-2857-03	acute myeloid leukemia	1.963197070650745	1.4182586799506782	0.6763738091961257	0.23991584641066221	0.48854053655972246	0.5293776343575013	0.4682767307221701
TCGA-AB-2858-03	acute myeloid leukemia	1.531847384061244	-0.1340811232966321	0.3819406934675423	0.17342181970300705	0.8732906351855164	0.1955910110784956	0.4762177161186886
TCGA-AB-2859-03	acute myeloid leukemia	1.6543262396135947	0.7285025385543895	0.13047172319773606	-0.1637596758253287	-0.30009528114201717	-0.014374714177383497	-0.11112774458986992
TCGA-AB-2860-03	acute myeloid leukemia	1.7832593020894292	1.5553775164978432	0.744265800610166	-0.29174640256820833	-0.3374943200286621	0.19889097317395055	0.03834169267109853
TCGA-AB-2861-03	acute myeloid leukemia	1.3691255322443543	-0.5698079419439736	-0.7904510258900227	-0.46725236092492467	0.5134314840842422	-0.6096530251393576	-0.2480906342435684
TCGA-AB-2862-03	acute myeloid leukemia	1.878903990378776	-1.4899932618819467	0.5735737252359541	-0.3349698381981018	0.3843107713560548	-0.41272391536508385	0.2076382194646357
TCGA-AB-2863-03	acute myeloid leukemia	1.5181157870526285	-0.3035138278935777	0.04513453965801547	0.3820843927009726	-0.6394585489982187	0.03028093069975906	-0.07074653887974357
TCGA-AB-2865-03	acute myeloid leukemia	1.6326271447356622	0.9813847861952474	0.8875442124656813	-0.6780757170364472	-0.613950435821498	-0.1513943048593857	-0.13482731346408797
TCGA-AB-2866-03	acute myeloid leukemia	1.5765591155976564	1.2176638853796085	-0.8628018963935352	-0.7107611051930192	0.40918690648195843	-0.8063468056060412	-0.38812536503486533
TCGA-AB-2867-03	acute myeloid leukemia	1.6753489445266174	0.4748145069553299	-0.041227794494649556	-0.08007747377057858	0.35351111486822506	0.6336881976184228	0.07740194886766565
TCGA-AB-2868-03	acute myeloid leukemia	1.7532695579090642	0.3763758541366421	0.16899872883184308	0.3088584438780646	-0.20115407066750082	0.12207023527229563	0.09223436734746897
TCGA-AB-2869-03	acute myeloid leukemia	1.409331338496645	-0.6288988032493319	0.2632491852391785	0.022816880688486946	-0.07462198588399806	0.5369129438007517	0.07048136001455581
TCGA-AB-2870-03	acute myeloid leukemia	1.6959193408380446	0.7158064163778355	0.20882069215617535	0.293004810576174	-0.06064800999412938	-0.24339789444877513	0.14705916424607332
TCGA-AB-2871-03	acute myeloid leukemia	1.4582850801741696	0.1169427449311001	0.20192441524408036	0.1747906633558784	-0.17753551083985694	0.2810678655394502	0.06639318925336728
TCGA-AB-2872-03	acute myeloid leukemia	1.4429812214854352	-1.5636220410900323	0.00530501909846275	0.5241839268379366	-0.0918562170706475	-0.5461018377491157	0.14587757628858392
TCGA-AB-2873-03	acute myeloid leukemia	1.5536947271249586	1.3752004259778678	-1.2276758159377232	0.06357487186221064	-0.7135973334635111	0.21901125560266813	-0.6258994258463412
TCGA-AB-2874-03	acute myeloid leukemia	1.3910389917860315	-1.4237860233809447	0.33617586165748486	-0.35626773751082347	-0.9165350089275445	-0.060538538197282804	-0.3122089615936277
TCGA-AB-2875-03	acute myeloid leukemia	1.4933495416200948	0.2589501427930917	0.24854663680263397	0.1844718341681229	0.6521663635434203	0.07253874607496512	0.3617282781713924
TCGA-AB-2877-03	acute myeloid leukemia	1.4817794804162563	-2.281926091954686	0.07659671514581075	-0.19238095839607935	0.1730010515262529	0.5090979753244249	0.019072269425328095
TCGA-AB-2879-03	acute myeloid leukemia	1.4940833905159288	-2.0310093580299124	0.11987812370081352	-0.19983347332467893	0.17429945923997037	0.668970951787457	0.03144803653870165
TCGA-AB-2880-03	acute myeloid leukemia	1.6571773052854073	0.0635361940780878	0.7034134089917917	0.4029333986090123	0.5635696524114766	-0.3970908285972383	0.5566388200040936
TCGA-AB-2881-03	acute myeloid leukemia	1.686297188866782	0.692590625712802	-0.95340441056157	0.26681994586760227	-0.2078747986588063	0.07722558085320799	-0.29815308778425803
TCGA-AB-2882-03	acute myeloid leukemia	1.682541567859961	1.0192447623673069	0.653396153545286	-0.2702199171145667	0.17652672936858743	0.5979365346705321	0.18656765526643557
TCGA-AB-2884-03	acute myeloid leukemia	1.532385880901702	0.1098903241904432	-0.44857337429832045	0.09622957820827072	-0.4247821421691843	0.10567355446286616	-0.25904197941974466
TCGA-AB-2885-03	acute myeloid leukemia	1.620542783380328	0.7137276481074408	1.4543928877669126	0.10269702005314574	0.011126895520381694	0.5410498440312376	0.5227389344468133
TCGA-AB-2886-03	acute myeloid leukemia	1.6636805316960557	0.264221240462442	0.5304039166939193	0.5413953517244215	0.7235677535319912	0.1381259711470902	0.598455673983444
TCGA-AB-2887-03	acute myeloid leukemia	1.5616126439900044	0.3516668667471611	1.042968520131755	0.3498120570166294	0.36140321731492236	0.5987312266776785	0.5847279314877689
TCGA-AB-2888-03	acute myeloid leukemia	1.4330934086545184	1.318785381571962	-1.9169697249354947	-0.15497670504410885	-0.3650467776422444	-0.5281492602420281	-0.8123310692072826
TCGA-AB-2889-03	acute myeloid leukemia	1.707640847642404	0.2490955826394913	-0.4325661304959567	0.049779497239876576	-0.09129565028624809	-0.1641727545667102	-0.15802742784744275
TCGA-AB-2890-03	acute myeloid leukemia	1.6217300234520824	1.182240340238135	0.22188530149355312	0.05582973463733831	-0.3900532103168611	0.2072008053314483	-0.03744605806198988
TCGA-AB-2891-03	acute myeloid leukemia	1.6146597436811347	1.2143318593485173	0.6235581453938884	0.591973640508884	0.6429339441988962	0.01878294037234854	0.6194885767005562
TCGA-AB-2895-03	acute myeloid leukemia	1.5470503157983988	-1.5353100363412522	0.30599446027175575	-0.28376135090331783	-0.24722262810259332	0.3657795036490281	-0.07499650624471847
TCGA-AB-2896-03	acute myeloid leukemia	1.5528625033824617	-1.076725712141026	0.775556223662241	0.15895155309003633	0.051843755665924154	0.15550711783523055	0.3287838441394005
TCGA-AB-2897-03	acute myeloid leukemia	1.7207759984100257	-1.979749763220244	-0.5282731065709211	-0.7123253394467615	-0.2323300766077187	-0.28472383380054134	-0.4909761742084671
TCGA-AB-2898-03	acute myeloid leukemia	1.7913852981772074	-0.1182481237625081	0.30258872654492297	0.23782951788639278	-0.36888848336818564	0.5392639739992395	0.057176587021043355
TCGA-AB-2899-03	acute myeloid leukemia	1.6226500146341027	0.9791669534945592	0.534025505520901	0.2491188958884318	0.06630813256367778	0.4117326598915211	0.2831508446576702
TCGA-AB-2900-03	acute myeloid leukemia	1.8392966813611225	-0.5151506004011976	-0.22752709272075844	0.05457786656066013	-0.2543635890425321	-0.3657096076746626	-0.14243760506754347
TCGA-AB-2901-03	acute myeloid leukemia	1.5397118736875937	-0.6326767600033181	0.17347616362512366	0.24050427954817594	-0.1769968508196879	0.3802820205396386	0.07899453078453723
TCGA-AB-2903-03	acute myeloid leukemia	1.5909434104711315	-1.921146754620634	0.011164524352780703	-0.5588376633534992	-0.03484856406498759	0.5305928662309599	-0.19417390102190202
TCGA-AB-2904-03	acute myeloid leukemia	1.75497686720321	0.4319909019785972	1.0796174879148273	0.9488340237321667	0.39596138827977967	0.5321941503479974	0.8081376333089246
TCGA-AB-2908-03	acute myeloid leukemia	1.7876391365353868	0.6461022020784188	0.8305905705724933	-0.7029201294075564	0.49388898250624713	-0.13348852603999894	0.20718647455706132
TCGA-AB-2909-03	acute myeloid leukemia	1.6683037147724316	-0.9560539662571236	0.46651889868644725	0.20664412329560278	-0.20555074597680198	0.1351878787747215	0.15587075866841602
TCGA-AB-2910-03	acute myeloid leukemia	1.5874761193692752	-0.1269301595585261	0.5566388366828755	-0.19442442547258626	1.013915954468207	-1.215532470693213	0.45871012189283206
TCGA-AB-2911-03	acute myeloid leukemia	1.8011828440488824	0.6335573281762581	-0.16136084799128947	-0.26189094557625214	-0.5523218063942333	0.47148521675315314	-0.3251911999872583
TCGA-AB-2912-03	acute myeloid leukemia	1.6184619879752822	0.8883777381873452	-0.12013997051925833	0.8158843720645912	-0.08508472837182152	0.6661948038216114	0.2035532243911705
TCGA-AB-2913-03	acute myeloid leukemia	1.4009930368897834	-1.1776630571299125	-0.003731402588609952	0.4688492296233549	-0.09780475292347718	0.25727682358395415	0.1224376913704226
TCGA-AB-2914-03	acute myeloid leukemia	1.5340152851591478	0.6460345899715187	-0.6988737208169318	0.3107657959717238	-0.8136174190888283	0.9508065518692902	-0.40057511464467876
TCGA-AB-2915-03	acute myeloid leukemia	1.5442468935182376	0.8958238147105942	0.24700236614744472	-0.358423518351413	0.11971171128420668	0.1562010488310343	0.0027635196934128006
TCGA-AB-2916-03	acute myeloid leukemia	1.647894218870176	1.6748841878065024	-1.4145055581797745	-0.29642805770493275	-1.3476311091598014	0.41482512766869356	-1.019521575014836
TCGA-AB-2917-03	acute myeloid leukemia	1.636033760153608	0.4131033704468257	0.2729913831237954	1.1978776862211045	-0.6070931305441943	1.0551248998018676	0.2879253129335685
TCGA-AB-2918-03	acute myeloid leukemia	1.5930787567164029	-0.9056236187177678	1.046108891135302	0.24671678960831628	0.5075064958064458	-0.05522892603121882	0.600110725516688
TCGA-AB-2919-03	acute myeloid leukemia	1.6115385680183956	-1.7967908455703328	0.4433612401086513	0.07756242266873196	0.3312694830130437	0.5833840536380781	0.28406438193014233
TCGA-AB-2920-03	acute myeloid leukemia	1.29726573718702	-2.443228014396316	1.5005645619907317	-1.4148116296555937	-0.6381133474029863	-0.33381421781579335	-0.18412013835594943
TCGA-AB-2921-03	acute myeloid leukemia	1.6960244268439206	-0.5387184335405937	-0.39445012864040113	-0.07854664985222709	0.5149995275014164	-0.17420699129691328	0.014000916336262733
TCGA-AB-2924-03	acute myeloid leukemia	1.496605711494986	-0.462917118392169	-0.2697631551802065	-0.026104194313089454	-0.10090128795599679	-0.059032449800676956	-0.13225621248309757
TCGA-AB-2925-03	acute myeloid leukemia	1.7151735723623214	-0.8134798987315346	0.10124565456495212	-0.21981084128408435	0.6607086298767527	-0.6948621782099916	0.18071448105254018
TCGA-AB-2927-03	acute myeloid leukemia	1.5353274914482702	0.930158799176854	-0.46054011459095673	0.4154007674538896	0.6238195489421164	0.01120237928929499	0.1928934006016831
TCGA-AB-2928-03	acute myeloid leukemia	1.6460536511889443	-1.1200232812321091	0.6621951506609274	0.13242897924032485	0.1331804077744098	0.30503674267334274	0.30926817922522065
TCGA-AB-2929-03	acute myeloid leukemia	1.6065405360446148	1.9657426550503083	0.8945464408415988	-0.07994235613746356	0.3784600563303109	0.7114926948762654	0.397688047011482
TCGA-AB-2930-03	acute myeloid leukemia	1.808477067585691	-0.5985890610742667	0.6249885930798255	0.6259040350306015	0.731690719478143	0.2118278134673498	0.6608611158628567
TCGA-AB-2931-03	acute myeloid leukemia	1.6607585807985394	-1.1445938099654536	0.27176693810816105	-0.14175846724316532	0.3131216064782885	0.035588494528745115	0.14771002578109474
TCGA-AB-2932-03	acute myeloid leukemia	1.770464196975544	-0.2110135495870184	-0.5112036163885004	-0.7316474588179231	0.08575086350396527	-0.7269334945778481	-0.3857000705674862
TCGA-AB-2933-03	acute myeloid leukemia	1.631754677029301	1.2210558704310903	-0.2112995085069159	0.14943145761083998	-0.6033843033946169	0.40148990097851345	-0.22175078476356427
TCGA-AB-2934-03	acute myeloid leukemia	1.5171585671305614	0.9025448251175668	-0.18378319183965022	-0.36547161429491637	-0.022367062602263232	-0.7262198341466523	-0.19054062291227658
TCGA-AB-2935-03	acute myeloid leukemia	1.8271412556949016	1.1562723537756474	0.320310039389183	-0.357732802228211	-0.025052614416590444	0.07349368693900023	-0.020825125751872817
TCGA-AB-2936-03	acute myeloid leukemia	1.571703723322596	0.3310139817244397	0.13806950174690283	0.4598245738050435	-0.3959525201563085	0.5746312777377472	0.06731385179854593
TCGA-AB-2937-03	acute myeloid leukemia	1.5237344571873372	-1.564298137784941	0.2708850923985164	-1.0434916050057967	-0.18683191134710112	-0.40729445733263236	-0.3198128079847938
TCGA-AB-2938-03	acute myeloid leukemia	1.761887630299214	3.259005938439946	0.29671840825604384	0.08737072782992278	0.1683893837637168	0.6030814850864836	0.18415950661656114
TCGA-AB-2939-03	acute myeloid leukemia	1.7405673723904052	-1.0429755384255492	1.111995718389512	0.0334252916075176	0.5237304093693287	0.1805034809475648	0.5563838064554527
TCGA-AB-2940-03	acute myeloid leukemia	1.6349663595738226	0.0238833533968152	0.6754573580243527	0.5885336420597146	0.3710655969711836	-0.2065375891999896	0.5450188656850836
TCGA-AB-2941-03	acute myeloid leukemia	1.7221374527247033	1.0462286113175978	-0.041249760150817154	0.4079681863016359	0.9391004494323946	0.654566682621511	0.4352729585277378
TCGA-AB-2942-03	acute myeloid leukemia	1.8165199404959091	0.0305547573894545	-0.7523324474092092	-0.0016047405418730676	-0.004791919318198251	-0.03862976727121531	-0.2529097024230935
TCGA-AB-2943-03	acute myeloid leukemia	1.8860437609767864	1.2570271488090066	0.6006163969555088	0.46100677214891916	0.36701011055622373	0.696533739507263	0.47621109322021726
TCGA-AB-2944-03	acute myeloid leukemia	1.4078605163987412	-0.1195397399580822	0.3214975993885652	-0.528847201222741	0.09439422598140053	0.17457780904862746	-0.037651791950925086
TCGA-AB-2946-03	acute myeloid leukemia	1.544892344726108	0.5794642963918596	0.3033376432436065	0.7795617935431661	1.1164158117660645	0.07105123716205822	0.7331050828509458
TCGA-AB-2948-03	acute myeloid leukemia	1.6731369448239353	0.5881595697152222	-0.5410029865491638	0.13875186291301747	0.1703199348358491	0.035995863993792565	-0.07731039626676575
TCGA-AB-2949-03	acute myeloid leukemia	1.8516867114974307	0.209385761583156	0.3661702516603666	-0.13705038526171687	0.4092027431184169	0.28786710907353485	0.21277420317235554
TCGA-AB-2950-03	acute myeloid leukemia	1.689919647580548	0.5852015569696118	0.22471541473961812	0.8581989003214265	0.7816466856862969	-0.9772415933647226	0.6215203335824472
TCGA-AB-2952-03	acute myeloid leukemia	1.6227608300118666	0.0548890492078743	0.5940243643478729	-1.173814194201261	0.47919843122025696	0.3290219730645233	-0.03353046621104372
TCGA-AB-2954-03	acute myeloid leukemia	1.6174497390320033	-0.3600556799002885	-0.5940599958143307	-0.28267604990027334	-0.40315223422785	0.22120863177059627	-0.42662942664748466
TCGA-AB-2955-03	acute myeloid leukemia	1.3441724977807257	-0.5936359610813907	0.48217602690493555	0.5469508827974551	0.45885097173448164	1.113676745610058	0.4959926271456241
TCGA-AB-2956-03	acute myeloid leukemia	1.4242949741008557	0.7483724744953458	-0.7475616535843769	-0.4848485323206155	-0.016449079917169207	-0.26751394374175735	-0.4162864219407205
TCGA-AB-2959-03	acute myeloid leukemia	1.6217968240483045	1.0994838830611653	0.27426294457133743	1.0594240467663754	-0.9542642549885287	0.8438081137381809	0.126474245449728
TCGA-AB-2963-03	acute myeloid leukemia	1.7820349443336645	-0.5673331413386453	0.042648440663953145	0.3480220224026358	-0.04133695296041412	0.2029697893839925	0.11644450336872493
TCGA-AB-2964-03	acute myeloid leukemia	1.5869998955797335	-0.7593291064875275	0.3601551003264933	-0.296250379082353	-0.15553674723037553	0.607322840063414	-0.03054400866207842
TCGA-AB-2965-03	acute myeloid leukemia	1.5914467437996327	0.5011247259217216	-0.3389625020585676	0.40853260255707696	-0.2945045036168359	-0.12037593387113207	-0.0749781343727755
TCGA-AB-2966-03	acute myeloid leukemia	1.482666523841324	0.8311354608442769	0.06828831986022273	-0.01339363035822047	-0.3409851555841743	0.5385349830005073	-0.09536348869405735
TCGA-AB-2967-03	acute myeloid leukemia	1.7098722372227144	-0.3089263292929626	-0.825756278213591	-0.06065064972248771	-0.5643451919764837	0.43808509414245467	-0.48358403997085414
TCGA-AB-2969-03	acute myeloid leukemia	1.6666194470044609	0.4752514075029586	-0.5370917897886057	-0.721646489936498	-0.07085009201209969	-0.6037569176024278	-0.44319612391240115
TCGA-AB-2970-03	acute myeloid leukemia	1.6720911751232226	0.9399798959380647	0.060815007521346866	0.7556848103939047	0.4480001390033354	0.2616901242744995	0.42149998563952895
TCGA-AB-2971-03	acute myeloid leukemia	1.5233326150664075	1.0436101767404702	-0.22579878505143525	-0.169836960909658	-0.321176818036025	0.608156602521049	-0.23893752133237275
TCGA-AB-2972-03	acute myeloid leukemia	1.4767411512144208	0.0505824311957884	-0.4389377094964342	1.0790747250036108	0.22994805772058827	0.9268874945811059	0.2900283577425883
TCGA-AB-2973-03	acute myeloid leukemia	1.6034600741542937	1.3408357363116394	-1.869549659115455	-0.312495459093354	-0.7016928631269848	0.24472632718814766	-0.961245993778598
TCGA-AB-2975-03	acute myeloid leukemia	1.5800168870352795	-1.149926112937973	0.4900721182202132	-0.21683092550034577	0.05654929909090939	-0.028108199227307548	0.1099301639369256
TCGA-AB-2976-03	acute myeloid leukemia	1.4776227265491393	-0.8958761944689781	0.31767046067400645	0.6730292896361532	-0.0045912604366670495	0.2651639507463637	0.32870282995783084
TCGA-AB-2977-03	acute myeloid leukemia	1.5913648787929366	-1.4712286593890391	-1.3616719202926388	-1.9893552569406068	-0.1649803277287801	-1.539011454269628	-1.1720025016540085
TCGA-AB-2978-03	acute myeloid leukemia	1.8562833007510569	0.7878012909651081	-0.32581451384927657	0.09710714106298016	0.20958151724400376	0.42998932744377916	-0.0063752851807642175
TCGA-AB-2979-03	acute myeloid leukemia	1.8597613106992024	-0.9259141541222284	1.1618817427602721	-0.08788555174218438	0.9937546720172123	-0.640144017126288	0.6892502876784334
TCGA-AB-2980-03	acute myeloid leukemia	1.8784994626381488	-0.2459854420724248	0.3260043463223756	0.7511972624864608	0.5391625073588093	-0.13991683414706052	0.5387880387225485
TCGA-AB-2981-03	acute myeloid leukemia	1.4038580059364938	2.1074506444513554	-0.9431242114257912	-0.4540245859696531	-0.5166827497542243	-0.5576079063558759	-0.6379438490498895
TCGA-AB-2982-03	acute myeloid leukemia	1.7823461381629386	0.2952036362152063	-0.14019896956670333	0.012976767792053062	0.055726968781391883	-0.18072612383043235	-0.02383174433108613
TCGA-AB-2983-03	acute myeloid leukemia	1.6912638059551863	0.1819320787653757	0.12856444544451615	0.5644456206140408	0.1050387157353844	0.2428566184570313	0.26601626059798045
TCGA-AB-2984-03	acute myeloid leukemia	1.535249883148459	-4.473471266786326	-0.8373330920174723	-0.35231999265538994	-1.3815514106986746	-0.6224178781546137	-0.8570681651238456
TCGA-AB-2985-03	acute myeloid leukemia	1.633897697393231	1.837273030976892	-0.40630754691561927	-0.5238432912557612	-0.15384931202330543	-1.2307370296770737	-0.3613333833982287
TCGA-AB-2986-03	acute myeloid leukemia	1.5226625653729442	-1.0662344994839803	-0.16083797685107024	-1.0250111051469255	0.18134757988767752	-0.7193565531802333	-0.3348338340367727
TCGA-AB-2987-03	acute myeloid leukemia	1.5422707267203768	3.224015332958859	-1.9723013658507285	-1.0756460447914162	-0.9297253653774304	-0.7147512834694711	-1.3258909253398585
TCGA-AB-2988-03	acute myeloid leukemia	1.527085486763733	-0.9593306407627707	0.4129250060449959	0.5746979502362761	-0.012578813456675414	0.47387908559037933	0.3250147142748655
TCGA-AB-2990-03	acute myeloid leukemia	1.6433878839596876	-0.8960862727176674	0.357195695971762	0.3421287495391546	0.6268870852207528	0.04693835888220636	0.4420705102438898
TCGA-AB-2991-03	acute myeloid leukemia	1.9352019828528528	0.2548942756505795	0.3530577178808121	-0.3063490316364413	-0.020986833629559054	-0.13338484359450709	0.008573950871603916
