cohort	sample_id	histology	diff_score	score_type
K2 (PRJEB11591 Yoo 2016)	ERR1518680	PTC	1.8661735341069206	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518681	PTC	-0.7042124707820262	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518682	PTC	1.3707283982648713	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518683	PTC	-0.007544135778275886	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518684	PTC	2.3297560200042167	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518685	PTC	3.4655849614979255	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518686	PTC	1.5476201551074533	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518687	PTC	-0.6002566097677581	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518688	PTC	2.9789157621645566	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518689	PTC	3.717616518499172	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518690	PTC	3.701477654105492	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518691	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518692	PTC	2.9942469243666645	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518693	PTC	2.632306105450907	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518694	PTC	1.6942475114669482	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518695	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518696	PTC	2.009009119187519	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518697	PTC	1.818122394987598	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518698	PTC	1.9771468007562805	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518699	PTC	3.8670034968679046	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518700	PTC	1.2583468286248634	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518701	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518702	PTC	-1.3374008283935293	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518703	PTC	2.493335918119084	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518704	PTC	-1.2603708038897503	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518705	PTC	1.5413163707558584	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518706	PTC	1.662422278105344	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518707	PTC	1.5672792302216454	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518708	PTC	1.458264952076991	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518709	PTC	0.4114339712048495	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518710	PTC	2.160949166178288	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518711	PTC	3.1461867861396304	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518712	PTC	1.1701324646562445	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518713	PTC	3.3421730589647853	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518714	PTC	1.261190353500211	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518715	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518716	PTC	3.19649777839785	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518717	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518718	PTC	2.9378614463816892	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518719	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518720	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518721	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518722	PTC	4.477463679339128	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518723	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518724	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518725	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518726	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518727	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518728	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518729	PTC	-0.5104836859222317	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518730	PTC	1.3482174951396835	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518731	PTC	3.1438537093333774	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518732	PTC	-1.8456673813980442	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518733	PTC	-0.2775601936836159	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518734	PTC	1.104807020247948	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518735	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518736	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518737	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518738	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518739	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518740	PTC	3.196845445795894	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518741	PTC	3.3726241839658746	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518742	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518743	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518744	PTC	1.1432166441419322	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518745	PTC	3.332127882109957	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518746	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518747	PTC	2.492880673987577	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518748	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518749	PTC	1.292885571950838	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518750	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518751	PTC	1.400446626976376	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518752	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518753	PTC	3.4880911587620966	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518754	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518755	PTC	2.0914956307775516	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518756	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518757	PTC	1.2987115355772076	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518758	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518759	PTC	0.7257164229576453	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518760	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518761	PTC	2.8186227218727358	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518762	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518763	PTC	1.3731324279557313	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518764	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518765	PTC	1.1612959339088567	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518766	PTC	0.2635136709335466	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518767	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518768	PTC	4.244259345263057	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518769	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518770	PTC	3.8162852615747695	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518771	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518772	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518773	PTC	2.6178562354219284	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518774	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518775	PTC	1.5922267093214422	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518776	PTC	3.2247566897075104	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518777	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518778	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518779	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518780	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518781	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518782	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518783	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518784	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518785	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518786	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518787	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518788	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518789	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518790	PTC	1.1608400637905107	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518791	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518792	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518793	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518794	PTC	3.0279733590896747	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518795	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518796	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518797	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518798	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518799	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518800	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518801	PTC	-0.018789083869180916	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518802	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518803	PTC	0.3588457097232501	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518804	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518805	PTC	1.8286893252480374	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518806	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518807	PTC	2.3345729073257844	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518808	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518809	PTC	0.7697739953374343	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518810	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518811	PTC	4.466781206118965	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518812	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518813	PTC	3.5349073159489905	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518814	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518815	PTC	1.0273367682087688	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518816	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518817	PTC	1.1220394857968181	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518818	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518819	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518820	PTC	2.23628480481503	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518821	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518822	PTC	3.7427841108889623	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518823	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518824	PTC	2.7502113608620298	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518825	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518826	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518827	PTC	3.462496570788595	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518828	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518829	PTC	0.5613735990422821	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518830	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518831	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518832	PTC	2.9622173523370505	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518833	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518834	PTC	3.6879321518910433	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518835	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518836	PTC	2.1882330160896566	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518837	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518838	PTC	2.6291072325902975	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518839	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518840	PTC	-1.418856433351822	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518841	PTC	2.447369744859096	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518842	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518843	PTC	2.9969988444483557	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518844	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518845	PTC	2.812066856895593	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518846	PTC	4.373110377451921	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518847	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518848	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518849	PTC	1.3377055174104002	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518850	PTC	2.7181913065627508	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518851	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518852	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518853	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518854	PTC	2.6807873797722768	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518855	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518856	PTC	4.295560703800002	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518857	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518858	PTC	2.083676004807668	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518859	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518860	PTC	3.484864132350788	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518861	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518862	PTC	4.373110377451921	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518863	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518864	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518865	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518866	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518867	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518868	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518869	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518870	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518871	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518872	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518873	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518874	PTC	4.086996449187545	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518875	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518876	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518877	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518878	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518879	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518880	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518881	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518882	PTC	2.6988364145835217	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518883	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518884	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518885	PTC	4.595119850134589	logit(p_DM2)
K2 (PRJEB11591 Yoo 2016)	ERR1518886	PTC	2.6970695100422066	logit(p_DM2)
GSE213647 (Kim Korean)	GSM6590734	Normal	0.6191175948290886	panel_z
GSE213647 (Kim Korean)	GSM6590735	Normal	0.0584772342736413	panel_z
GSE213647 (Kim Korean)	GSM6590736	Normal	0.2770355234387548	panel_z
GSE213647 (Kim Korean)	GSM6590737	Normal	0.7645494587566313	panel_z
GSE213647 (Kim Korean)	GSM6590738	Normal	0.6608538164596541	panel_z
GSE213647 (Kim Korean)	GSM6590739	Normal	1.0704852226238226	panel_z
GSE213647 (Kim Korean)	GSM6590740	Normal	0.7393569687904491	panel_z
GSE213647 (Kim Korean)	GSM6590741	Normal	0.871821349962877	panel_z
GSE213647 (Kim Korean)	GSM6590742	Normal	0.5001749708822663	panel_z
GSE213647 (Kim Korean)	GSM6590743	Normal	0.4987381616026556	panel_z
GSE213647 (Kim Korean)	GSM6590744	Normal	0.1202277729360847	panel_z
GSE213647 (Kim Korean)	GSM6590745	Normal	0.7039352109516175	panel_z
GSE213647 (Kim Korean)	GSM6590746	Normal	0.2886247127498272	panel_z
GSE213647 (Kim Korean)	GSM6590747	Normal	0.4162615552384705	panel_z
GSE213647 (Kim Korean)	GSM6590748	Normal	0.6960134240089264	panel_z
GSE213647 (Kim Korean)	GSM6590749	Normal	0.3243769468786572	panel_z
GSE213647 (Kim Korean)	GSM6590750	Normal	0.5777778456053748	panel_z
GSE213647 (Kim Korean)	GSM6590751	Normal	0.6472152080663598	panel_z
GSE213647 (Kim Korean)	GSM6590752	Normal	0.8655677611466251	panel_z
GSE213647 (Kim Korean)	GSM6590753	Normal	0.5255808067000571	panel_z
GSE213647 (Kim Korean)	GSM6590754	Normal	0.8540956740663272	panel_z
GSE213647 (Kim Korean)	GSM6590755	Normal	1.0063908637374883	panel_z
GSE213647 (Kim Korean)	GSM6590756	Normal	0.2516019481572882	panel_z
GSE213647 (Kim Korean)	GSM6590757	Normal	0.7619146705894528	panel_z
GSE213647 (Kim Korean)	GSM6590758	Normal	0.770532369614529	panel_z
GSE213647 (Kim Korean)	GSM6590759	Normal	0.9242234781503216	panel_z
GSE213647 (Kim Korean)	GSM6590760	Normal	0.5795196093553873	panel_z
GSE213647 (Kim Korean)	GSM6590761	Normal	0.2053221986978876	panel_z
GSE213647 (Kim Korean)	GSM6590762	Normal	0.5062020421187374	panel_z
GSE213647 (Kim Korean)	GSM6590763	Normal	0.6959698097659324	panel_z
GSE213647 (Kim Korean)	GSM6590764	Normal	0.8401418728975338	panel_z
GSE213647 (Kim Korean)	GSM6590765	Normal	0.7631421136105947	panel_z
GSE213647 (Kim Korean)	GSM6590766	Normal	0.7308563662886363	panel_z
GSE213647 (Kim Korean)	GSM6590767	Normal	-0.0521389994978327	panel_z
GSE213647 (Kim Korean)	GSM6590768	Normal	0.8931601961999273	panel_z
GSE213647 (Kim Korean)	GSM6590769	Normal	0.7249404735285429	panel_z
GSE213647 (Kim Korean)	GSM6590770	Normal	0.7433109962242281	panel_z
GSE213647 (Kim Korean)	GSM6590771	Normal	0.5548387122252921	panel_z
GSE213647 (Kim Korean)	GSM6590772	Normal	0.6377858130633404	panel_z
GSE213647 (Kim Korean)	GSM6590773	Normal	0.9975487251326256	panel_z
GSE213647 (Kim Korean)	GSM6590774	Normal	0.4091195676076446	panel_z
GSE213647 (Kim Korean)	GSM6590775	Normal	0.2825486546905925	panel_z
GSE213647 (Kim Korean)	GSM6590776	Normal	0.752962345087631	panel_z
GSE213647 (Kim Korean)	GSM6590777	Normal	0.5140253103323931	panel_z
GSE213647 (Kim Korean)	GSM6590778	Normal	-0.1244233546055305	panel_z
GSE213647 (Kim Korean)	GSM6590779	Normal	0.3528868427639423	panel_z
GSE213647 (Kim Korean)	GSM6590780	Normal	0.821728704272477	panel_z
GSE213647 (Kim Korean)	GSM6590781	Normal	0.4131991394284766	panel_z
GSE213647 (Kim Korean)	GSM6590782	Normal	0.3702051619062188	panel_z
GSE213647 (Kim Korean)	GSM6590783	Normal	0.5203052740376848	panel_z
GSE213647 (Kim Korean)	GSM6590784	Normal	0.5683155123800964	panel_z
GSE213647 (Kim Korean)	GSM6590785	Normal	-2.6693764051780398	panel_z
GSE213647 (Kim Korean)	GSM6590786	Normal	0.8345753186537244	panel_z
GSE213647 (Kim Korean)	GSM6590787	Normal	0.7630021946258585	panel_z
GSE213647 (Kim Korean)	GSM6590788	Normal	0.6376312199280308	panel_z
GSE213647 (Kim Korean)	GSM6590789	Normal	0.3604990053956745	panel_z
GSE213647 (Kim Korean)	GSM6590790	Normal	0.5370592076576427	panel_z
GSE213647 (Kim Korean)	GSM6590791	Normal	0.6211170701816014	panel_z
GSE213647 (Kim Korean)	GSM6590792	Normal	0.6092521138165902	panel_z
GSE213647 (Kim Korean)	GSM6590793	Normal	0.5324799934629811	panel_z
GSE213647 (Kim Korean)	GSM6590794	Normal	-0.5820417876062675	panel_z
GSE213647 (Kim Korean)	GSM6590795	Normal	0.1652348449185265	panel_z
GSE213647 (Kim Korean)	GSM6590796	Normal	0.3669624479010225	panel_z
GSE213647 (Kim Korean)	GSM6590797	Normal	0.9501662549919504	panel_z
GSE213647 (Kim Korean)	GSM6590798	Normal	0.4843689103466297	panel_z
GSE213647 (Kim Korean)	GSM6590799	Normal	0.096984721771964	panel_z
GSE213647 (Kim Korean)	GSM6590800	Normal	0.9331242980442376	panel_z
GSE213647 (Kim Korean)	GSM6590801	Normal	0.0029670696988279	panel_z
GSE213647 (Kim Korean)	GSM6590802	Normal	0.1688447534983463	panel_z
GSE213647 (Kim Korean)	GSM6590803	Normal	0.3071773002174602	panel_z
GSE213647 (Kim Korean)	GSM6590804	Normal	0.5265716317458266	panel_z
GSE213647 (Kim Korean)	GSM6590805	Normal	-0.3887239436529163	panel_z
GSE213647 (Kim Korean)	GSM6590806	Normal	0.514182248710152	panel_z
GSE213647 (Kim Korean)	GSM6590807	Normal	-0.0467288855118601	panel_z
GSE213647 (Kim Korean)	GSM6590808	Normal	0.6823753205794278	panel_z
GSE213647 (Kim Korean)	GSM6590809	Normal	0.4033821907884704	panel_z
GSE213647 (Kim Korean)	GSM6590810	Normal	0.0873251130119398	panel_z
GSE213647 (Kim Korean)	GSM6590811	Normal	0.3591643911669637	panel_z
GSE213647 (Kim Korean)	GSM6590812	Normal	0.2631596711698145	panel_z
GSE213647 (Kim Korean)	GSM6590813	Normal	-0.6207778681988095	panel_z
GSE213647 (Kim Korean)	GSM6590814	Normal	0.456290892468625	panel_z
GSE213647 (Kim Korean)	GSM6590815	Normal	0.4606551260042876	panel_z
GSE213647 (Kim Korean)	GSM6590816	Normal	0.6235324305164125	panel_z
GSE213647 (Kim Korean)	GSM6590817	Normal	0.1957316324326459	panel_z
GSE213647 (Kim Korean)	GSM6590818	Normal	-0.2117980894634534	panel_z
GSE213647 (Kim Korean)	GSM6590819	Normal	0.4099207887926388	panel_z
GSE213647 (Kim Korean)	GSM6590820	Normal	0.481300645101057	panel_z
GSE213647 (Kim Korean)	GSM6590821	Normal	0.509609724843609	panel_z
