method_name	method_family	method_role	uses_public_pretraining	clean_comparator_allowed	hla_stress_n_splits	hla_stress_median_AUPRC	hla_stress_min_AUPRC	hla_stress_median_top10_precision	hla_stress_median_ECE	other_n_splits	other_median_AUPRC	other_min_AUPRC	other_median_top10_precision	other_median_ECE	overall_n_splits	overall_median_AUPRC	overall_min_AUPRC	overall_median_top10_precision	overall_median_ECE	overlap_audit_n_splits	overlap_audit_median_AUPRC	overlap_audit_min_AUPRC	overlap_audit_median_top10_precision	overlap_audit_median_ECE	source_heldout_n_splits	source_heldout_median_AUPRC	source_heldout_min_AUPRC	source_heldout_median_top10_precision	source_heldout_median_ECE	study_heldout_n_splits	study_heldout_median_AUPRC	study_heldout_min_AUPRC	study_heldout_median_top10_precision	study_heldout_median_ECE	bma_v2_weight	bma_v2_utility_norm	bma_v2_use_class	stress_min_floor	stress_delta_floor	public_or_clean_comparator_penalty	fallback_role_cap	contract_source_heldout_pass	contract_hla_stress_pass	contract_low_prevalence_pass	contract_topk_pass	contract_calibration_pass	contract_clean_internal_pass	external_claim_contract_v2	required_next_evidence
v0_fixed_late_fusion_C_QK_quantum	qk_fallback	bounded_fallback	False	True	18	0.4681086194036191	0.0721248535096465	0.6	0.1058466813849794	14	0.4943737147506309	0.0721248535096465	0.5777777777777777	0.1306562311466501	1	0.4535921607944434	0.4535921607944434	0.6	0.0490037390127389	2	0.4527475920914553	0.4386617796243013	0.6499999999999999	0.0723110422871128	3	0.6775984249140868	0.4543860966914004	0.7	0.3430905583637657	3	0.5746031746031746	0.4543860966914004	0.6	0.3430905583637657	0.001758770966092515	0.031690933089993004	bounded_fallback_only	0.0721248535096465	-0.1317276619521069	1.0	0.45	True	False	False	True	True	True	internal_support_only_until_stress_axes_pass	HLA stress rescue or allele support cap
H_anchor_rf_plus_qk_compact_w0.5	qk_fallback	bounded_fallback	False	True	66	0.6726190476190477	0.024390243902439	0.9	0.2715923564374096	46	0.7069522530168837	0.024390243902439	0.8666666666666667	0.26658598826494406	1	0.5310081384003018	0.5310081384003018	1.0	0.0177322254941237	1	0.0331551130776794	0.0331551130776794	0.0	0.447642869175607	9	0.0643436386322286	0.0341382575757575	0.0	0.3616898129506078	4	0.17861983120377903	0.0341382575757575	0.15	0.3820642218099807	0.001726210922334506	0.031104240343731222	bounded_fallback_only	0.024390243902439	-0.7636878896459894	1.0	0.45	False	False	False	True	True	True	internal_support_only_until_stress_axes_pass	source-heldout rescue or source-stratified cap
prespecified_lr_qk_no_anchor_w0.5	qk_fallback	bounded_fallback	False	True	18	0.4795304077374887	0.1162314622314622	0.5777777777777777	0.1099929826560477	14	0.4822222222222222	0.1162314622314622	0.5	0.1693379927622942	1	0.4225549141055286	0.4225549141055286	0.7	0.0477860097245333	2	0.41509522906021284	0.4004570610983305	0.6	0.05309782156454915	3	0.6201132284325562	0.4301271870658138	0.7	0.3373830122393736	3	0.6201132284325562	0.4301271870658138	0.7	0.3373830122393736	0.0017157302247686444	0.030915390805218483	bounded_fallback_only	0.1162314622314622	-0.193394911019911	1.0	0.45	True	False	False	True	True	True	internal_support_only_until_stress_axes_pass	HLA stress rescue or allele support cap
nested_learned_gate_C_QK_structure	qk_fallback	bounded_fallback	False	True	18	0.4520769162338952	0.1330350111282314	0.5777777777777777	0.0899274918645671	14	0.4504295021696598	0.1330350111282314	0.5277777777777778	0.1499101789578189	1	0.4322964112871433	0.4322964112871433	0.3	0.0362728904369244	2	0.4182528465067083	0.3941316056752876	0.35	0.05928020839940705	3	0.5548458344862617	0.4515938547712151	0.6	0.346242403516554	3	0.5548458344862617	0.4515938547712151	0.5555555555555556	0.346242403516554	0.001651345926619626	0.02975526335029473	bounded_fallback_only	0.1330350111282314	-0.2544802523799321	1.0	0.45	True	False	False	False	True	True	internal_support_only_until_stress_axes_pass	HLA stress rescue or allele support cap
nested_lr_qk_quantum_only_train_selected	qk_fallback	bounded_fallback	False	True	18	0.4220238095238094	0.1327547489307119	0.5	0.0903286091326599	14	0.4866002888238749	0.1327547489307119	0.5277777777777778	0.202609737044375	1	0.3835371015352514	0.3835371015352514	0.6	0.0370924280029231	2	0.3986510002313869	0.3669365985894366	0.55	0.06260354845781355	3	0.6914308720514021	0.3865818823897088	0.7	0.3643585390645117	3	0.6914308720514021	0.3865818823897088	0.6	0.3643585390645117	0.0016490014142319432	0.0297130180627393	bounded_fallback_only	0.1327547489307119	-0.2322846282145038	1.0	0.45	True	False	False	True	True	True	internal_support_only_until_stress_axes_pass	HLA stress rescue or allele support cap
prespecified_rf_qk_no_anchor_w0.5	qk_fallback	bounded_fallback	False	True	18	0.523099038012729	0.1231014626615263	0.5777777777777777	0.0718751906355555	14	0.4547696919998641	0.1231014626615263	0.5277777777777778	0.1615085974841555	1	0.4431464969203272	0.4431464969203272	0.7	0.0352482721077459	2	0.4057244907023517	0.3606181251525863	0.6	0.0678341617519348	3	0.5721446016790058	0.4614375341810899	0.7	0.3256055488644321	3	0.5111111111111111	0.4614375341810899	0.7	0.3256055488644321	0.0016287548455223267	0.029348199296311786	bounded_fallback_only	0.1231014626615263	-0.2371814851871879	1.0	0.45	True	False	False	True	True	True	internal_support_only_until_stress_axes_pass	HLA stress rescue or allele support cap
nested_rf_qk_quantum_only_train_selected	qk_fallback	bounded_fallback	False	True	18	0.4665645943671151	0.0793534005875203	0.5	0.090500593202728	14	0.4770744170999451	0.0793534005875203	0.5777777777777777	0.1137426022258838	1	0.4130048998652035	0.4130048998652035	0.5	0.059187605787475	2	0.3862791797802122	0.3825437867779091	0.45	0.08355512353035455	3	0.6215311458195942	0.3978959561901647	0.8	0.305025696752055	3	0.5111111111111111	0.3978959561901647	0.5555555555555556	0.305025696752055	0.001590891316876586	0.028665944144278487	bounded_fallback_only	0.0793534005875203	-0.1877949410465995	1.0	0.45	True	False	False	True	True	True	internal_support_only_until_stress_axes_pass	HLA stress rescue or allele support cap
hard_decoy_nested_meta_C_QK_aux	qk_fallback	bounded_fallback	False	True	18	0.4809477638751526	0.0833670976502216	0.5	0.071126440762063	14	0.497078477078477	0.0833670976502216	0.5	0.187005835908746	1	0.3962278712799431	0.3962278712799431	0.5	0.0320977441958977	2	0.4354349162097704	0.384813428198774	0.5	0.040798974486661546	3	0.6671763707909032	0.3862047842720547	0.7	0.3288919851114814	3	0.6671763707909032	0.3862047842720547	0.5555555555555556	0.3288919851114814	0.0015906062192260137	0.02866080702822268	bounded_fallback_only	0.0833670976502216	-0.1550068670752278	1.0	0.45	True	False	False	True	True	True	internal_support_only_until_stress_axes_pass	HLA stress rescue or allele support cap
nested_lr_qk_no_anchor_train_selected	qk_fallback	bounded_fallback	False	True	18	0.4777777777777777	0.1018825164714543	0.5277777777777778	0.0718013030492459	14	0.4777777777777777	0.1018825164714543	0.5	0.1901783230433764	1	0.4025680016738194	0.4025680016738194	0.6	0.0474659714166107	2	0.4388407814308444	0.3843096856227959	0.6	0.082834777494695	3	0.6064677119547632	0.4076371371037623	0.7	0.3486501940665612	3	0.5634920634920635	0.4076371371037623	0.6	0.3486501940665612	0.0015531908133545114	0.0279866265084913	bounded_fallback_only	0.1018825164714543	-0.2628001095234977	1.0	0.45	True	False	False	True	True	True	internal_support_only_until_stress_axes_pass	HLA stress rescue or allele support cap
v0_fixed_late_fusion_C_QK_no_anchor	qk_fallback	bounded_fallback	False	True	18	0.4911111111111111	0.1068045812137854	0.5277777777777778	0.0855821692489417	14	0.4795133515493135	0.1068045812137854	0.5277777777777778	0.1619859801734512	1	0.4434338851759217	0.4434338851759217	0.7	0.0468251220513277	2	0.42489823942552124	0.3986619345644411	0.6	0.0872311538591202	3	0.5317988785672094	0.4666460446826175	0.6	0.343612124380297	3	0.4768253968253968	0.4666460446826175	0.6	0.343612124380297	0.0015253888732269215	0.027485669055052706	bounded_fallback_only	0.1068045812137854	-0.2775272082989843	1.0	0.45	True	False	False	True	True	True	internal_support_only_until_stress_axes_pass	HLA stress rescue or allele support cap
rule_gate_rf_qk_fallback_train_selected	qk_fallback	bounded_fallback	False	True	18	0.4253537156025117	0.0994641334794787	0.5	0.0556669035373921	14	0.4753629748648901	0.0994641334794787	0.5277777777777778	0.168559561286223	1	0.4146521943726408	0.4146521943726408	0.4	0.0495938374869886	2	0.4251715826979565	0.4034031230273138	0.5	0.05491486642993215	3	0.611315686162419	0.4161772237546357	0.7	0.3381309558976376	3	0.4768253968253968	0.4161772237546357	0.5555555555555556	0.3381309558976376	0.0015215228453046307	0.027416007891335886	bounded_fallback_only	0.0994641334794787	-0.236324414096424	1.0	0.45	True	False	False	True	True	True	internal_support_only_until_stress_axes_pass	HLA stress rescue or allele support cap
source_qk_compact_gamma1	qk_fallback	bounded_fallback	False	True	66	0.5111111111111111	0.0176282051282051	0.8666666666666667	0.2624489345830055	46	0.5690719429646853	0.0666666666666666	0.8	0.2393985105998306	1	0.4801712061195693	0.4801712061195693	0.9	0.0251704392988234	1	0.0184680134680134	0.0184680134680134	0.0	0.4547599303972483	9	0.0696161881694254	0.0223294566531046	0.0	0.3871819756643048	4	0.1895625193521168	0.0223294566531046	0.45	0.40328431899075445	0.0015204490589139962	0.02739665955473345	bounded_fallback_only	0.0223294566531046	-0.7603372670480245	1.0	0.45	False	False	False	True	True	True	internal_support_only_until_stress_axes_pass	source-heldout rescue or source-stratified cap
sourceheld_qk_compact_gamma1	qk_fallback	bounded_fallback	False	True	66	0.5555555555555556	0.0112206462480593	0.8666666666666667	0.2855607469912298	50	0.5972107230996111	0.0164670742710601	0.7571428571428571	0.27177807347285277	1	0.4808179829771009	0.4808179829771009	0.8	0.0310368178531332	1	0.0115713121500207	0.0115713121500207	0.0	0.4557777085517373	5	0.0719046230943946	0.0164670742710601	0.0	0.3880689642612668	4	0.1836424042956491	0.0164670742710601	0.3	0.4041040365907551	0.0015033166315436028	0.027087953861990206	bounded_fallback_only	0.0164670742710601	-0.7600188474368181	1.0	0.45	False	False	False	True	True	True	internal_support_only_until_stress_axes_pass	source-heldout rescue or source-stratified cap
qk_quantum_only	qk_fallback	bounded_fallback	False	True	18	0.3912844037943552	0.0571281473381998	0.5	0.0648125464651726	14	0.4087073665040468	0.0571281473381998	0.5	0.1570536695483326	1	0.3355962157790759	0.3355962157790759	0.5	0.0387868288931739	2	0.39222333597686776	0.3365307367819801	0.45	0.04049148548800825	3	0.6343936433042275	0.327821341528784	0.7	0.3357398862861055	3	0.327821341528784	0.2018860624219559	0.5	0.1506120231407744	0.0014753223217278475	0.026583530138620092	bounded_fallback_only	0.0571281473381998	-0.1809058427736435	1.0	0.45	False	False	False	True	True	True	internal_support_only_until_stress_axes_pass	source-heldout rescue or source-stratified cap
nested_rf_qk_no_anchor_train_selected	qk_fallback	bounded_fallback	False	True	18	0.4611111111111111	0.0892940803881994	0.5	0.0686437873294781	14	0.4611111111111111	0.0892940803881994	0.5277777777777778	0.1550212765214622	1	0.4239838544648381	0.4239838544648381	0.6	0.0351260037205643	2	0.3895565608599604	0.3640823627425533	0.5	0.06279401981855459	3	0.5820315031826363	0.4289028326283243	0.6	0.3070144104877584	3	0.4968253968253968	0.4289028326283243	0.6	0.3070144104877584	0.0014635430487545825	0.026371281836344632	bounded_fallback_only	0.0892940803881994	-0.2774276608984585	1.0	0.45	True	False	False	True	True	True	internal_support_only_until_stress_axes_pass	HLA stress rescue or allele support cap
hard_decoy_rule_aux_C_QK_no_anchor	qk_fallback	bounded_fallback	False	True	18	0.4266516720728315	0.1298793455415775	0.55	0.0637181948216422	14	0.4212698412698412	0.1298793455415775	0.5	0.1705281944823516	1	0.3690369642114952	0.3690369642114952	0.6	0.0367929348521562	2	0.3897586228114705	0.3668659838412444	0.5	0.0656253843763524	3	0.5606011028016373	0.3780199392727553	0.6	0.3356038234883158	3	0.3780199392727553	0.1997998405587967	0.6	0.1692365128441809	0.0014284987225039846	0.02573982531369178	bounded_fallback_only	0.1298793455415775	-0.2955442176870748	1.0	0.45	True	False	False	True	True	True	internal_support_only_until_stress_axes_pass	HLA stress rescue or allele support cap
qk_quantum_only_gamma1	qk_fallback	bounded_fallback	False	True	18	0.3790069885586795	0.0556536770244464	0.5	0.0976853319789574	14	0.3971479395876357	0.0556536770244464	0.5	0.1526933705507023	1	0.3253076504548811	0.3253076504548811	0.4	0.0294564550279449	2	0.36114063085855386	0.321856536941961	0.35	0.057033922152547156	3	0.615022808195777	0.3159921515333802	0.7	0.3353504296072176	3	0.3159921515333802	0.2031358337397107	0.4	0.1261352993563878	0.0014143765155844902	0.0254853601654735	bounded_fallback_only	0.0556536770244464	-0.1965058553255707	1.0	0.45	False	False	False	True	True	True	internal_support_only_until_stress_axes_pass	source-heldout rescue or source-stratified cap
v0_QK_quantum_only_fallback	qk_fallback	bounded_fallback	False	True	18	0.3790069885586795	0.0556536770244464	0.5	0.0976853319789574	14	0.3971479395876357	0.0556536770244464	0.5	0.1526933705507023	1	0.3253076504548811	0.3253076504548811	0.4	0.0294564550279449	2	0.36114063085855386	0.321856536941961	0.35	0.057033922152547156	3	0.615022808195777	0.3159921515333802	0.7	0.3353504296072176	3	0.3159921515333802	0.2031358337397107	0.4	0.1261352993563878	0.0014143765155844902	0.0254853601654735	bounded_fallback_only	0.0556536770244464	-0.1965058553255707	1.0	0.45	False	False	False	True	True	True	internal_support_only_until_stress_axes_pass	source-heldout rescue or source-stratified cap
qk_no_anchor	qk_fallback	bounded_fallback	False	True	18	0.3942805931523859	0.0663329365489015	0.5	0.0606138832355555	14	0.3709177974696356	0.0663329365489015	0.5	0.1766896902032393	1	0.3232014670304938	0.3232014670304938	0.6	0.0185529569163423	2	0.3182623200372753	0.2982992590133859	0.4	0.050447704208696	3	0.5268133881653031	0.3185635388655682	0.4	0.3186932289215525	3	0.3185635388655682	0.2134535469271403	0.4	0.0546606855927764	0.0012080453594126407	0.021767521407223822	bounded_fallback_only	0.0663329365489015	-0.2825126987008907	1.0	0.45	False	False	False	True	True	True	internal_support_only_until_stress_axes_pass	source-heldout rescue or source-stratified cap
qk_no_anchor_gamma1	qk_fallback	bounded_fallback	False	True	18	0.4013828684436574	0.0658654570154164	0.5	0.043786417340869	14	0.4061094087364073	0.0658654570154164	0.5	0.1799942451944741	1	0.3220217136943737	0.3220217136943737	0.5	0.0326195153527588	2	0.33881826345325	0.337883195198261	0.4	0.044448946416295904	3	0.5264496564175937	0.3198356725660797	0.3	0.3242957500285867	3	0.3198356725660797	0.1951564610899097	0.3	0.0640033873296182	0.0011733603202790381	0.02114253880539654	bounded_fallback_only	0.0658654570154164	-0.3034013605442177	1.0	0.45	False	False	False	True	True	True	internal_support_only_until_stress_axes_pass	source-heldout rescue or source-stratified cap
v0_QK_no_anchor_fallback	qk_fallback	bounded_fallback	False	True	18	0.4013828684436574	0.0658654570154164	0.5	0.043786417340869	14	0.4061094087364073	0.0658654570154164	0.5	0.1799942451944741	1	0.3220217136943737	0.3220217136943737	0.5	0.0326195153527588	2	0.33881826345325	0.337883195198261	0.4	0.044448946416295904	3	0.5264496564175937	0.3198356725660797	0.3	0.3242957500285867	3	0.3198356725660797	0.1951564610899097	0.3	0.0640033873296182	0.0011733603202790381	0.02114253880539654	bounded_fallback_only	0.0658654570154164	-0.3034013605442177	1.0	0.45	False	False	False	True	True	True	internal_support_only_until_stress_axes_pass	source-heldout rescue or source-stratified cap
