	sig_score	HLA_II	HLA_I	B_cell	TLS	g8_RAI	hashi_GMM	hashi_otsu	hashi_top10	hashi_top20	hashi_top30
GSM6591299	-1.533726329704686	-1.0330498669976973	-0.845974976224586	-0.5291169074876859	-0.5079401618442853	0.8989895418062394	0	0	0	0	0
GSM6591300	-0.7843240606120646	-0.3146770040727102	-0.15738725463800146	-0.6959396026921613	-0.6205758821099228	-0.4565010383626258	0	0	0	0	0
GSM6591301	0.18547201071847053	-0.19843313023519657	-0.5361751099369152	0.8819139080170807	0.23422265147923338	0.17710192023948232	0	0	0	0	0
GSM6591302	-1.4153843464205775	-0.40156138045958584	-0.5579798001423838	-0.5889881073906192	-0.452324173214161	0.8266471624713442	0	0	0	0	0
GSM6591303	-0.9312900774290582	-0.4276738419856409	-0.34653308499644353	-0.2064532441941164	-0.609916429400769	0.09862881550298716	0	0	0	0	0
GSM6591304	0.25895798416428484	-1.1203992487041385	-1.7034362432739174	-1.4012063111464121	-1.0198447132523725	-2.1098273312119873	0	0	0	0	0
GSM6591305	-0.9983801924091937	-0.563128973125276	-0.327971227391155	-0.17890180075844828	-0.026647592213451688	0.6112319526158186	0	0	0	0	0
GSM6591306	1.7939738449851115	1.8317948076510557	1.7638718921265744	1.7025520940483911	1.8043205055749834	-0.9010529779912829	1	1	1	1	1
GSM6591307	-0.05800155135257434	0.7814049345734221	1.00255534870665	-0.6599240513335571	-0.4425429858106478	-0.4736101793642402	0	0	0	0	0
GSM6591308	-0.9372424028726545	-0.3815319230261896	-0.18852763159065944	-0.31383149508480573	-0.11478857470811012	0.7146509534519732	0	0	0	0	0
GSM6591309	0.3120093220989385	0.7018919196962412	0.6321221660468087	-0.5716768119740586	0.09934015574970649	-0.8337189200510395	0	0	0	0	0
GSM6591310	1.357201739943853	1.068134434614405	0.5846360596890849	2.0320541219873647	2.0732411240621156	-0.8392255428275324	1	1	0	1	1
GSM6591311	0.8971274158554103	0.8108074041431766	-0.19689330653047563	-0.8633479917340267	-0.777774186151698	-3.42700738940045	1	1	0	1	1
GSM6591312	1.0029556672513036	0.8794741626249095	0.4899855871121796	-1.0364935544780094	-0.3411746582119764	-3.8883111190647326	1	1	0	1	1
GSM6591313	-0.32598471648887806	0.01768815138218286	0.23372884273090108	-0.9552086812208321	-0.8680279914676273	-1.3264286537901795	0	0	0	0	0
GSM6591314	-0.5565117050097044	0.44416504891374287	0.23905908392521585	-0.7175563825929835	-0.1107362640623664	0.3190198857923253	0	0	0	0	0
GSM6591315	-1.7196196249465183	-1.1707040045502803	-1.0254497546139694	-0.6084396819634351	-0.6383976494416909	0.8353726274712372	0	0	0	0	0
GSM6591316	0.22538567427943978	0.36500342874717334	0.02738359275938558	-0.13412979942172798	0.27247924861280176	-0.346208872693349	0	0	0	0	0
GSM6591317	-0.22088325816528231	0.17380871502557635	0.3895056299071171	0.30892875696496713	0.3559438016468242	0.6690936285800624	0	0	0	0	0
GSM6591318	0.49039096862982956	0.5381487648280512	0.7228018185598469	0.44983560555274354	0.6075073813317627	-0.4892520711603581	0	1	0	0	1
GSM6591319	-0.01055562038722399	0.29944499487465087	0.462465367221314	-0.6989370315713045	-0.4550922901526482	-0.3541051517421865	0	0	0	0	0
GSM6591320	-0.4141424345096593	-0.9561242275336724	-0.3940066993510183	-0.8027410123530826	-0.6810880768620023	-0.19290899150638774	0	0	0	0	0
GSM6591321	0.05317250986904079	0.6601910184592394	0.19895896048758313	-0.7515968598367918	-0.4903776637356226	-0.7603730636133412	0	0	0	0	0
GSM6591322	2.408128265909234	0.6919528714152079	0.6945321579883067	0.9341930256560657	0.7064295228715863	-1.1171301788526988	1	1	1	1	1
GSM6591323	0.12545611536711987	-1.483058340632382	-1.5025152342255095	-0.43641805942523315	-0.7898336506125373	0.04434149752564057	0	0	0	0	0
GSM6591324	0.6387953547486569	-0.0003473545813673873	-0.08125797659710161	-1.1999405472978921	-0.5755940835257656	-1.442059633341545	0	1	0	0	1
GSM6591325	0.8765572985256638	0.060163308529202354	0.11241199792434184	-0.8422606289652176	-0.3094210103828549	-1.2069046195967263	1	1	0	1	1
GSM6591326	0.8600942842422447	-0.4210281446903873	-0.11396700879610212	-0.4486538411437915	-0.33977262109731715	-0.8746142859116455	1	1	0	1	1
GSM6591327	2.0730039383250753	-0.3829768043144696	-0.3718758456544402	1.7949970158813964	0.9761645421633639	-2.329281772351878	1	1	1	1	1
GSM6591328	0.7377006422462313	-1.367907225011276	-1.1037115784694207	0.25917206230000783	-1.022357177145634	-2.839758298214384	1	1	0	0	1
GSM6591329	2.111918338212905	0.47181739330580214	0.8752158515982984	0.24398074454248833	0.44230606212698426	-2.7792058757772042	1	1	1	1	1
GSM6591330	0.44634808068152665	-0.4274574976579285	-0.42743502874721334	0.24254750639659048	-0.32882966848279077	-0.17500722725554532	0	1	0	0	1
GSM6591331	0.2914769899739057	-0.4813471547825984	-0.39633363878317857	-0.6624894520415999	-0.6811402223992366	-0.5396206540150387	0	0	0	0	0
GSM6591332	1.3390281755110651	-0.1740416029130871	-0.09520978910869601	0.8522803135002864	0.40151233927194135	0.13857831347621483	1	1	0	1	1
GSM6591333	0.26172135090994064	-0.11997511900752374	0.05272521055243478	-0.7606226014988534	-0.5950126099643062	-0.1823680894829045	0	0	0	0	0
GSM6591334	-0.5463543902492914	-1.1683888612747315	-1.372471093982944	-0.3096964287474868	-0.7544508304794418	0.3545617117894826	0	0	0	0	0
GSM6591335	-0.09716833403506081	-1.1169009864515096	-1.8384895186513712	-0.22259509949669154	-0.7415914230099424	0.6945685324901025	0	0	0	0	0
GSM6591336	0.2660428451138263	-0.16519412008685158	-0.613158100691081	0.24325975141468523	-0.23083412516365873	0.3055903367573505	0	0	0	0	0
GSM6591337	-0.4847194993603995	-0.7016309037602044	-0.7106320845860508	-0.6278226033734261	-0.6957831325279501	0.3222324090356456	0	0	0	0	0
GSM6591338	0.1292714584743659	-0.3975751393282295	-0.9902757156330682	0.37596365827782807	-0.17392427018998022	0.7247728868833798	0	0	0	0	0
GSM6591339	1.3005765768498936	0.07325925156680782	-0.04533142962284065	0.8912838776626394	0.21769797724438356	-0.1632978095677221	1	1	0	1	1
GSM6591340	1.8835320691298962	0.7009617628703119	0.4332890834661116	1.6905047316964756	0.788267380756666	-0.08650530328248666	1	1	1	1	1
GSM6591341	1.0484118851927473	0.5907273683501367	0.525416334547541	0.04381593587554856	-0.03346289259217607	-0.4462267130484494	1	1	0	1	1
GSM6591342	0.3924881902296421	-0.03001387930396665	-0.39690099330233064	-0.3732222060858119	-0.40063793478190696	0.26671254465926114	0	0	0	0	1
GSM6591343	0.39540232376956763	-0.13506198977285674	-0.015608064829584755	-0.4316798150042926	-0.5061970335672491	-0.5969681985347037	0	0	0	0	1
GSM6591344	0.7686496600224013	0.02908334897470461	-0.3039300738860439	0.9976262404013087	0.38946278229130704	0.29940931368089013	1	1	0	0	1
GSM6591345	0.25986455211512793	-0.4162129128408102	-0.595064712083764	0.5263993719658927	-0.18696946153165114	0.4496029845009369	0	0	0	0	0
GSM6591346	0.34087381525459703	0.03768084883369023	-0.09790357438621371	-0.36936181828409437	-0.2619471709011931	-0.7189017045472903	0	0	0	0	0
GSM6591347	0.8882620761827181	0.21047302616364588	-0.06497862417758903	-0.11405538884998173	0.19023201760857708	-0.5538029077117499	1	1	0	1	1
GSM6591348	0.3552874595184081	-0.2177347506819059	-0.05936874379529268	-0.4004598924172067	-0.44963097263151486	-0.09386143615512041	0	0	0	0	0
GSM6591349	-0.39997719292614076	-0.7553264315078414	-0.812973763220831	-0.7846226870610762	-0.8229116118067842	-0.006450450607807707	0	0	0	0	0
GSM6591350	-0.3664188169651934	-0.5826812187095392	-0.7219912897023143	-0.3658124160563005	-0.6471264328811912	0.18969989686206296	0	0	0	0	0
GSM6591351	1.6831171377297434	0.32570963338876174	0.17332203418208472	1.5813891041532788	0.8152672151959575	0.2502197031127911	1	1	1	1	1
GSM6591352	-0.7713554205531199	-1.1701694155782563	-1.6271567552174924	-0.43328575179875384	-0.8438403678470797	0.67065595205239	0	0	0	0	0
GSM6591353	0.20932059556622845	-0.639087001859889	-0.859652854968383	0.16453437385811662	-0.26620157837172825	0.21440910284425152	0	0	0	0	0
GSM6591354	0.610976805580982	-0.2957908630572338	0.04155597526831298	0.12302695945564655	-0.3965514482179681	-0.4676386003621746	0	1	0	0	1
GSM6591355	-0.14221745743480863	-0.5998743305647085	-1.3922365399599765	-0.14572331041480727	-0.502717884842966	-0.34860877384556	0	0	0	0	0
GSM6591356	0.27211381597816975	-0.10697085062666267	-0.703487726029016	-0.06893692465822189	-0.03846413683380015	0.009854529107165444	0	0	0	0	0
GSM6591357	-0.5282703260405501	-1.4479383315041103	-1.314451822958894	-0.6555448805520867	-0.8252826499671513	0.4303466333705963	0	0	0	0	0
GSM6591358	1.582965661401339	-0.07677553200727787	0.3481791270946424	1.7082556718400947	0.7683407908889217	-0.5843263555614191	1	1	1	1	1
GSM6591359	0.5128544767057635	0.3932127912448169	0.32419255651262696	0.06452112259171823	0.08356266905906591	-0.7194303097801409	0	1	0	0	1
GSM6591360	0.5592706811229919	-0.1358132887831139	-0.43407292029074923	-0.11881352593516882	-0.2570092028651056	-0.2824029908465286	0	1	0	0	1
GSM6591361	0.24304575166666453	0.21554480464301276	0.06261909042872099	-0.44765701855762935	-0.6244942867932018	-0.4091614007255493	0	0	0	0	0
GSM6591362	0.3258301675769021	-0.08829879172333102	-0.12066960611128207	-0.3334459368941099	-0.34691455276785826	-0.789392230844878	0	0	0	0	0
GSM6591363	0.6376232299442549	-0.6021713748282836	-0.3959075983797848	0.37503776444521525	-0.034756984894330656	-0.5006979686073585	0	1	0	0	1
GSM6591364	1.280599318537439	-0.2080295111036577	-0.3828518368439348	-0.3589527327137405	-0.4686398264780938	-1.6222198780904777	1	1	0	1	1
GSM6591365	0.11698057037179145	-1.22216901547354	-1.532871119025986	0.14753069479915173	-0.22840724863159848	-0.21291738634151874	0	0	0	0	0
