gene	mean_DM1	mean_DM2	log2FC_DM2vDM1	t	p	q_BH
AP001189.3	0.4974276998140416	0.5485366078216488	0.0511089080076072	-0.9354180268806138	0.3515783196220511	0.5075095235162244
ZNF800	4.327435266729315	4.388681983529204	0.06124671679988847	-0.9348062397288317	0.3516233622397238	0.5075603370973583
OSER1	5.029067966649187	5.086200111237801	0.05713214458861415	-0.9352671128534541	0.3516375584702389	0.5075666230211056
AC005534.1	0.10675161128976655	0.12212824067268864	0.015376629382922086	-0.9364059427941314	0.3516488218984331	0.5075686753964286
CFL1P7	0.00299940713453121	0.004680444253684955	0.0016810371191537448	-0.9356692694099851	0.35166677769221916	0.5075755799080948
AC005840.4	0.7370968072579291	0.6802391154168405	-0.05685769184108869	0.9361652123041454	0.3516803945203013	0.5075755799080948
CR589904.1	0.0005886452349664444	0.003620742295772795	0.0030320970608063505	-0.9391848873587233	0.35168313050055955	0.5075755799080948
ADCY6	5.158104879975409	5.056997426383151	-0.10110745359225781	0.9346167226260612	0.35169558025397063	0.5075793439490215
MIR1302-9HG	0.024606419129493125	0.03003720799332254	0.005430788863829413	-0.9346922997984668	0.3517460321829531	0.5076379523114961
HEATR1	4.513914467903165	4.407757272290668	-0.10615719561249648	0.9342129789519314	0.3518808938796374	0.5078183737008819
AC127496.3	0.012547781326414055	0.009762279936174064	-0.0027855013902399906	0.9343026634724251	0.35195939635782064	0.5079123062600398
BSND	0.024546986702935272	0.018772899320091872	-0.0057740873828434	0.9343205724000966	0.3519656787029814	0.5079123062600398
RNU6-251P	0.0023368159277380356	0.0007318376503893127	-0.001604978277348723	0.9345690165913726	0.35203325369436006	0.5079865529005756
KRTAP10-7	0.0009598525067290902	0.002125379471866773	0.0011655269651376825	-0.9360680177387957	0.35205688157177845	0.5079865529005756
KRT3	0.22900710034994087	0.1581190418283702	-0.07088805852157068	0.9339921100518905	0.35206672058015726	0.5079865529005756
MIR4297	0.006576247859090588	0.009354852870412938	0.00277860501132235	-0.9348764721649241	0.35207176060148504	0.5079865529005756
PXDN	5.178990921090861	5.00341873816701	-0.17557218292385102	0.9350631810120182	0.3520912726662654	0.5079865529005756
AL133372.3	0.0037537537186470536	0.006008058609429109	0.0022543048907820553	-0.9346187440875665	0.3520923583825712	0.5079865529005756
RNA5SP194	0.020891699183580248	0.006118834198893041	-0.014772864984687207	0.9358304481617697	0.35209262999268964	0.5079865529005756
C2orf80	0.03289995153207867	0.01282600780049298	-0.02007394373158569	0.9344426049063788	0.35209592636865233	0.5079865529005756
YPEL5P2	0.028674665169426645	0.03522103176032584	0.006546366590899192	-0.9349041495497439	0.35214779985460126	0.5080471810926822
PSPC1-AS2	0.4380923115814805	0.4012125648408433	-0.03687974674063721	0.9345352476053882	0.3521859083600048	0.5080879475722087
TEX38	0.2586380851195867	0.23305806494734943	-0.02558002017223726	0.9345163294688048	0.35223231840578956	0.5081406878170682
AC025062.3	0.08801195274770512	0.07264804629945922	-0.01536390644824591	0.9342959695774115	0.3522788829567734	0.5081936479990107
AC009656.1	0.0035532629686095924	0.0015870257192330543	-0.001966237249376538	0.933489859152644	0.35234587132106643	0.5082555704037753
SNORD38C	0.0054803773753426795	0.0031838756378181382	-0.0022965017375245413	0.9334194975600729	0.35234667855330104	0.5082555704037753
RARS2	5.000383068591105	5.053366298511645	0.05298322992054061	-0.9341524169190362	0.3523513720909098	0.5082555704037753
LINC02165	0.0039515246536939875	0.002080618831616182	-0.0018709058220778055	0.933253068903957	0.35240193617133847	0.5083142904796702
SCCPDH	5.631918774945933	5.560998705049303	-0.07092006989662991	0.9331619637199331	0.352464044851529	0.5083780758942636
AC104790.1	0.0035049552307581788	0.0020034359034599254	-0.0015015193272982534	0.9330852968870365	0.3524658715583663	0.5083780758942636
RPL7AP31	0.08323865419873526	0.07328166812898974	-0.009956986069745516	0.9334367735965567	0.3525030610287069	0.5083971905747751
AC104837.1	0.23948295153371163	0.2622990942086446	0.022816142674932982	-0.9336870273113892	0.3525141119893055	0.5083971905747751
MORC2	5.1105455308051155	5.04949028362993	-0.061055247175185734	0.9336399342325739	0.3525164617419088	0.5083971905747751
TCP1P1	0.04714787394685434	0.05414778345303989	0.00699990950618555	-0.9335959604157565	0.3525185545457892	0.5083971905747751
OR6B1	0.022765950404635218	0.0151260859657028	-0.007639864438932418	0.9338829151287141	0.3525663317846831	0.5084460532446731
CATSPERD	0.03117230233688814	0.025143033979201177	-0.006029268357686964	0.9329423029895025	0.35257215267749725	0.5084460532446731
AL049779.2	0.014856360644930558	0.018530452264526733	0.0036740916195961756	-0.9332108639851204	0.3526816860948415	0.5085897908135375
AL109807.1	0.000958864411995163	0.0036923017671260908	0.0027334373551309277	-0.9368516416307556	0.3527224793262053	0.5086331401691064
TBPL2	0.023837358238412917	0.019503899744967256	-0.004333458493445661	0.9325846865180057	0.35273147111506303	0.5086331401691064
AP001803.1	0.002193794810297179	0.003855540052343809	0.0016617452420466302	-0.9338603460413036	0.3527964527038412	0.5087063699020152
AL031963.2	0.1202019743497306	0.10759932890781639	-0.01260264544191421	0.9336122098105488	0.3528019823681561	0.5087063699020152
RNU6-879P	0.003264087539632153	0.005154005502623641	0.0018899179629914883	-0.9331377031794402	0.3528508407579845	0.5087625950194944
AC002127.1	0.0017883488945731098	0.0008207394669957926	-0.0009676094275773171	0.9322655368660815	0.3529361077223738	0.5088608477500627
OR8S1	0.004181268185706243	0.006907491840011655	0.0027262236543054118	-0.9329920833844185	0.3529409886098082	0.5088608477500627
AL450998.1	0.5908447343788498	0.6595133199760184	0.0686685855971686	-0.9325805577174135	0.35294858350555014	0.5088608477500627
AC005162.2	1.2654561228773697	1.1480275517914598	-0.11742857108590998	0.9334683958425845	0.3530069171966149	0.5089307228216313
HID1	4.818239197335099	4.906134865613625	0.08789566827852635	-0.9337791846523914	0.3530216798397462	0.5089377792825814
AL121890.2	0.03777671925588793	0.04544298102872357	0.007666261772835643	-0.9328298229640104	0.35306028158303177	0.508979202302258
RAX2	0.009374279891252833	0.007162957295142763	-0.00221132259611007	0.9320480829975215	0.35307176249456146	0.5089815261318904
AC007326.3	0.0025221814228733506	0.004122605741589002	0.0016004243187156511	-0.9332519123843399	0.3531789052793507	0.5091217503110164
AL450023.2	0.0007345730531923888	0.00189217958077468	0.001157606527582291	-0.9339884765918444	0.3532055116075457	0.5091458733201286
AL353613.1	0.0013924301437001814	0.003069110986767627	0.0016766808430674458	-0.9346992785210758	0.3532362709379783	0.5091759813677099
HMGN1P35	0.07416660127354399	0.06586350122671272	-0.008303100046831269	0.9318773076331143	0.3532972039105284	0.5092371584885745
BRD3	5.017962578805735	5.118744306829007	0.10078172802327234	-0.9326282339207509	0.35329845984177466	0.5092371584885745
AC139143.1	0.038744207333897274	0.032735275817880716	-0.006008931516016558	0.93170504943188	0.35331118583584503	0.5092412693057368
AL845331.1	0.03140704004839076	0.04113575508034512	0.009728715031954362	-0.9332253117050003	0.3534148364694195	0.5093764294797486
AC110741.3	0.0002584925018955432	0.0008870235696648019	0.0006285310677692586	-0.9339143269847077	0.35343398440638174	0.5093897918559895
KRI1	5.180680921412858	5.113210836758723	-0.06747008465413451	0.9327976361357606	0.35350755040463905	0.5094815817959719
FAM219B	3.661311670051826	3.75358996713045	0.09227829707862378	-0.9314626872690331	0.35354754197066407	0.5095249798690836
AC243830.2	0.2415714227774276	0.2121038045420541	-0.0294676182353735	0.9324034550343743	0.3536052711378278	0.5095863122628133
NUAK1	3.7653418160880716	3.875246939227388	0.10990512313931644	-0.9310774418544278	0.3536144690774909	0.5095863122628133
AL450487.1	0.0005685639111187951	0.0014037751641263491	0.000835211253007554	-0.932958243347678	0.3536197411403774	0.5095863122628133
AC097518.2	0.03925150271513744	0.029140853258557264	-0.01011064945658018	0.9312579871105641	0.3536418021449657	0.5096038643147377
AL160163.1	0.008918531941557468	0.01178566942675224	0.002867137485194772	-0.931215288966227	0.3536877741187649	0.5096558705373189
HNRNPCL3	0.002117696015964196	0.0034721847096581943	0.0013544886936939981	-0.9314067554862387	0.35372280027919223	0.5096921016316233
RN7SL610P	0.012020301269447134	0.015639632935736378	0.003619331666289244	-0.932172442466713	0.3537469347246601	0.5097126368700479
AC022493.2	0.022080934544306752	0.010405886892543988	-0.011675047651762764	0.932221740937233	0.35379118750810307	0.5097621585892302
AL627309.5	0.21328615118473063	0.18574333508784133	-0.0275428160968893	0.9316734418235664	0.35393464781283956	0.509954617301282
OR1S1	0.0012652366017607494	0.0004412924323620182	-0.0008239441693987312	0.9304611398304461	0.3539716153362043	0.5099936330693207
AL022328.3	0.6718609669901942	0.6267397305507211	-0.04512123643947308	0.9310650147849848	0.35399354546627226	0.5100109817548265
AC022364.2	0.004614324572253668	0.0068179270751628235	0.002203602502909156	-0.9315696232695856	0.3540045649126496	0.5100126105035195
AC021517.1	0.017280005384494958	0.022923169853733518	0.00564316446923856	-0.9316078215006006	0.35402563615877664	0.5100287203344436
GTF2H3	4.586849148017476	4.664674732777725	0.07782558476024981	-0.9299868965282407	0.35407661252608497	0.510087911017327
AC108752.1	0.0038957770957690828	0.0007821705156496036	-0.003113606580119479	0.931797263964891	0.3540992628403954	0.5101062926099984
AC023024.1	0.12812213206966064	0.14643641256308035	0.01831428049341971	-0.9319798816027084	0.3541318623504308	0.5101390053310183
ADGRL2	6.5268618776928164	6.338518802722257	-0.18834307497055924	0.9311044909279598	0.35420038426943407	0.5102234622325446
CHID1	6.69612355258608	6.762448311676938	0.06632475909085755	-0.9301493180377829	0.35430965422235833	0.5103466084877629
LINC02043	0.04676490733531161	0.038106688212966734	-0.008658219122344879	0.9295173457395837	0.3543105218853447	0.5103466084877629
AL357134.1	0.025350825978357805	0.03178006006035624	0.006429234081998435	-0.9307978294328105	0.3543155594585031	0.5103466084877629
AC037486.1	0.002536753449178431	0.0014744366334514345	-0.0010623168157269966	0.9293276963347351	0.3543903795614205	0.5104401216382467
ATF4P2	0.0016777313843473493	0.0033324639675386056	0.0016547325831912563	-0.9312747258376725	0.3544402078847729	0.510497634088731
AC008764.6	1.0969875261895798	1.0212247060523552	-0.07576282013722468	0.9297600102352221	0.35446831587002403	0.5105106196584833
TPBGL	0.5315565237257225	0.48097760465788025	-0.05057891906784223	0.9306404713697923	0.35446902101776645	0.5105106196584833
AC114810.1	0.29664384187668524	0.3229101857791856	0.026266343902500378	-0.9308895769066443	0.3545675565383986	0.510638272064767
AL512356.3	0.004541415529610715	0.0029257880198989873	-0.0016156275097117274	0.9289477160577136	0.35462400539755246	0.5107053070024955
AC092647.2	0.004429263464876368	0.006375927932527135	0.001946664467650767	-0.9291646252904855	0.35467345673997597	0.5107539295914221
AC106872.2	0.08916551954402312	0.0787614856394461	-0.010404033904577017	0.9289437947680362	0.35467757463813526	0.5107539295914221
CBX1P2	0.014108839025075946	0.017314624722839338	0.0032057856977633914	-0.9293821460828796	0.3547150993840012	0.5107828864156676
SNAP23P1	0.03022217105856584	0.038092925242664485	0.007870754184098647	-0.9315957661489835	0.3547255285592465	0.5107828864156676
AP000902.1	0.07231947617727584	0.05875027326274514	-0.013569202914530704	0.9286817643931324	0.3547273944768675	0.5107828864156676
AL365215.1	0.001017589104403695	0.0004145854374196982	-0.0006030036669839969	0.9286510942486711	0.35473987803332435	0.5107866008624342
PRAMEF1	0.005769364509550386	0.003517980290953062	-0.002251384218597324	0.9287787598828895	0.35475939326541356	0.5108004396624819
AL359510.1	0.014123370227529039	0.020726272423997664	0.006602902196468625	-0.9299491917272157	0.35484726078648254	0.5109126920101075
AC008154.1	0.0005969618343092407	0.001526809467113331	0.0009298476328040902	-0.9306256907858544	0.3549477607737727	0.5110074136825353
AC093732.1	0.04311480503144047	0.03498907137022346	-0.008125733661217008	0.928339808348943	0.3549496456736696	0.5110074136825353
AL022326.2	0.12529290122947223	0.14767011695079246	0.02237721572132023	-0.9292709679069896	0.35495055709867707	0.5110074136825353
AC091588.1	0.032406930322524265	0.024675878262167737	-0.0077310520603565275	0.9292168314003149	0.35495268134647584	0.5110074136825353
CEP250	5.092512297591882	5.160985029343888	0.06847273175200641	-0.9298475771483292	0.35496410419497737	0.5110095941312425
SLC25A3P1	0.3141324647546954	0.39311241243608913	0.07897994768139371	-0.9303011660295757	0.3550070925338333	0.5110572151604956
TBC1D23	5.066246613206167	5.006691012622639	-0.05955560058352827	0.9281492862448221	0.355077808020591	0.5111447475606097
HLA-N	0.004326964497783958	0.0021753981394341325	-0.0021515663583498257	0.928565980814422	0.355153703980599	0.5112309736240023
SDCBPP3	0.029227073485028843	0.03455911694843972	0.005332043463410881	-0.928384721170748	0.3551575319729782	0.5112309736240023
AC020907.3	0.07218238414142544	0.08505817944513393	0.012875795303708484	-0.9291426330497796	0.35523317838401275	0.5113255914590309
MIR623	0.014057826323449972	0.010953236326882452	-0.003104589996567521	0.9280705072518458	0.3552832455648655	0.5113833860836252
SCD5	6.8628368143195155	7.015216523636652	0.1523797093171364	-0.9283499223488743	0.35532064699087945	0.5114188829291236
AC004911.1	0.003024916845048374	0.0015062747773793273	-0.0015186420676690468	0.9280276038238253	0.3553326150185535	0.5114188829291236
ZBTB8OS	4.32379469353387	4.378324098484314	0.05452940495044434	-0.9281382990184651	0.35533765561876557	0.5114188829291236
AC007731.5	0.004941659457793419	0.04750892588680231	0.04256726642900889	-0.9322378823667139	0.3553562222146939	0.5114296520219176
ZNF549	3.536469407309236	3.473932696623102	-0.06253671068613409	0.9278284953322374	0.35536497091281344	0.5114296520219176
AC091812.3	0.04089639860978692	0.05471036220149354	0.01381396359170662	-0.9302282721089745	0.35538328021642457	0.5114417304428909
AC107892.1	0.003808295004166482	0.006276095361684324	0.0024678003575178417	-0.9287518318901038	0.3554148750994821	0.5114729272945111
LINC00624	0.31523268185573194	0.36828933534189107	0.05305665348615912	-0.9298546895148528	0.3554911098558434	0.511568361274178
AC245060.5	1.5565557366777656	1.6581805125994067	0.1016247759216411	-0.9277951648040601	0.35554137158214444	0.5116179172100583
LINC00339	0.834190056164182	0.8965780572130048	0.062388001048822805	-0.9278205496703089	0.3555453866429926	0.5116179172100583
MBNL3	4.635172865549058	4.537854942122995	-0.09731792342606305	0.9280437174180695	0.3555706706856976	0.5116400248296459
AL354897.2	0.017798548688066126	0.007969484903561815	-0.009829063784504311	0.9274044144603999	0.35559433430824533	0.511656629482886
RN7SL65P	0.001624199419055194	0.0007875756424451873	-0.0008366237766100067	0.9269887328119077	0.35560205194835703	0.511656629482886
LINC01833	0.029899935804423176	0.01453950518940424	-0.015360430615018936	0.9283066939051415	0.35561671022572683	0.5116634457576129
AL049651.1	0.0008759312935996246	0.0022161590500237127	0.0013402277564240881	-0.9299415443358416	0.355647787342637	0.5116938845173565
AC025871.1	0.03872691290815038	0.04582554864740656	0.007098635739256183	-0.9276151295140594	0.35572399328544946	0.5117892495802653
FAM138E	0.0010077163115117433	0.0003708303225580055	-0.0006368859889537379	0.9268073475071547	0.35577920621624476	0.5118544069793742
AC010997.2	0.10485122853730214	0.12122607965545072	0.016374851118148584	-0.9282364758460391	0.3557940493589847	0.511861482932307
TBC1D29P	0.14736367295753344	0.12492548908462206	-0.022438183872911382	0.9268971816847005	0.35585044066663685	0.5119162155456362
LINC02261	0.0068976118957035475	0.004776393332899612	-0.0021212185628039356	0.9266278633093649	0.3558571103766003	0.5119162155456362
AC104370.1	0.007371368084426194	0.0049939957776484745	-0.0023773723067777195	0.9264865049523464	0.35586187148063264	0.5119162155456362
INE1	1.1097975481086817	1.0406623270878697	-0.06913522102081204	0.9272068253717041	0.3558903927583572	0.5119371831986237
TTTY13	0.00028886493182500984	0.004324378063188122	0.0040355131313631115	-0.93112572433454	0.3558962998100487	0.5119371831986237
AC097636.1	0.00855163244308525	0.003543860714110867	-0.005007771728974384	0.9274500430808233	0.35595435122743346	0.5120064066435268
RN7SL260P	0.0024905181502270324	0.00391296795451251	0.0014224498042854773	-0.9271995414978678	0.35598997458542336	0.5120433665012446
HNRNPDP1	0.03695236891933297	0.03252941661400553	-0.004422952305327438	0.9261959112293023	0.3560349963868729	0.5120857385141369
RNU4-30P	0.0005473574337205531	0.0013548249111970945	0.0008074674774765414	-0.9282742163017266	0.35604608057412057	0.5120857385141369
AC020765.6	0.017214628425206987	0.02209582042280472	0.004881191997597734	-0.9271966959491484	0.356049220486649	0.5120857385141369
MTHFSD	4.246643070932467	4.299294395147296	0.05265132421482921	-0.9273645508429563	0.356063394424554	0.5120896241320191
WDR12	4.195008906689569	4.256669950840239	0.06166104415066975	-0.9261394426466932	0.3560717805676957	0.5120896241320191
AC013470.1	0.001950878577038757	0.0008489789025733146	-0.0011018996744654422	0.9263212106238381	0.3561041788255606	0.5121219373919319
RN7SKP58	0.0010880366977934174	0.0004438240657195654	-0.0006442126320738519	0.9259395726808991	0.35614210142705466	0.5121483227683424
SENP6	6.595063498212866	6.520109963042061	-0.07495353517080527	0.9260878703286269	0.3561423866243424	0.5121483227683424
AC078980.1	0.002839604189652078	0.004797915299246868	0.0019583111095947906	-0.9272554738396689	0.3562059321648004	0.5122186707007962
SEC61GP1	0.0002142385796964074	0.0007411350753786418	0.0005268964956822344	-0.928568117575986	0.35621116925882723	0.5122186707007962
KRT73-AS1	0.007512472897111563	0.0037296183015395785	-0.0037828545955719845	0.9263378708561081	0.35624284640790194	0.5122423512703395
C17orf77	0.007743930778231977	0.005491374514197967	-0.00225255626403401	0.9257391371903235	0.35624750175213354	0.5122423512703395
AQP2	0.24258399806123546	0.19177063176636644	-0.05081336629486902	0.9260898374935029	0.35626190078242737	0.5122487738981547
AL590235.1	0.010156282597531867	0.007518780549784743	-0.002637502047747124	0.9256755213068186	0.3563014195103973	0.5122913133490167
PCF11	5.530587074867014	5.612933349968086	0.08234627510107195	-0.9258253467629531	0.35632081083378353	0.5122956766254005
AL021707.5	0.0012180428635841926	0.0004980646638797309	-0.0007199781997044617	0.925588165791583	0.3563243206248569	0.5122956766254005
ATP13A3	7.326961720279122	7.4272459751930375	0.10028425491391513	-0.9260688921420281	0.3563521429586327	0.5123182263962865
AL353729.2	0.0028088834028438814	0.0016573572310105472	-0.0011515261718333342	0.9255063830025889	0.3563708111221895	0.5123182263962865
RPS29P15	0.003530351715853905	0.0021248155625670237	-0.0014055361532868812	0.9256793086221488	0.35637383459016003	0.5123182263962865
KBTBD11-OT1	0.06827366250174362	0.0789174616638602	0.01064379916211658	-0.9263381858725621	0.35637973960121716	0.5123182263962865
ZNF559-ZNF177	0.423317280278521	0.3758427715286076	-0.04747450874991338	0.9262581907470498	0.35640571647881114	0.512341288894785
MIR575	0.0008342964332799926	0.002303548736909736	0.0014692523036297432	-0.9277378804228916	0.3564408380634097	0.512377495464694
GTF2F1	6.953831097129448	6.890919909913039	-0.06291118721640832	0.9271141929459767	0.3564521014802482	0.512379405271672
RBBP4P4	0.01279401618273862	0.016073533111743515	0.0032795169290048953	-0.9259965708297639	0.3564798111358669	0.5124049548361538
Z97206.1	0.03558693818163168	0.02602241028412562	-0.009564527897506059	0.9259875275368127	0.35652776724125507	0.512446015996376
AL358335.1	0.004594165010630286	0.0022268860846292797	-0.002367278926001006	0.9257447298741694	0.3565282496215527	0.512446015996376
RNU7-12P	0.0017686303997185853	0.0034404914147164274	0.0016718610149978421	-0.9271213028938026	0.3565430042275322	0.5124529415051904
LINC02808	0.007287114571431624	0.011913931346291755	0.004626816774860131	-0.927864931444444	0.35655656486174625	0.5124581506013739
HSP90AB1	10.086601785914395	10.013998014770698	-0.07260377114369732	0.9251120128110369	0.3565738656582228	0.5124687347765691
AC007683.1	0.2670236358414161	0.29390067972957834	0.026877043888162255	-0.9255295049806028	0.3566691549168007	0.5125914004257671
RPL3P10	0.04375730140004543	0.036432126025093686	-0.0073251753749517465	0.9249521256975886	0.356697879431094	0.512607133412471
CDH12P4	0.008024608733373574	0.016136426324650212	0.008111817591276637	-0.9262943870470284	0.3566999806861357	0.512607133412471
RNA5SP39	0.023074854438552714	0.018070692779394458	-0.005004161659158256	0.9250067406071724	0.3567187927321978	0.5126198839859113
SNORD11B	0.0039209445442413915	0.006274450650204533	0.002353506105963141	-0.9267509051067859	0.3567424919794217	0.5126396567664167
OR5H2	0.004458802014857308	0.0019646544268001036	-0.002494147588057204	0.9257011311142866	0.35676826639623704	0.5126583358247125
AC105389.2	0.11177721488776837	0.09718971873209441	-0.014587496155673965	0.9254548393876713	0.3567753711059949	0.5126583358247125
AP003550.1	0.004029743077272027	0.006395037769134584	0.0023652946918625573	-0.9260839758434349	0.35682223553321996	0.5127113915078229
SNORA19	0.014482444840594768	0.021719953025651165	0.007237508185056397	-0.9273005783178436	0.35688810667267185	0.512791753873527
MAP6D1	0.09059739917069444	0.07904139331029147	-0.011556005860402965	0.9245192424506323	0.3569124160314067	0.5128123957209576
ZNF677	3.901015407741821	3.816262120645039	-0.08475328709678198	0.925047150612002	0.35705893085293955	0.5130039312052742
TMEM235	0.00515817946908041	0.0035330014161449085	-0.0016251780529355012	0.9241826907306679	0.3570656167540956	0.5130039312052742
MYOD1	0.007864832650490419	0.003400614838545202	-0.004464217811945217	0.9254321655257487	0.35708379972643145	0.5130157637498182
AC145285.1	0.16053987781411483	0.18057890218413958	0.02003902437002475	-0.9247214027952525	0.3571265705552394	0.5130601363496984
OR2L9P	0.0010177478773599124	0.001982071944363874	0.0009643240670039618	-0.9250954021101029	0.3571345812803771	0.5130601363496984
TLCD3B	0.20648512917633965	0.16527057494987807	-0.041214554226461586	0.9256819770096798	0.3571532153238354	0.5130726143313971
ZNF408	3.780921601893421	3.846438391530546	0.0655167896371247	-0.9253891383107379	0.35716492992377796	0.5130751516876197
AP003419.2	0.3286658786502108	0.35968872003163455	0.03102284138142375	-0.9244869995738265	0.35724445731407	0.5131751007301854
UBE2Q2	5.531871365569229	5.6142036836379905	0.08233231806876162	-0.924435747078641	0.35725932364081103	0.5131821623621654
ENSAP3	0.0004976639987776877	0.0012467356042196217	0.000749071605441934	-0.9259684962380359	0.357286172302707	0.5132064350463671
AL732366.1	0.00985712975454924	0.01316056667940941	0.0033034369248601692	-0.9245412013443909	0.3573537976167612	0.5132863331683162
CALCB	0.7824081217053399	0.9890605524049068	0.20665243069956685	-0.9254648721655738	0.357361700955418	0.5132863331683162
LINC02750	0.0008185094925867716	0.006492759072166542	0.00567424957957977	-0.9281543363918465	0.35738097681896563	0.5132997242525714
MIR554	0.008786234569766254	0.013177306185708029	0.004391071615941775	-0.92467032665364	0.35751685266726063	0.5134679009775127
TENT2	5.72582256413754	5.66399303589067	-0.0618295282468706	0.923294408695698	0.35751798045725525	0.5134679009775127
FAM21FP	0.6377641276150158	0.6743593417132584	0.03659521409824262	-0.924175114854053	0.3575291358636097	0.5134696235980565
RPL37P13	0.004392495078737313	0.00274975637424426	-0.0016427387044930532	0.9233444020467211	0.3575494417231176	0.5134804890373096
AL158065.1	0.001289198194030937	0.00042992414054670544	-0.0008592740534842315	0.9236870689041677	0.35755661385188076	0.5134804890373096
SMYD3	4.891965737632145	5.002112644192663	0.11014690656051851	-0.9240889728919398	0.35757287883906025	0.5134895487343568
SEMA3E	1.9105996837740586	2.1765213156393814	0.2659216318653228	-0.9240280134861597	0.35765539714274597	0.5135810566559753
RPL35AP9	0.02044884786212576	0.015690463382944827	-0.004758384479180932	0.9231899712542767	0.35766235008949854	0.5135810566559753
RBKS	3.5038301961319784	3.5783964685153533	0.07456627238337488	-0.9235317351652855	0.35766647558678144	0.5135810566559753
SETP4	0.014133165156742759	0.010722224109955126	-0.0034109410467876335	0.9233501823498828	0.3576790835461885	0.5135848614848022
MTCO3P24	0.006215471827601354	0.01049237408876128	0.004276902261159926	-0.9249139036280628	0.35780738649912114	0.5137494238239386
AC005697.2	0.04684313859011686	0.054232134347342184	0.0073889957572253265	-0.9227416812871246	0.3578136135214619	0.5137494238239386
NDUFA4P2	0.0008561768262940123	0.001777128489006031	0.0009209516627120187	-0.9243147944107302	0.35784676830836987	0.5137827239981033
POPDC3	0.7193826329546387	0.5586082620064812	-0.1607743709481575	0.9226131320059141	0.3578673508664119	0.5137979720946586
AP000907.2	0.055797103891366336	0.06535795639610026	0.009560852504733923	-0.9235232689322614	0.35788431824834205	0.5138080290994625
ATXN7L2	3.4183388564793287	3.33454433489239	-0.08379452158693868	0.9228932509096606	0.35789788486202956	0.5138132032589442
RN7SL325P	0.0014992691901003616	0.00042992414054670544	-0.001069345049553656	0.9233973576485432	0.35794384641836724	0.5138648833731627
FAM9C	0.033696390635004785	0.041739167676274294	0.00804277704126951	-0.9235023120321992	0.35803606553127676	0.5139829662002469
AC121764.1	0.0027802484559162352	0.0014528993631111238	-0.0013273490928051115	0.9222514582627422	0.35807197853656236	0.5140202137958824
MIR6806	0.015265378956325269	0.011209583586459449	-0.0040557953698658195	0.9231313469655459	0.3581148068673003	0.5140652983433125
AC005888.1	0.0010876261577015777	0.0021269205074067694	0.0010392943497051917	-0.9230266189313747	0.35812331997085495	0.5140652983433125
H3P38	0.004077103749103584	0.006473590330326004	0.0023964865812224198	-0.9242649282335007	0.3581408604536387	0.514076168578791
AC092078.3	0.09748139155490312	0.04227082756946826	-0.05521056398543486	0.9227482007865191	0.35816024346066105	0.5140896828988932
MTND2P11	0.0037563716499793803	0.005662575548421403	0.001906203898442023	-0.9232303115765539	0.35820164598145593	0.5141221994243511
AC016582.1	0.8843548467380257	0.9509778989663725	0.06662305222834686	-0.9231016881998916	0.35820821629158134	0.5141221994243511
MIR4484	0.0019402529407996111	0.0031435080969097907	0.0012032551561101796	-0.9227567416287062	0.3582128032364104	0.5141221994243511
GNRHR	0.3018249491031176	0.277489207054553	-0.02433574204856459	0.9220768538543662	0.3582788238640306	0.5142026453864899
RN7SL692P	0.0021205733830629257	0.0034295248183553164	0.0013089514352923907	-0.9229197008038	0.35830899580541303	0.5142168069949521
MAN2A2	5.632119036361201	5.746393523166362	0.1142744868051615	-0.9220446793795809	0.35832095979374623	0.5142168069949521
PA2G4	6.185226202143928	6.237600868928988	0.05237466678505953	-0.9231736947844162	0.35832140998339496	0.5142168069949521
AC005703.6	0.010377824266252063	0.013792878249726965	0.0034150539834749017	-0.9232579904900444	0.35832857305215	0.5142168069949521
AL360271.1	0.00386206011178431	0.002519972209634491	-0.0013420879021498193	0.9216670628889976	0.3583902198219341	0.5142894106000395
ZNF597	3.1422129174694864	3.0621341445716	-0.08007877289788645	0.9230085653382643	0.3583991101403037	0.5142894106000395
LRRTM3	0.029034686238056242	0.017028684771587376	-0.012006001466468866	0.922918144919034	0.3584271613997805	0.5143051083468447
AC012150.1	0.07104763685732622	0.049691603663519726	-0.021356033193806495	0.9216565834649181	0.35843283121813935	0.5143051083468447
TPM2	5.483927987062774	5.31613143009598	-0.16779655696679452	0.9226792580826249	0.358448920545971	0.5143051083468447
AC020928.1	0.5781458640458615	0.5157522146022714	-0.06239364944359016	0.9220205363874686	0.3584499383318598	0.5143051083468447
FILIP1	2.230974736360203	2.3409592528775858	0.10998451651738295	-0.921598884762533	0.35846376053474244	0.5143106322210762
RETREG2	7.408078047402448	7.3462284735560575	-0.06184957384639045	0.9217924914671439	0.35849747854959924	0.5143437909397673
PSMD8P1	0.021626020130468056	0.01780152411038726	-0.003824496020080795	0.9214855739501011	0.3585140999895097	0.5143437909397673
SEC63	7.370125761104563	7.449024971850205	0.0788992107456421	-0.9215671711168664	0.3585167902527184	0.5143437909397673
LINC02242	0.02893743279602885	0.03860591544546542	0.00966848264943657	-0.9225115643647674	0.3586387022677506	0.5145043791587474
SNORA74A	0.01125092991027062	0.0071996434936444295	-0.004051286416626191	0.9214203212151726	0.35865449942276184	0.5145127299165397
NDUFB9P2	0.033311010315678354	0.04126952429813659	0.007958513982458233	-0.9226590131592762	0.3586754584814822	0.5145284850835549
