sample_id	group	RAI_differentiation_protein	HLA_I_APM_protein	HLA_II_APC_protein	CD8_cytotoxic_protein	IFN_APM_activation_protein	checkpoint_suppression_protein	myeloid_suppressive_protein	TLS_B_cell_protein	TGFB_barrier_single_protein	protein_aggressive_visibility_score
F25_131N|ATC_P	ATC_P	0.7366279290377644	-1.0108433508685617	-0.8045432523786746	-0.6811539118511545	-1.0232808085381062	-0.33917569789666546	-0.11928219206490073	-0.18291524880463728	-0.935315731845008	-1.8667534719712269
F26_129N|ATC_P	ATC_P	1.171289970682086	-1.2322762900750515	-0.9738410793098918	-0.6811539118511545	-1.0388502683036676	-0.33917569789666546	0.1709123425468523	0.006167382234758036	-0.7390539841777574	-2.232653918210285
F27_131N|ATC_P	ATC_P	1.0846058990271343	-0.12231315082527752	-0.691844334742719	0.29688515202153876	-0.6433732391625036	-0.33917569789666546	-0.5015329537759139	-0.36680433618727487	-0.5119017251086403	-1.7084520036283257
F27_132N|ATC_P	ATC_P	0.6599231097127525	-0.1715941673402154	-0.06503048370003034	0.3658833903670434	-0.5222411632588517	-0.33917569789666546	0.28474126560484003	-0.3034667894751026	-0.6961803153360837	-0.5467760114481278
F28_132N|ATC_P	ATC_P	-0.11765419133834724	0.5944775161521283	0.5335798847753394	-0.6811539118511545	0.5570664526741818	1.7303163551643657	1.0160040073549872	-0.002332787733945347	0.038892608444995425	1.7281357148454628
F32_129N|ATC_P	ATC_P	0.3131254321433044	-0.7476897144215167	-0.7326680497066389	0.6277495480055995	-0.6279744408177577	-0.33917569789666546	0.0063546528469909935	-0.06615556634198565	-1.0026959506019204	-1.05446049371783
F1_128N|PDTC	PDTC	-0.7298628863490533	2.7345830980996157	1.3082407449910434	0.31462708188487915	1.5190368910117802	-0.33917569789666546	-0.0683448489797796	-0.11471545072514704	0.9781054651948458	3.3961011354688893
F1_130N|PDTC	PDTC	-0.17805966045668956	0.6491498180271132	0.09076662950459069	0.23407326600163708	0.21941014092648567	-0.33917569789666546	2.4431912485119103	-0.1250838967263029	1.2235283103422678	3.270400726995713
F2_127N|PDTC	PDTC	-0.9174590106611967	1.075565991638339	0.08021354724665102	0.17575153647946212	1.297859866693723	0.6862765487561264	1.0762277444797477	-0.4738231158676176	0.3214369858841748	3.0692527467792834
F2_132N|PDTC	PDTC	0.3259390140364373	-0.47018922634431537	0.5811974229154838	0.10701560595611825	-0.034411257721328	0.9062498699302581	-0.17048576204960775	-0.04865591761737842	0.399925460454311	-0.9666140024303604
F3_128N|PDTC	PDTC	-0.2930799319529579	-1.493667982648861	0.46981403439642816	-0.6811539118511545	-1.2263668919086572	0.04087501451921477	-0.6102778807825291	-0.6742936665317062	-0.25074111809998495	-1.8108659314784323
F3_133C|PDTC	PDTC	0.35536130801161836	-0.4899737869156239	-0.8891594699451791	-0.6811539118511545	-0.425889880606242	-0.05251452903503087	-0.36548433711852	-0.23626504339213997	-0.508494580788167	-1.2108194320457621
F4_127N|PDTC	PDTC	0.7468422523729265	-1.6320342831319536	-1.6375293653623444	-0.6811539118511545	-1.3581318345791464	-0.33917569789666546	-0.6791525297930976	-0.5082182018653238	-0.5721012956202541	-3.0580290652979776
F4_132C|PDTC	PDTC	0.2417162547753253	-1.5584654843856394	-1.5802830772648189	-0.6811539118511545	-1.184485363328688	-0.33917569789666546	-0.49868035532420546	-0.3652932947054193	0.04018591600067605	-2.29886209448517
F5_130N|PDTC	PDTC	-0.49134824297572094	-1.0622295989221069	-1.5061980164709727	0.5846760997723355	-0.6818529858730216	0.05325049683359884	-0.5589018111417946	-0.5484928735987022	-0.27929419707376785	-1.1297831670881804
F5_130C|PDTC	PDTC	-0.7797774775217529	0.12462807000707177	0.6031356018991568	0.3573031968678097	0.10948454393927384	0.2601647316618856	1.4044080947066404	-0.39025917535734306	1.059227367492455	2.308813642235465
F6_127C|PDTC	PDTC	-0.5438756782675636	-1.2228798771330465	-1.6769875457166161	0.2365735774137121	-0.9069281286961807	0.44448232931710263	-0.6728208390883912	-0.5704969169163453	-0.738411110300597	-1.351825037953874
F6_128C|PDTC	PDTC	-0.5430807543186688	0.21809574348262042	0.29963534147757975	0.11209139822841241	0.1559752331999722	0.517706698169244	0.9324655705911169	-0.4007683960313022	1.0891467351811979	1.693642068392406
F6_132N|PDTC	PDTC	-0.3947355546501405	-1.1668928433575891	-0.9329019670550159	0.22240528314742036	-0.8396664688098168	0.2766454220190572	-0.5187063559665659	-0.4104105554121473	-0.3614817406014959	-1.2908636446740145
F7_129C|PDTC	PDTC	0.3197498539350608	-1.774564861591036	-1.9755857292183765	-0.6811539118511545	-1.6075985474534566	-0.33917569789666546	-0.892953478539007	-0.5034091044119866	-1.0776464381357433	-2.987268194065104
F7_130N|PDTC	PDTC	0.07666122463790533	-1.1848356146031462	-0.29479072122772054	-0.6811539118511545	-1.1121470565943663	-0.33917569789666546	-0.9168782631751737	-0.47586792403113765	-0.329835249063665	-2.1783751024162252
F8_133C|PDTC	PDTC	-0.593493003910476	-1.194247239901741	-1.1637473237753306	-0.6811539118511545	-0.9749176295298574	-0.33917569789666546	-0.3609397313465088	-0.35219373905839185	-0.012988854478284483	-0.9616939673377738
F9_127C|PDTC	PDTC	0.7551120121523158	-0.7296536335867765	0.20831261801834094	-0.6811539118511545	-0.5686985587777282	-0.33917569789666546	-0.2023180918928109	-0.33464071693385716	0.6580034130777762	-1.6870837376319032
F9_129N|PDTC	PDTC	-0.8088180789738117	-0.6802045281591098	-1.4222087908519967	-0.6811539118511545	-0.49571903570334563	-0.33917569789666546	-0.6012363743984847	-0.1982164403316186	-0.20546721232662427	-0.4726228235837827
F9_130N|PDTC	PDTC	-0.6323326670236373	-0.7220819607058425	-1.060011313727939	-0.6811539118511545	-0.5676942006225061	-0.33917569789666546	-0.6360647947267576	-0.3962183030475877	0.28090104023217555	-0.7258140884089628
F10_127N|PDTC	PDTC	-0.5355382157575924	0.3805385399985073	0.3871922666752827	0.7957840178803883	-0.22124189160942015	0.5812359086561352	-0.7597852282663274	-0.2614816683091908	-0.47624068828724786	0.15629152748977226
F11_129N|PDTC	PDTC	-0.8767478656359564	-0.20560952126492574	0.14802907322284933	0.6191130685828572	-0.098451316439179	-0.05116776497093069	-0.5029341559528417	-0.29195380671683546	-0.23217686281501712	0.16820418841818896
F13_127N|PDTC	PDTC	-0.21704999077106887	0.465583635933572	2.6966540215437473	-0.6811539118511545	0.600125880353819	-0.33917569789666546	0.4109325973978087	-0.223608697432185	0.4821851128565459	1.0935662241024495
F13_130N|PDTC	PDTC	-0.1171272059665903	-1.3484134678095303	-1.1616759424026677	-0.6811539118511545	-1.05174431490486	-0.33917569789666546	-0.257530065661582	-0.637730694185307	1.1573137548026944	-1.488816327504522
F13_131N|PDTC	PDTC	1.9225258424869591	-1.842050940503303	-1.4854726630152486	-0.6811539118511545	-1.5912511829892415	-0.33917569789666546	-0.7356293068494636	-0.5736109658889358	-0.44076370355280364	-4.500206089839725
F17_131C|PDTC	PDTC	-0.004173928686558799	-1.3263709057723194	-1.0940369742816316	-0.6811539118511545	-0.9604214242644113	0.001503150847355833	-1.0285646223154759	-0.4712975063983726	-0.28322761987350864	-2.3507615994012365
F18_128N|PDTC	PDTC	-0.8610390642731064	1.223598918119443	2.350686788735034	0.9523103816773821	1.3243522507700642	0.14992040315268854	-0.5194935069848481	-0.24148723898966437	-0.3580775038969302	1.5651444754077013
F18_130C|PDTC	PDTC	-0.0714864241820776	-1.4668928249971347	-0.6600462265621166	1.1565357517986978	-1.2082904352072588	0.004190714759946312	-0.7102287010883941	-0.5353218447107436	0.618018751401849	-2.1056351019034514
F19_132C|PDTC	PDTC	-0.4745918206716322	1.1749712706373812	1.685552189969265	0.19016943008239223	0.9223833631216567	-0.33917569789666546	1.322547762257338	1.5978236516018818	-0.2703713053766625	2.9721108535663516
F22_129C|PDTC	PDTC	-0.804254224605858	-0.9501084784342915	-1.1326719872937494	0.9125688430649054	0.1601789974000528	-0.33917569789666546	0.33654198909288835	-0.3601435996989799	3.740465895617912	0.19068773526445493
F23_127N|PDTC	PDTC	-0.9940175567534169	-1.3466230233286045	-2.0391888694170395	0.6243383995921156	-1.0157483326177255	-0.33917569789666546	0.15341513146476915	-0.41244089930583544	3.7548327165787327	-0.1991903351104185
F24_132N|PDTC	PDTC	-0.45364402943970583	-0.7708583238673639	7.652912277410595	-0.6811539118511545	-0.5925149145384156	-0.33917569789666546	-0.9558710912825973	-0.5982910478875381	-0.6807519238074141	-1.2730853857102553
F24_132C|PDTC	PDTC	-0.8040108610551268	-1.2963074148933145	-0.6841881091454154	-0.6811539118511545	-1.3156661042527198	-0.33917569789666546	-0.549780767310839	-0.6036934964814767	0.49544006149431796	-1.0420773211490268
F25_127N|PDTC	PDTC	-0.2632208180462216	-1.9848672509437075	-1.606431334080209	-0.6811539118511545	-1.500676747948801	-0.33917569789666546	-0.13079115308603043	-0.5026978413918138	0.21932238749560784	-1.8524375859835163
F25_130N|PDTC	PDTC	-0.5130607305035758	-0.8146064814862701	-0.22419142793602304	-0.6811539118511545	-0.5032254468280685	-0.33917569789666546	-0.12489920059454192	-0.3954911413703039	0.11527306148215415	-0.4264449515772362
F25_132C|PDTC	PDTC	0.5837349770008279	-1.4107041650971306	-1.3872511048450147	-0.6811539118511545	-1.0899689045616703	-0.33917569789666546	-0.6702023119770859	-0.5447710134192797	-0.6708288122381098	-2.6646414540750447
F26_133C|PDTC	PDTC	-0.4129043720378996	0.4010269958346594	-0.34432539302828324	-0.6811539118511545	0.1644128663136349	-0.33917569789666546	0.7672890810321027	-0.007949304014272221	0.22805541187394973	1.5812204489046617
F27_132C|PDTC	PDTC	0.4700177649651676	-0.7390309252860889	-0.7716788732296371	-0.013309403568457945	-0.6331884608811378	-0.33917569789666546	-0.6100981931030408	-0.29614603159926406	0.16846818527246718	-1.8191468833542972
F28_131C|PDTC	PDTC	-0.5487465048952596	0.39082353614647636	0.4767963398145481	-0.6811539118511545	0.657599210300645	2.076723844764323	0.08018807261596864	0.4408528602167318	0.9638988538705312	1.0197581136577045
F29_128N|PDTC	PDTC	0.36351621463002237	-0.6128432613188927	-0.6055740893391767	-0.6811539118511545	-0.5590569339365705	-0.33917569789666546	-0.14528006995266918	-0.5729279383740421	1.3347553769851128	-1.1216395459015842
F29_129N|PDTC	PDTC	0.9354552142072735	-1.1855155237262618	0.802954089000092	-0.6811539118511545	-0.9698192145280885	-0.33917569789666546	-0.19133473324553893	-0.4622528965432622	-0.046946319139440244	-2.3123054711790743
F29_133N|PDTC	PDTC	-0.34475346864581935	-0.7806632596049995	-0.6913573581748842	-0.6811539118511545	-0.7476628653625309	-0.33917569789666546	-0.2157667363492965	-0.4466793046241367	-0.7490840960124601	-0.6516765273084766
F29_133C|PDTC	PDTC	0.6087255810389574	-0.9847371518754524	1.5300093354623838	-0.6811539118511545	-0.6523542726839631	-0.33917569789666546	-0.9525768549286525	-0.7402478681562542	-0.2777886335568357	-2.546039587843062
F30_130N|PDTC	PDTC	-0.4812052917223655	0.14610534779470674	-0.3818979816483316	0.13928889804918326	0.23742467662420252	0.8260807452669404	0.0653972508782052	0.1027680442481	0.07977950333703686	0.6927078903952775
F31_133C|PDTC	PDTC	-0.5938188220412152	1.691657106506136	1.8181725266006166	-0.6811539118511545	1.6279026976742648	0.44124646811451046	0.5239999702507536	0.0862849651291364	0.8596372718958256	2.809475898798105
F32_127C|PDTC	PDTC	-0.1398533452988292	-1.4940099774775948	-1.3467285768104906	0.3949425022790698	-1.0911463773682062	-0.33917569789666546	-0.811145906603857	-0.37258483884285515	-0.3381385278108701	-2.1653025387826226
F33_131N|PDTC	PDTC	-0.6958113852654529	0.05867136417542962	1.6266461041701539	0.13502461296581397	0.7720011031039401	-0.33917569789666546	-0.658468044854003	0.3054044058501145	-0.4594710135404231	0.09601470458687955
F1_128C|PTC	PTC	0.5247918932912418	0.26532324629397275	0.4731478621321512	0.21826262016115144	0.07664911292005114	-0.33917569789666546	-0.37850866560508983	-0.2567148065998146	-0.291630920607934	-0.6379773126023589
F1_129C|PTC	PTC	-0.5186527024121305	1.3025262943603926	1.4636635863153302	0.12735442384380413	1.056448843403968	-0.33917569789666546	-0.3562847117435084	0.030316263812172155	-0.18059343052226162	1.4648942850290145
F1_131N|PTC	PTC	-0.0958495349170085	-0.12603861618379464	0.2129131233511259	0.2420023772175542	-0.15405402054630452	-0.33917569789666546	0.4464222435175656	-0.10988833030354883	0.21302652677097875	0.41623316225077944
F1_132N|PTC	PTC	0.6139740344103733	0.15772215622863986	0.3707589231278546	0.04933519839048928	-0.044871824785515296	-0.33917569789666546	-0.3362961260307296	-0.22839037857090816	-0.15135938790292938	-0.7925480042124631
F1_133N|PTC	PTC	-0.09238035866363672	-0.06490972653368583	-0.11050009359784464	-0.08879040350239789	0.023283270234553094	-0.33917569789666546	-0.22425992203356226	-0.21676677533731156	-0.03148914221328618	-0.1967892899036114
F2_128N|PTC	PTC	0.7906273953786783	-0.13375675428395992	-0.39388083634121784	0.04982854315482527	-0.1390459979661417	0.479615840061365	-0.021418164310223614	-0.08288604210939071	-0.13597955355991626	-0.9458023139728619
F2_128C|PTC	PTC	0.6467455808728578	0.5187257357214958	-0.6458462052523262	0.19956685635741883	0.5015618948549966	0.12392966279304657	0.10353184010460256	0.15550808005750036	-0.10603401732800496	-0.024488005046759437
F2_129N|PTC	PTC	-0.3745014298369766	-0.23630699248061143	0.23689921959163387	0.03435740526951647	-0.19015807753574446	0.19659984652506374	-0.30604768059980597	-0.5254943096578658	-0.08986970821313348	-0.1678532432434408
F2_129C|PTC	PTC	0.04595102035443204	1.6321554300451226	1.349998408696435	0.05723020138834389	1.259566245241405	0.22070182720138792	-0.1743512389145096	0.2104658046613961	-0.06517590783344836	1.411853170776181
F2_130N|PTC	PTC	-0.5773680219484767	0.5222058899648685	0.40092531361433714	0.04301599506712589	0.4550768050375041	0.15618227301837695	-0.298145158170975	-0.20445984592489477	-0.03354918808378905	0.8014287537423702
F2_131N|PTC	PTC	0.4142424210076559	0.5317274219926215	0.12184350461671757	0.1409956121015707	0.5647190154593067	0.20856388311520674	-0.32625703581366994	0.12569972195453058	-0.5204274364727736	-0.20877203482870438
F2_131C|PTC	PTC	-0.1246537016975424	-0.33676697309028353	-0.3427179087652638	0.04259436501769076	-0.2686612121085671	0.28033345180574193	-0.4209262412676373	-0.35368816202636905	-0.2130328289180829	-0.6330395126603784
F2_133N|PTC	PTC	-0.1553665663823598	-0.28382089356705886	-0.8760703398896598	0.20596608280777523	-0.22588328322544252	0.18199402695443856	-0.10174865729753152	-0.39725865944746164	1.0104247790536849	-0.2302029844822306
F2_133C|PTC	PTC	-0.4037380061209613	-0.2516209400774854	-0.07266016792041435	0.04522244694789723	-0.15149782992986466	0.10638675998608421	-0.103426166583759	-0.5222316909256915	0.03390081345490475	0.04869089945971686
F3_127N|PTC	PTC	0.5149654212420822	0.3720065190527785	-0.23531726541474174	-0.6811539118511545	0.07240546301234554	-0.029869285951571983	-0.32960804064314847	-0.21139595872760483	-0.17494364205229115	-0.4725669428324522
F3_128C|PTC	PTC	0.039245579560973964	-0.15016021340928778	-0.518434133019462	-0.6811539118511545	-0.18827423496429554	0.007273507360289033	-0.4341740411608684	-0.26509159205202537	-0.5908885650453313	-0.6235798341311302
F3_129C|PTC	PTC	-0.40672131967544506	-1.0458926475871262	0.08747742205470356	-0.6811539118511545	-0.6154510180943589	0.056902275603130215	0.489253040767309	-0.5598010847262341	1.0951538696462073	-0.14991828714437205
F3_130N|PTC	PTC	0.0062518512929592785	0.9062267431424932	1.6215024622546017	-0.6811539118511545	0.7854880426740463	-0.005394265698357187	-0.5577153535826547	0.9129106011414646	-0.8695320849829344	0.34225953826687927
F3_131N|PTC	PTC	0.5979312085891035	-0.3103585153773169	-0.9378994390686903	-0.6811539118511545	-0.2797190702423482	-0.04945691867837457	-0.2688545847463131	-0.23818683151809308	-0.28615180919173694	-1.1771443087127336
F3_132C|PTC	PTC	0.11406870142828984	0.543746761941296	0.49063824486473817	-0.6811539118511545	0.4516515294289994	-0.02641269166029786	-0.38946022545959363	0.028047354054309064	-0.21602505644854797	0.04021783505341253
F3_133N|PTC	PTC	0.3831274938612526	-0.5464510660821768	-0.4005592622264864	-0.6811539118511545	-0.2364795657894247	-0.0208966316292227	-0.34692083757715947	-0.3511614378073516	-0.3941450254221986	-1.276499397520589
F4_128N|PTC	PTC	0.5331871271324864	-0.3514868423690273	-0.6189570978289977	-0.6811539118511545	-0.46136968422254665	-0.33917569789666546	-0.25504576849022165	-0.2041718373098802	-0.004817290731691346	-1.1397197379917352
F4_130N|PTC	PTC	0.5939128774119199	-0.08944205718738076	-0.9237086495421761	-0.6811539118511545	-0.12474230000942683	-0.33917569789666546	-0.14725683095607006	-0.020900398258424963	0.32876824863348453	-0.8306117655553706
F4_130C|PTC	PTC	-0.033027281647361066	-0.2668145583710321	0.38983101806181314	-0.6811539118511545	0.10817269535084136	-0.33917569789666546	-0.13231295906370627	0.11962981158723036	0.23097465824513516	-0.36610023578737727
F4_131N|PTC	PTC	0.40419420510395027	-0.3436243449871445	-0.5861684962343549	-0.6811539118511545	-0.15583621697274197	-0.33917569789666546	-0.05205069628663512	-0.19628045913114334	-0.017532295095430167	-0.7998692463777299
F4_131C|PTC	PTC	0.9539086042825519	-0.6680782861892802	-1.1399954840354634	-0.6811539118511545	-0.3257475411910284	-0.33917569789666546	-0.10534014912935574	-0.16149981481226924	0.5259444415036609	-1.7273270396011877
F5_127N|PTC	PTC	-0.5479000028034191	-0.35987856559788556	-0.5711137656562156	0.34047840001026347	0.014613156816085979	0.03362014265127908	-0.19702178911258378	-0.5743802567516866	1.4280662959287838	-0.00900035190705023
F5_129N|PTC	PTC	-0.3474976442098733	1.2424626650995865	2.346865984431476	0.39203087264458775	1.011651317394642	0.07021113557078312	-0.5645909347200893	0.30766717693915113	-0.5087202117825933	1.0253693745893706
F5_131N|PTC	PTC	-0.38923442552942217	0.36798409095982304	0.02450204311884232	0.48736281738768256	0.63967000681672	0.04204285211501663	-0.14168191274970393	0.08593301807686071	0.19587420977071968	0.6155366037395413
F5_132N|PTC	PTC	-0.2284594473798622	0.5673982770926388	0.17394345819523468	0.3247834597402827	0.1829018846641903	0.11329746854514014	-0.18297631699713504	-0.15879798629320088	-0.009936730060123656	0.612881407475366
F6_127N|PTC	PTC	-0.050613524287409103	-0.1700953411164991	-0.048093623306396695	0.16866943639554988	-0.23206123962657013	0.2144049468376916	-0.3271778285643737	-0.3556954741616664	-0.3183053889438455	-0.4466596453934637
F6_128N|PTC	PTC	-0.27819673310323334	-0.25124967778160034	-0.1982731963872724	0.19892726515740244	-0.1141491318316567	0.5634621627002623	-0.1839786314334098	-0.3585886596718825	-0.21775450639036184	-0.15703157611177682
F6_132C|PTC	PTC	-0.2419311592474121	0.3084258416739225	0.993465784585414	0.12718388705222594	0.23512106393344234	0.2781311469652642	-0.33006347652476864	0.20221253322627375	-0.25639177885472786	0.2202935243965659
F6_133N|PTC	PTC	-0.3876108148693102	-0.37050905984781857	-0.6856171122650889	0.07494348406291784	-0.1948351044310062	0.26316797627830557	-0.09746534164677595	-0.4654351670145295	-0.26293536845468063	-0.08036358662528431
F7_127N|PTC	PTC	0.38996308576354455	-0.1026259345079525	-0.6779651179017869	-0.6811539118511545	-0.19571699178991608	-0.33917569789666546	-0.749534524410322	0.04097223063761798	-0.9306824458963191	-1.242123544681819
F7_128C|PTC	PTC	0.19817203915353046	-0.6517924154249031	-0.6780708987518299	-0.6811539118511545	-0.46767701569923703	-0.33917569789666546	-0.4769899562548525	-0.2539309863698835	-0.4254097469913677	-1.326954410833286
F7_132C|PTC	PTC	-0.13412089352008477	-0.7423606793509829	-0.2623552353434031	-0.6811539118511545	-0.6474144376883513	-0.33917569789666546	-0.34417905275661187	-0.20332730620535022	-0.5143961687957318	-0.95241883858751
F7_133C|PTC	PTC	0.5259850005731839	-0.36263816962837286	-0.5217418040359013	-0.6811539118511545	-0.4639681100665758	-0.33917569789666546	-0.03662683102488855	-0.07076818079326305	-0.12278479257143059	-0.9252500012264453
F8_127N|PTC	PTC	-0.4205579994376069	-0.4997117128505405	-0.987654519694979	-0.6811539118511545	-0.35883012688453864	-0.33917569789666546	-0.08554281837952815	-0.34461248491835317	0.3558826392562091	-0.16469653179246174
F8_129N|PTC	PTC	-0.7384911980700793	-0.24357965536306841	0.19263204946558304	-0.6811539118511545	-0.22597615504510923	-0.33917569789666546	-0.13542112651883306	-0.29917616664539737	0.877868895920969	0.3594904161881779
F8_129C|PTC	PTC	-0.236007575191792	-0.08849852593141691	-0.7942317351164699	-0.6811539118511545	-0.300123325704351	-0.33917569789666546	0.0867022775711085	-0.24243913542427284	0.44644149974337916	0.2342113268314836
F8_131N|PTC	PTC	-0.5266021130379858	0.12533839608792127	0.14621464315138274	-0.6811539118511545	0.2631518379615029	-0.33917569789666546	-0.05208774014260202	0.22367876547726326	0.09262883955570472	0.5998527689833051
F8_132N|PTC	PTC	-0.6790184739139435	-0.8788883926696245	-0.3549273268060609	-0.6811539118511545	-0.6273836007015983	-0.33917569789666546	-0.28582126173523226	-0.41698551597549627	0.06616342880354643	-0.4856911804909132
F9_129C|PTC	PTC	-0.09091783784587903	0.5818337434717064	0.7732977545396355	-0.6811539118511545	0.5071349692662248	-0.33917569789666546	-0.285768722450265	0.1065824001167101	-0.2070102840887638	0.38698285886732037
F9_130C|PTC	PTC	0.8190792726032647	0.00401602132372717	-0.43016789914001446	-0.6811539118511545	-0.008318397782050888	-0.33917569789666546	0.17553193863145491	-0.061541517610692494	0.14117294094029267	-0.6395313126480827
F9_133N|PTC	PTC	0.6314838606435353	-0.46536095271854305	-0.14350910401821376	-0.6811539118511545	-0.34531971126969124	-0.33917569789666546	-0.27475868177727647	-0.27346001446565565	0.04133675037688625	-1.371603495139355
F10_127C|PTC	PTC	-0.22587771242230703	-0.15658967892901568	-0.23146299589680622	0.022799092194771386	-0.07582279037743608	0.518639589641042	-0.3026136191387642	-0.29574503602608304	-0.24616685675421923	-0.23332558564547287
F10_130N|PTC	PTC	-0.3229007119526132	-0.05235056992056595	0.599911401589842	0.3236629610484422	0.040922303052795615	0.6062841829789617	-0.5598859002311201	-0.2808529638683443	-0.13627089667385328	-0.2893357581990728
F10_131N|PTC	PTC	-0.46511859623581725	0.5234914238084386	0.8254615612858155	0.2413188135447923	0.6285270568780565	0.6806594007345484	-0.14470875998420246	0.09088219960016293	0.18240264374783485	0.8439012600600533
F10_131C|PTC	PTC	-0.01006713546272137	0.049045881617479616	-0.29255393707135385	0.08096759710657297	0.02067924656405286	0.742520901866403	-0.1368248114126137	-0.321111909403856	-0.25961661565779726	-0.07771179433241272
F10_132C|PTC	PTC	-0.3016496703889224	-0.2942668032422707	0.7323809524276783	0.04739356621303459	-0.14826636948232302	0.6244038770926367	-0.2841113564420558	-0.3378645417808604	-0.09329691508336874	-0.27672848929540417
F11_130C|PTC	PTC	0.29681301999191506	0.623399843221056	0.14809061844469268	0.3458945226676931	0.4476376721663272	0.041410159287238846	-0.3019881713481669	0.5199789910685931	-0.5524734344363027	0.024598651880974043
F11_132C|PTC	PTC	-0.20542747803315448	-0.7863608372388671	-0.2409240351246642	-0.0024096795764956824	-0.6282218995404081	0.2005570354748604	-0.09920846414759169	-0.30180399519313234	-0.38835508986548417	-0.6801418233533043
F11_133N|PTC	PTC	-0.24589555744472782	-0.21478049992899395	0.133420160845438	0.19324581643769828	-0.17871294969497895	0.050734525613075204	0.07532832823178295	-0.24602128425788208	-0.026015846028904072	0.10644338574751683
F12_127N|PTC	PTC	0.3381096013425826	0.4615504860759101	-0.11737854145410367	1.1678900574154107	-0.12101888105900865	-0.012468929896122777	-0.28257461347874374	0.9685562218901641	-0.6358516466781742	-0.15913372874541626
F12_128C|PTC	PTC	-0.40930890066183245	0.5160315295140452	0.8675823418000826	1.050611719993307	0.5718757337279755	0.09547762932512485	-0.25449348439305064	1.0861071226185024	0.29305371167939287	0.670846945782827
F12_129C|PTC	PTC	-0.35032614826999076	-0.0640432684961045	-0.01782914512260139	1.0156505344276825	0.04761969389204426	0.07502624563987778	-0.30540269201788794	0.2581333310454077	0.494669252517225	-0.01911981224400172
F12_130C|PTC	PTC	-0.2855061836806011	-0.13831704069627215	0.2670936900855826	1.1266452524583708	-0.192430753557285	0.07469799288445636	-0.09279972658654945	0.2448998565777684	0.228028952569191	0.0543894163977795
F12_133N|PTC	PTC	0.7737691601289883	-0.5981153062553617	-0.5988829697519032	1.23876405173947	-0.6350965055279527	-0.028344699903545656	-0.06199592199410389	0.5509118209247351	0.849049770091645	-1.4338803883784539
F13_127C|PTC	PTC	0.6414745627421193	-0.8603008157081181	-0.7574680815060242	-0.6811539118511545	-0.67667721845664	-0.33917569789666546	-0.22510122786815265	-0.38201407367370804	0.1837485791514423	-1.72687660631839
F13_129N|PTC	PTC	-0.14705330281978227	-0.5255598467452527	-0.814365100469589	-0.6811539118511545	-0.4732324060094758	-0.33917569789666546	1.580488357921518	0.0034723652693198215	1.2888825023347956	1.2019818139960476
F13_130C|PTC	PTC	0.4374419133687458	1.0205437418885108	0.47940624187833975	-0.6811539118511545	0.5669365205170105	-0.33917569789666546	-0.2525278307716816	0.04071097977690493	-0.3954656645674104	0.3305739977480834
F13_131C|PTC	PTC	0.49440096394128663	-0.34480119489592465	-0.23678896553206877	-0.6811539118511545	-0.29900715460897276	-0.33917569789666546	-0.15224215411208303	0.14096985425106817	0.2796094772460395	-0.9914443129492942
F13_132C|PTC	PTC	0.8262030701607221	-0.44556263283141995	-0.6645632611877766	-0.6811539118511545	-0.7255269739580927	-0.33917569789666546	-0.3634450163319396	-0.3289884403238421	0.19668892374801683	-1.6352107193240817
F13_133N|PTC	PTC	0.11144472109196966	-0.9785027712180223	-0.7977986653799247	-0.6811539118511545	-0.6109339741523201	-0.33917569789666546	-0.6161389527579292	-0.4659552534145746	-0.46249784170018826	-1.7060864450679212
F14_127N|PTC	PTC	-0.21090859453488206	0.0730001499430117	0.07032399941170885	-0.01835535897772117	0.1809382360835456	0.5947168870846675	-0.5400816992985507	-0.3538340697627888	-0.3637915506784577	-0.2561729548206569
F14_129C|PTC	PTC	-0.03217702273020328	-0.46728615026711884	-0.4119989803366059	0.009135340038901929	-0.2684464474243517	0.49085031962418146	-0.2554868633768137	-0.2614510324953066	-0.06549545482168866	-0.6905959909137293
F14_130C|PTC	PTC	0.6103825557797004	-0.3222687525218504	-0.505771588282844	0.3384110921677937	-0.3639658842953018	0.6320440304804396	0.06747227049831753	-0.2660604279813062	0.1743374987434584	-0.8651790378032332
F14_131N|PTC	PTC	0.2527261972180492	-0.16335573682098592	-0.15821033422839054	0.5177968807091675	-0.04219155434196545	0.7628392482216212	0.03677206002542717	-0.17142063372926605	0.14616589897674673	-0.37930987401360794
F15_128C|PTC	PTC	-0.45076755930900053	-0.3337217163194156	-0.11552603027662112	0.7722275141586921	-0.14343383056379097	-0.33917569789666546	0.09556824921100196	0.2269696833397473	0.17765159935488958	0.21261409220058688
F15_129C|PTC	PTC	-0.09269936135077102	-0.5673691882971965	-0.37342012733941965	0.6167381643052298	-0.32732759775669307	-0.33917569789666546	-0.00562668531831749	0.5121685358989161	0.2621001050123324	-0.480296512264743
F16_127N|PTC	PTC	0.1986080352138074	-0.30726848523601796	0.4658670623880913	-0.11493637525967071	-0.1787901620820592	0.012894537586099208	-0.46676720568473196	-0.32752933477136476	-0.426445149016048	-0.9726437261345573
F16_130N|PTC	PTC	0.2625890390585355	-0.6301422773429327	-0.2518556204969398	-0.0014464811485675466	-0.4794689569446391	0.02119999498888278	-0.23944316688882428	-0.2106000578272119	-0.23141128754655793	-1.1321744832902925
