sample	lineage	lin_TF_score	inflam_score	mod4_score	DM1_portable
TCGA-HT-8012-01	brain lower grade glioma	0.17114744600007978	-0.5480615838302977	-0.03700624019229089	-0.7562152700226684
TCGA-HT-8013-01	brain lower grade glioma	0.5468017602749541	0.29293057391846633	0.6396865512297251	0.3858153648732373
TCGA-HT-8015-01	brain lower grade glioma	-0.3628595834252928	0.01811067610636682	-0.8170846711783057	-0.43611441164664616
TCGA-HT-8018-01	brain lower grade glioma	-0.6648195123685045	1.2126812697805855	-0.12066905832188286	1.756831723827207
TCGA-HT-8019-01	brain lower grade glioma	-1.5004510124846289	-0.6231164815525118	-1.443441149507633	-0.5661066185755158
TCGA-HT-8104-01	brain lower grade glioma	0.07455073772217714	0.27589154585654296	0.4957632296467274	0.6971040377810933
TCGA-HT-8105-01	brain lower grade glioma	-0.6363365527428988	-0.19014357809831922	-0.2410761806078865	0.20511679403669308
TCGA-HT-8106-01	brain lower grade glioma	-0.7341528690579009	2.8633218491090884	0.7340698188150642	4.3315445369820536
TCGA-HT-8107-01	brain lower grade glioma	-1.2853171553373097	-0.1669109072602061	-0.9836831749179495	0.134723073159154
TCGA-HT-8108-01	brain lower grade glioma	0.10595265636083338	0.4060112161640323	0.29294787367598235	0.5930064334791812
TCGA-HT-8109-01	brain lower grade glioma	-0.24376601516863078	-0.07492289577069505	-0.26302343565036196	-0.09418031625242623
TCGA-HT-8110-01	brain lower grade glioma	0.04283313410133251	0.9074934521796478	0.540224352498682	1.4048846705769973
TCGA-HT-8111-01	brain lower grade glioma	0.5590185290316401	0.1628816816281802	0.1722632822313965	-0.2238735651720634
TCGA-HT-8113-01	brain lower grade glioma	-1.1620945009447397	-0.2561046672182762	-1.1725657657443669	-0.2665759320179034
TCGA-HT-8114-01	brain lower grade glioma	-0.12934061151061574	0.9390455357109253	0.3659978877504039	1.434384034971945
TCGA-HT-8558-01	brain lower grade glioma	-1.38818141439411	-0.6724790982385758	-1.4803749422480263	-0.7646726260924921
TCGA-HT-8563-01	brain lower grade glioma	-2.0216788658994416	2.498471253446409	0.6034104501261405	5.123560569471991
TCGA-HT-8564-01	brain lower grade glioma	-0.41594178232739765	0.41444890951886576	-0.32735503760747575	0.5030356542387876
TCGA-HT-A4DS-01	brain lower grade glioma	0.7067400413161058	0.8196409808521995	-0.7653077907013733	-0.6524068511652796
TCGA-HT-A4DV-01	brain lower grade glioma	0.16684024459662036	-0.3516183930431364	-1.0330167409156334	-1.55147537855539
TCGA-HT-A5R5-01	brain lower grade glioma	-0.23926546188575168	0.41089092367333746	0.2882165456859838	0.938372931245073
TCGA-HT-A5R7-01	brain lower grade glioma	-0.15060264732039788	-0.25035710081895607	-0.4831877874483604	-0.5829422409469186
TCGA-HT-A5R9-01	brain lower grade glioma	-0.4874382898137618	-0.4949224553313144	0.07275371995134282	0.06526955443379022
TCGA-HT-A5RA-01	brain lower grade glioma	-0.5179250999162568	1.1526115628229532	0.7292904131153453	2.3998270758545552
TCGA-HT-A5RB-01	brain lower grade glioma	-0.10940315868062975	-0.6299401637032734	-0.16925819159128327	-0.689795196613927
TCGA-HT-A5RC-01	brain lower grade glioma	0.19124641733667816	0.12030815878954253	0.38506171153180624	0.3141234529846706
TCGA-HT-A614-01	brain lower grade glioma	0.5960220084877728	-0.3752271035884919	-0.046027592307704625	-1.0172767043839692
TCGA-HT-A615-01	brain lower grade glioma	0.02310921999488844	0.3342730303345574	-0.010818520608086682	0.30034528973158225
TCGA-HT-A616-01	brain lower grade glioma	-0.5275871774937503	-0.4327319347516911	-0.3245463680436761	-0.2296911253016169
TCGA-HT-A617-01	brain lower grade glioma	0.3815453303478166	0.8193175058782785	-0.43700427828496385	0.0007678972454979727
TCGA-HT-A618-01	brain lower grade glioma	0.27368152941076807	0.5956153359414891	0.4570609831729504	0.7789947897036714
TCGA-HT-A619-01	brain lower grade glioma	-0.3040804433508966	-0.14263800509998262	0.034861821382277704	0.1963042596331917
TCGA-HT-A61A-01	brain lower grade glioma	-0.7851604330462324	-0.3318757159468411	-0.878261685345657	-0.4249769682462657
TCGA-HT-A61B-01	brain lower grade glioma	0.3849494148433315	0.5665118840346287	0.9026675207207303	1.0842299899120276
TCGA-HT-A61C-01	brain lower grade glioma	0.239641467089146	0.7243415708420172	0.5122565968008268	0.996956700553698
TCGA-HT-A74H-01	brain lower grade glioma	0.48677927118873476	0.2951389199032335	-0.5852779645030636	-0.7769183157885649
TCGA-HT-A74J-01	brain lower grade glioma	0.028330394711926173	-0.2517450814879502	-0.08950705359023436	-0.36958252979011075
TCGA-HT-A74K-01	brain lower grade glioma	0.6576183598171103	-0.14438448574796714	-0.6815874814254411	-1.4835903269905186
TCGA-HT-A74L-01	brain lower grade glioma	0.11190640724309706	-0.40593157296514093	0.14817414249506164	-0.36966383771317635
TCGA-HT-A74O-01	brain lower grade glioma	0.4409559458701275	0.5890233080201898	0.28739769279598076	0.43546505494604304
TCGA-HW-7486-01	brain lower grade glioma	0.35995877284700306	-0.067314155398545	-0.016069924379838046	-0.44334285262538614
TCGA-HW-7487-01	brain lower grade glioma	-0.41738266214520553	-0.41139492796033433	-0.6102288310150246	-0.6042410968301534
TCGA-HW-7489-01	brain lower grade glioma	-0.14524776477872323	-0.22072523128104826	-0.38275610369757024	-0.4582335701998953
TCGA-HW-7490-01	brain lower grade glioma	-0.48167195468536445	0.4696300677588654	0.01986169942489462	0.9711637218691245
TCGA-HW-7491-01	brain lower grade glioma	-0.20931338569086352	-0.40874822281179723	0.1929219046894273	-0.006512932431506413
TCGA-HW-7493-01	brain lower grade glioma	-0.25472819787492357	0.45499993869272704	0.10396290489899412	0.8136910414666447
TCGA-HW-7495-01	brain lower grade glioma	0.012973931774856768	-0.7714174303080146	-0.5103479927511158	-1.294739354833987
TCGA-HW-8319-01	brain lower grade glioma	0.09497074821570317	-0.38617037176818036	0.1739076645195218	-0.30723345546436176
TCGA-HW-8320-01	brain lower grade glioma	-0.031500594548973186	-0.07355850326574828	0.3277077055925552	0.28564979687578007
TCGA-HW-8321-01	brain lower grade glioma	0.0454536573238179	0.4179034627937017	0.5777004067617718	0.9501502122316556
TCGA-HW-8322-01	brain lower grade glioma	0.09008782135698672	-0.08874639546088808	-0.03608427117182065	-0.21491848798969546
TCGA-HW-A5KJ-01	brain lower grade glioma	-0.14445032375494724	-0.30476512698025515	-0.6476175998497375	-0.8079324030750454
TCGA-HW-A5KK-01	brain lower grade glioma	0.31130662084257615	0.4131304597402398	-0.03168698291439528	0.07013685598326838
TCGA-HW-A5KL-01	brain lower grade glioma	0.41983393543859565	-0.2923218223905819	0.24540974745252994	-0.46674601037664754
TCGA-HW-A5KM-01	brain lower grade glioma	0.1128704660332051	1.179879048971867	0.7739193841866672	1.840927967125329
TCGA-IK-7675-01	brain lower grade glioma	-0.24217993009274094	-0.5999971673541684	0.42714293518332797	0.06932569792190052
TCGA-IK-8125-01	brain lower grade glioma	0.026384902228016708	-0.18284633332851258	-0.04185346717741718	-0.25108470273394645
TCGA-KT-A74X-01	brain lower grade glioma	0.34144655785399103	-0.0731166186752761	-0.08244945041941901	-0.4970126269486861
TCGA-KT-A7W1-01	brain lower grade glioma	-0.08469836848862554	0.6806365203341712	0.6414579590516841	1.406792847874481
TCGA-P5-A5ET-01	brain lower grade glioma	0.24325570535064348	-0.6005804046145428	-0.45113251891274425	-1.2949686288779305
TCGA-P5-A5EU-01	brain lower grade glioma	-0.3110078418680697	1.0132647028287858	0.636621986051567	1.9608945307484225
TCGA-P5-A5EV-01	brain lower grade glioma	0.012358434904669572	0.6096282169223203	-0.2973505106996172	0.2999192713180335
TCGA-P5-A5EW-01	brain lower grade glioma	0.19623928256279383	-0.18000005479258208	0.28078158954592386	-0.09545774780945204
TCGA-P5-A5EX-01	brain lower grade glioma	-0.29445065238899204	1.4906183994541677	0.029606922968412958	1.8146759748115728
TCGA-P5-A5EY-01	brain lower grade glioma	0.15574096454144343	0.22001373361138257	-0.596468957634795	-0.5321961885648558
TCGA-P5-A5EZ-01	brain lower grade glioma	0.39028636964872454	0.5787145734088907	0.19622437553303754	0.3846525792932036
TCGA-P5-A5F0-01	brain lower grade glioma	-0.2505629710286465	-0.6658439602708458	-0.29353737420613213	-0.7088183634483314
TCGA-P5-A5F1-01	brain lower grade glioma	0.30154785346718826	0.5853895020056284	-0.47272487344031555	-0.18888322490187537
TCGA-P5-A5F2-01	brain lower grade glioma	-0.00950968679004517	-0.5950147661482971	-0.842640495820384	-1.428145575178636
TCGA-P5-A5F4-01	brain lower grade glioma	-0.28204796585869035	-0.5559447249857693	-0.32178976769462153	-0.5956865268217004
TCGA-P5-A5F6-01	brain lower grade glioma	-7.394005200478062	-0.1436185404516233	-0.6764239160737592	6.57396274395268
TCGA-P5-A72U-01	brain lower grade glioma	-0.11906419354571605	0.8937221257169738	0.18766767155624917	1.2004539908189389
TCGA-P5-A72W-01	brain lower grade glioma	0.6133003558046681	-0.4040479094548287	-0.09313452286170747	-1.1104827881212043
TCGA-P5-A72X-01	brain lower grade glioma	0.28048110521436265	0.05510825457988305	0.2184985609280352	-0.006874289706444381
TCGA-P5-A72Z-01	brain lower grade glioma	0.9629693558951283	-1.0509853973587016	-0.03991181147862062	-2.0538665647324508
TCGA-P5-A730-01	brain lower grade glioma	0.21373623473847206	-0.39688268957409173	-0.0006575962178442621	-0.611276520530408
TCGA-P5-A731-01	brain lower grade glioma	-0.11286458067034374	0.25064518400000496	-0.032303200172831004	0.3312065644975177
TCGA-P5-A733-01	brain lower grade glioma	0.07313850095204875	-0.6641790432853347	-0.2614840851856631	-0.9988016294230466
TCGA-P5-A735-01	brain lower grade glioma	0.4807821126223142	-0.6987703843275471	0.008346913952001869	-1.1712055829978596
TCGA-P5-A736-01	brain lower grade glioma	0.28243471535893405	0.3730131797211074	-0.1270862376966737	-0.03650777333450034
TCGA-P5-A737-01	brain lower grade glioma	0.46938700581979986	-0.42169526584197015	0.24945518097968788	-0.6416270906820821
TCGA-P5-A77W-01	brain lower grade glioma	-0.06002948068058267	-0.7163236581153973	0.05000377242851517	-0.6062904050062995
TCGA-P5-A77X-01	brain lower grade glioma	0.029820567183781406	-0.8557046582909695	-0.4854182216249445	-1.3709434470996955
TCGA-P5-A780-01	brain lower grade glioma	0.25210187712252413	0.15152462206629974	0.4968945284772432	0.3963172734210188
TCGA-P5-A781-01	brain lower grade glioma	0.2817250626129562	-0.43722433110100506	-0.20782766806598593	-0.9267770617799472
TCGA-QH-A65R-01	brain lower grade glioma	-0.035637368541028704	-0.44165555812175156	-0.30038953611396163	-0.7064077256946845
TCGA-QH-A65S-01	brain lower grade glioma	0.7924312406285471	-0.19960972427885462	-0.08884110369609922	-1.080882068603501
TCGA-QH-A65V-01	brain lower grade glioma	0.44420598230329666	-0.7596871884498195	-0.620202229232296	-1.8240953999854121
TCGA-QH-A65X-01	brain lower grade glioma	-0.0777328053836126	0.2433574596737775	-0.3214433343649324	-0.0003530693075422531
TCGA-QH-A65Z-01	brain lower grade glioma	0.12397209234330668	-0.9654594821804714	-0.41407990557915947	-1.5035114801029377
TCGA-QH-A6CS-01	brain lower grade glioma	0.37513865001348756	-0.6048948488843601	-0.797765338548352	-1.7777988374461997
TCGA-QH-A6CU-01	brain lower grade glioma	0.3545447449315185	-0.10229228034718146	-1.0088542175750213	-1.4656912428537212
TCGA-QH-A6CV-01	brain lower grade glioma	0.3330353960769953	0.08374407833549037	-0.18295237796526462	-0.43224369570676957
TCGA-QH-A6CW-01	brain lower grade glioma	0.5551642732566731	-0.3122317760738096	0.5536572397917443	-0.31373880953873834
TCGA-QH-A6CX-01	brain lower grade glioma	0.42822362337672987	-0.21610568025190247	-0.41009113503304034	-1.0544204386616727
TCGA-QH-A6CY-01	brain lower grade glioma	0.00776476379283544	-0.5423626521988296	-0.5211920177684779	-1.0713194337601428
TCGA-QH-A6CZ-01	brain lower grade glioma	-0.13952729853477078	-0.4788280096014534	-0.571353758378825	-0.9106544694455075
TCGA-QH-A6X3-01	brain lower grade glioma	0.04072676583578102	-0.21680997006414027	0.1935619150748483	-0.06397482082507297
TCGA-QH-A6X4-01	brain lower grade glioma	0.42158456625256086	-1.160782139911435	-0.3529705314579907	-1.9353372376219866
TCGA-QH-A6X5-01	brain lower grade glioma	0.48209376158897804	-0.5233819968071195	-0.58822647330493	-1.5937022317010276
TCGA-QH-A6X8-01	brain lower grade glioma	0.4922958296637102	-0.5866030223148179	0.1897696482643008	-0.8891292037142273
TCGA-QH-A6X9-01	brain lower grade glioma	-0.25154910137051745	-0.3951913128387472	0.20118144086433273	0.05753922939610298
TCGA-QH-A6XA-01	brain lower grade glioma	0.4294801889877308	-0.39275399204794553	0.0934903888476894	-0.7287437921879869
TCGA-QH-A6XC-01	brain lower grade glioma	0.07654252594781763	0.10666127484359728	-0.09551150683821763	-0.06539275794243798
TCGA-QH-A86X-01	brain lower grade glioma	-0.0005149082821258469	-0.3897065594236229	-0.14268288096325346	-0.5318745321047506
TCGA-QH-A870-01	brain lower grade glioma	0.06450996291235969	-0.628962649129643	-0.5526807261776565	-1.246153338219659
TCGA-R8-A6MK-01	brain lower grade glioma	0.1701529353099008	-0.9367976110096905	-0.33962175228373875	-1.44657229860333
TCGA-R8-A6ML-01	brain lower grade glioma	0.5453439374745077	-0.5934668956929446	-0.318552638199674	-1.4573634713671262
TCGA-R8-A6MO-01	brain lower grade glioma	0.5442344769650028	-0.05233790784776706	-0.26547111870283535	-0.8620435035156052
TCGA-R8-A6YH-01	brain lower grade glioma	0.6501891340030637	-0.4965149745183688	-0.018151787641811256	-1.1648558961632438
TCGA-R8-A73M-01	brain lower grade glioma	0.18798309242338224	-1.1450444033283549	-0.7536015968261053	-2.0866290925778426
TCGA-RY-A83X-01	brain lower grade glioma	0.2353468273471156	-0.8664963903888416	-0.11795330473204457	-1.2197965224680019
TCGA-RY-A83Y-01	brain lower grade glioma	0.10199476936874327	-0.044000661868062264	-0.4472654047877229	-0.5932608360245284
TCGA-RY-A83Z-01	brain lower grade glioma	0.11225808256415468	-0.5901360491348503	-0.29879879922409297	-1.001192930923098
TCGA-RY-A840-01	brain lower grade glioma	0.18197438439595134	-0.6579381833645797	-0.04397555051471221	-0.8838881182752433
TCGA-RY-A843-01	brain lower grade glioma	-0.14541746383435156	-0.21653129208080982	-0.1498041754119059	-0.22091800365836417
TCGA-RY-A845-01	brain lower grade glioma	-0.03803995838064982	-0.3297305316902673	-0.04439849886905355	-0.336089072178671
TCGA-RY-A847-01	brain lower grade glioma	0.07017482145313328	0.22128791352830704	-0.2633437634712099	-0.11223067139603615
TCGA-S9-A6TS-01	brain lower grade glioma	0.2173788130362492	0.014114353915957506	0.13986582303723774	-0.06339863608305396
TCGA-S9-A6TU-01	brain lower grade glioma	0.40527079613878214	0.06402757798479998	0.10310147708675366	-0.23814174106722852
TCGA-S9-A6TV-01	brain lower grade glioma	-1.0497535123402408	1.4158148727106703	0.9503549949346982	3.4159233799856095
TCGA-S9-A6TW-01	brain lower grade glioma	-0.540696373336592	0.1797125877492803	-0.16101363478274047	0.5593953263031319
TCGA-S9-A6TX-01	brain lower grade glioma	0.3711440787401187	-0.5004184924648264	-0.22428945656211519	-1.0958520277670603
TCGA-S9-A6TY-01	brain lower grade glioma	-0.08760959193138929	-0.8229975540197919	-0.11105001797519924	-0.8464379800636018
TCGA-S9-A6TZ-01	brain lower grade glioma	0.08905117653846524	0.43090901590785113	-0.06705558479811338	0.2748022545712725
TCGA-S9-A6U0-01	brain lower grade glioma	-0.21357098259412563	1.4290546335100702	0.5813460975621532	2.223971713666349
TCGA-S9-A6U1-01	brain lower grade glioma	0.48047284512500477	-0.24429764945545776	0.5498521432158906	-0.1749183513645719
TCGA-S9-A6U2-01	brain lower grade glioma	0.08944147014269861	-0.3375194791494167	0.0958985480589311	-0.3310624012331842
TCGA-S9-A6U5-01	brain lower grade glioma	0.41030830237411087	0.5980495112382967	-0.1792352305537245	0.008505978310461376
TCGA-S9-A6U6-01	brain lower grade glioma	-0.021136782480092986	-0.06743971721631724	0.1408059827101443	0.09450304797392005
TCGA-S9-A6U8-01	brain lower grade glioma	0.6893779771474776	-0.2387469771183298	0.0915576083839808	-0.8365673458818266
TCGA-S9-A6U9-01	brain lower grade glioma	0.33749451801785935	0.5213962534176247	0.15172199565426878	0.3356237310540342
TCGA-S9-A6UA-01	brain lower grade glioma	0.5989341695426404	1.5002874624548659	0.6512915907010943	1.5526448836133198
TCGA-S9-A6UB-01	brain lower grade glioma	0.28401081362758573	-1.021893482056016	-0.2561251293644788	-1.5620294250480804
TCGA-S9-A6WD-01	brain lower grade glioma	0.477888837182152	-0.470469372661904	-0.21390981527890848	-1.1622680251229645
TCGA-S9-A6WE-01	brain lower grade glioma	0.3417812086541356	-0.09704639349775955	-0.16925835119250732	-0.6080859533444025
TCGA-S9-A6WG-01	brain lower grade glioma	-0.28314740375787495	0.9535942303350219	0.7466854619569157	1.9834270960498124
TCGA-S9-A6WH-01	brain lower grade glioma	-0.32655530789954135	-0.5117079769863281	-0.3212106441249363	-0.506363313211723
TCGA-S9-A6WI-01	brain lower grade glioma	-0.8335246675402815	-0.349572743102757	-1.2724396314140567	-0.7884877069765321
TCGA-S9-A6WL-01	brain lower grade glioma	-0.7237257967493542	-0.06729472448572615	-0.2118397349876018	0.4445913372760263
TCGA-S9-A6WM-01	brain lower grade glioma	0.31432573729161717	0.05995830960339388	-0.0783617535515952	-0.3327291812398185
TCGA-S9-A6WN-01	brain lower grade glioma	-0.664593140173998	0.699281765179978	0.40721621602135244	1.7710911213753282
TCGA-S9-A6WO-01	brain lower grade glioma	0.3774640860264626	-0.13224132710189518	0.2906609069741002	-0.21904450615425763
TCGA-S9-A6WP-01	brain lower grade glioma	0.4709172367425816	0.3640297335704542	0.05637431457227729	-0.05051318859985013
TCGA-S9-A6WQ-01	brain lower grade glioma	0.7573495815650931	-0.07633211665607541	-0.0880142696809838	-0.9216959679021524
TCGA-S9-A7IQ-01	brain lower grade glioma	-0.8859415071389497	-0.765551166468348	-1.0580773759209219	-0.9376870352503202
TCGA-S9-A7IS-01	brain lower grade glioma	0.1211949184797603	-0.20619523547862373	0.35013892037885497	0.022748766420470967
TCGA-S9-A7IX-01	brain lower grade glioma	0.05221067032500459	0.466680721778946	0.1919066741860651	0.6063767256400066
TCGA-S9-A7IY-01	brain lower grade glioma	0.2832835098818332	0.254471467697444	-0.15382573894354615	-0.18263778112793536
TCGA-S9-A7IZ-01	brain lower grade glioma	-0.13979534999855317	0.004107656407963794	-0.1576005549967546	-0.01369754859023764
TCGA-S9-A7J0-01	brain lower grade glioma	-0.009623073778964921	-0.47434145841827335	0.6060901714321103	0.14137178679280188
TCGA-S9-A7J1-01	brain lower grade glioma	0.3164171681995514	-0.14940348066254672	-0.2061465391065309	-0.6719671879686291
TCGA-S9-A7J2-01	brain lower grade glioma	-0.15943919119528602	-0.7336814542815836	-0.11804258856693843	-0.6922848516532359
TCGA-S9-A7J3-01	brain lower grade glioma	0.2608447834812703	0.0718098952723737	-0.028278790490006478	-0.2173136786989031
TCGA-S9-A7QW-01	brain lower grade glioma	0.3760602616800971	-1.0248764681616898	-0.1922560104957273	-1.5931927403375141
TCGA-S9-A7QX-01	brain lower grade glioma	0.3660153648159949	-0.7369697689189226	0.39167870788255926	-0.7113064258523583
TCGA-S9-A7QY-01	brain lower grade glioma	0.4616568227861219	-0.49866984361318584	-0.3155035130802078	-1.2758301794795155
TCGA-S9-A7QZ-01	brain lower grade glioma	-0.05531301094625812	-0.5250971563916524	-0.09785258445305343	-0.5676367298984477
TCGA-S9-A7R1-01	brain lower grade glioma	-0.22091974461151676	-0.3173056165422299	-0.33022874791622	-0.4266146198469331
TCGA-S9-A7R2-01	brain lower grade glioma	0.108503926729135	0.5786939288956618	-0.2673596296757422	0.20283037249078462
TCGA-S9-A7R3-01	brain lower grade glioma	0.3251819356396766	0.08116000669885724	-0.34160982063166195	-0.5856317495724813
TCGA-S9-A7R4-01	brain lower grade glioma	-0.13423138729953527	0.18009037132512046	0.41672567267857924	0.7310474313032349
TCGA-S9-A7R7-01	brain lower grade glioma	-0.3534968452112488	0.7533371639216199	0.44243069388541856	1.5492647030182873
TCGA-S9-A7R8-01	brain lower grade glioma	0.5115015532102872	-0.3771416646761134	-0.13151843078427575	-1.0201616486706764
TCGA-S9-A89V-01	brain lower grade glioma	0.6485461479882473	-0.34275806931990543	0.08347652783565492	-0.9078276894724978
TCGA-S9-A89Z-01	brain lower grade glioma	-0.07177096667004802	0.859130461476367	0.9599747413164289	1.8908761694628438
TCGA-TM-A7C3-01	brain lower grade glioma	-0.2688819061892869	-0.2839067529931992	-0.12926413730359793	-0.14428898410751018
TCGA-TM-A7C4-01	brain lower grade glioma	-0.6716037649055178	-0.6741957860434602	-0.08528204410558804	-0.08787406524353047
TCGA-TM-A7C5-01	brain lower grade glioma	-0.053500279587938446	-0.38440612506856076	0.08386539338027442	-0.24704045210034786
TCGA-TM-A7CA-01	brain lower grade glioma	0.24567299315562188	-0.5244196815279689	0.11402697124081755	-0.6560657034427733
TCGA-TM-A7CF-01	brain lower grade glioma	0.005698072569605694	-0.6508459492400642	-0.3305787125372002	-0.98712273434687
TCGA-TM-A7CF-02	brain lower grade glioma	0.5093979274051307	-1.0829661311698753	-0.5909113853215457	-2.1832754438965516
TCGA-TM-A84B-01	brain lower grade glioma	-0.24673380369440165	0.04118288555865591	-0.1192068231017881	0.16870986615126948
TCGA-TM-A84C-01	brain lower grade glioma	-0.6859337859667684	-0.16244675748619977	0.9315143612799203	1.455001389760489
TCGA-TM-A84F-01	brain lower grade glioma	0.580366301249391	2.3113982254556102	0.1639710523689214	1.8950029765751406
TCGA-TM-A84G-01	brain lower grade glioma	-0.23787067267314432	-0.9105925118790833	-0.07511182194663181	-0.7478336611525708
TCGA-TM-A84H-01	brain lower grade glioma	0.012567886371525552	-0.3724847031360951	0.3656136110624299	-0.01943897844519077
TCGA-TM-A84I-01	brain lower grade glioma	0.359717844709481	-0.11724680084308615	1.0114974358498734	0.5345327902973063
TCGA-TM-A84J-01	brain lower grade glioma	0.46011221936031876	-0.3751490092944289	0.775616678655726	-0.05964454999902158
TCGA-TM-A84L-01	brain lower grade glioma	0.4648614022775626	0.21710448029897925	0.18591469559714632	-0.06184222638143705
TCGA-TM-A84M-01	brain lower grade glioma	0.3384147796056506	-0.9260040953710189	0.4213817687356732	-0.8430371062409963
TCGA-TM-A84O-01	brain lower grade glioma	0.40832671708136525	-0.3674152591697858	0.15607222920562686	-0.6196697470455241
TCGA-TM-A84Q-01	brain lower grade glioma	0.34289993778836625	0.019954485178128287	0.3806283726318611	0.057682920021623174
TCGA-TM-A84R-01	brain lower grade glioma	-0.9935544937451217	-0.5151575245616556	-0.984221171397773	-0.5058242022143069
TCGA-TM-A84S-01	brain lower grade glioma	0.44759092454270105	-0.34925892377590084	-0.06653758634802155	-0.8633874346666235
TCGA-TM-A84T-01	brain lower grade glioma	0.6247796812463059	-0.22118231799024898	0.32459526385553344	-0.5213667353810214
TCGA-TQ-A7RF-01	brain lower grade glioma	-0.19619447993482206	-0.3242755165038342	-0.40065826503050284	-0.528739301599515
TCGA-TQ-A7RG-01	brain lower grade glioma	0.37749412914932295	-0.04734351060326092	-0.23381966004058133	-0.6586572997931652
TCGA-TQ-A7RH-01	brain lower grade glioma	0.2111999565325715	0.3917391947661329	0.2509245649141676	0.431463803147729
TCGA-TQ-A7RI-01	brain lower grade glioma	0.21021151956741174	-0.2979208647976525	-0.05503910020249325	-0.5631714845675575
TCGA-TQ-A7RJ-01	brain lower grade glioma	-0.08554066529548766	-0.1752631465311322	0.22321943326411095	0.1334969520284664
TCGA-TQ-A7RK-01	brain lower grade glioma	0.611492499777864	-0.5508036895406022	-0.008789868605346576	-1.1710860579238127
TCGA-TQ-A7RK-02	brain lower grade glioma	0.4251442505372155	-0.40150164503468844	0.33467434570248705	-0.4919715498694169
TCGA-TQ-A7RK-02	brain lower grade glioma	0.4085196434377712	-0.15919906960228422	0.29186209955714065	-0.27585661348291474
TCGA-TQ-A7RM-01	brain lower grade glioma	-0.29467116388820364	-0.9465964111470345	0.7167918694501889	0.06486662219135808
TCGA-TQ-A7RN-01	brain lower grade glioma	0.25749488982389307	-0.4770756294751921	-0.0625457055786841	-0.7971162248777693
TCGA-TQ-A7RO-01	brain lower grade glioma	-0.3497378689197649	-0.0739460564444209	-0.15973855207511778	0.11605326040022623
TCGA-TQ-A7RP-01	brain lower grade glioma	0.013573933523781065	0.16427065334941862	-0.7964992596076588	-0.6458025397820212
TCGA-TQ-A7RQ-01	brain lower grade glioma	-0.08809300592197489	-0.5187255002354824	-0.18503386170170918	-0.6156663560152167
TCGA-TQ-A7RR-01	brain lower grade glioma	0.25954774020461274	-0.44863105326945746	0.058483345257129504	-0.6496954482169407
TCGA-TQ-A7RS-01	brain lower grade glioma	0.44370448663173756	-1.0722114162009702	-0.40971348456624496	-1.9256293873989527
TCGA-TQ-A7RU-01	brain lower grade glioma	0.12246893270778014	-0.5405952832809461	-0.07228818477453336	-0.7353524007632596
TCGA-TQ-A7RV-01	brain lower grade glioma	0.3523714688296213	-0.3358282795661333	-0.012302110484360453	-0.7005018588801151
TCGA-TQ-A7RV-02	brain lower grade glioma	0.0986472238811178	0.3931418396689395	-0.34106954733941525	-0.046574931551593535
TCGA-TQ-A7RW-01	brain lower grade glioma	0.22281904062887245	0.4331578322806226	0.391503974304245	0.6018427659559952
TCGA-TQ-A8XE-01	brain lower grade glioma	0.45260102825863235	-0.4083692882898784	-0.32965337626460856	-1.1906236928131193
TCGA-TQ-A8XE-02	brain lower grade glioma	0.42594018215907675	0.2843573216119372	-0.006835165336755618	-0.14841802588389516
TCGA-VM-A8C8-01	brain lower grade glioma	0.4150269206212896	-0.0343173834815927	-0.2496679835066132	-0.6990122876094955
TCGA-VM-A8C9-01	brain lower grade glioma	0.6529809723780257	0.5768023825003717	-0.8314982186047732	-0.9076768084824272
TCGA-VM-A8CA-01	brain lower grade glioma	-0.40522337117111906	0.47829029875396534	-1.00555613107237	-0.12204246114728556
TCGA-VM-A8CB-01	brain lower grade glioma	-0.2946356762183387	-0.24800041036285633	-0.7426793102531709	-0.6960440443976885
TCGA-VM-A8CD-01	brain lower grade glioma	0.14091276940851033	0.9889003522402263	0.04651375659831566	0.8945013394300317
TCGA-VM-A8CE-01	brain lower grade glioma	0.3797779730704715	-0.6498379578118578	-0.027320981855955894	-1.0569369127382853
TCGA-VM-A8CF-01	brain lower grade glioma	0.34028403019769826	-0.2498473075215582	-1.1032945373208634	-1.6934258750401199
TCGA-VM-A8CH-01	brain lower grade glioma	0.19901857030769482	0.09981555687945026	0.29863893882292775	0.1994359253946832
TCGA-VV-A829-01	brain lower grade glioma	0.04319677579186539	-0.11499121951036889	0.08927612451197842	-0.06891187079025587
TCGA-VV-A86M-01	brain lower grade glioma	0.2830681801259825	0.4200070508372064	0.5677170841434711	0.704655954854695
TCGA-VW-A7QS-01	brain lower grade glioma	-0.7638531823399326	-0.4774777213247816	-0.2597333603438911	0.026642100671259883
TCGA-VW-A8FI-01	brain lower grade glioma	0.5749945614275218	0.33690979910706614	-0.1782653990285544	-0.41635016134901004
TCGA-W9-A837-01	brain lower grade glioma	-0.20035991373119139	-0.5846334935294286	-0.478560586136281	-0.8628341659345182
TCGA-WH-A86K-01	brain lower grade glioma	0.04216485829978356	-0.24666568422797616	-0.009793804884840366	-0.29862434741260013
TCGA-WY-A858-01	brain lower grade glioma	0.33633526736362185	0.3405516412791829	0.17869323930330713	0.1829096132188682
TCGA-WY-A859-01	brain lower grade glioma	-0.6142528605098893	-0.8143206240955891	-0.4123175851592964	-0.6123853487449963
