sample	type	category	RAI_8	NONOVERLAP	DM1_like	TACSTD2_z	FN1_z	TACSTD2_raw
TCGA-E8-A434-01	01	primary_tumor	0.4689618753664735	0.6642494280570057	-0.4689618753664735	0.33899188506532973	0.4629364336281998	12.46
TCGA-E8-A436-01	01	primary_tumor	-0.1346997983749807	-0.06722340133166974	0.1346997983749807	0.8908503408170939	1.1716379059367497	14.1
TCGA-E8-A437-01	01	primary_tumor	0.25864815035080946	0.013935705994996266	-0.25864815035080946	0.38610175323926044	0.1668123442598383	12.6
TCGA-E8-A438-01	01	primary_tumor	-0.04764065376996618	-0.38644425057025555	0.04764065376996618	-0.45514589272379524	-0.36221833225217853	10.1
TCGA-E8-A44K-01	01	primary_tumor	-0.62941272886711	-0.48542192352054525	0.62941272886711	0.8370104914754583	0.8222780252212669	13.94
TCGA-E8-A44M-01	01	primary_tumor	0.25706864806065666	0.42206514797746786	-0.25706864806065666	-0.30708630703429757	-0.20583819517001	10.54
TCGA-EL-A3CL-01	01	primary_tumor	-0.24612817170728948	-0.16540677357399705	0.24612817170728948	0.48032148958712306	0.5727352532816365	12.88
TCGA-EL-A3CM-01	01	primary_tumor	-0.8146972153157795	-0.2722457096325924	0.8146972153157795	0.5442563106803151	0.9420585557522893	13.07
TCGA-EL-A3CN-01	01	primary_tumor	-0.6108318290384661	-0.7191306747873571	0.6108318290384661	0.7865356327176748	1.1849468537735297	13.79
TCGA-EL-A3CO-01	01	primary_tumor	0.10261930065959461	0.08140563633024431	-0.10261930065959461	-0.2465164765249571	-0.02616739937347645	10.72
TCGA-EL-A3CP-01	01	primary_tumor	-0.5337248925167407	-0.1521598250654774	0.5337248925167407	1.1735095498606805	0.33982866613798185	14.94
TCGA-EL-A3CR-01	01	primary_tumor	-0.19406236433407464	-0.4541242158676968	0.19406236433407464	0.705775858705222	0.6758795990166834	13.55
TCGA-EL-A3CS-01	01	primary_tumor	-0.8136170971064756	-0.8875783573138322	0.8136170971064756	-0.05134702266152814	0.7989873665069013	11.3
TCGA-EL-A3CT-01	01	primary_tumor	-0.8520330445139959	-0.8657176429373352	0.8520330445139959	0.7125058398729263	1.4943798909786712	13.57
TCGA-EL-A3CU-01	01	primary_tumor	-0.5285258560225119	-0.6160605281537932	0.5285258560225119	0.9480551807425817	1.0651663232425073	14.27
TCGA-EL-A3CV-01	01	primary_tumor	-1.1277453177890921	-0.9031645927151499	1.1277453177890921	0.7730756703822662	1.1516744841815785	13.75
TCGA-EL-A3CW-01	01	primary_tumor	0.39982665279813745	0.6193649323957285	-0.39982665279813745	0.5341613389287581	0.5028632771385398	13.04
TCGA-EL-A3CX-01	01	primary_tumor	-4.3230718127784	-3.7722936564135487	4.3230718127784	0.1370924500341959	-0.8513221652538536	11.86
TCGA-EL-A3CY-01	01	primary_tumor	-0.9088311404166711	-0.9682380316991082	0.9088311404166711	0.24477214871746714	0.6725523620574889	12.18
TCGA-EL-A3CZ-01	01	primary_tumor	1.1030702853178216	0.9912831004274981	-1.1030702853178216	-0.7849149699413132	-1.6398773245830858	9.12
TCGA-EL-A3D0-01	01	primary_tumor	-0.7464234760127559	-0.44850563080847483	0.7464234760127559	0.729330792792187	0.7756967077925357	13.62
TCGA-EL-A3D1-01	01	primary_tumor	0.03359214917535894	-0.4854169452152216	-0.03359214917535894	0.4937814519225317	0.4895543293017598	12.92
TCGA-EL-A3D4-01	01	primary_tumor	0.5474734657893217	0.22419202980174935	-0.5474734657893217	-0.5527306196555094	-0.43541754535446975	9.81
TCGA-EL-A3D5-01	01	primary_tumor	0.48904571185706963	0.7031142087358466	-0.48904571185706963	-0.9531644991339243	-1.300499154745188	8.62
TCGA-EL-A3D6-01	01	primary_tumor	-0.7073088556378941	-1.0880431785692752	0.7073088556378941	0.8975803219847982	1.2448371190390408	14.12
TCGA-EL-A3GO-01	01	primary_tumor	0.40108920488377153	0.7222391946541769	-0.40108920488377153	-1.3435034068607818	-1.0509563828055577	7.46
TCGA-EL-A3GP-01	01	primary_tumor	-1.079471741158472	-0.5293943742615669	1.079471741158472	0.32553192272992054	0.8821682904867781	12.42
TCGA-EL-A3GQ-01	01	primary_tumor	0.23280295084884187	0.53495619308103	-0.23280295084884187	0.7192358210406306	0.5594263054448566	13.59
TCGA-EL-A3GR-01	01	primary_tumor	0.09489112866753996	-0.2222533224860359	-0.09489112866753996	0.7966306044692318	0.7124792055678302	13.82
TCGA-EL-A3GS-01	01	primary_tumor	-0.2906982760984693	-0.32713383203394547	0.2906982760984693	0.6956808869536649	0.6725523620574889	13.52
TCGA-EL-A3GU-01	01	primary_tumor	-0.4564948197901283	-0.48248683016150967	0.4564948197901283	0.894215331400946	1.025239479732166	14.11
TCGA-EL-A3GV-01	01	primary_tumor	-0.1354916757494224	0.09399550474054053	0.1354916757494224	0.7730756703822662	0.8122963143436813	13.75
TCGA-EL-A3GW-01	01	primary_tumor	0.17430007033370204	0.48321387458446763	-0.17430007033370204	-0.9026896403761409	-1.2539178373164575	8.77
TCGA-EL-A3GX-01	01	primary_tumor	-0.7644085789269142	-1.0741114056059369	0.7644085789269142	0.9682451242456951	1.2747822516717964	14.33
TCGA-EL-A3GY-01	01	primary_tumor	-0.5724954215325829	-0.4974780536161059	0.5724954215325829	0.904310303152503	1.1050931667528485	14.14
TCGA-EL-A3GZ-01	01	primary_tumor	-0.17984461028833648	-0.39297541681075654	0.17984461028833648	0.8639304161462761	0.6159893337511722	14.02
TCGA-EL-A3GZ-11	11	normal_adjacent	0.9668282124361001	1.1067067391200467	-0.9668282124361001	-1.2324587175936585	-1.7663123290324982	7.79
TCGA-EL-A3H1-01	01	primary_tumor	0.8740293701707829	1.296488399150837	-0.8740293701707829	-1.5622277948111765	-1.1175011219894595	6.81
TCGA-EL-A3H1-11	11	normal_adjacent	1.059076549160276	1.0570786401034618	-1.059076549160276	-1.1853488494197275	-1.3703711308882849	7.93
TCGA-EL-A3H2-01	01	primary_tumor	1.0220394744617827	0.7696693539627765	-1.0220394744617827	-1.558862804227324	-2.122326683666371	6.82
TCGA-EL-A3H2-11	11	normal_adjacent	1.0679603708908958	1.1009144241110382	-1.0679603708908958	-1.3838832938670087	-1.7330399594405477	7.34
TCGA-EL-A3H4-01	01	primary_tumor	-0.4178350013769662	-0.39592648259823776	0.4178350013769662	0.530796348344906	0.8921500013643637	13.03
TCGA-EL-A3H5-01	01	primary_tumor	-1.3472733373770567	-1.1375630713100637	1.3472733373770567	1.0220849735873307	1.264800540794212	14.49
TCGA-EL-A3H7-01	01	primary_tumor	-0.9237275027870713	-1.0119245142320261	0.9237275027870713	0.9716101148295473	1.174965142895944	14.34
TCGA-EL-A3H7-11	11	normal_adjacent	0.2854429217554112	0.32568221811553466	-0.2854429217554112	-0.1489317495932429	-0.8180497956619031	11.01
TCGA-EL-A3H8-01	01	primary_tumor	-0.33903443885443646	-0.1769950955563984	0.33903443885443646	0.8100905668046404	0.8788410535275837	13.86
TCGA-EL-A3MW-01	01	primary_tumor	-0.25798681291626235	0.18484004067023935	0.25798681291626235	0.5980961600219508	0.30655629654603067	13.23
TCGA-EL-A3MW-11	11	normal_adjacent	0.825731415439179	1.02111856777114	-0.825731415439179	-0.8858646874568795	-1.1075194111118745	8.82
TCGA-EL-A3MX-01	01	primary_tumor	-0.3832420742972332	-1.0856111202935357	0.3832420742972332	0.406291696742374	0.09361313115754592	12.66
TCGA-EL-A3MX-11	11	normal_adjacent	1.2251766737358296	1.1870573718893955	-1.2251766737358296	-1.2896635575191464	-1.4635337657457466	7.62
TCGA-EL-A3MY-01	01	primary_tumor	-1.0806164813068528	-1.5815474183488245	1.0806164813068528	0.9480551807425817	1.1782923798551397	14.27
TCGA-EL-A3MY-11	11	normal_adjacent	1.121350489710895	0.9295595282326707	-1.121350489710895	-1.3367734256930772	-1.423606922235406	7.48
TCGA-EL-A3MZ-01	01	primary_tumor	-0.5960220443742499	-1.1246436048738797	0.5960220443742499	1.069194841761262	1.121729351548823	14.63
TCGA-EL-A3N2-01	01	primary_tumor	-0.7411041559733917	-0.24957818173238985	0.7411041559733917	0.5173363860094974	1.0818025080384828	12.99
TCGA-EL-A3N2-11	11	normal_adjacent	0.5794990209188668	0.7218552532845065	-0.5794990209188668	-1.1281440094942399	-1.4668610027049416	8.1
TCGA-EL-A3N3-01	01	primary_tumor	-0.6310180780354938	-0.7758392202989597	0.6310180780354938	0.8605654255624239	1.2415098820798465	14.01
TCGA-EL-A3N3-11	11	normal_adjacent	0.622411167738037	0.5670464700664619	-0.622411167738037	-0.6435853654195198	-1.4968061353376978	9.54
TCGA-EL-A3T1-01	01	primary_tumor	-1.2531429351525762	-0.9513251068310138	1.2531429351525762	1.025449964171183	1.0219122427729717	14.5
TCGA-EL-A3T1-11	11	normal_adjacent	0.17304468135379492	0.575870980733465	-0.17304468135379492	0.2683270828044328	-0.13596621902691322	12.25
TCGA-EL-A3T3-01	01	primary_tumor	-0.3664624976703206	-0.5181127551069532	0.3664624976703206	0.964880133661843	0.7224609164454145	14.32
TCGA-EL-A3T3-11	11	normal_adjacent	1.0152628201556242	1.1518722106676238	-1.0152628201556242	-1.4478181149602007	-1.6365500876238908	7.15
TCGA-EL-A3T7-01	01	primary_tumor	-0.5338074637155586	-1.1093986909469336	0.5338074637155586	0.799995595053084	0.9620219775074604	13.83
TCGA-EL-A3T7-11	11	normal_adjacent	1.2065880757339023	1.0667352641240875	-1.2065880757339023	-1.1214140283265355	-1.4968061353376978	8.12
TCGA-EL-A3T8-01	01	primary_tumor	-0.15029040205464483	0.02427459050757881	0.15029040205464483	0.7024108681213692	0.6658978881390989	13.54
TCGA-EL-A3T8-11	11	normal_adjacent	0.8639995915975786	0.6666145011065561	-0.8639995915975786	-0.6873302430095984	-1.1574279654998	9.41
TCGA-EL-A3T9-01	01	primary_tumor	-1.6615272269064003	-1.884584455954546	1.6615272269064003	0.3288969133137727	1.3446542278148932	12.43
TCGA-EL-A3TA-01	01	primary_tumor	0.11990884863817938	0.25220874036447205	-0.11990884863817938	0.8437404726431632	-0.19918372125162	13.96
TCGA-EL-A3TA-11	11	normal_adjacent	0.7718842501562035	1.1412085554181912	-0.7718842501562035	-0.7277101300158254	-1.7230582485629626	9.29
TCGA-EL-A3ZG-01	01	primary_tumor	-0.3183753782931798	-0.28101116435587065	0.3183753782931798	0.799995595053084	-0.04945805808784204	13.83
TCGA-EL-A3ZG-11	11	normal_adjacent	0.984350783410721	0.7369508369074003	-0.984350783410721	-0.9397045367985152	-1.7995846986244488	8.66
TCGA-EL-A3ZH-01	01	primary_tumor	1.5027741336215672	0.6236070927824753	-1.5027741336215672	-1.4377231432086441	-1.5167695570928679	7.18
TCGA-EL-A3ZH-11	11	normal_adjacent	1.1669101219134477	0.7294059212310277	-1.1669101219134477	-0.7849149699413132	-1.5167695570928679	9.12
TCGA-EL-A3ZL-01	01	primary_tumor	-0.8484953987738004	-0.7065136833836327	0.8484953987738004	0.6586659905312907	0.1202310268311071	13.41
TCGA-EL-A3ZL-11	11	normal_adjacent	0.20899132860723516	0.47298444453637145	-0.20899132860723516	-0.6435853654195198	-1.1873730981325556	9.54
TCGA-EL-A3ZO-01	01	primary_tumor	-1.0284804750755616	-1.2430086619682985	1.0284804750755616	0.9177702654879116	1.3346725169373075	14.18
TCGA-EL-A3ZO-11	11	normal_adjacent	0.7632121116108703	0.4636433412429744	-0.7632121116108703	-0.2465164765249571	-1.300499154745188	10.72
TCGA-EL-A3ZP-01	01	primary_tumor	0.35946952313720704	-0.17266215446990724	-0.35946952313720704	0.38610175323926044	0.4828998553833698	12.6
TCGA-EL-A3ZP-11	11	normal_adjacent	0.8424874108777993	1.0354898259163454	-0.8424874108777993	-1.1079540659911262	-1.1674096763773858	8.16
TCGA-EL-A3ZQ-01	01	primary_tumor	-0.958512127016323	-1.0244791903506294	0.958512127016323	0.49041646133867955	0.21339366168856946	12.91
TCGA-EL-A3ZQ-11	11	normal_adjacent	0.5868238760728084	0.6600801493467781	-0.5868238760728084	0.002492826680107474	-1.4136252113578212	11.46
TCGA-EL-A3ZT-01	01	primary_tumor	-0.11093632519544964	-0.42475283135940023	0.11093632519544964	0.7360607739598919	0.5461173576080766	13.64
TCGA-EL-A3ZT-11	11	normal_adjacent	1.0840724091930412	1.0720025957786714	-1.0840724091930412	-1.572322766562733	-1.6631679832974513	6.78
TCGA-EL-A4JV-01	01	primary_tumor	0.7498709970919524	1.080897508504631	-0.7498709970919524	-1.0743041601526042	-1.3470804721739194	8.26
TCGA-EL-A4JW-01	01	primary_tumor	-0.16804593523932876	-0.6194834536779832	0.16804593523932876	0.40292670615852183	0.8455686839356324	12.65
TCGA-EL-A4JX-01	01	primary_tumor	-0.7931251935470253	-1.0386653309581706	0.7931251935470253	0.675490943450552	1.2548188299166263	13.46
TCGA-EL-A4JZ-01	01	primary_tumor	-0.6148670250627682	-0.7313082756936811	0.6148670250627682	0.4769564990032703	0.5960259119960022	12.87
TCGA-EL-A4K0-01	01	primary_tumor	-0.498596848570818	-0.5819603752059992	0.498596848570818	0.24140715813361496	0.7690422338741457	12.17
TCGA-EL-A4K1-01	01	primary_tumor	-0.5015086935229304	-0.7223561382673607	0.5015086935229304	1.3316641073017352	0.7723694708333413	15.41
TCGA-EL-A4K2-01	01	primary_tumor	0.9729095497354032	0.9219569129009645	-0.9729095497354032	-1.1449689624135004	-0.7348688716820263	8.05
TCGA-EL-A4K4-01	01	primary_tumor	-1.1347607137509097	-0.7376787224605154	1.1347607137509097	0.3221669321460684	1.2548188299166263	12.41
TCGA-EL-A4K6-01	01	primary_tumor	0.3152283786646501	0.24140950233118	-0.3152283786646501	-1.7607622392584577	-1.8128936464612293	6.22
TCGA-EL-A4K7-01	01	primary_tumor	-0.18471161277649412	-0.8260606025218367	0.18471161277649412	0.964880133661843	0.6825340729350745	14.32
TCGA-EL-A4K9-01	01	primary_tumor	-0.0758608596090514	-0.47606230049405684	0.0758608596090514	-0.2465164765249571	0.4762453814649798	10.72
TCGA-EL-A4KD-01	01	primary_tumor	0.6919376529652472	0.07782579830763645	-0.6919376529652472	-0.7815499793574604	0.1069220789943271	9.13
TCGA-EL-A4KG-01	01	primary_tumor	-0.7708223958448687	-1.1739346590545638	0.7708223958448687	1.1062097381836362	1.0052760579769962	14.74
TCGA-EL-A4KH-01	01	primary_tumor	-0.00797415605514297	-0.20261327807420185	0.00797415605514297	0.6250160846927686	0.033722865892034735	13.31
TCGA-EL-A4KI-01	01	primary_tumor	0.18932437214378642	-0.32772290273924193	-0.18932437214378642	-2.3563655726003008	-0.7315416347228313	4.45
TCGA-EM-A1CS-01	01	primary_tumor	-0.07399418241637348	0.27640315508391067	0.07399418241637348	0.8269155197239018	0.4895543293017598	13.91
TCGA-EM-A1CS-11	11	normal_adjacent	1.0256756313883613	1.4810317865517861	-1.0256756313883613	-1.1685238965004663	-1.8794383856451304	7.98
TCGA-EM-A1CT-01	01	primary_tumor	-0.2548510387462253	-0.062081459480847596	0.2548510387462253	0.675490943450552	0.692515783812659	13.46
TCGA-EM-A1CT-11	11	normal_adjacent	0.857952792844431	0.9238841124054935	-0.857952792844431	-1.282933576351442	-1.5966232441135495	7.64
TCGA-EM-A1CU-01	01	primary_tumor	0.037185596262582415	-0.25518829354829964	-0.037185596262582415	0.9413251995748774	0.6991702577310489	14.25
TCGA-EM-A1CU-11	11	normal_adjacent	0.781104413997842	1.0929250322299897	-0.781104413997842	-1.3569633691961909	-1.6565135093790608	7.42
TCGA-EM-A1CV-01	01	primary_tumor	-0.339659641708214	0.2622376914094869	0.339659641708214	0.8605654255624239	0.32984695526039626	14.01
TCGA-EM-A1CV-11	11	normal_adjacent	1.054020766364688	1.1251639435043883	-1.054020766364688	-1.2055387929228407	-1.8594749638899606	7.87
TCGA-EM-A1CW-01	01	primary_tumor	0.4471264420868458	0.6194738600856831	-0.4471264420868458	-1.6631775123267432	-1.4801699505417223	6.51
TCGA-EM-A1CW-11	11	normal_adjacent	0.8489528103299676	1.1055222964047111	-0.8489528103299676	-1.7203823522522308	-2.0092006270537386	6.34
TCGA-EM-A1YA-01	01	primary_tumor	-0.028129274957656714	0.2641964549969419	0.028129274957656714	-1.770857211010014	-0.957793747948096	6.19
TCGA-EM-A1YB-01	01	primary_tumor	-0.6500505581309667	-0.2331189447632277	0.6500505581309667	-0.3205462693697062	-0.40879964968090915	10.5
TCGA-EM-A1YC-01	01	primary_tumor	-0.13043517345512523	0.35791834303120296	0.13043517345512523	-1.2257287364259541	-0.964448221866486	7.81
TCGA-EM-A1YC-11	11	normal_adjacent	1.0044297985040673	0.605725942220637	-1.0044297985040673	-0.8925946686245838	-1.4602065287865515	8.8
TCGA-EM-A1YE-01	01	primary_tumor	1.3966207882569588	0.6459779625226624	-1.3966207882569588	-2.235225911581621	-1.7929302247060588	4.81
TCGA-EM-A22I-01	01	primary_tumor	-0.8083448502556825	-0.7201682319193325	0.8083448502556825	0.9211352560717638	1.1949285646511152	14.19
TCGA-EM-A22J-01	01	primary_tumor	0.3385270159256685	1.0072167502536393	-0.3385270159256685	-2.080436344724419	-1.5001333722968928	5.27
TCGA-EM-A22K-01	01	primary_tumor	0.7119891036944562	1.0712609000770745	-0.7119891036944562	-0.9026896403761409	-1.6199139028279153	8.77
TCGA-EM-A22L-01	01	primary_tumor	1.1032827418510487	1.2214511653208915	-1.1032827418510487	-1.5454028418919152	-1.4735154766233323	6.86
TCGA-EM-A22M-01	01	primary_tumor	-0.06551688347339986	-0.48016540839562877	0.06551688347339986	0.1707423558727186	0.4695909075465898	11.96
TCGA-EM-A22N-01	01	primary_tumor	0.7610944170087504	0.7464967408721743	-0.7610944170087504	-2.1107212599790888	-1.4934788983785023	5.18
TCGA-EM-A22O-01	01	primary_tumor	-0.7682911543937718	-0.7202922391029825	0.7682911543937718	0.26496209222058065	1.0019488210178005	12.24
TCGA-EM-A22P-01	01	primary_tumor	-0.41308444316189885	-0.017365022723712	0.41308444316189885	0.5947311694380986	0.30655629654603067	13.22
TCGA-EM-A2CJ-01	01	primary_tumor	1.179298755036999	0.7661201391854522	-1.179298755036999	-2.1578311281530196	-1.2073365198877264	5.04
TCGA-EM-A2CK-01	01	primary_tumor	0.7277230398227972	1.0560158331940612	-0.7277230398227972	-1.5622277948111765	-1.563350874521599	6.81
TCGA-EM-A2CL-01	01	primary_tumor	0.8049210194633573	1.1171293119505508	-0.8049210194633573	-2.083801335308271	-1.3703711308882849	5.26
TCGA-EM-A2CM-01	01	primary_tumor	-0.2759876011729627	0.5986614248211708	0.2759876011729627	-0.576285553742475	-0.8579766391722442	9.74
TCGA-EM-A2CN-01	01	primary_tumor	0.6818138415537711	0.6649831718095918	-0.6818138415537711	-2.2621458362524387	-1.3071536286635788	4.73
TCGA-EM-A2CO-01	01	primary_tumor	0.36868366124253416	0.36048178241111906	-0.36868366124253416	-2.0366914671343395	-1.090883226315899	5.4
TCGA-EM-A2CP-01	01	primary_tumor	-0.15299147823848935	0.02269035597885935	0.15299147823848935	-1.8280620509355021	-0.5352346541303221	6.02
TCGA-EM-A2CQ-01	01	primary_tumor	0.6072985895668876	0.5007712871571971	-0.6072985895668876	-1.3973432562024175	-0.5751614976406627	7.3
TCGA-EM-A2CR-01	01	primary_tumor	0.0804436552542735	0.0388803737600511	-0.0804436552542735	-0.2969913352827405	-1.0476291458463627	10.57
TCGA-EM-A2CS-01	01	primary_tumor	0.43840628794999914	0.45632904719094414	-0.43840628794999914	0.5341613389287581	0.7357698642821945	13.04
TCGA-EM-A2CS-06	06	metastatic	0.4274224001584279	0.1718466205291442	-0.4274224001584279	0.7394257645437441	0.4662636705873942	13.65
TCGA-EM-A2CT-01	01	primary_tumor	0.09446739769659859	0.2639518667345617	-0.09446739769659859	-1.8785369096932854	-1.2572450742756525	5.87
TCGA-EM-A2CU-01	01	primary_tumor	0.3038604470483673	-0.05436945265364207	-0.3038604470483673	-0.27680139177962704	0.09028589419835151	10.63
TCGA-EM-A2OV-01	01	primary_tumor	0.5721855028451753	0.47019713612325476	-0.5721855028451753	-1.2358237081775107	-1.5932960071543547	7.78
TCGA-EM-A2OW-01	01	primary_tumor	0.5745805088802901	0.7417022857455575	-0.5745805088802901	-1.2324587175936585	-1.1940275720509463	7.79
TCGA-EM-A2OX-01	01	primary_tumor	-0.1204061886170435	-0.1559065501338845	0.1204061886170435	0.8269155197239018	0.6026803859143922	13.91
TCGA-EM-A2OY-01	01	primary_tumor	0.2620315933999475	0.6408108973489709	-0.2620315933999475	-2.083801335308271	-1.6831314050526214	5.26
TCGA-EM-A2OZ-01	01	primary_tumor	-0.6342576241401117	-0.35564350812282186	0.6342576241401117	0.2817870451398414	0.4795726184241742	12.29
TCGA-EM-A2P0-01	01	primary_tumor	0.2200916199137521	0.17040504855408947	-0.2200916199137521	0.7394257645437441	0.4097006422810786	13.65
TCGA-EM-A2P1-01	01	primary_tumor	-0.7621891034123637	-0.652994855152554	0.7621891034123637	0.3928317344069648	1.2548188299166263	12.62
TCGA-EM-A2P1-06	06	metastatic	-1.0171619587341194	-0.8301926736524736	1.0171619587341194	0.31880194156221625	1.298072910386162	12.4
TCGA-EM-A2P2-01	01	primary_tumor	0.030303151198336126	0.1956162743624424	-0.030303151198336126	-1.2189987552582497	-0.5751614976406627	7.83
TCGA-EM-A2P3-01	01	primary_tumor	-0.42513928500630194	-0.00773122316336898	0.42513928500630194	0.530796348344906	0.8522231578540225	13.03
TCGA-EM-A3AI-01	01	primary_tumor	1.0889972055839303	0.5932238760478555	-1.0889972055839303	-2.3563655726003008	-1.4036435004802355	4.45
TCGA-EM-A3AJ-01	01	primary_tumor	0.5140215956191859	0.12060997667906478	-0.5140215956191859	0.48705147075482735	-0.9711026957848766	12.9
TCGA-EM-A3AK-01	01	primary_tumor	-0.08527580802766378	0.24218384032012782	0.08527580802766378	0.6990458775375171	0.516172224975321	13.53
TCGA-EM-A3AL-01	01	primary_tumor	0.751414006004735	1.2204470738465174	-0.751414006004735	-1.7742222015938665	-1.2738812590716282	6.18
TCGA-EM-A3AN-01	01	primary_tumor	-0.02748274539109371	0.09958668009004704	0.02748274539109371	0.6822209246182563	0.31653800742361626	13.48
TCGA-EM-A3AO-01	01	primary_tumor	-0.04251006868267582	-0.33265623901403507	0.04251006868267582	0.6586659905312907	-0.0028767406591108575	13.41
TCGA-EM-A3AP-01	01	primary_tumor	0.686963081478879	1.1080051328425988	-0.686963081478879	-1.360328359780043	-0.9943933544992416	7.41
TCGA-EM-A3AQ-01	01	primary_tumor	-0.41893609885773564	-0.1779701425438882	0.41893609885773564	0.41302167791007827	-0.18920201037403442	12.68
TCGA-EM-A3AR-01	01	primary_tumor	0.9744560213714641	0.7019554588833334	-0.9744560213714641	0.30534197922680706	-0.2324560908435706	12.36
TCGA-EM-A3FJ-01	01	primary_tumor	0.3703742659522768	0.05788616804420657	-0.3703742659522768	1.1735095498606805	0.6559161772615133	14.94
TCGA-EM-A3FK-01	01	primary_tumor	-0.06560691561271256	-0.4033729265889616	0.06560691561271256	0.9245002466556159	0.8522231578540225	14.2
TCGA-EM-A3FL-01	01	primary_tumor	0.91409698575285	0.6773766881862051	-0.91409698575285	-1.4108032185378265	-1.6465317985014758	7.26
TCGA-EM-A3FM-01	01	primary_tumor	-0.7419486256682861	-0.8233249505295989	0.7419486256682861	1.1836045216122375	1.1916013276919195	14.97
TCGA-EM-A3FN-01	01	primary_tumor	1.0981300660780868	1.2722287091859181	-1.0981300660780868	-1.8516169850224675	-1.6332228506646953	5.95
TCGA-EM-A3FO-01	01	primary_tumor	-0.11876918835865452	-1.1529663021861447	0.11876918835865452	0.9076752937363552	0.399718931403493	14.15
TCGA-EM-A3FP-01	01	primary_tumor	0.8927184342665928	1.250706928787917	-0.8927184342665928	-1.6194326347366643	-1.3670438939290899	6.64
TCGA-EM-A3FQ-01	01	primary_tumor	0.33372813108856253	0.03834865783843158	-0.33372813108856253	0.5745412259349851	0.8422414469764369	13.16
TCGA-EM-A3FQ-06	06	metastatic	0.7044747674846035	0.14461803649145366	-0.7044747674846035	0.18756730879197936	-0.19918372125162	12.01
TCGA-EM-A3FR-01	01	primary_tumor	0.6497702116440788	0.6940969991837334	-0.6497702116440788	-1.6026076818174029	-1.7297127224813527	6.69
TCGA-EM-A3O3-01	01	primary_tumor	-0.9387681125579217	-2.1916097532105474	0.9387681125579217	0.28515203572369413	1.1184021145896283	12.3
TCGA-EM-A3O6-01	01	primary_tumor	0.8085568804513992	0.9602162837497469	-0.8085568804513992	-2.070341372972862	-1.4069707374394305	5.3
TCGA-EM-A3O7-01	01	primary_tumor	-0.6699884354331311	-0.2770952133470747	0.6699884354331311	1.197064483947646	-0.20583819517001	15.01
TCGA-EM-A3O9-01	01	primary_tumor	-1.6970250331130892	-1.2961013507398083	1.6970250331130892	-0.7849149699413132	0.4562819597098086	9.12
TCGA-EM-A3OA-01	01	primary_tumor	0.4954000571318453	0.6542180267964854	-0.4954000571318453	-2.2015760057430986	-1.6864586420118164	4.91
TCGA-EM-A3OB-01	01	primary_tumor	0.6053688762666863	0.4547129116661536	-0.6053688762666863	-0.9666244614693329	-1.8262025942980094	8.58
TCGA-EM-A3ST-01	01	primary_tumor	0.00013894358672797424	-0.46582033221329566	-0.00013894358672797424	-1.1853488494197275	-1.4868244244601123	7.93
TCGA-EM-A3ST-11	11	normal_adjacent	1.1121914514521953	1.0645911041966236	-1.1121914514521953	-2.144371165817611	-1.8994018074003012	5.08
TCGA-EM-A3SU-01	01	primary_tumor	-0.7372893837938537	-0.6047393062164632	0.7372893837938537	-0.19604161776717421	0.8455686839356324	10.87
TCGA-EM-A3SU-06	06	metastatic	-0.573119229007691	-0.7318189541779833	0.573119229007691	0.5779062165188372	0.8988044752827536	13.17
TCGA-EM-A3SX-01	01	primary_tumor	-0.37761681596557173	-0.1013469017861115	0.37761681596557173	0.6452060281958815	0.18344852905581388	13.37
TCGA-EM-A3SY-01	01	primary_tumor	-1.0210138975402114	-0.5131739279123132	1.0210138975402114	-0.9868144049724464	0.023741155014450326	8.52
TCGA-EM-A3SZ-01	01	primary_tumor	-0.6837745262748888	-0.6359564738637292	0.6837745262748888	0.9514201713264338	1.1017659297936528	14.28
TCGA-EM-A4FF-01	01	primary_tumor	-0.3653553207529794	-0.23717101642219157	0.3653553207529794	0.6822209246182563	0.5028632771385398	13.48
TCGA-EM-A4FH-01	01	primary_tumor	0.9983453048506647	0.869426864372099	-0.9983453048506647	-2.0265964953827833	-1.7596578551141082	5.43
TCGA-EM-A4FK-01	01	primary_tumor	0.5790937799320164	0.6994290556436717	-0.5790937799320164	-2.0030415612958175	-0.9877388805808516	5.5
TCGA-EM-A4FM-01	01	primary_tumor	-0.9123711562567205	-1.2154299035889529	0.9123711562567205	1.0456399076742964	0.9586947405482649	14.56
TCGA-EM-A4FN-01	01	primary_tumor	-0.5816659832336563	-0.8864131702329043	0.5816659832336563	1.1163047099351928	0.8921500013643637	14.77
TCGA-EM-A4FO-01	01	primary_tumor	0.2675774526284871	0.2199806615177377	-0.2675774526284871	0.510606404841793	0.1435216855454727	12.97
TCGA-EM-A4FQ-01	01	primary_tumor	-0.2897907576014971	-0.6142602391737915	0.2897907576014971	0.7798056515499705	0.9054589492011437	13.77
TCGA-EM-A4FR-01	01	primary_tumor	0.9814510509448975	0.42649866045134144	-0.9814510509448975	-0.8555797722022096	-1.2672267851532375	8.91
TCGA-EM-A4FU-01	01	primary_tumor	0.5940887738009816	0.682481372241037	-0.5940887738009816	-0.9296095650469587	-1.0509563828055577	8.69
TCGA-EM-A4FV-01	01	primary_tumor	0.31327128733323123	0.3542479580287152	-0.31327128733323123	0.37264179090385185	0.23668432040293388	12.56
