gene	mean_hi	mean_lo	log2FC	delta_mean	t	p	fdr
ASMT	0.8445384615384615	1.0273846153846153	-0.28243764673880994	-0.18284615384615388	-2.0780272083015587	0.03870052378912269	0.061263146995966446
ASMTL	10.189076923076923	10.183	0.000860617840997524	0.006076923076923535	0.13332752069155268	0.894044858777387	0.9375638380036262
ASNA1	10.506	10.614384615384614	-0.01480583962087111	-0.10838461538461353	-2.519532976305655	0.012383734321543821	0.02151460316673391
ASNS	8.758384615384614	8.571307692307693	0.031145883141189237	0.18707692307692092	1.8273052992304977	0.0688125420275144	0.10363273825006386
ASNSD1	9.779153846153847	9.674923076923077	0.01545785957417165	0.10423076923076913	3.7890233355258536	0.00018966576315716202	0.0004353575712898632
ASPA	2.243692307692308	3.2390000000000003	-0.5294761127267144	-0.9953076923076924	-6.181373963514644	2.5323599057268478e-09	1.0719453374138594e-08
ASPDH	0.46815384615384614	0.6473846153846153	-0.4667887669104411	-0.1792307692307692	-2.5997217632408973	0.009869211572107408	0.017433738906846075
ASPG	1.7112307692307696	2.991230769230769	-0.8053442873325628	-1.2799999999999996	-6.7038786083043505	1.2732095341022485e-10	6.356758690447268e-10
ASPH	11.115384615384615	11.52646153846154	-0.05238719591787434	-0.41107692307692467	-5.4740214863237036	1.0430951769408121e-07	3.624089352275321e-07
ASPHD1	5.324307692307692	3.1056153846153847	0.7775212463371333	2.2186923076923075	9.300196329739306	6.370656272095949e-18	7.908683827571551e-17
ASPHD2	6.571076923076923	5.590076923076923	0.23322317248477906	0.9809999999999999	7.384163635636756	2.1242373198610814e-12	1.317938717943427e-11
ASPM	5.077230769230769	3.9660769230769235	0.35624958449515676	1.1111538461538455	5.8803955112472375	1.2704090483866474e-08	4.956575021546535e-08
ASPN	8.279538461538461	7.127307692307692	0.21616497350786376	1.1522307692307692	5.401013099966744	1.895129999663493e-07	6.38029171746335e-07
ASPRV1	4.608846153846153	5.325769230769231	-0.20854217717744689	-0.7169230769230772	-9.60405819592408	3.023364718303788e-18	3.913598844059065e-17
ASPSCR1	9.166846153846155	9.438	-0.04205118927789478	-0.27115384615384563	-4.584043899996109	7.243641701390828e-06	2.0052853847027198e-05
ASRGL1	6.992769230769231	7.8863076923076925	-0.17346273177783858	-0.8935384615384612	-10.675270882050276	4.392106080056171e-22	9.63354036576423e-21
ASS1	12.00746153846154	12.040000000000001	-0.0039038799823977355	-0.032538461538461405	-0.3951324620171448	0.6930870278724534	0.7641413824295938
ASTE1	7.492076923076923	7.971230769230769	-0.08942520985250013	-0.4791538461538458	-10.35978509843477	4.906572938949314e-21	9.258450591601968e-20
ASTL	1.0117692307692305	0.2853846153846154	1.8222795815669737	0.7263846153846152	6.437499675045733	1.0381932036449903e-09	4.6058969908170555e-09
ASTN1	2.3382307692307696	2.8601538461538456	-0.2905628813080242	-0.521923076923076	-2.5862380713376956	0.010286783315227543	0.01811059612911598
ASTN2	5.957230769230769	6.056	-0.02371940945846018	-0.09876923076923116	-0.9788768067935829	0.32872841305787304	0.40783141890730806
ASXL1	10.353538461538461	10.378076923076923	-0.0034148924483102566	-0.024538461538462286	-0.5633701870691458	0.5736769688339387	0.6549843367288779
ASXL2	8.771076923076922	8.460923076923077	0.051932892240031434	0.31015384615384534	1.9945261662387062	0.047150169354700205	0.07334947161112337
ASXL3	2.256384615384616	5.069076923076923	-1.167355388671022	-2.8126923076923074	-12.277908763210517	1.7533442950397397e-27	8.976598099043855e-26
ASZ1	0.019000000000000003	0.03330769230769231	-0.7785320868918499	-0.014307692307692306	-0.7699145979070278	0.4421813719334724	0.5257417945094219
ATAD1	9.956076923076923	9.824923076923078	0.019129330802515828	0.13115384615384507	2.8203099837624386	0.005261254146424719	0.009712575094514835
ATAD2	8.968923076923078	8.49253846153846	0.07872989828694213	0.4763846153846174	6.566331942078838	2.8215695153469626e-10	1.349331985792526e-09
ATAD2B	8.078076923076924	8.093307692307693	-0.0027172249045288766	-0.015230769230768715	-0.23605256295090182	0.8135791661276022	0.8702084130769863
ATAD3A	9.114153846153846	9.18476923076923	-0.011133533578531347	-0.07061538461538497	-1.4594364261523614	0.14568933941119555	0.20280730526931415
ATAD3B	7.933846153846154	8.027384615384616	-0.01690748208265404	-0.09353846153846135	-1.2223840407327944	0.2226790106976577	0.29354052199967334
ATAD3C	8.332230769230769	9.006615384615385	-0.11226929452575109	-0.674384615384616	-7.982624129063214	4.732219056161147e-14	3.5573949916876e-13
ATAD5	4.947384615384616	4.743846153846154	0.06059632849793692	0.20353846153846167	2.0707499008097563	0.039386195582968686	0.062257360280131444
ATCAY	0.421	0.23023076923076924	0.8679096129319126	0.19076923076923075	1.934730599789646	0.05454295647793803	0.08395313364013104
ATE1	7.369384615384615	7.5353076923076925	-0.03211796176147199	-0.16592307692307706	-1.3093627899480553	0.1915824069542295	0.257810947103143
ATF1	9.25176923076923	9.088230769230767	0.025727006843733604	0.1635384615384634	3.0593233285147847	0.002452755404058979	0.004775708312341696
ATF2	8.625692307692306	8.751923076923077	-0.020957392116780157	-0.12623076923077114	-1.1731188926696972	0.24183979387138438	0.31575750242810485
ATF3	10.37969230769231	10.109384615384615	0.03806478218419529	0.2703076923076946	1.1080318333926367	0.2688844985143402	0.34600719283561515
ATF4	12.227307692307692	12.111076923076924	0.013778486379683683	0.1162307692307678	1.7516347138524235	0.08103502514866426	0.12017112585250486
ATF5	10.032307692307691	9.918230769230773	0.016497149457419463	0.11407692307691875	0.961428676250244	0.3372368958067067	0.41704151970111336
ATF6	10.29823076923077	10.051307692307693	0.03500985253494833	0.24692307692307658	3.99082008420561	8.716036508759038e-05	0.00020972835152932847
ATF6B	11.222692307692306	11.208538461538462	0.0018204855622658154	0.014153846153844185	0.37942190217081295	0.704736932083855	0.7744480307284184
ATF7	9.782307692307693	9.996307692307692	-0.031217308341562937	-0.21399999999999864	-4.1733704273287	4.2263377071585624e-05	0.00010580016233138066
ATF7IP2	6.390076923076923	7.236153846153846	-0.17936338871452887	-0.8460769230769234	-8.68600962217192	4.3888961197579467e-16	4.248186578907622e-15
ATF7IP	9.92623076923077	9.804461538461538	0.017805790777637266	0.12176923076923174	1.633749516669019	0.10355314429749685	0.14966932985711726
ATG10	6.818153846153847	7.280000000000001	-0.0945438754874925	-0.461846153846154	-8.418762464004512	3.414128270733814e-15	2.956223255932737e-14
ATG12	8.704230769230769	8.540000000000001	0.027477549360730467	0.16423076923076785	5.093518533781128	6.804752321767488e-07	2.1476028465163186e-06
ATG16L1	9.583461538461538	9.425615384615384	0.023957516705464713	0.15784615384615464	3.791189185457948	0.00018723726684837736	0.0004302642812175047
ATG16L2	8.295461538461538	8.483230769230769	-0.03228770778798118	-0.1877692307692307	-2.0029568161493128	0.046346395113579714	0.07221946805933901
ATG2A	10.056000000000001	9.851692307692307	0.029610105143356606	0.20430769230769386	4.966320493510068	1.253143300419565e-06	3.82273877527692e-06
ATG2B	9.554153846153845	9.84023076923077	-0.042559651926954656	-0.28607692307692467	-4.896046032097843	1.761660530158602e-06	5.2690691556171475e-06
ATG3	10.035	10.023615384615386	0.001637490137384529	0.011384615384613994	0.34163273735112404	0.7329175623660366	0.7995110284471164
ATG4A	8.555923076923078	8.876538461538463	-0.05306758424067709	-0.32061538461538497	-7.881792871246738	9.162185320411623e-14	6.667836392344934e-13
ATG4B	9.750615384615385	10.033846153846154	-0.04130536806192114	-0.2832307692307694	-6.552627566349492	3.154349280487121e-10	1.4976593600462673e-09
ATG4C	7.432230769230769	7.840076923076923	-0.0770624150583786	-0.40784615384615375	-6.552140985456576	3.1028356265592694e-10	1.4749065851646633e-09
ATG4D	8.310000000000002	8.667615384615384	-0.06077949786078231	-0.3576153846153822	-5.656666219029674	4.091441330403066e-08	1.4916940243859872e-07
ATG5	9.735076923076923	9.749846153846153	-0.0021868511497909813	-0.014769230769230646	-0.5460598521773855	0.5854970295358106	0.6659082414904508
ATG7	9.525384615384617	9.291153846153845	0.03591575639364964	0.23423076923077168	6.120762250715381	3.496404809850876e-09	1.4586708137825338e-08
ATG9A	10.427307692307693	10.276076923076923	0.021075074407620038	0.15123076923076972	4.220284680005097	3.382667664874198e-05	8.575718345254047e-05
ATG9B	3.475846153846154	2.8052307692307688	0.30914557773345647	0.6706153846153851	4.827991789135705	2.4713872460078997e-06	7.273085014131394e-06
ATHL1	8.158769230769233	8.747307692307693	-0.10047561180478481	-0.5885384615384606	-3.0011781176541117	0.002953319231099485	0.005670748579729931
ATIC	10.875307692307691	9.98323076923077	0.12346568585866947	0.892076923076921	12.916094793065447	9.576383409194919e-30	7.561659668875834e-28
ATL1	6.9820769230769235	6.821307692307692	0.03360304173947997	0.16076923076923144	2.558507101572364	0.01108475847654816	0.019403998254053013
ATL2	11.07746153846154	10.977153846153845	0.013122086539059014	0.10030769230769465	1.475647675249652	0.1413809805166773	0.19750622822586997
ATL3	8.042153846153846	7.996307692307692	0.008246919671981925	0.045846153846154536	0.574126809689264	0.566382270524975	0.6477391267660871
ATM	10.112538461538463	9.941846153846154	0.0245570571492689	0.1706923076923097	2.2098543251523517	0.027995769458072643	0.045528607966906796
ATMIN	10.563153846153847	10.60323076923077	-0.005462754792981654	-0.040076923076922455	-1.2370624201374083	0.21720490951684224	0.28727945993392767
ATN1	12.18153846153846	12.427538461538461	-0.02884187484597666	-0.24600000000000044	-5.4511141003386445	1.1720976917123413e-07	4.0476308849208354e-07
ATOH1	0.010769230769230769	0.003384615384615385	1.42449782852791	0.007384615384615384	0.8828808977282017	0.37849374247433254	0.46022722891483336
ATOH7	0.7146923076923076	1.4537692307692307	-1.023378938704314	-0.7390769230769231	-7.3618246085671055	4.448532923425656e-12	2.6502722262892836e-11
ATOH8	10.746615384615383	10.600615384615384	0.019732491715241652	0.14599999999999902	1.0310468150813217	0.30351685620601626	0.38416775942722037
ATOX1	9.650153846153845	10.064076923076923	-0.06058485862493496	-0.41392307692307817	-5.710170606429753	3.180769881937648e-08	1.1746933922680323e-07
ATP10A	7.384076923076923	6.379923076923076	0.21084780600384526	1.004153846153847	6.05525820477324	5.322573859538469e-09	2.1668142243966838e-08
ATP10B	4.888000000000001	4.438538461538461	0.1391297048652884	0.4494615384615397	1.557459341866824	0.1205899413827626	0.17134137286927237
ATP10D	8.71376923076923	9.164384615384614	-0.07273296122425937	-0.450615384615384	-4.977049614439282	1.2366991310211249e-06	3.7750956257500356e-06
ATP11A	11.675153846153846	11.556923076923077	0.014682951883944473	0.11823076923076847	0.8538552622073995	0.39398641321553873	0.47633023273801006
ATP11B	10.11723076923077	9.825846153846156	0.0421566738166583	0.29138461538461513	5.011934150870382	1.0119592534668423e-06	3.127901757554091e-06
ATP11C	8.358692307692309	7.847	0.091124800948088	0.5116923076923081	7.221709033723509	5.791413505832843e-12	3.3990199907017806e-11
ATP12A	1.2206923076923077	1.175846153846154	0.05395524462433107	0.04484615384615376	0.2565770307337075	0.7977097961285654	0.8569400928533016
ATP13A1	10.72076923076923	10.905076923076924	-0.024589247462548782	-0.18430769230769428	-4.910796240471175	1.6535150437391902e-06	4.960786767202335e-06
ATP13A2	9.909307692307692	9.868076923076922	0.006014697991414927	0.04123076923077029	0.9668719745908664	0.3345498672435369	0.41410278394488204
ATP13A3	11.683846153846153	11.933384615384616	-0.030485437915111727	-0.2495384615384637	-3.8102057472181454	0.00017431536900400498	0.0004024622723405558
ATP13A4	11.08053846153846	10.686153846153847	0.05228049387147304	0.3943846153846131	3.4847858256015405	0.0005798539205628376	0.0012373350991742081
ATP13A5	2.0164615384615385	2.4902307692307692	-0.304317498628038	-0.4737692307692307	-3.780628720672573	0.00019471170126129095	0.00044624148547603296
ATP1A1	14.934307692307693	15.247692307692306	-0.029958565931844615	-0.3133846153846136	-5.428597686116779	1.3207200977347025e-07	4.5319043300172893e-07
ATP1A2	5.068076923076922	5.222461538461539	-0.04328312710950073	-0.15438461538461734	-0.8115070431993628	0.417838350898464	0.5011228732296685
ATP1A3	2.7158461538461545	2.021076923076923	0.426094992011124	0.6947692307692312	3.14473476889447	0.001874864306613918	0.003711761255041826
ATP1A4	0.8521538461538462	0.3850769230769231	1.1439175981488903	0.46707692307692306	5.085669994349473	7.592495842289394e-07	2.3783024052822897e-06
ATP1B1	13.722846153846152	13.511384615384616	0.022402559706920688	0.2114615384615366	3.1024411549063284	0.0021495368311877576	0.00422094606831991
ATP1B2	6.652461538461538	8.35023076923077	-0.3278837172683645	-1.6977692307692314	-9.45359547241174	3.0610193086544395e-18	3.959844134006027e-17
ATP1B3	10.855846153846153	10.252538461538462	0.08248320523381124	0.6033076923076912	8.249893585940859	9.822222516825056e-15	7.995647433402791e-14
ATP1B4	0.29138461538461535	0.12384615384615386	1.227716025313994	0.1675384615384615	1.9796719462412091	0.04929986660045028	0.0764272643137691
ATP2A1	2.674923076923077	2.907230769230769	-0.12010510787751877	-0.2323076923076921	-1.557583098928982	0.12058752772226304	0.17134137286927237
ATP2A2	12.118461538461537	12.532076923076923	-0.04841504381746947	-0.4136153846153867	-6.916781284082187	3.642096829085505e-11	1.9466870060173242e-10
ATP2A3	9.217	9.375307692307691	-0.024566146249714593	-0.15830769230769093	-1.252409621272276	0.21159575747462112	0.2808784410083748
ATP2B1	9.661999999999999	9.462153846153846	0.030150081480660815	0.19984615384615267	3.175886357733852	0.0016808355537337378	0.0033522006914856843
ATP2B2	1.4195384615384612	1.1263076923076925	0.3335565487175553	0.29323076923076874	2.1206452970558995	0.035067494944285085	0.05598690965130825
ATP2B3	0.4441538461538462	0.3757692307692308	0.24062287020628156	0.06838461538461538	0.4104222462036096	0.6819637372258067	0.754592838484737
ATP2B4	11.532538461538461	10.920769230769233	0.07862861710386992	0.6117692307692284	8.714157689061091	3.6495584616912763e-16	3.571279085725544e-15
ATP2C1	10.981384615384615	10.976615384615386	0.0006266435052640643	0.0047692307692290825	0.10589187555830641	0.915752342415608	0.9562212360463108
ATP2C2	4.877461538461538	7.428769230769231	-0.6068911470475616	-2.5513076923076934	-11.22919969358673	1.58338321189345e-23	4.3516542624059605e-22
ATP4A	1.933230769230769	3.3214615384615387	-0.7804925684831103	-1.3882307692307696	-7.001871049852874	2.2064872687387936e-11	1.2102373397597496e-10
ATP4B	1.785153846153846	1.9472307692307693	-0.12530822677963	-0.16207692307692323	-1.6668418206981268	0.09677745741211209	0.1408208378106642
ATP5A1	13.175230769230767	13.384923076923076	-0.02277890106034199	-0.2096923076923094	-3.9551170790258703	9.891942340203084e-05	0.00023625125202928024
ATP5B	13.160153846153845	13.427153846153848	-0.02897499463118887	-0.267000000000003	-3.7423059065177675	0.0002249256630916967	0.0005092328918474342
ATP5C1	11.448538461538462	11.708692307692308	-0.03241372353947665	-0.2601538461538464	-4.967827348136897	1.2341699657723964e-06	3.76821972000406e-06
ATP5D	10.163846153846155	10.562846153846154	-0.055546816151626904	-0.39899999999999913	-4.0196329908815605	7.656841956314993e-05	0.0001856341111988035
ATP5E	11.903615384615383	12.104153846153846	-0.024100404233598098	-0.20053846153846244	-2.7204740469554776	0.006969997870816171	0.012634121162621931
ATP5EP2	5.1367692307692305	5.362538461538462	-0.06204300579762529	-0.22576923076923183	-2.3342156759517927	0.020368400917179594	0.03399701388859326
ATP5F1	11.286153846153846	11.487384615384613	-0.025494210648241263	-0.20123076923076688	-4.419911925146622	1.4554010552508867e-05	3.8723929062079705e-05
ATP5G1	10.001999999999999	10.414538461538461	-0.05830468201659625	-0.4125384615384622	-5.381750874824168	1.658869546832555e-07	5.635709382173152e-07
ATP5G2	12.035692307692308	12.182692307692308	-0.01751242009154045	-0.14700000000000024	-2.9229772414157775	0.003781353501710477	0.007143755166109883
ATP5G3	11.383384615384616	11.599307692307693	-0.027106764132589483	-0.21592307692307777	-3.3679676809522285	0.0008728707881143317	0.001813218383080768
ATP5H	11.145615384615384	11.627153846153847	-0.061016354943566393	-0.481538461538463	-7.645436817624091	4.2029830336012595e-13	2.828162624707763e-12
ATP5I	10.424076923076925	10.687	-0.03593388406212866	-0.2629230769230748	-3.0395617979615825	0.0026139518351413187	0.005070335523001821
ATP5J2	10.133	10.363923076923076	-0.03250567558051482	-0.23092307692307656	-3.0599407384718114	0.002449255373242056	0.004770703302908863
ATP5J	10.435846153846153	10.755538461538464	-0.04352806334935523	-0.3196923076923106	-5.377647836279818	1.691321756311138e-07	5.741209599382881e-07
ATP5L	11.548538461538461	11.668923076923077	-0.014959851117974602	-0.12038461538461576	-2.1993582294150573	0.028745643437609672	0.046626219465444145
ATP5L2	0.572923076923077	0.5434615384615386	0.07602724651283221	0.029461538461538428	0.4397288310803578	0.6605051753918098	0.7347296949931651
ATP5O	11.294153846153847	11.472230769230768	-0.022567778690521813	-0.17807692307692058	-2.699789762524449	0.007415060091693942	0.013388846410068303
ATP5S	7.315076923076924	7.359000000000001	-0.008635522256595526	-0.043923076923077176	-1.0211427549723435	0.30814406552355267	0.3891023782326407
ATP5SL	9.617461538461539	9.796846153846154	-0.026658483462231583	-0.17938461538461503	-5.672357321194249	3.808618763549189e-08	1.3950212884150732e-07
ATP6AP1	12.34453846153846	12.436307692307691	-0.010684456372849259	-0.0917692307692306	-2.021179222492784	0.04429828525025687	0.06928039888685712
ATP6AP1L	5.67176923076923	5.758461538461539	-0.021880761918996787	-0.08669230769230918	-1.2481705952246895	0.2131041173987839	0.282697565921235
ATP6AP2	12.39653846153846	12.586538461538462	-0.02194248532219954	-0.19000000000000128	-4.756520521752341	3.48115004681286e-06	1.006449943121645e-05
ATP6V0A1	11.088846153846156	11.084615384615384	0.0005504922503508064	0.0042307692307712585	0.08838972352816013	0.9296355174556257	0.9669442202331044
ATP6V0A2	9.035	8.816538461538462	0.035308307122307196	0.21846153846153804	5.228764215473886	3.602967340073513e-07	1.1741098332017337e-06
ATP6V0A4	0.7305384615384616	0.6592307692307692	0.14796334270358694	0.0713076923076924	0.4997715682225214	0.6176655811484656	0.695364903541237
ATP6V0B	11.095846153846153	11.366615384615386	-0.03477994295462194	-0.27076923076923265	-4.521807307898837	9.384959424711116e-06	2.5573827580212266e-05
ATP6V0C	11.551076923076923	11.602846153846153	-0.006450819230064585	-0.05176923076922968	-0.87942235130463	0.3799982096752682	0.46172841173255547
ATP6V0D1	11.231923076923078	11.431461538461539	-0.025402665016831593	-0.19953846153846122	-3.884484251245037	0.000131699145518652	0.00030886262936919416
ATP6V0D2	4.251846153846154	3.134076923076923	0.4399278247942023	1.1177692307692308	4.6415482544805045	5.542975472049055e-06	1.561005300976229e-05
ATP6V0E1	11.995846153846154	12.103615384615383	-0.012902053327586347	-0.10776923076922884	-2.1626869475115145	0.03153594814182974	0.05077906002758937
ATP6V0E2	10.269538461538462	11.223923076923077	-0.12819373744276377	-0.9543846153846154	-8.774552147655584	3.478517616417759e-16	3.4153020882380004e-15
ATP6V1A	11.626692307692307	11.449	0.022217202134563085	0.1776923076923076	3.281213613246951	0.001178608115855488	0.0024035784859951495
ATP6V1B1	1.4476153846153843	1.6014615384615385	-0.14561512812719166	-0.1538461538461542	-1.2532890801278762	0.21128941828464326	0.2805984706244729
ATP6V1B2	11.579769230769232	11.038384615384613	0.06907133271793368	0.5413846153846187	10.553807035983503	7.607250360965688e-22	1.618652831332123e-20
ATP6V1C1	10.766076923076923	10.808846153846153	-0.0057193546757583445	-0.04276923076922934	-1.1002143451066586	0.27228769782813234	0.3497070025906511
ATP6V1C2	5.831076923076923	6.460230769230769	-0.14779925479924597	-0.6291538461538462	-8.017445186669882	4.0065479462177726e-14	3.041953747627621e-13
ATP6V1D	11.142923076923076	11.281230769230769	-0.017795146953449983	-0.13830769230769313	-2.94534326873164	0.003524495674743872	0.006689894249490726
ATP6V1E1	11.438846153846153	11.113923076923076	0.04156968655641005	0.32492307692307776	5.971866511330402	7.736584229560494e-09	3.0973493415147607e-08
ATP6V1E2	5.249461538461539	5.518538461538461	-0.07210338774719006	-0.26907692307692255	-4.840653344358591	2.2365776729864205e-06	6.609606970837946e-06
ATP6V1F	10.848307692307694	10.652692307692307	0.026249465729697337	0.19561538461538674	3.3904152771318476	0.0008076419547266303	0.0016860778249479073
ATP6V1G1	11.405000000000001	11.435923076923077	-0.0039060322383195826	-0.0309230769230755	-0.6892575497202605	0.4913579384544544	0.5749218326951983
ATP6V1G2	5.356615384615385	6.415230769230769	-0.26013501545976037	-1.0586153846153845	-8.460482281757553	2.6519385711418045e-15	2.33366047430524e-14
ATP6V1G3	0.028384615384615383	0.03830769230769231	-0.41975065290187297	-0.00992307692307693	-0.47467547767537277	0.6354225373765912	0.7117259366218243
ATP6V1H	10.435846153846155	10.656615384615383	-0.030198856066392974	-0.2207692307692284	-5.269538189401715	2.9000351242347614e-07	9.573520035462236e-07
ATP7A	8.60153846153846	8.7	-0.016418781250725552	-0.09846153846153882	-1.8022250229318795	0.07268619451124056	0.10892318053399772
ATP7B	5.669846153846154	6.298615384615384	-0.15169973179410937	-0.6287692307692296	-6.187486675035088	2.3921829748704606e-09	1.0157500821942204e-08
ATP8A1	11.474384615384615	11.485923076923077	-0.0014498963140098466	-0.011538461538462386	-0.12056497959775109	0.904134341301046	0.9462621343245552
ATP8A2	3.024076923076923	3.024307692307692	-0.00011005238382201278	-0.00023076923076903455	-0.0013426997667430045	0.9989297189895087	1.0
ATP8B1	10.397846153846153	10.75576923076923	-0.048821375872668146	-0.35792307692307723	-4.575825909582529	7.376605161374688e-06	2.0396189085928934e-05
ATP8B2	9.558846153846154	9.55653846153846	0.0003483003905984122	0.002307692307693898	0.02309445581922618	0.9815928336021972	1.0
ATP8B3	4.1843076923076925	4.6666923076923075	-0.15737577268614755	-0.48238461538461497	-4.143942347631301	4.6951295406954064e-05	0.00011702198551715029
ATP8B4	5.612153846153846	4.710384615384616	0.25266048975873573	0.9017692307692302	7.408589953959556	2.0280706948723327e-12	1.2605598354746893e-11
ATP8B5P	5.750846153846153	5.746846153846154	0.0010036408352295963	0.003999999999998671	0.052487235818505625	0.9581818667194971	0.9902193389404395
ATP9A	11.524923076923077	11.516307692307691	0.0010787873769603972	0.00861538461538558	0.14149578855825204	0.8875887206064034	0.9318468500627692
ATP9B	9.12076923076923	9.184615384615384	-0.01006270473886165	-0.06384615384615344	-1.6526133129368428	0.09966883618869231	0.1445644689902358
ATPAF1	10.314999999999998	10.445461538461538	-0.018130672162610186	-0.13046153846154063	-2.874491327368953	0.004389303621329117	0.008209201361563886
ATPAF2	8.572153846153846	8.740461538461538	-0.02804847996072478	-0.1683076923076925	-3.5845076088984267	0.00040441124099015174	0.0008829695605155604
ATPBD4	7.453	7.508846153846154	-0.010768534031418696	-0.055846153846153435	-1.026666568249252	0.30555499481975046	0.3863187611558983
ATPIF1	11.254153846153846	11.632615384615384	-0.047713736513721496	-0.3784615384615382	-6.141853906302479	3.0786007847365427e-09	1.2925086730192479e-08
ATR	9.099230769230768	9.270846153846154	-0.02695349763097341	-0.17161538461538584	-3.2665607996608177	0.0012448982698118486	0.0025279768772658155
ATRIP	7.761	8.192461538461538	-0.07804465113774896	-0.4314615384615381	-6.976888887167106	2.5980177209430382e-11	1.4162852844121236e-10
ATRN	11.104384615384616	11.524769230769229	-0.05360368050618655	-0.4203846153846129	-8.243716939776554	8.560612709688826e-15	7.024355672658337e-14
ATRNL1	2.9038461538461537	4.581615384615384	-0.6577094487166567	-1.6777692307692305	-8.331597066206362	9.403879764251527e-15	7.676407616703135e-14
ATRX	10.681769230769232	10.669153846153847	0.0017046991529487384	0.012615384615385139	0.21714546059039247	0.8282669577619282	0.8826077360558696
ATXN10	10.916384615384617	10.948	-0.004171827321773905	-0.03161538461538349	-0.6849865408251733	0.4940342005828659	0.5776581693795556
ATXN1	9.894307692307692	9.877153846153844	0.0025031302625985463	0.01715384615384785	0.31302560085753883	0.7545291648524917	0.8188657691188694
ATXN1L	9.881769230769228	10.17023076923077	-0.04150700476490404	-0.2884615384615419	-4.361192846979844	1.93464257650242e-05	5.061579214425218e-05
ATXN2	9.626230769230768	9.633769230769232	-0.001129239085529805	-0.0075384615384646025	-0.2185378098029415	0.8272054064603299	0.881934305911434
ATXN2L	11.203615384615382	10.992307692307692	0.027467593921604166	0.21130769230768998	5.117814854105372	6.046444962190994e-07	1.916823889341895e-06
ATXN3	8.413076923076924	8.259	0.02666322591222205	0.15407692307692322	4.210134521968899	3.531932823111636e-05	8.93427561095144e-05
ATXN3L	0.010307692307692308	0.0	0.010307692307692308	0.010307692307692308	1.256271113018612	0.21128800783148963	0.2805984706244729
ATXN7	9.085769230769232	9.029923076923076	0.008893983075590431	0.0558461538461561	1.0298697265444423	0.30407910486951745	0.38471698226294604
ATXN7L1	7.313153846153846	7.582153846153846	-0.052107019751619355	-0.26899999999999924	-4.177662090383957	4.052711110721849e-05	0.0001017265669435378
ATXN7L2	7.10976923076923	7.429307692307692	-0.06341631808488726	-0.3195384615384613	-4.98156696949954	1.1569608712553418e-06	3.546193891739649e-06
ATXN7L3	10.376615384615384	10.411846153846154	-0.004889483055770523	-0.035230769230770065	-1.004516969350033	0.31617419033089356	0.3975019098984718
ATXN7L3B	11.319076923076922	11.652000000000001	-0.0418176547886201	-0.33292307692307865	-7.1691684169494305	8.126625535381068e-12	4.6851901780784424e-11
ATXN8OS	0.0025384615384615385	0.0034615384615384616	-0.3344190390705592	-0.0009230769230769232	-0.21504133222818816	0.8299203188226195	0.8839107774137985
AUH	8.59246153846154	9.01046153846154	-0.06852172937164645	-0.41799999999999926	-7.917368830076969	1.0469993295988899e-13	7.573959209536719e-13
AUP1	10.95476923076923	11.223307692307694	-0.03493568030324377	-0.26853846153846384	-5.7123052880623995	3.071966163785515e-08	1.1363507268921915e-07
AURKA	5.725923076923076	5.565230769230769	0.04105950324357608	0.16069230769230636	1.6683975956546417	0.09660637763271716	0.14064167726561363
AURKAIP1	10.415000000000001	10.543153846153846	-0.017641971867452526	-0.12815384615384495	-1.6350782743343588	0.10330896631607937	0.1493404505329608
AURKAPS1	2.629692307692308	2.8862307692307696	-0.1342439060618039	-0.2565384615384616	-2.6152597477986177	0.009450212958246707	0.016762819425678668
AURKB	4.737846153846155	3.4895384615384613	0.4410862164670642	1.2483076923076935	6.9621887150172315	2.7682690616565682e-11	1.503904838206122e-10
AURKC	4.131538461538461	3.7365384615384616	0.14493982114943085	0.39499999999999913	2.9854644708935623	0.003108740042712506	0.005951364516681066
AUTS2	8.915461538461539	8.519461538461538	0.06553971522366439	0.3960000000000008	3.4670492253613476	0.0006162783636644903	0.0013096154441602304
AVEN	7.649923076923078	7.149384615384616	0.09761297237614894	0.5005384615384623	7.106628196118842	1.3177799766658461e-11	7.403947159537445e-11
AVIL	5.403307692307692	5.666000000000001	-0.068475386124077	-0.26269230769230933	-1.7764005787570347	0.07684546631105169	0.11452071888544506
AVL9	8.19276923076923	7.734846153846154	0.08296815774920498	0.457923076923076	5.495885929837725	9.483032236464137e-08	3.314379499737976e-07
AVP	0.07953846153846154	0.06123076923076923	0.37204983450083096	0.018307692307692316	0.7053171573386839	0.481286175745386	0.5650283169113333
AVPI1	8.552538461538461	7.837846153846154	0.1258800521090649	0.7146923076923066	9.665040375324274	8.313472203876887e-19	1.1524347356218264e-17
AVPR1A	3.730769230769231	5.746076923076923	-0.6229685853943342	-2.015307692307692	-8.183635161693909	1.3601887932440681e-14	1.0891300056030073e-13
AVPR1B	1.8860000000000001	1.656	0.18752082037899379	0.2300000000000002	2.046308330674721	0.041748115698518426	0.06565717904784611
AVPR2	3.956538461538461	4.838923076923076	-0.2903807469445497	-0.8823846153846153	-6.418660918563616	6.555154847173093e-10	2.9878964269805286e-09
AWAT1	0.2611538461538462	0.0963076923076923	1.429787950644166	0.16484615384615386	3.430192491943864	0.0007297161745811751	0.0015332179985826963
AWAT2	1.4745384615384616	0.9021538461538462	0.7081978595961863	0.5723846153846154	4.61992232725456	6.08034330462344e-06	1.7018329658339365e-05
