TF	n_high	n_low	mean_high	mean_low	delta	p	fdr
E4F1	130	130	2.1776036146474325	2.363507714976551	-0.18590410032911864	5.380833628851956e-13	1.7842937487881378e-12
NFATC1	130	130	-0.5233919504336805	-1.113100825021028	0.5897088745873474	6.073438618490829e-13	2.0052818886913683e-12
ESR1	130	130	1.919590677782378	1.5712714442328977	0.34831923354948024	7.91978093120379e-13	2.60367046922837e-12
HDAC1	130	130	-1.1408282380582442	-1.379032076459855	0.23820383840161075	8.615388615037887e-13	2.8202511449226584e-12
PML	130	130	-0.01750480073215468	-0.20724577126476185	0.18974097053260716	1.0069879712691646e-12	3.282352280817788e-12
ZGLP1	130	130	-2.6945634792037754	-2.4017873050131953	-0.2927761741905801	1.3414818769755475e-12	4.354131854929108e-12
MSC	130	130	-0.37569209909393	-0.7028231135506738	0.32713101445674386	2.0325323775959397e-12	6.56928186176578e-12
CIITA	130	130	3.0731039265167177	2.3873354197601717	0.685768506756546	2.081163139868854e-12	6.698197332519085e-12
TFE3	130	130	1.7614440535363218	1.563863594991725	0.19758045854459683	2.4550298042287102e-12	7.868421883009172e-12
TFCP2	130	130	-1.080344764223888	-1.4137204994390327	0.33337573521514474	2.573446788781539e-12	8.213584334194412e-12
MYBL1	130	130	-0.05201338943710618	0.16956931389585334	-0.2215827033329595	2.894543352980387e-12	9.20008385221152e-12
ATF4	130	130	0.4888065780863354	0.1839418371304945	0.3048647409558409	3.3319985176002283e-12	1.0503336890871503e-11
FOXH1	130	130	-0.7426412148392514	-0.500290627417704	-0.24235058742154736	3.3319985176002283e-12	1.0503336890871503e-11
GCM1	130	130	0.011328763131259837	0.27655253048875866	-0.2652237673574988	3.3712502329321947e-12	1.0583515075516645e-11
MLXIP	130	130	1.822875071202706	2.054923714421478	-0.23204864321877205	3.74554063224814e-12	1.1710547446130921e-11
AHRR	130	130	-1.772456614700809	-1.5531554670267056	-0.21930114767410336	3.879134279802453e-12	1.2078930318409265e-11
GATA5	130	130	-4.276735918987686	-3.9457820992056853	-0.330953819782001	3.92469514126814e-12	1.2171321774135202e-11
NRF1	130	130	0.5856068882177003	0.8075176424799994	-0.221910754262299	4.3590693224959126e-12	1.3463899600934955e-11
MYOD1	130	130	0.317608447878647	0.5550701925416253	-0.23746174466297826	5.5641673790002396e-12	1.7117077157888288e-11
DDIT3	130	130	2.0537207578642733	1.8387640875616367	0.21495667030263665	6.034232484843141e-12	1.8488888333559383e-11
ZNF362	130	130	-0.8902177687400572	-1.0880308695401466	0.1978131008000894	6.696129008553824e-12	2.043519848825589e-11
TCF7L2	130	130	-1.1116570182126106	-1.5040762069045848	0.3924191886919741	7.176392196832125e-12	2.1813954058624634e-11
HR	130	130	-0.9391717127561359	-1.2994516969803689	0.360279984224233	7.34385922716425e-12	2.2234767462481484e-11
TWIST2	130	130	0.27435284769345053	-0.10848281071983039	0.38283565841328093	7.96070363230441e-12	2.4007476308445582e-11
CEBPZ	130	130	0.6395980477589784	0.32436601412432897	0.31523203363464947	8.529616267486477e-12	2.5622298278018202e-11
PRRX1	130	130	1.9937693489331842	1.707706927653403	0.2860624212797813	8.727963087338339e-12	2.6115702050395184e-11
SALL1	130	130	-0.27948528039376286	-0.06463010171416542	-0.21485517867959744	9.138308355159862e-12	2.7237136965184646e-11
PPARA	130	130	-1.5266494448894714	-1.186485152699096	-0.34016429219037536	9.24381271929674e-12	2.744480830612908e-11
HSF2	130	130	1.67872043960556	1.3436600368042364	0.33506040280132354	1.0366703963635518e-11	3.065982716658226e-11
RARA	130	130	-2.1905651801771953	-2.582640027610191	0.3920748474329958	1.0852357040815439e-11	3.197271343563318e-11
SRSF2	130	130	2.205640336006577	1.9056886736078809	0.2999516623986962	1.149085177602675e-11	3.3724109043817975e-11
HES5	130	130	3.556590285562971	3.377792831625266	0.17879745393770508	1.1756427533338144e-11	3.437184538372908e-11
MITF	130	130	0.19591657563328085	-0.2642740539962833	0.46019062962956414	1.189146077045536e-11	3.450325359912426e-11
ARX	130	130	-1.480732091712036	-1.2152095470218152	-0.26552254469022074	1.189146077045536e-11	3.450325359912426e-11
NFE2L1	130	130	0.33900384745520573	0.5932908178418586	-0.2542869703866528	1.2305740832697778e-11	3.5570556520175466e-11
SP6	130	130	-1.1509158672481994	-1.2986180917407975	0.14770222449259807	1.3177153189864037e-11	3.794623813321749e-11
IKZF3	130	130	-0.5318701491182882	-0.33099502926012253	-0.2008751198581657	1.562873036918823e-11	4.483748113407559e-11
ISL1	130	130	-5.712264797132724	-5.392153749514719	-0.32011104761800446	1.6729831118650657e-11	4.781735312271046e-11
TCF21	130	130	-0.6732134028821967	-0.9446490198134214	0.27143561693122475	1.811067702608119e-11	5.1571667665346444e-11
KLF1	130	130	-2.414546040024917	-2.113248138385289	-0.3012979016396278	1.89492048481e-11	5.375959597646148e-11
ZNF436	130	130	1.2387304168770457	1.441546921454471	-0.20281650457742528	2.2445903285194476e-11	6.34448779205128e-11
APEX1	130	130	1.1288430840183394	1.4682359871731947	-0.33939290315485526	2.6571900002459654e-11	7.483115956575035e-11
RUNX3	130	130	-1.172993264639089	-1.4959902209830174	0.32299695634392833	2.748200712932052e-11	7.654988167658006e-11
GTF2I	130	130	2.8767236205433733	3.0673552078507527	-0.1906315873073794	2.748200712932052e-11	7.654988167658006e-11
HOXC13	130	130	-0.2900199824239086	-0.08221492139400878	-0.20780506102989982	2.748200712932052e-11	7.654988167658006e-11
ASCL2	130	130	-0.12144595173975659	-0.39465086394391163	0.27320491220415505	3.143747028201415e-11	8.72503704203726e-11
FOXN1	130	130	-0.048028028510054305	0.19872659134986256	-0.24675461985991687	3.675946724628407e-11	1.016525339734787e-10
ZBTB14	130	130	-0.5558049940876633	-0.3120045411837934	-0.24380045290386987	3.758839426814712e-11	1.0357089931439099e-10
PITX1	130	130	-3.0689948012815247	-2.836821256902226	-0.2321735443792985	3.930148967889637e-11	1.079030146739592e-10
SIRT1	130	130	-0.633139471414391	-0.4504744032486164	-0.1826650681657746	4.1090907166645006e-11	1.1241298174875027e-10
GFI1	130	130	-2.086044116852298	-1.8291835983237874	-0.25686051852851044	4.155057275675687e-11	1.1326597413407744e-10
JARID2	130	130	0.9680274360095932	1.1127245835569095	-0.14469714754731633	4.344007647338759e-11	1.179968034702656e-10
VDR	130	130	-0.6643039540445898	-0.9523252172769177	0.2880212632323279	4.5920488103355344e-11	1.242936179758664e-10
TBX2	130	130	0.7876431778222948	0.5341979795345292	0.25344519828776557	4.800410680682996e-11	1.294758655423653e-10
NR2C1	130	130	-1.5657261443188828	-1.289040919297975	-0.27668522502090775	5.018012891925605e-11	1.348701008847373e-10
VEZF1	130	130	-1.943052439743002	-2.1034121147231892	0.16035967498018722	5.303620695628611e-11	1.420480228269761e-10
HIVEP2	130	130	1.7232782561029838	1.3516158206237117	0.37166243547927214	5.667389831217681e-11	1.5126204218511302e-10
ARID1A	130	130	0.6499348543662588	0.8459519602058264	-0.19601710583956766	6.190595893114074e-11	1.6465265465713127e-10
KLF3	130	130	-1.2039040625591766	-1.5220139382416016	0.318109875682425	6.398738695549255e-11	1.6959978687857195e-10
FGF2	130	130	-0.09256709082908218	-0.4045803391847452	0.312013248355663	6.987823333228237e-11	1.8457491976733895e-10
NHLH1	130	130	-0.3858266475893875	-0.21471652213391565	-0.17111012545547186	8.894895569827397e-11	2.341405500511267e-10
EGR3	130	130	-1.0124373583014308	-1.3331928750391555	0.32075551673772473	1.0364290319465449e-10	2.7095721449524003e-10
EP300	130	130	-1.2114949305399783	-1.422651919796247	0.2111569892562688	1.0364290319465449e-10	2.7095721449524003e-10
GBX2	130	130	0.4576694657908323	0.2709862665842631	0.18668319920656917	1.1810609764645595e-10	3.0771860815369137e-10
MNX1	130	130	-1.2633804934730775	-1.476077602862289	0.2126971093892116	1.5485694821532092e-10	4.0210312655232483e-10
PLAGL2	130	130	0.30959583375324945	-0.027211669398613234	0.3368075031518627	1.6882188652627878e-10	4.368836658078701e-10
HOXA5	130	130	-0.30188474834284296	-0.5731917700993263	0.27130702175648336	1.781670782027139e-10	4.5951509058343047e-10
BRD4	130	130	1.2817696136379915	1.459844906516822	-0.1780752928788305	1.9210430460742697e-10	4.937983131855338e-10
ZNF423	130	130	-0.8214296895578426	-0.6361327862374413	-0.18529690332040127	1.9627830711266082e-10	5.028400777535056e-10
IRF2	130	130	-0.08597300867388911	-0.6029211099450567	0.5169481012711675	2.0933901789094416e-10	5.345122923482108e-10
LEF1	130	130	-4.061011173671551	-4.401233507658384	0.34022233398683355	2.2565161627834823e-10	5.723481393020355e-10
ABL1	130	130	1.8346053190444784	1.635063116723374	0.19954220232110442	2.2565161627834823e-10	5.723481393020355e-10
HSF1	130	130	1.6362398607333113	1.2085683875555084	0.42767147317780285	2.380570828574212e-10	6.018208761346029e-10
NPM1	130	130	2.364703849681864	2.226637583968789	0.1380662657130749	3.383436869704535e-10	8.525370533531822e-10
NFKB2	130	130	-0.21373483359602985	-0.8922465536754933	0.6785117200794635	3.644033314760934e-10	9.151900062645494e-10
KDM5C	130	130	1.475025096517886	1.630826584408269	-0.15580148789038306	3.761624213069472e-10	9.385681261274317e-10
USF1	130	130	-0.6175484610800592	-0.3487970841269113	-0.26875137695314794	3.761624213069472e-10	9.385681261274317e-10
BHLHA15	130	130	-0.30714841938435566	-0.526921764194254	0.2197733448098983	3.9241896885003354e-10	9.759510718802782e-10
MAZ	130	130	-1.0866585904809036	-0.9061180573905644	-0.18054053309033924	4.093606508305369e-10	1.0147904806996482e-09
NR0B1	130	130	-0.6586308623272813	-0.8393739847258864	0.18074312239860513	4.794870460549127e-10	1.1847970234776229e-09
GRHL2	130	130	2.1681095188340156	1.9633863851888036	0.204723133645212	4.896811070316245e-10	1.2060955883801428e-09
NKX2-2	130	130	-3.6719743967257825	-3.4225945110590796	-0.24937988566670288	5.053699224852063e-10	1.2407479507168848e-09
NFYC	130	130	1.5551963231955104	1.7532230734073027	-0.19802675021179228	5.853111958706272e-10	1.4278610701812116e-09
ZBTB16	130	130	-0.040673719990371345	0.16781011887381206	-0.2084838388641834	5.853111958706272e-10	1.4278610701812116e-09
DLX4	130	130	-1.0922125658729334	-1.2908229933920177	0.1986104275190843	6.103337504299315e-10	1.4841766756486588e-09
MEIS2	130	130	-0.8059797965246227	-1.0444903515725896	0.23851055504796692	6.363989682243656e-10	1.5426633217084305e-09
PARK7	130	130	0.13874944147118035	-0.041795982675054154	0.1805454241462345	6.846500684793336e-10	1.6543910172087366e-09
PREB	130	130	-3.916163380672153	-3.700505964438506	-0.21565741623364687	6.918281156819124e-10	1.6664790459507699e-09
FOXN4	130	130	-1.2762285251956118	-1.0522924586609206	-0.22393606653469122	7.441710040686668e-10	1.786943539550466e-09
HESX1	130	130	-1.6999155767704721	-1.5406238173638065	-0.15929175940666562	8.003698388311854e-10	1.91588530170215e-09
GLI2	130	130	-1.393671663093751	-1.2022955137542515	-0.19137614933949942	9.064865364792199e-10	2.1631423269254907e-09
ZNF331	130	130	-1.39668332488272	-1.547162992169761	0.15047966728704099	9.159246405243078e-10	2.1788766293218007e-09
ESRRG	130	130	-0.5195874273913035	-0.3124174923304832	-0.20716993506082026	9.546446422377044e-10	2.2639560246256396e-09
CRX	130	130	-3.233634082078712	-3.020391475128433	-0.21324260695027908	9.645713392792516e-10	2.2804371786663788e-09
ERF	130	130	-0.3111828360779817	-0.17483071063590064	-0.13635212544208106	9.949591964365568e-10	2.3450422906781616e-09
TEAD1	130	130	0.6806322659825202	0.8498301882269544	-0.1691979222444342	1.137782442251987e-09	2.6734397262730733e-09
KLF15	130	130	0.8766845793133904	1.063528785836829	-0.18684420652343858	1.4262597162953647e-09	3.330838239884907e-09
NCOR1	130	130	-0.6085648753783967	-0.3783873157662845	-0.23017755961211217	1.4262597162953647e-09	3.330838239884907e-09
TFAP2C	130	130	-1.496070493016398	-1.8371086099528988	0.3410381169365009	1.6457362630108467e-09	3.8317142172228225e-09
ETV4	130	130	1.4977861022759666	1.1063572682290903	0.39142883404687634	1.696880165078444e-09	3.926919052719299e-09
MTF1	130	130	1.0157880232836425	1.1957737816732728	-0.17998575838963027	1.696880165078444e-09	3.926919052719299e-09
TBX3	130	130	0.37246292008378673	0.6222772082612353	-0.2498142881774486	1.7495716281097986e-09	4.0366622503979085e-09
KLF5	130	130	2.0984817221030685	1.7563090455929005	0.34217267651016803	2.037880932315179e-09	4.687738120580862e-09
PAX7	130	130	-1.2980579016871252	-1.1139094697341836	-0.18414843195294162	2.2782170450372645e-09	5.224892983528576e-09
MYCN	130	130	1.2962904043723464	1.035368916219299	0.2609214881530475	2.3722826387377387e-09	5.424383585889874e-09
ZNF410	130	130	1.4507038154848364	1.2061845584089763	0.24451925707586009	2.844521143291373e-09	6.484830939765451e-09
NEUROD2	130	130	-2.144108105412367	-2.3091022514403914	0.16499414602802442	2.8732827599956512e-09	6.530963187408513e-09
TBXT	130	130	-2.097129424039852	-1.884785030932783	-0.21234439310706898	2.9612771372049216e-09	6.71106002100287e-09
ELF5	130	130	-1.130650964317846	-1.400801482291203	0.270150517973357	3.3402430422977158e-09	7.54756982418894e-09
TBX21	130	130	-1.4793974103632654	-2.017463085091777	0.5380656747285115	3.5117237395837297e-09	7.911707013297462e-09
HOXB5	130	130	0.7482545109753346	0.5095099638243389	0.2387445471509957	3.804066156499961e-09	8.545204328090822e-09
HDGF	130	130	2.020869013274345	2.1202662931291307	-0.09939727985478575	4.596537921212974e-09	1.0295169729968239e-08
VSX1	130	130	-1.1100984058421668	-0.9501554115094961	-0.15994299433267067	5.126491829210687e-09	1.1448666883893253e-08
FOXC1	130	130	0.3896722434811581	0.1290180398988032	0.2606542035823549	5.1775164509392824e-09	1.1529004655289215e-08
SMARCC1	130	130	-0.38083916169353227	-0.17761168259204435	-0.20322747910148792	5.440142806276305e-09	1.2078693882920724e-08
HOXD10	130	130	-0.5342464655758736	-0.7646655742335746	0.230419108657701	5.603892129028592e-09	1.2406304539988156e-08
ETV1	130	130	-0.15407242684691383	-0.4170223233135577	0.2629498964666439	5.7724325641830465e-09	1.2742603297303209e-08
MAX	130	130	1.2098615168953804	1.0394108217237588	0.1704506951716216	6.185096263222158e-09	1.3575311569135167e-08
IRF9	130	130	-1.3831880584642824	-1.7896752406398586	0.4064871821755762	6.185096263222158e-09	1.3575311569135167e-08
SMAD5	130	130	0.2850500573622507	0.4950898005054916	-0.21003974314324092	6.24634257565998e-09	1.3670566894158698e-08
SOX6	130	130	1.2299357269973965	0.9696147612792019	0.26032096571819463	6.758013129539311e-09	1.4748256573296616e-08
ARNT	130	130	-0.07510181007154451	-0.29107074834709384	0.21596893827554933	7.098267786744853e-09	1.544679864956408e-08
SATB2	130	130	-1.5652825279512823	-1.3404472014654936	-0.22483532648578874	7.829476518974444e-09	1.698974224797287e-08
PEG3	130	130	0.23711999427859146	0.4444682353743116	-0.20734824109572017	7.906502794341191e-09	1.7108421300749585e-08
MAFK	130	130	-0.7923893505398258	-1.0134824677233225	0.22109311718349667	8.222042704594634e-09	1.7741083694984478e-08
NR5A2	130	130	-3.2938948523727296	-3.06683159372253	-0.22706325865019972	9.334418240923962e-09	2.0028471631786427e-08
SMAD6	130	130	-0.07121410242675273	0.1648774277103671	-0.2360915301371198	9.334418240923962e-09	2.0028471631786427e-08
ELF1	130	130	0.04635872946975459	-0.311218694635852	0.3575774241056066	1.1119080726132946e-08	2.3791105687759322e-08
ZFPM2	130	130	-1.1094693237940878	-1.305809356038045	0.19634003224395724	1.2609928947376846e-08	2.6905865107773438e-08
NFE2L2	130	130	3.216107309316726	3.4296728284814164	-0.21356551916469035	1.4432525226458121e-08	3.070920645407478e-08
MYC	130	130	8.481714042759691	8.213961732394157	0.26775231036553393	1.49986528529453e-08	3.182539635832714e-08
NUPR1	130	130	1.8749231816076188	1.7659678709196558	0.10895531068796305	1.5143520853610055e-08	3.204402478968316e-08
PKNOX1	130	130	-2.2672903080276585	-2.414112145643963	0.1468218376163044	1.588849056653231e-08	3.3527778991635675e-08
BRCA1	130	130	1.756759952770321	1.5357651670345025	0.22099478573581854	1.8519443536731983e-08	3.8972235574551374e-08
ERG	130	130	0.0385639361881836	0.3471870849150638	-0.3086231487268802	1.869722867142607e-08	3.923856756797909e-08
KAT5	130	130	0.3357449888568505	0.17336741884353715	0.16237757001331335	1.998895964366166e-08	4.183481717771812e-08
HEY2	130	130	-0.39102534165847636	-0.22270612357421676	-0.1683192180842596	2.076556378712219e-08	4.334174893987901e-08
MYOG	130	130	-2.652284998512859	-2.473565460369701	-0.1787195381431581	2.219566458955583e-08	4.620075835760806e-08
AEBP1	130	130	0.02841555432964834	-0.24673171217993	0.2751472665095783	2.2407614073757194e-08	4.651553490649867e-08
RARB	130	130	0.725563791360132	0.5157859967444667	0.20977779461566537	2.3721178028369984e-08	4.910924964792272e-08
IRF6	130	130	-0.03719114413891439	-0.3337897873171723	0.2965986431782579	2.4638089147636235e-08	5.0870016946332496e-08
TGFB1I1	130	130	1.920795680613057	2.147119684344753	-0.2263240037316958	2.7340523100239507e-08	5.629795885694479e-08
ELK4	130	130	2.612837470083477	2.8410892252399904	-0.22825175515651352	2.893361146383589e-08	5.9418623006161635e-08
PAX4	130	130	-0.12052527043721506	0.03134217172383485	-0.15186744216104991	3.032966175014583e-08	6.211903984120777e-08
HIVEP1	130	130	-0.529151262575836	-0.32513535663233556	-0.20401590594350044	3.2700296823763526e-08	6.679580631200763e-08
E2F1	130	130	2.6707301061040565	2.3127198302677936	0.3580102758362629	3.3634833807077714e-08	6.852202844739769e-08
TFEB	130	130	-1.2953778247519063	-1.4356742235530937	0.14029639880118738	3.4595255163189935e-08	7.029168555703843e-08
PDX1	130	130	-2.886207794618153	-2.6554036265781065	-0.23080416804004633	3.7288249800850977e-08	7.55629612366451e-08
TCF15	130	130	-1.6526069673782078	-1.8219454657917045	0.16933849841349669	4.4940619601158e-08	9.082985386408188e-08
DLX5	130	130	-2.148146594683765	-2.474925800158699	0.3267792054749341	4.621250334161387e-08	9.315467778862164e-08
RFX3	130	130	-0.6211027394868717	-0.46970399282822156	-0.1513987466586501	4.6644167354502546e-08	9.353254500929044e-08
NKRF	130	130	0.16779056977661175	-0.02519896805924129	0.19298953783585304	4.6644167354502546e-08	9.353254500929044e-08
MEF2D	130	130	0.3874867112522185	0.5041167733180102	-0.11663006206579168	4.8410242980664596e-08	9.682048596132919e-08
NEUROD6	130	130	-0.8638855294341475	-1.0198818437132944	0.15599631427914684	4.88617898401412e-08	9.746909119153168e-08
TLX2	130	130	-1.8465708627269417	-2.0104235782995645	0.16385271557262282	5.311371613197842e-08	1.0567560144700121e-07
RFX1	130	130	1.7281267631499628	1.508630805112948	0.21949595803701483	6.157423099292612e-08	1.2219134958699847e-07
GATA3	130	130	-0.43989693080804954	-0.6709947110330642	0.23109778022501465	6.388533299120418e-08	1.264500389438305e-07
YBX3	130	130	1.4806374805870839	1.3307585544561318	0.1498789261309521	6.689259575477564e-08	1.3206115553649006e-07
E2F6	130	130	-0.46886242843333126	-0.29654239135502386	-0.1723200370783074	6.93967132545041e-08	1.3665265386362504e-07
USF2	130	130	-0.08123727990644547	-0.3213843403658432	0.2401470604593977	7.468020998431953e-08	1.466795919179199e-07
ZEB1	130	130	-0.564818446718895	-0.37840813767046017	-0.18641030904843486	8.183433488262495e-08	1.6031995017926012e-07
CDX2	130	130	-4.470784233235001	-4.243484743537656	-0.22729948969734526	8.258520477795424e-08	1.6096760015245025e-07
SIN3A	130	130	1.3583077241792234	1.5093179843076345	-0.15101026012841112	8.258520477795424e-08	1.6096760015245025e-07
NCOA6	130	130	-0.8134687687939435	-0.6288819817046518	-0.18458678708929166	8.883712569703945e-08	1.7271380275109698e-07
POU2F1	130	130	-3.209099464554116	-3.4159080188537825	0.20680855429966627	1.0089724364413707e-07	1.9566402185166836e-07
CREB3L3	130	130	-2.0216998438182348	-1.8714585628156408	-0.15024128100259393	1.1453529650311858e-07	2.2155059879138592e-07
NCOR2	130	130	1.1882470646902552	1.411757321471275	-0.22351025678101988	1.1557492103100316e-07	2.229984622411799e-07
TCF20	130	130	-0.6856424822873958	-0.5012574576157676	-0.1843850246716282	1.3112421090409218e-07	2.523646873179261e-07
SCX	130	130	-0.86878066550043	-1.1494092644383334	0.2806285989379034	1.6702112611071131e-07	3.2064707418748087e-07
ONECUT1	130	130	-5.108997475722357	-4.874962947340897	-0.23403452838145977	1.8753039926333225e-07	3.5912071458928124e-07
HNF4A	130	130	-5.279261624293193	-5.08267412675977	-0.19658749753342342	2.0313349465132706e-07	3.880305658426846e-07
KDM5D	130	130	0.9462761501239818	0.7270983338735635	0.21917781625041832	2.0494270529481752e-07	3.9051271705430405e-07
POU3F4	130	130	-2.362178956568504	-2.2223510979817775	-0.13982785858672653	2.0676748443208262e-07	3.9301214162524884e-07
NFX1	130	130	-0.1772985657600564	-0.05135647345490312	-0.12594209230515327	2.161294571783006e-07	4.0979001039252047e-07
NR1D2	130	130	2.4985521639730432	2.333963917758394	0.1645882462146493	2.2590042742970237e-07	4.272585862003753e-07
ARID4B	130	130	-0.10782415200790474	0.19047458290443214	-0.2982987349123369	2.647348819859913e-07	4.994751714316978e-07
DMTF1	130	130	1.2399354055134137	0.9903451528681365	0.24959025264527723	2.6942827729784214e-07	5.058383833582037e-07
ATF7	130	130	0.10135257909124132	-0.1180854897303253	0.21943806882156663	2.6942827729784214e-07	5.058383833582037e-07
TEAD2	130	130	-0.7608339359960459	-0.6364117779930136	-0.12442215800303225	2.9932229246776236e-07	5.605889389494034e-07
SOX3	130	130	1.3315708002964777	1.1481630968513294	0.18340770344514823	3.324069953208702e-07	6.210335571116746e-07
CREB3L1	130	130	-0.353467947885556	-0.18997461062956575	-0.16349333725599027	3.4121426737160494e-07	6.359370530575411e-07
MSX1	130	130	1.8404086305063827	1.9889446299031446	-0.14853599939676188	3.7874972583387247e-07	7.041803155066658e-07
ZIC2	130	130	-0.9329118148758109	-1.1397471592225963	0.2068353443467854	4.0595470388276076e-07	7.52932937467784e-07
ID2	130	130	0.41513312023798876	0.22467323542023054	0.19045988481775822	4.130450797981304e-07	7.642331669694876e-07
GSC	130	130	-0.6985239926042461	-0.842436880566703	0.14391288796245683	4.5032723377257013e-07	8.312064122163584e-07
NFAT5	130	130	1.1665327399173306	0.9677222860614875	0.19881045385584317	4.542291467828634e-07	8.363930923934455e-07
NR1H2	130	130	0.01399266170999523	0.1528769891100792	-0.13888432740008397	4.783344998866253e-07	8.786672108229137e-07
PHOX2A	130	130	-2.9245757980397658	-2.7813549743327264	-0.14322082370703937	4.908452853855411e-07	8.994915995342691e-07
CEBPE	130	130	-1.0709529708370786	-1.3150345735250804	0.24408160268800172	4.950852376643076e-07	9.050961624125527e-07
NR0B2	130	130	0.23772204757291554	0.06815730545964571	0.16956474211326983	5.168203350361869e-07	9.425818491374266e-07
TAF1	130	130	2.4722952422285376	2.6201481996422515	-0.14785295741371396	5.257695590210312e-07	9.56625848480071e-07
TFDP3	130	130	-0.1679913964881277	-0.2820792954002433	0.1140878989121156	5.488011909505852e-07	9.961651949482187e-07
BCL11B	130	130	-1.7046060751201935	-1.8590480004018843	0.15444192528169087	5.679239152301572e-07	1.0284390521661948e-06
SMAD3	130	130	0.39130794401327035	-0.1904044855746516	0.5817124295879219	6.622193790201156e-07	1.1963680290787938e-06
ZBTB32	130	130	-0.14292944685061468	-0.3184124519700797	0.17548300511946505	6.851354495157917e-07	1.2319571697866113e-06
MTA2	130	130	-1.5174280984552997	-1.6230347643606216	0.10560666590532186	6.851354495157917e-07	1.2319571697866113e-06
BCL3	130	130	-1.2599104578344837	-1.5418724312029912	0.2819619733685075	7.209480906752586e-07	1.293316715356553e-06
SON	130	130	-2.081946493492991	-2.2614006453179916	0.17945415182500035	7.521634282054201e-07	1.3461616495452144e-06
TBPL1	130	130	-0.7705541579939583	-0.9078714627729252	0.13731730477896686	7.846787210368033e-07	1.401081352713733e-06
ZNF217	130	130	-1.4067502855340728	-1.698248421567175	0.29149813603310215	9.366443071029555e-07	1.6685338121880555e-06
BACH2	130	130	-1.7698405569068925	-1.6178398021671612	-0.1520007547397313	1.0891144983991517e-06	1.9356420087558012e-06
FOXP2	130	130	-0.8740772546737439	-0.6989843297642421	-0.1750929249095018	1.1937642658759049e-06	2.116720897363294e-06
NR3C1	130	130	-2.153847817735396	-2.391097292506871	0.23724947477147484	1.3189502995507343e-06	2.3332931396209293e-06
HDAC3	130	130	-0.329399292299289	-0.48216403151565923	0.15276473921637024	1.374756310123826e-06	2.4264132109558767e-06
CEBPA	130	130	-2.5664251554247945	-2.8962210640371286	0.3297959086123341	1.4093225759815827e-06	2.481703662533086e-06
CUX1	130	130	1.0605345929290526	0.8272596998594153	0.23327489306963733	1.6484473583424612e-06	2.896125404794324e-06
MYF5	130	130	-1.2395790247895544	-1.4240012981945342	0.18442227340497985	1.9741158743584767e-06	3.460349564664973e-06
LMO2	130	130	0.2833179575630587	0.4459186256248059	-0.16260066806174717	2.141805813529943e-06	3.745715189872001e-06
PRDM1	130	130	-0.5879936998499845	-0.7601610966752905	0.17216739682530602	2.1769472750936636e-06	3.7985002567693535e-06
ATOH1	130	130	-4.909153233501429	-4.756295726827752	-0.15285750667367637	2.3997120000865274e-06	4.177680436514273e-06
HDAC5	130	130	1.1819480175347092	1.3521072762123116	-0.1701592586776024	2.4587325874517655e-06	4.261061452461657e-06
MNT	130	130	0.19411725269663657	0.30940748955522385	-0.11529023685858727	2.4587325874517655e-06	4.261061452461657e-06
BACH1	130	130	0.7933085622667424	0.6697634486088128	0.12354511365792964	2.560209329462306e-06	4.426908231079292e-06
NKX3-2	130	130	0.3061505988639818	0.07318634908817874	0.2329642497758031	2.820417183600227e-06	4.865854870805797e-06
MED1	130	130	-1.5150006775412412	-1.6859321207860185	0.17093144324477727	3.0564667621875884e-06	5.26124390974313e-06
HOXA11	130	130	-0.33765498596158505	-0.20714353954249576	-0.1305114464190893	3.2588380721656314e-06	5.597017854885367e-06
TWIST1	130	130	0.3903348302899744	0.19181522977318127	0.19851960051679313	3.501863487176286e-06	6.000956221872562e-06
IKZF1	130	130	-1.9928606976172607	-2.234881446792939	0.2420207491756785	4.40882717519916e-06	7.538307179023564e-06
PHF5A	130	130	0.2968058401676898	0.04610679129830582	0.250699048869384	4.586399667065497e-06	7.82445912020528e-06
HOXC6	130	130	-0.04941318886096821	0.1371437793714835	-0.18655696823245171	4.696210407865225e-06	7.99399371649947e-06
CREM	130	130	-3.186532642382906	-3.0237509678597068	-0.16278167452319936	4.884846166757583e-06	8.296656682342147e-06
HOXC8	130	130	0.8893344738666142	0.7448930071450641	0.14444146672155012	5.4952875625156314e-06	9.312810338245518e-06
HIF1A	130	130	2.3819867391294345	2.08767900690565	0.2943077322237846	5.538480534164575e-06	9.365289380066367e-06
MECOM	130	130	0.9329449071549704	1.0748828954832932	-0.14193798832832283	6.5751824254676455e-06	1.1093809995392548e-05
DLX1	130	130	-1.1641414257288134	-0.966501700090445	-0.1976397256383684	6.996303702072067e-06	1.177839260612572e-05
ZNF350	130	130	1.294913134514587	1.4235291452704453	-0.12861601075585827	7.6176524699167465e-06	1.2796319719202255e-05
ETV2	130	130	0.5193113913555878	0.6810399422578843	-0.16172855090229654	7.796061721739234e-06	1.3067359472324403e-05
ZNF699	130	130	-0.1753051140676546	-0.057790859572229646	-0.11751425449542494	8.228016172001235e-06	1.3761267222168004e-05
FIGLA	130	130	-2.0511350338063155	-1.9237983959713985	-0.127336637834917	8.884962919296989e-06	1.4827628749850746e-05
DLX3	130	130	-1.6437618853756553	-1.4989979985820976	-0.14476388679355767	9.665428080234351e-06	1.6095038933607637e-05
SFPQ	130	130	1.2240875646200482	1.3488081346848853	-0.12472057006483706	1.1689986856184542e-05	1.942414301916998e-05
