gene_symbol	log2FC_BRAF_vs_RAS	pvalue	FDR
AC016590.4	-0.7276719796947249	1.6440515254781955e-05	8.721046483361508e-05
AL118508.2	0.0250063079925542	1.645962024019173e-05	8.730285236960128e-05
MIGA2	-0.23396975560468558	1.6461690736055478e-05	8.730487822515257e-05
MCM2	0.5859689315966334	1.6475204591648243e-05	8.736758750836727e-05
WFIKKN1	-0.37614767959396234	1.6478872403833226e-05	8.737807596839228e-05
FAM72A	0.057985467974854904	1.6491888006799124e-05	8.743812320585951e-05
IFI35	0.38223585188680254	1.653468448412573e-05	8.76560367648146e-05
AC103746.1	-0.07399068768556444	1.6549526138247204e-05	8.772176535174857e-05
ANKRD20A19P	-0.6286230675121275	1.6550476191519172e-05	8.772176535174857e-05
GLS2	0.10640600689298396	1.658711868196821e-05	8.790696846376428e-05
AL136295.7	-0.33983017123374926	1.6631343590235562e-05	8.813231413237055e-05
AL359649.1	0.0021802287551698414	1.6656608721792866e-05	8.82571528337342e-05
ARSL	0.22454596888089884	1.6679896639657217e-05	8.837149050689996e-05
IL1B	0.5057729581073562	1.669596272621299e-05	8.844277046153992e-05
AF129075.1	-0.14508804981046375	1.6696771670955655e-05	8.844277046153992e-05
LINC00852	-0.2236957449194611	1.6734561735394402e-05	8.863386395890515e-05
AP006287.3	-0.12446699772218944	1.6788648232912927e-05	8.891122280390556e-05
AC078842.1	-0.22074256665738023	1.6806230493797607e-05	8.898957722429015e-05
POPDC3	-0.8082056109225477	1.6806885765031588e-05	8.898957722429015e-05
MIR4668	0.009042611562661642	1.684337678757728e-05	8.917365896220516e-05
EMX1	-0.051627958596287785	1.687806244304984e-05	8.934814585394173e-05
CTDSP2	0.2675506544765138	1.6915110278101358e-05	8.953510051381579e-05
AL160408.6	-0.12048453422598498	1.6925279497347624e-05	8.957975751160422e-05
LINC01055	0.06703546971505205	1.6984568421288437e-05	8.988435267700074e-05
MIR1262	0.0015706159676987879	1.7015775400460412e-05	9.004028771931278e-05
GMEB2	-0.2036770305480191	1.7029331061734002e-05	9.01010137145298e-05
AC073957.1	-0.051377032956806575	1.703073663608424e-05	9.01010137145298e-05
CLDN8	0.726021415959818	1.7033873586305204e-05	9.010838959549051e-05
AVPR2	-0.43589080176243433	1.7036938125557974e-05	9.011265791338409e-05
AC073648.7	-0.225551271501426	1.7038166172080357e-05	9.011265791338409e-05
MELK	0.41268493318243316	1.7061504483864322e-05	9.0226630437674e-05
PML	0.202668213175472	1.706320579490129e-05	9.0226630437674e-05
TJP2	0.40518124736641914	1.706897218841645e-05	9.024789222107415e-05
AL121832.3	-0.34945236712201594	1.7073788916970814e-05	9.02641290555275e-05
SPACA4	0.01809985420869316	1.712347895204344e-05	9.051757036463081e-05
SRFBP1	0.35713109817432986	1.7159086248402337e-05	9.069652375663407e-05
AC080038.3	0.09927660902667146	1.71749403092355e-05	9.077104300814804e-05
BNIP3	-0.44025011781212786	1.7239428552733026e-05	9.110255661186718e-05
AC104574.1	0.022017001572149413	1.7249667435714177e-05	9.114734850241857e-05
DHRS4L1	-0.06724612651706778	1.7264984255765882e-05	9.121896034744728e-05
ZMAT3	0.5374152835911703	1.731523460003602e-05	9.147510879332403e-05
AL158167.1	-0.05273485118996214	1.7325577225949623e-05	9.152039690340205e-05
AL080275.1	0.012227930157026478	1.7335734927327334e-05	9.156469901752299e-05
RARA	0.3306550178381791	1.734946186157721e-05	9.162784229734302e-05
ZFPM1	-0.4073427491432735	1.738314476971086e-05	9.179635554827191e-05
PTDSS1	-0.31995371104745285	1.739299225627046e-05	9.183897790218627e-05
AIG1	-0.17661535738390644	1.7411721851648967e-05	9.19284863287714e-05
MAPKAPK5-AS1	-0.2623244416242949	1.7432473751870194e-05	9.202865252876215e-05
C1ORF21	-0.5754591098666744	1.7435337830009218e-05	9.203437541223039e-05
CCHCR1	0.37097516034712275	1.744245616964517e-05	9.206255142867842e-05
FAAP20	-0.37844091245702316	1.7445309249172016e-05	9.206821163817392e-05
AC131934.1	-0.18808903384558467	1.7453104029809903e-05	9.209245117575275e-05
AC010319.4	-0.11092193455648289	1.7453464510892797e-05	9.209245117575275e-05
EIF4G1	0.27163736614010325	1.7460221573301125e-05	9.211870369652667e-05
SPRY3	-0.25369708509334554	1.7469190736721002e-05	9.215662053376417e-05
FMN2	-0.375523996980426	1.7482701167780155e-05	9.221848410313253e-05
AC121761.2	-0.20151930106891885	1.748471126230963e-05	9.22196787826642e-05
AL590093.1	-0.062495016828875254	1.7491221113051485e-05	9.224460387894879e-05
IGLV1-50	0.17901482261207996	1.754693931190758e-05	9.252901072747267e-05
LY6G5C	-0.2648598859262501	1.7604577088142426e-05	9.282348090611013e-05
OXR1	0.45872222146548935	1.76224270633835e-05	9.29081236754543e-05
TMEM244	0.023707996763021967	1.7634769182086305e-05	9.296371388566378e-05
DDX10	0.2362243980702612	1.767605193087564e-05	9.317184106779429e-05
TPTE2P2	-0.10424906630897995	1.774541850966761e-05	9.352794277511255e-05
MYOSLID	0.12559254123524954	1.778350172005548e-05	9.371910844294655e-05
AL121944.1	-0.09615306035272489	1.7820617794643146e-05	9.390513885591412e-05
GPR34	0.44835791450592954	1.7868797529678507e-05	9.41367014606104e-05
WIF1	0.13900764828425544	1.7869738726033295e-05	9.41367014606104e-05
TMEM11	-0.255844017856802	1.787138546953524e-05	9.41367014606104e-05
VSIG10L	0.3186216588662989	1.7871844761282524e-05	9.41367014606104e-05
HSD17B7P1	-0.11194765438537287	1.7878190408663294e-05	9.416053345110797e-05
GNA14-AS1	-0.11054982894892233	1.7975066294320656e-05	9.466111506228919e-05
MSH2	0.2720070111426338	1.7988373400421634e-05	9.472154580867707e-05
IGHD3-22	0.01787476400950699	1.8098026462829068e-05	9.5289242386366e-05
SMC5-AS1	-0.19561003381625253	1.8160509760214338e-05	9.560193117688593e-05
PCED1A	-0.3775933517782555	1.8161112641563006e-05	9.560193117688593e-05
HOXA11	0.05245104843230367	1.8178206891056876e-05	9.568217541435455e-05
LGR4-AS1	-0.18058254108756006	1.8223741425166624e-05	9.591208536714323e-05
SLC35G2	-0.3660113183068514	1.826719551728967e-05	9.613100020620307e-05
BNIP3P2	0.0028052427994301973	1.8278199225518956e-05	9.61791179275628e-05
POM121L1P	-0.08251696362650734	1.8299657784503646e-05	9.628223324412094e-05
FRRS1	-0.22779862418204555	1.8309287659503087e-05	9.632309820380012e-05
SLC35F5	-0.37857034555295765	1.8362386255442647e-05	9.659261562228168e-05
SEC61A1	-0.24848376700257369	1.8369710298073885e-05	9.662131243658312e-05
QRICH1	0.19501348747879454	1.86009036493338e-05	9.78273952075226e-05
SFTA2	0.4697663866463698	1.8603941846363675e-05	9.783342241907927e-05
AC016994.1	-0.06303160110848688	1.8617060963951726e-05	9.789245602361029e-05
BAMBI	-0.7152325071880306	1.8627491656701208e-05	9.793734275148253e-05
SDR42E1	-0.30761134521036704	1.8643790179037275e-05	9.801306836979596e-05
NUS1	-0.29172780016017086	1.867073903545217e-05	9.814476322580511e-05
PRR35	0.028520117970535205	1.8684432297692766e-05	9.820675892242623e-05
AQP5	1.3317710323575365	1.869886785161102e-05	9.82726431591478e-05
RNU6-1300P	0.0022191610590187464	1.8709040368519715e-05	9.830529988082639e-05
AL139353.1	-0.1254217861746041	1.870984543266064e-05	9.830529988082639e-05
TMSB15A	-0.4384933414123069	1.8710785550967284e-05	9.830529988082639e-05
HMGB2	0.38187398742927314	1.8839624100373554e-05	9.897215245739832e-05
PRR5L	0.34545910644768085	1.885059113952266e-05	9.901970580898909e-05
AC148476.1	0.01959727059770103	1.888704792260332e-05	9.920113021030901e-05
TLN1	0.23568592090549423	1.8915373633517796e-05	9.933981496672464e-05
AC073111.3	-0.34532505204632846	1.893075791683694e-05	9.941051262768e-05
ACACA	-0.27784052651682156	1.8934020420959657e-05	9.941754766378574e-05
GLIDR	-0.2444685688419509	1.893658466827746e-05	9.942091528113503e-05
TRMT12	-0.17259256165990688	1.8945652881029464e-05	9.945842588696795e-05
NORAD	0.24274678388472104	1.8962986677435826e-05	9.953931605788243e-05
AVL9	0.2887403437783682	1.8965633132922926e-05	9.954310176678987e-05
AC068506.1	-0.04192879607230126	1.8984618262268452e-05	9.963263323511247e-05
AL356321.1	-0.05257829981466559	1.9014681973006842e-05	9.978028181592873e-05
RNU6-948P	0.0015966618987366741	1.902658178665557e-05	9.983259434719298e-05
KHSRP	0.22213690166209688	1.9052270918804826e-05	9.995724156122625e-05
TMEM64	-0.45615569068501927	1.9087671867286197e-05	0.00010013281110249244
CRYL1	-0.3186272583129446	1.9101682960215785e-05	0.00010018685966220277
FAM98B	0.23879290965066158	1.9101850196309664e-05	0.00010018685966220277
ZNF569	-0.27141999656012494	1.9138410280790308e-05	0.00010036396126281255
TIMM29	0.1715017764572937	1.9139499033949632e-05	0.00010036396126281255
AC002310.5	-0.25801430403508774	1.9159750509683054e-05	0.0001004599675846925
C5ORF15	0.26686887098678724	1.9175580222437047e-05	0.00010053277223898652
TTPAL	-0.24825100376631415	1.9188917066762248e-05	0.00010059249396936787
AC022431.1	0.10904157188906508	1.92014665467517e-05	0.00010064807647336272
MTMR3	0.2856311976819885	1.9221830883941725e-05	0.00010074460659131504
AL445305.1	0.061187318232596016	1.9241095233580825e-05	0.00010083535251946716
PRDX4	0.33989624062665147	1.9251944330511583e-05	0.00010088198334496513
TMEM167B	-0.23178317792617698	1.9285575235207275e-05	0.00010104797141884445
AC008708.1	-0.07250980795387373	1.929432506815666e-05	0.00010108357314053825
AC037459.4	-0.1008334271177613	1.9308168048675116e-05	0.00010114584810422474
FOXN1	0.15840234184287502	1.9352611014182122e-05	0.00010136591403453247
AC131235.2	-0.10105330171341592	1.935409839372011e-05	0.00010136591403453247
SETP16	-0.02606494267014441	1.9371011980038843e-05	0.00010144422196049107
NUTM2B	-0.12957825250147564	1.9378900050577582e-05	0.00010147525300942508
AC023510.2	-0.17842111918074816	1.9388780394326724e-05	0.00010151670901349559
CRACR2A	0.5198323331727994	1.9416464310217226e-05	0.00010165136398293555
AC025171.4	0.18070469452558796	1.9478599957208272e-05	0.00010196633919079644
CERKL	0.05326386359427694	1.9516748802979415e-05	0.00010215569752067701
SLC41A1	-0.31244716284919427	1.9575643923076855e-05	0.00010245359787415383
ATP8B1	-0.45186694238299285	1.96154053518618e-05	0.00010265130752152454
AL021807.1	-0.28621134352355454	1.963059760191313e-05	0.00010272041477677526
PTCHD1-AS	-0.12000338723977982	1.964449017893082e-05	0.00010278270797525186
AL354928.1	-0.11675041464415012	1.9647796828847784e-05	0.00010278960712726356
AC004812.2	-0.29256218579964144	1.966584442909452e-05	0.0001028736159815766
MED9	-0.21639525603414267	1.9790933419930865e-05	0.00010351749332767886
SLC22A18AS	0.2930994111222325	1.9801521075214202e-05	0.00010356239588032319
AL451054.4	-0.19846730373127702	1.9810051861538788e-05	0.00010359653296743213
LRRC37A5P	-0.2201822818591097	1.9818538227118455e-05	0.00010363043087529659
RN7SL578P	0.0016754395862933747	1.982117627226905e-05	0.00010363374436054192
TMPRSS5	0.1457252059304069	1.982818377659292e-05	0.00010365180458740861
ERAL1	-0.2064647907179431	1.9828639934512967e-05	0.00010365180458740861
MIR6753	0.021845060007579825	1.988409377513125e-05	0.00010393117514652104
ATP5MF	-0.3843177892841183	1.9890356979710418e-05	0.00010395340314150888
SIX1	0.32330449970363395	1.9941202869016187e-05	0.00010420860654332048
DELE1	-0.18504331399494767	1.9955891092995454e-05	0.00010427482496940241
PRR5	0.35116100474005973	1.9982206770468632e-05	0.00010440178040221405
DARS1	-0.24044409347949713	2.0011901231032546e-05	0.0001045463616499249
H2AC10P	-0.04344710361768788	2.0022581702316818e-05	0.0001045915906583743
APLF	0.18158781761039933	2.0044786485482514e-05	0.00010469700378274452
SHARPIN	-0.3290883350976017	2.0086417475439567e-05	0.00010490385142930578
AL121603.2	0.1837369491580787	2.012195366863887e-05	0.00010507882966198407
AL391840.1	0.059372040673291854	2.0168822970564326e-05	0.00010531294918905855
ATP5F1B	-0.3831573975670626	2.0171307648706644e-05	0.00010531528735420867
AC091390.1	-0.05969164173156369	2.0197159229673575e-05	0.00010543961235975793
AC105219.1	0.032265011347235556	2.0203198815403976e-05	0.00010546049384670845
NOXRED1	-0.2317520958276187	2.0232645144267607e-05	0.0001056035417463368
PPP3CB	0.17741707571127385	2.0240416866865686e-05	0.00010563344238260053
AF131216.4	-0.12226175342133166	2.026642604351327e-05	0.00010575850748423598
MON1B	-0.24014142463472776	2.030113925559812e-05	0.00010592896397935667
VPS13C	0.40762729144164656	2.0364603573824692e-05	0.0001062493908356238
AL445493.3	-0.07079311512337247	2.0387317703557906e-05	0.00010635716623395803
C2ORF16	-0.3705920974833412	2.0399806184650144e-05	0.00010641157979934938
GATA6-AS1	0.15913403413606808	2.041551368092879e-05	0.000106482772052733
AC015914.2	0.028602389261905427	2.045847338183605e-05	0.00010669607703595431
PNRC2	-0.2124327197980307	2.049360586022761e-05	0.00010686852217823583
MAJIN	-0.32424464883660153	2.0517780064601523e-05	0.00010698379391490089
UBXN8	-0.28490989628204577	2.0520030959945375e-05	0.00010698474142916363
AC009318.4	-0.2368588832598827	2.0566796495084883e-05	0.00010721775014941204
OSER1	0.2165407029773867	2.05708295012253e-05	0.00010722796335632151
SLC5A3	0.5393393259524002	2.058381887709907e-05	0.00010728403454571706
ZNF670	0.20939111380354247	2.0585736243386566e-05	0.00010728403454571706
AC016582.1	-0.254771598399681	2.0615293044373122e-05	0.00010742724365715259
ATP6V1E2	-0.33225872240124943	2.0636166120683202e-05	0.00010752517717462505
AC084809.1	0.18557466767522524	2.0670475598717307e-05	0.00010769309455422004
SLC7A7	0.43810691861501017	2.0681581730677905e-05	0.00010774010093732699
PNKD	-0.24742807071106832	2.0730005991126032e-05	0.00010798148597271614
SETD4	-0.31143292281437907	2.0734592840079438e-05	0.00010799449866056889
KLRC2	0.077730932007287	2.0766057725973782e-05	0.00010814748677112697
TREML5P	0.002672108305411805	2.0819224148575394e-05	0.00010841345204733025
RN7SL679P	0.0014331930859642402	2.0828565242716512e-05	0.00010845117193448284
AC124798.2	-0.03259023137052023	2.0851772456033133e-05	0.00010856107572920522
HS6ST2	-1.3591864543617405	2.0878714677580444e-05	0.00010869040109641757
AC011247.1	-0.06551269261359736	2.0905945972284935e-05	0.00010882120512946946
CARD8	-0.24168458847345953	2.091852577369477e-05	0.00010887572544827001
AC009951.5	0.005991891529713007	2.094713394642211e-05	0.00010901365008211464
AC018659.2	-0.03327173589529624	2.0994439124522937e-05	0.00010924884062946195
DPEP1	0.24067649206173353	2.1037614306411e-05	0.0001094624947266453
HMGB1P10	0.2548614053186746	2.1046460675000996e-05	0.00010949750480380877
ASAP1	0.35926645282342573	2.1063974388567216e-05	0.00010957759651740409
HAPLN2	-0.18549009211959047	2.1066167316003007e-05	0.00010957797936686313
NBPF21P	0.0031734171268856105	2.1074768970550198e-05	0.00010960206823939756
TBC1D1	0.3301118270854113	2.1075037955208313e-05	0.00010960206823939756
PEX5L	-0.17542059773869562	2.109803190800154e-05	0.00010971061468081179
SLF1	0.19973363561263158	2.1111417972819748e-05	0.00010976918291096866
UPF3A	-0.2740181166204776	2.111882315897364e-05	0.0001097966448075991
DUXAP8	0.2989755348285161	2.113024953598593e-05	0.00010984500522909877
AC007541.1	-0.25326523434160997	2.114237502142653e-05	0.00010989698985702596
APLP2	0.31901630539884707	2.115069562242301e-05	0.00010992918842599108
TJP1	0.2821320949753021	2.1230612452422377e-05	0.00011033345926626258
TNN	-0.6787687795736561	2.125728217671275e-05	0.00011046095654922173
SLC25A46	-0.2543898821988737	2.12881581253662e-05	0.0001106074914691797
LRP2BP	-0.4184930234631645	2.1289760078548592e-05	0.0001106074914691797
BACE2	0.30356664345503503	2.131992444637667e-05	0.00011075307681859333
AK4P5	-0.021026372340916897	2.1341990526988713e-05	0.00011085656803369746
PRDM11	-0.45142688695374034	2.1354329231241783e-05	0.00011090681819852662
MACROD1	-0.3522106068114672	2.135595470339879e-05	0.00011090681819852662
SUOX	-0.27604059815413606	2.1430550934703362e-05	0.00011128303761453276
LNP1	-0.3860722488967787	2.1469781982978402e-05	0.00011147288758592343
PITX2	0.07543897218900465	2.1471423631986138e-05	0.00011147288758592343
EGFL6	0.4223602657266252	2.152509459197473e-05	0.00011174031031962464
AC079790.2	-0.04000285170704268	2.1550140677700173e-05	0.00011185909784156307
EEF1AKMT1	-0.21317684014646776	2.1552479552935285e-05	0.0001118600083120825
RUNDC1	-0.22554471250309316	2.1570311387153254e-05	0.00011194132088340579
AL161640.2	-0.029576276635346607	2.1589557305816824e-05	0.0001120299549317496
KHDC1	-0.42881426216665575	2.159597213449199e-05	0.00011205199631126683
REC8	0.6837229177999253	2.1603081191184767e-05	0.00011207763494973079
MBOAT7	0.327354970248396	2.1614534711327225e-05	0.00011212580542936318
TRBV16	0.012154406967171235	2.1622107554386977e-05	0.00011215383717817258
SNAI2	0.49356446539662135	2.1677596545204513e-05	0.00011243037935332072
Z98752.4	-0.11069631861412038	2.1719699616049362e-05	0.00011263744723653123
AC138207.3	-0.26973396411257633	2.1762488271421324e-05	0.00011284802864161751
DPY30	-0.3379085014087577	2.179942683975779e-05	0.0001130282355919411
AP000553.1	-0.14444843129453377	2.1941114154829065e-05	0.00011375146558320285
FAM86FP	-0.3401449949453692	2.2009651712005056e-05	0.0001140953511246751
AC010247.2	0.07684933943462577	2.2048913884237887e-05	0.00011428742290432439
AC112204.1	-0.025859570307961797	2.2075294077370316e-05	0.00011440699883621728
AC133530.1	0.0147642008273207	2.2076408544579528e-05	0.00011440699883621728
AL359195.2	0.026293071385228364	2.2084260502777868e-05	0.00011443622018797622
NCALD	-0.396422183223474	2.2150830427897155e-05	0.00011476966995129718
DYNC1H1	0.26982418172651457	2.2298040648442093e-05	0.00011552083103076653
GRTP1-AS1	-0.06094106621838266	2.2311496589183488e-05	0.00011557896199250005
CLDND2	-0.2708158090876027	2.234533557098781e-05	0.00011574265982391842
PTPRB	-0.5389330009661109	2.2381571380034857e-05	0.0001159187385188142
MYCNUT	0.0021544945493139132	2.2487318606252377e-05	0.00011645315349541801
AL079307.1	0.02475009234257987	2.248926074678456e-05	0.00011645315349541801
TTLL9	-0.2693565795257158	2.253032517274372e-05	0.00011665410902579025
HMGB1P5	0.3839202604813674	2.2633361366558474e-05	0.00011717586022795026
AC005291.1	0.01178399369110119	2.263607768687074e-05	0.00011717818990007656
RBM12	0.2579570703229104	2.2648252905680946e-05	0.00011722947925070853
PLEKHO2	0.3968085809550477	2.2660837181997835e-05	0.00011728287544124286
LINC01725	-0.2788256687428863	2.2848014819686875e-05	0.00011823979163618158
TUBGCP5	-0.2523630845753466	2.2853292068150355e-05	0.00011825526552158187
AC091492.1	0.05950895086744207	2.290517042113683e-05	0.00011851185144145489
LINC01124	-0.16446457645216778	2.2970882466201803e-05	0.00011883995467605543
PRSS29P	0.011024254737299972	2.2998572085976213e-05	0.00011897130276471377
ADPRM	-0.3227849164078922	2.3041923767149924e-05	0.00011918363610011201
AC012254.5	-0.09942774479858153	2.3045402857199582e-05	0.00011918970784521828
AC095055.1	-0.17918083111923	2.3053996470300996e-05	0.00011922222779560339
CXCR4	0.6688602956577325	2.3091012052463316e-05	0.00011940170888694503
COX7C	-0.30757034635084235	2.3107315514824602e-05	0.00011947406413784911
HKDC1	-0.893317257742118	2.314326403999653e-05	0.0001196479675956385
AC092919.1	-0.05410866224110822	2.31470530124749e-05	0.00011965559177734476
