iteration	null_auc
226	0.7077357970215113
227	0.7393822393822393
228	0.7096662989520133
229	0.7081954403382974
230	0.7253401360544218
231	0.7379803272660416
232	0.7207666850523995
233	0.6970950542379113
234	0.6771465342893914
235	0.7235475271189558
236	0.7213412391983821
237	0.6853971318257033
238	0.7488279095421952
239	0.7234555984555985
240	0.7552399338113623
241	0.7256389042103328
242	0.7484601948887665
243	0.729752711895569
244	0.7119185512042655
245	0.722306490163633
246	0.7462309248023533
247	0.7186523257951829
248	0.6857418643132931
249	0.7082184225041368
250	0.7280750137892995
251	0.7335907335907337
252	0.71842250413679
253	0.7457942636514064
254	0.7321428571428572
255	0.7107924250781393
256	0.7034611141753999
257	0.7457023349880493
258	0.7394741680455965
259	0.7352454495311638
260	0.7428525464239749
261	0.7096662989520132
262	0.6929582643868358
263	0.7196865232579518
264	0.6948657841514985
265	0.7070693142121713
266	0.75
267	0.7330391616105902
268	0.7271787093215665
269	0.7522752344180916
270	0.7454725133296563
271	0.7003585217870931
272	0.7216170251884538
273	0.708080529509101
274	0.7060580989152417
275	0.7141478212906784
276	0.7133894098179812
277	0.7741082919654347
278	0.765558926273212
279	0.7477247655819084
280	0.7450588343445487
281	0.7363485934914507
282	0.7368082368082369
283	0.6816740209597352
284	0.7176411104982534
285	0.754826254826255
286	0.7394052215480786
287	0.7268569589998161
288	0.7146993932708219
289	0.709206655635227
290	0.708678065820923
291	0.722904026475455
292	0.7339354660783233
293	0.7376815591101304
294	0.6880170987313845
295	0.7207896672182386
296	0.7581356867071154
297	0.7134583563154993
298	0.7497242140099283
299	0.6990025740025739
300	0.7297986762272478
301	0.7227661334804193
302	0.7892305570877001
303	0.7259146902004044
304	0.7563200956058099
305	0.7293390329104614
306	0.7342801985659129
307	0.7104476925905499
308	0.7289713182570327
309	0.7025188453759883
310	0.7143546607832322
311	0.6871897407611693
312	0.7059202059202059
313	0.6994392351535208
314	0.709344548630263
315	0.7099191027762457
316	0.7381182202610773
317	0.7750275785990072
318	0.7094364772936201
319	0.7369461298032727
320	0.739795918367347
321	0.7002436109578967
322	0.7137341423055709
323	0.7507354293068579
324	0.7277762456333884
325	0.7304881412024269
326	0.7101948887663173
327	0.714929214929215
328	0.6823634859349145
329	0.7391753998896856
330	0.7309707666850523
331	0.7143776429490716
332	0.7033462033462032
333	0.7320739106453391
334	0.7091147269718698
335	0.7018983268983269
336	0.7217319360176503
337	0.7242140099282957
338	0.7664322485751056
339	0.7309018201875346
340	0.7408071336642765
341	0.7042654899797757
342	0.7112290862290862
343	0.7156186799043943
344	0.7541597720169149
345	0.746207942636514
346	0.7172274315131457
347	0.7328553042838757
348	0.7137341423055709
349	0.7395890788747932
350	0.7302353373781945
351	0.7122862658576945
352	0.7080345651774222
353	0.7100340136054422
354	0.7176640926640927
355	0.7061040632469203
356	0.7366473616473616
357	0.7217319360176504
358	0.6961068211068212
359	0.7520913770913771
360	0.7131136238279095
361	0.6998069498069498
362	0.7781761353189924
363	0.6839722375436661
364	0.7191579334436478
365	0.7112750505607648
366	0.7490577312005883
367	0.7243519029233314
368	0.7317061959919102
369	0.7275004596433168
370	0.7478626585769442
371	0.7118955690384261
372	0.6997150211435925
373	0.7102178709321567
374	0.7336596800882516
375	0.7474719617576759
376	0.7012088619231478
377	0.7121253906968192
378	0.748368266225409
379	0.7404853833425261
380	0.7079656186799044
381	0.7294769259054974
382	0.717549181834896
383	0.7321658393086965
384	0.7157106085677514
385	0.701162897591469
386	0.6965664644236073
387	0.7002436109578967
388	0.6952334988049274
389	0.7338205552491267
390	0.7550790586504872
391	0.7333838940981798
392	0.7796240117668689
393	0.758940062511491
394	0.7256389042103328
395	0.740922044493473
396	0.692751424894282
397	0.6894419930134215
398	0.7385089170803456
399	0.7075749218606362
400	0.7116427652141938
401	0.6845238095238095
402	0.7437948152233866
403	0.726925905497334
404	0.7658806765949623
405	0.7083563154991728
406	0.7374517374517374
407	0.7317751424894282
408	0.7116427652141938
409	0.7401636330207759
410	0.7290402647545505
411	0.700266593123736
412	0.7152969295826439
413	0.688798492369921
414	0.7130446773303917
415	0.7209505423791138
416	0.7351305387019673
417	0.7248575105717963
418	0.7605717962860821
419	0.6927744070601214
420	0.74501287001287
421	0.7508273579702152
422	0.7303042838757124
423	0.7357510571796285
424	0.7168826990255561
425	0.7192498621070049
426	0.685236256664828
427	0.7227431513145799
428	0.7319360176503034
429	0.6935787828644973
430	0.7346019488876633
431	0.7244897959183673
432	0.7107924250781394
433	0.7300514800514801
434	0.7355671998529143
435	0.7110222467365325
436	0.7230649016363302
437	0.6637019672733958
438	0.719847398418827
439	0.7241220812649383
440	0.712699944842802
441	0.7067935282220996
442	0.7069773855488142
443	0.6721594043022614
444	0.6974627688913404
445	0.6987727523441809
446	0.6748712998712999
447	0.7120104798676228
448	0.7220996506710793
449	0.7054375804375804
450	0.7249494392351535
451	0.7364635043206471
452	0.7568946497517925
453	0.7097582276153704
454	0.7274774774774775
455	0.7373827909542195
456	0.7399338113623828
457	0.7364635043206471
458	0.7151820187534473
459	0.722007722007722
460	0.7353603603603603
461	0.6977155727155726
462	0.7185374149659863
463	0.7401406508549366
464	0.7196635410921126
465	0.7318440889869461
466	0.7062879205736349
467	0.7085861371575657
468	0.7151130722559293
469	0.7263513513513515
470	0.7405083655083654
471	0.7089538518109948
472	0.7361877183305755
473	0.7471272292700863
474	0.7076208861923148
475	0.7563660599374886
476	0.731453392167678
477	0.7142857142857143
478	0.7240990990990992
479	0.7441395477109763
480	0.7282358889501748
481	0.721777900349329
482	0.742323956609671
483	0.7414046699760986
484	0.7973662437948152
485	0.7199852914138629
486	0.704288472145615
487	0.7277762456333885
488	0.7099880492737636
489	0.7622035300606731
490	0.6905451369737083
491	0.7263743335171906
492	0.6870288656002941
493	0.7028865600294172
494	0.7317981246552676
495	0.7392903107188822
496	0.6865692222835079
497	0.7440706012134584
498	0.7169056811913954
499	0.7197324875896305
500	0.7237773487773488
501	0.7396120610406325
502	0.7190200404486118
503	0.7356361463504321
504	0.7237084022798309
505	0.7144236072807502
506	0.7203989703989704
507	0.7081035116749402
508	0.7212493105350248
509	0.7196175767604339
510	0.7059891524177238
511	0.7397269718698292
512	0.720881595881596
513	0.7115048722191579
514	0.6805019305019304
515	0.7255469755469757
516	0.7741542562971134
517	0.721708953851811
518	0.7539069681926824
519	0.7030704173561316
520	0.7368082368082368
521	0.7172044493473065
522	0.703621989336275
523	0.6813292884721456
524	0.7426457069314212
525	0.7178939143224857
526	0.7292700864129436
527	0.7291321934179077
528	0.7437948152233866
529	0.7108843537414966
530	0.7212033462033461
531	0.7011628975914689
532	0.7431053502482075
533	0.7221685971685972
534	0.740761169332598
535	0.7383710240853097
536	0.7161013053870198
537	0.7298906048906049
538	0.7636054421768708
539	0.7363485934914507
540	0.7146764111049825
541	0.7620886192314764
542	0.71210240853098
543	0.7698565912851627
544	0.7485291413862842
545	0.6917172274315132
546	0.7257767972053687
547	0.7031623460194889
548	0.675997425997426
549	0.7195945945945945
550	0.6784565177422319
551	0.7280979959551389
552	0.701162897591469
553	0.7500229821658393
554	0.7406232763375621
555	0.6870978120978122
556	0.7290172825887111
557	0.7001516822945395
558	0.7527578599007171
559	0.7208586137157565
560	0.7309248023533739
561	0.6955322669608384
562	0.7637892995035851
563	0.6965205000919287
564	0.6813752528038242
565	0.7546653796653795
566	0.732648464791322
567	0.6937396580253723
568	0.7521833057547345
569	0.7511261261261262
570	0.698634859349145
571	0.7017834160691303
572	0.7141708034565177
573	0.7343491450634309
574	0.7079196543482259
575	0.6999448428019857
576	0.7069773855488142
577	0.726765030336459
578	0.7151590365876079
579	0.7467595146166575
580	0.7342801985659129
581	0.7199623092480236
582	0.7384169884169884
583	0.6863394006251149
584	0.7499080713366427
585	0.7133434454863027
586	0.7136651958080529
587	0.714791321934179
588	0.7088619231476374
589	0.735337378194521
590	0.6936936936936937
591	0.7381871667585953
592	0.7147683397683398
593	0.7487819452105167
594	0.6835585585585585
595	0.6971640007354294
596	0.7324646074646075
597	0.7212722927008642
598	0.7218928111785254
599	0.7251103143960287
600	0.7245817245817247
601	0.7157795550652694
602	0.7067705460562603
603	0.74501287001287
604	0.7408990623276338
605	0.7034611141753999
606	0.6999908071336642
607	0.7267420481706196
608	0.7059431880860453
609	0.760939510939511
610	0.7522522522522522
611	0.7529417172274315
612	0.7440246368817798
613	0.6917402095973526
614	0.7084712263283691
615	0.7105855855855856
616	0.7382101489244346
617	0.7167218238646811
618	0.7183075933075933
619	0.730120426548998
620	0.7317981246552675
621	0.7340963412391985
622	0.6819957712814857
623	0.7358429858429858
624	0.7502757859900718
625	0.7314763743335172
626	0.7602960102960102
627	0.7349926457069313
628	0.7585034013605443
629	0.7104706747563889
630	0.6934408898694613
631	0.7307639271924986
632	0.7369001654715941
633	0.7442084942084942
634	0.7487589630446774
635	0.7203989703989704
636	0.7263513513513513
637	0.7425307961022247
638	0.7346938775510203
639	0.6937396580253724
640	0.7181467181467183
641	0.7301893730465159
642	0.6949577128148556
643	0.7339124839124839
644	0.760273028130171
645	0.747839676411105
646	0.7109762824048539
647	0.693417907703622
648	0.6935328185328187
649	0.7306719985291413
650	0.7166069130354844
651	0.7063109027394742
652	0.7446681375252804
653	0.750137892995036
654	0.7276613348041919
655	0.7002436109578967
656	0.7370380584666298
657	0.6721594043022615
658	0.7152969295826438
659	0.7169056811913954
660	0.6940384261812833
661	0.7302353373781946
662	0.6726190476190477
663	0.7344870380584666
664	0.7201691487405772
665	0.7665701415701416
666	0.7406002941717227
667	0.6944750873322301
668	0.7634445670159955
669	0.7377045412759698
670	0.7333609119323405
671	0.7189740761169333
672	0.730580069865784
673	0.7256389042103328
674	0.7166988416988418
675	0.7273166023166024
676	0.764662621805479
677	0.6995541459827174
678	0.7375436661150947
679	0.7498850891708034
680	0.694980694980695
681	0.7052077587791874
682	0.7045412759698476
683	0.7345330023901453
684	0.7243059385916529
685	0.7058052950910093
686	0.7048170619599191
687	0.7324646074646074
688	0.7401866151866152
689	0.7231108659680088
690	0.7067705460562604
691	0.685902739474168
692	0.7346019488876632
693	0.7611693325979041
694	0.7370150763007906
695	0.7145615002757859
696	0.7129757308328737
697	0.6877413127413127
698	0.7371989336275051
699	0.6994392351535208
700	0.7002206287920574
701	0.6916942452656738
702	0.7051388122816694
703	0.7216629895201323
704	0.7420251884537599
705	0.7504136789851076
706	0.7181926824783967
707	0.7338205552491267
708	0.7235475271189558
709	0.7119874977017834
710	0.6763421584850156
711	0.7528038242323958
712	0.7291321934179078
713	0.7071612428755287
714	0.7016685052399337
715	0.7385548814120242
716	0.7329242507813937
717	0.7499770178341607
718	0.7118725868725868
719	0.708011583011583
720	0.7252252252252253
721	0.7533553962125391
722	0.73437212722927
723	0.7270867806582092
724	0.7293390329104614
725	0.7001746644603788
726	0.7586642765214193
727	0.7551939694796839
728	0.7069544033829749
729	0.7223294723294724
730	0.7351305387019673
731	0.6939694796837654
732	0.7256848685420114
733	0.7436569222283509
734	0.7075059753631182
735	0.7175721640007354
736	0.7128838021695165
737	0.7510801617944476
738	0.6910507446221732
739	0.7031163816878103
740	0.7198014340871483
741	0.7199852914138629
742	0.7837608016179444
743	0.7202380952380952
744	0.7092526199669056
745	0.757515168229454
746	0.7609395109395108
747	0.7585493656922229
748	0.7342112520683949
749	0.7511031439602869
750	0.7398418826990255
751	0.7038518109946681
752	0.6923147637433351
753	0.7195945945945945
754	0.7178479499908073
755	0.7596295274866703
756	0.7282818532818531
757	0.7192038977753265
758	0.7459781209781209
759	0.7311546240117669
760	0.7389455782312925
761	0.7011399154256297
762	0.7271787093215665
763	0.7046332046332047
764	0.7353833425261995
765	0.7463228534657106
766	0.7128148556719984
767	0.7134583563154993
768	0.7229040264754549
769	0.721777900349329
770	0.7020362198933627
771	0.6921079242507814
772	0.7434730649016363
773	0.7281669424526568
774	0.7186523257951829
775	0.7016455230740944
776	0.7119874977017835
777	0.7261674940246369
778	0.7298906048906051
779	0.6881549917264203
780	0.7183305754734327
781	0.7254320647177791
782	0.7050009192866336
783	0.7587562051847766
784	0.6902233866519581
785	0.7551250229821658
786	0.7507584114726972
787	0.6776061776061777
788	0.6990485383342526
789	0.7352684316970031
790	0.7280750137892995
791	0.745449531163817
792	0.7203300239014524
793	0.7814855671998528
794	0.682409450266593
795	0.7443004228718514
796	0.7122862658576944
797	0.7361647361647362
798	0.7591239198382055
799	0.7430823680823682
800	0.7095284059569773
801	0.7388306674020959
802	0.6965894465894465
803	0.7032083103511675
804	0.7204679168964883
805	0.7135043206471778
806	0.7219847398418827
807	0.690522154807869
808	0.7131366059937488
809	0.7182156646442361
810	0.7130216951645524
811	0.7083103511674941
812	0.7537231108659681
813	0.7457023349880494
814	0.7189051296194153
815	0.7164000735429307
816	0.732947232947233
817	0.7322347858062144
818	0.7173193601765031
819	0.6690568119139548
820	0.7248804927376356
821	0.742415885273028
822	0.7651452472881044
823	0.7488508917080346
824	0.7140558926273213
825	0.7087010479867624
826	0.7176181283324141
827	0.6933029968744254
828	0.7472881044309616
829	0.706747563890421
830	0.751103143960287
831	0.7097812097812098
832	0.7176411104982534
833	0.7071842250413679
834	0.7288104430961573
835	0.7237313844456703
836	0.7400487221915792
837	0.7400487221915794
838	0.6891432248575105
839	0.6632882882882882
840	0.7030704173561316
841	0.7527808420665563
842	0.7469893362750507
843	0.717847949990807
844	0.7299365692222834
845	0.7210654532083103
846	0.7340963412391984
847	0.709505423791138
848	0.6832138260709689
849	0.7208586137157565
850	0.749103695532267
851	0.7367622724765581
852	0.7208586137157565
853	0.7221456150027579
854	0.757285346571061
855	0.7291551755837471
856	0.7469203897775327
857	0.7180547894833611
858	0.7495403566832137
859	0.7100110314396029
860	0.7014386835815407
861	0.7193417907703623
862	0.7007951829380401
863	0.7365554329840045
864	0.746805478948336
865	0.7531255745541461
866	0.7558604522890237
867	0.7516776981062696
868	0.7198244162529875
869	0.7021741128883987
870	0.7308098915241773
871	0.7366473616473617
872	0.6804100018385733
873	0.7371759514616658
874	0.6817889317889319
875	0.7397729362015076
876	0.6975776797205369
877	0.75
878	0.7309937488508917
879	0.6864083471226328
880	0.7226512226512226
881	0.7726604155175585
882	0.7269718698290126
883	0.7244438315866888
884	0.7484142305570878
885	0.7225133296561868
886	0.66356407427836
887	0.7000827357970215
888	0.6956012134583563
889	0.7580667402095973
890	0.6716997609854753
891	0.7048630262915978
892	0.7186063614635042
893	0.7339354660783233
894	0.7056674020959736
895	0.7305111233682663
896	0.7489428203713919
897	0.7230878838021695
898	0.7365324508181652
899	0.750597536311822
900	0.7632377275234419
901	0.7095743702886561
902	0.7367622724765582
903	0.7158255193969479
904	0.721640007354293
905	0.7515857694429122
906	0.6768477661334804
907	0.7328323221180365
908	0.6924296745725317
909	0.7132055524912668
910	0.7369461298032727
911	0.7128148556719985
912	0.6945670159955875
913	0.7368312189740762
914	0.725799779371208
915	0.7294999080713367
916	0.7257997793712081
917	0.7111831218974076
918	0.7296148189005331
919	0.6969341790770363
920	0.6960838389409818
921	0.7139869461298032
922	0.7261445118587975
923	0.7210194888766317
924	0.7131825703254273
925	0.7269029233314948
926	0.7351994851994852
927	0.6986808236808237
928	0.7138260709689281
929	0.7217319360176503
930	0.7137801066372494
931	0.7380262915977202
932	0.7167448060305204
933	0.6859487038058467
934	0.7176640926640927
935	0.705391616105902
936	0.7173653245081817
937	0.7027027027027029
938	0.7045872403015259
939	0.7135732671446957
940	0.6810994668137524
941	0.7419332597904026
942	0.7245127780842067
943	0.7334528405956977
944	0.7316372494943923
945	0.734739841882699
946	0.7526429490715205
947	0.7318440889869462
948	0.7537690751976467
949	0.702197095054238
950	0.7312005883434456
951	0.7072072072072071
952	0.7069544033829747
953	0.7104476925905497
954	0.7264892443463873
955	0.720444934730649
956	0.7222605258319544
957	0.7208126493840779
958	0.7301434087148373
959	0.7400717043574185
960	0.722375436661151
961	0.7213182570325427
962	0.7349466813752528
963	0.7177330391616106
964	0.7541827541827542
965	0.7569176319176318
966	0.7055984555984556
967	0.7417953667953667
968	0.751562787277073
969	0.7259606545320831
970	0.7253401360544218
971	0.7104476925905497
972	0.7131366059937488
973	0.7490807133664276
974	0.7089308696451554
975	0.7004504504504505
976	0.7261215296929583
977	0.7455874241588527
978	0.722375436661151
979	0.6905681191395477
980	0.7583425261996691
981	0.7025877918735063
982	0.7015765765765765
983	0.7272016914874058
984	0.7147223754366612
985	0.6975546975546977
986	0.7454954954954955
987	0.7330391616105902
988	0.7148832505975363
989	0.7136651958080529
990	0.7330391616105902
991	0.7164000735429306
992	0.7298906048906049
993	0.7113669792241221
994	0.7396580253723111
995	0.7038058466629895
996	0.7413816878102591
997	0.7057363485934914
998	0.7665011950726237
999	0.7296378010663724
