gene	log2FC_tcga	cohens_d_tcga	pval_tcga	braf_mean_tcga	ras_mean_tcga	n_braf_tcga	n_ras_tcga	fdr_tcga	log2FC_27155	cohens_d_27155	pval_27155	fdr_27155	log2FC_126698	cohens_d_126698	pval_126698	fdr_126698	replicated_27155	replicated_126698	replication_rate	present_tcga	present_27155	present_126698	n_cohorts_present	median_expr_tcga	coverage_fraction	is_known	panel_memberships	known_category	known_citation	is_novel_validated	novelty_score	known_replicated
GGT5	0.7308514146392664	0.7721678319513525	2.6529376975833317e-09	6.419445175368973	5.688593760729707	392	111	2.3185070353174187e-08	0.4928918913043474	1.3906180719593362	8.838775871245319e-06	0.00019467367089463276	2.212937874607729	2.1696178635471797	0.0096446080432117	0.4163260095185179	1	1	2	True	True	True	3	6.342098423571537	1.0	False				True	11.790680926447253	False
SOX12	-0.45805465457186934	-0.9907287890492599	8.385966701764181e-14	4.784118448609459	5.242173103181329	392	111	1.3148778778499924e-12	-0.09595810869565247	-0.8229533275803531	0.001794142705171973	0.011994478276950205	-0.32089665580872717	-0.3874392527654522	0.5280010614665482	0.9842129902025095	1	0	1	True	True	True	3	4.825537352297911	1.0	False				True	11.770962261734587	False
AC005083.1	0.7653050784518562	1.0715982902525711	7.806523304414749e-13	2.3528564812131547	1.5875514027612985	392	111	1.078010667997542e-11					0.6308060857410801	1.372512818457646	0.039341728134716224	0.7052769768853285	0	1	1	True	False	True	2	2.2654188746560706	0.3333333333333333	False				True	11.752622378904228	False
DOK6	-0.759597698780965	-1.0146227172284967	1.8121582084736922e-13	1.338385361244971	2.097983060025936	392	111	2.7360149815586305e-12					-1.078513325007869	-1.337302446766044	0.04395136808277581	0.7304955087014404	0	1	1	True	False	True	2	1.4853139923506227	0.6666666666666666	False				True	11.73196227582874	False
SGCE	0.6522108796666393	0.8046649825495726	6.273729568730422e-09	4.829255450816893	4.177044571150254	392	111	5.2115795940340375e-08	0.22383397826086915	0.8943459561636594	0.006053809646436264	0.03030641832273235	1.6110829680727394	2.072926123482968	0.007708341487453024	0.3826663285166483	1	1	2	True	True	True	3	4.891391777014508	1.0	False				True	11.720799421658354	False
PAK2	0.3098939639907723	0.9242143173210086	1.2250547823088241e-14	6.522023063742392	6.212129099751619	392	111	2.112331038611924e-13	0.06245634782608622	0.6636315148538253	0.02322371478857545	0.0810686478524191	0.6864370597121878	1.2755560421264753	0.05470673623965841	0.7725861422983159	1	0	1	True	True	True	3	6.451948407106867	1.0	False				True	11.714636452970012	False
ESRRA	-0.6071742627085177	-1.0664046210781677	8.125533791337331e-13	4.426580951702487	5.033755214411005	392	111	1.1183909445936776e-11	-0.10176995652173959	-1.2499279070934772	0.0002196204226416542	0.0023501338193270627	-0.10759216658280568	-0.10604674076450588	0.8580502806106808	1.0	1	0	1	True	True	True	3	4.531103379103696	1.0	False				True	11.67863034746207	False
TET3	0.5530736106710918	0.9290585110019928	1.6513734186121413e-14	4.737285283083628	4.184211672412536	392	111	2.8117935742460465e-13	0.0202388043478261	0.18963913540327892	0.4911964569475513	0.6650948752674649	1.268528190279902	2.932622821439522	0.0007667584359605545	0.15088600360528842	0	1	1	True	True	True	3	4.665878030871162	1.0	False				True	11.660628762268399	False
AGL	-0.47941266476299127	-0.9592204530488886	4.389306622185948e-14	4.780736672800596	5.260149337563587	392	111	7.12638727597669e-13	-0.1632952173913056	-1.0692586675901377	0.001510723300162875	0.010517900165195765	-0.2361183128182569	-0.49861946604394924	0.40991060493371273	0.8744466944404174	1	0	1	True	True	True	3	4.935068872333222	1.0	False				True	11.65177609825833	False
IGHA1	2.8331283346468754	0.8793916933235663	3.065113739859989e-15	6.779140463314934	3.9460121286680585	392	111	5.697343515524798e-14	0.3750113260869572	0.939707510228868	4.706855516081557e-06	0.00011822513560981323	1.2050749319464353	0.4624405721767031	0.44718461433331236	0.9121631438717105	1	0	1	True	True	True	3	6.152262577675998	1.0	False				True	11.646951670180597	False
BDNF	0.7811305591266979	0.8174057711393136	2.9744696342438187e-16	2.0340333028273054	1.2529027437006075	392	111	6.162371765079411e-15	0.15721597826086953	0.8125377607011743	0.0008718686859317034	0.006952364937155396	0.2882853010891533	0.463697411300706	0.4416079504570077	0.9071617167455804	1	0	1	True	True	True	3	1.7366609820950085	1.0	False				True	11.615542079975196	False
SLC22A23	-0.5858011761970188	-0.9137088698109221	1.1593960238106088e-14	2.5580862024464968	3.1438873786435155	392	111	2.0091664808066484e-13					-1.0913170891095776	-2.1054567465884815	0.004497703924362312	0.3188292623585078	0	1	1	True	False	True	2	2.694906802890488	0.6666666666666666	False				True	11.601346969947636	False
RRP1B	0.2801530919114068	0.9495495959779174	3.869492329792423e-14	5.193607812696647	4.91345472078524	392	111	6.326124497815239e-13	0.05479991304347731	0.6926184225315849	0.027726447575114235	0.09240055049138649	0.38424360218631737	0.6240417180485327	0.31749393198345266	0.8250113134850708	1	0	1	True	True	True	3	5.153229121571922	1.0	False				True	11.583424735541099	False
HSD17B4	-0.46576314139140695	-0.9887779321826277	1.335127126980603e-13	7.530477221351272	7.996240362742679	392	111	2.048687206625934e-12	-0.17318132608695702	-1.4494201503633264	6.046019933058889e-06	0.00014472181890397924	-0.5117501263803712	-0.9953745022984992	0.12468693689446786	0.8250113134850708	1	0	1	True	True	True	3	7.67691349204544	1.0	False				True	11.557354931699003	False
PTP4A3	0.501900816937833	0.7360402502764729	1.5673774601980073e-09	5.722316786385411	5.220415969447578	392	111	1.4174651249440215e-08	0.13300178260869755	1.0741690866564737	1.6457120514791843e-05	0.0003121017429135077	0.864292601417056	1.5902885163482248	0.02033678608784357	0.5526421178988647	1	1	2	True	True	True	3	5.544189325947647	1.0	False				True	11.55360558070995	False
ACSL1	-0.5801240599793314	-1.0002684345528285	1.9380980066354544e-13	6.003768153854476	6.583892213833807	392	111	2.9125540837293223e-12	-0.14388319565217378	-0.875244437238045	0.0016491204424735038	0.011269699172442834	-0.7509385325559981	-0.9299950648027471	0.14969102948256444	0.8250113134850708	1	0	1	True	True	True	3	6.217316290952782	1.0	False				True	11.538822588851126	False
PARVG	0.8156006547264165	0.8929501986592493	6.922001065848471e-15	2.9430423820461553	2.127441727319739	392	111	1.2279368683227797e-13					1.6554538700592891	1.4200514079159758	0.0346788812746189	0.6701058308793785	0	1	1	True	False	True	2	2.68362153469002	0.6666666666666666	False				True	11.528722820756196	False
LGALS9	0.798365241205536	0.8800013872441618	5.433347361283839e-15	4.479231623551176	3.6808663823456405	392	111	9.77945789764527e-14	0.023118456521738828	0.09354741913464734	0.7456178442130555	0.8550777246915232	1.190455687963485	1.4268639981600266	0.0331560980559527	0.6616674449003646	0	1	1	True	True	True	3	4.172227516809009	1.0	False				True	11.448541040054865	False
LFNG	0.6528503298364097	0.9271645186211149	2.708854578196328e-14	3.33917581833905	2.68632548850264	392	111	4.5084512099488357e-13	0.0396709347826083	0.21111746232725917	0.35149189748119575	0.5383057524535816	1.78572750065027	1.672777731955663	0.01630481066084018	0.507455560495213	0	1	1	True	True	True	3	3.246124268304058	1.0	False				True	11.44674776656413	False
FAM89B	0.42957164349441124	0.7028312077075071	7.689124409339598e-10	1.9349736791806296	1.5054020356862183	392	111	7.254375339014048e-09	0.1131198695652178	1.085041580286492	0.0007240529043137953	0.005978969615971121	0.9851334307065991	1.4466769739710024	0.0312389046285614	0.6465139202861588	1	1	2	True	True	True	3	1.7016844820952204	1.0	False				True	11.441248632991114	False
TSGA10	-0.3816929038262966	-0.9349307265253988	3.756070235744284e-14	3.2928838996376117	3.6745768034639084	392	111	6.150416338206861e-13	-0.09845063043478275	-0.9525843866017678	0.0005553454406182642	0.004874739786116686	-0.047419873942114776	-0.07057076056362067	0.905635240403791	1.0	1	0	1	True	True	True	3	3.432143977204242	1.0	False				True	11.416528373152758	False
MDH2	-0.4843418615147348	-1.093114421328627	2.8621561595433267e-12	7.0596651659567	7.544007027471435	392	111	3.678055595580143e-11	-0.14026456521739217	-1.2416390899081629	1.6504587145082374e-05	0.0003121017429135077	-0.7823843910415906	-1.1104083922089347	0.09919486410644747	0.8250113134850708	1	0	1	True	True	True	3	7.069812316406026	1.0	False				True	11.405973125371451	False
DNPH1	-0.5150819706617442	-0.8913983533609937	9.479697563586651e-15	4.170453354602849	4.685535325264593	392	111	1.6605848262555194e-13	-0.07870710869565212	-0.7893832038469145	0.004236321177863325	0.023010333783905147	-0.6991140118149928	-0.9272633184092786	0.14040766131241073	0.8250113134850708	1	0	1	True	True	True	3	4.297082692270054	1.0	False				True	11.391838242863976	False
DGKI	-1.3865339823446585	-0.9322776162174508	3.916043525117555e-14	3.2812058079715345	4.667739790316193	392	111	6.398184098810549e-13	-0.251868630434783	-1.1542458395498356	0.0022298992418495083	0.014252620117992247	-1.4902099632254893	-0.9040427562394293	0.16124095889557574	0.8250113134850708	1	0	1	True	True	True	3	3.5669932968910723	1.0	False				True	11.368140362046717	False
KCNJ5	0.9162839402385439	0.7388947975448827	2.3122218100665687e-09	3.1778552794011143	2.2615713391625705	392	111	2.0362278954419675e-08	0.08434736956521682	0.5251986989686211	0.04512863738720442	0.13163679442362822	1.0387436991110781	1.5178270167977879	0.027316082934579766	0.6208552866133834	1	1	2	True	True	True	3	2.955227348762916	1.0	False				True	11.36593634553094	False
FH	-0.4505580168355765	-1.111575043875985	4.837376526887134e-12	5.296625474289188	5.747183491124765	392	111	6.042075864104615e-11	-0.1703834130434787	-2.0884732909169217	2.7378833163732056e-07	1.2716267178537586e-05	-0.5117633828343244	-0.6139154690969953	0.31825525924094017	0.8250113134850708	1	0	1	True	True	True	3	5.344875524532901	1.0	False				True	11.358978427042448	False
PRR15	2.1574809827049553	1.0206755545055812	5.281893590548435e-13	6.326228734510707	4.168747751805752	392	111	7.460584525016392e-12					2.8934816814332995	1.9911320164761068	0.01039218202395466	0.43056503532763274	0	1	1	True	False	True	2	6.070500660660395	0.6666666666666666	False				True	11.357288736237972	False
SEMA3A	0.814999941767194	0.8664392876555329	4.536647804653636e-15	2.345646499393991	1.530646557626797	392	111	8.231389285138391e-14	0.032418565217392725	0.3161940293225055	0.17696419773463112	0.3429685337354776	2.170034936987511	2.3679631928735008	0.002419575872247688	0.24637660284929605	0	1	1	True	True	True	3	2.1669310262296397	1.0	False				True	11.336948130883062	False
COQ5	-0.28440208476778217	-0.9529586646518882	8.103777873519774e-14	4.937506755035906	5.221908839803688	392	111	1.273721755676538e-12					-0.5376616859242604	-1.359171006621548	0.046953558956258405	0.7407558606171265	0	1	1	True	False	True	2	5.005030016631899	0.6666666666666666	False				True	11.335372256959143	False
MYO3B	0.6241572018333947	0.9161747282652407	2.5541549327736614e-14	3.3806040013579413	2.7564467995245465	392	111	4.261952427513998e-13					1.8685060568031515	1.400856242883787	0.04366619765535859	0.7289707482405448	0	1	1	True	False	True	2	3.211745291198881	0.6666666666666666	False				True	11.333439981489375	False
C9orf116	-0.5416311132893576	-0.9317376088457101	4.3307335417094616e-14	2.2640046670462373	2.805635780335595	392	111	7.037918358747265e-13	-0.19453567391304372	-1.5542719688258846	1.0565081724695731e-05	0.00022163230870015434	0.214217643028897	0.24412619742098884	0.6820063153506147	1.0	1	0	1	True	True	True	3	2.381000928078625	1.0	False				True	11.32299325951107	False
CUL7	0.3493090906653453	1.0783535825028543	2.4539623160047633e-12	6.040135549220683	5.690826458555338	392	111	3.180372063231136e-11	0.016481586956521355	0.18423845680234124	0.5384362050338789	0.7030955949524963	0.5487204237621874	1.4701799736476553	0.037439580900380534	0.6912741794048209	0	1	1	True	True	True	3	5.978320111952224	1.0	False				True	11.320040531686763	False
RRAS	0.6104996957996995	0.820042288159851	1.59219896029024e-08	6.508184593946109	5.89768489814641	392	111	1.257590143373273e-07	0.47518067391304264	1.56148293103253	9.655970157116707e-07	3.3250757598192434e-05	0.9509209310313032	1.524558254097316	0.031132145820293288	0.6462800792223515	1	1	2	True	True	True	3	6.346913509931703	1.0	False				True	11.317339450856476	False
B9D1	-0.4526555605740681	-0.9248930954495178	3.598164575180897e-14	5.030201583141103	5.482857143715171	392	111	5.904940918666435e-13	-0.07811286956521712	-0.5012138540828451	0.06783508963087755	0.17616893887461765	-0.8123646232873094	-1.9439066936166778	0.008688414578224406	0.39996476129701886	0	1	1	True	True	True	3	5.198453530117645	1.0	False				True	11.310318297368541	False
LMF1	-0.41712359957527845	-0.8923909156545936	1.2357938365750518e-14	4.620668900719908	5.037792500295186	392	111	2.1294280267621628e-13	-0.14846834782608687	-0.9114723762358689	0.002934284616933319	0.017417545055760694	0.2711477162397711	0.42190694402597767	0.4921828553937776	0.9538385194949756	1	0	1	True	True	True	3	4.678156269093534	1.0	False				True	11.308143014887639	False
COL5A1	1.1757987679081765	0.7853442027574169	1.8934337096690945e-16	5.57217593875552	4.396377170847344	392	111	4.011116368729969e-15	0.148431521739131	0.5298925332734102	0.02703015826865904	0.09082751176902773	1.2241157554309412	0.8046329247826123	0.19789068640598353	0.8250113134850708	1	0	1	True	True	True	3	4.958588042245152	1.0	False				True	11.306392165341842	False
AKAP3	-0.5592744082144483	-0.9350446453414228	5.070668151437111e-14	1.2219101836822226	1.7811845918966709	392	111	8.171060167621204e-13	-0.1507313043478251	-1.0397560055685096	0.00028860901739402166	0.002911827411009653	-0.19924203802810492	-0.2366504986242442	0.6927547595141467	1.0	1	0	1	True	True	True	3	1.3177537820657679	1.0	False				True	11.30255934856697	False
MRS2	-0.3602362066965332	-1.020872967716159	6.056346974567484e-13	4.487471357960832	4.847707564657365	392	111	8.48495687894498e-12	-0.1321845869565208	-1.1265604247628351	4.980493737596593e-05	0.0007300863300616401	-0.20045439780312257	-0.5784286338278515	0.34120168770836584	0.8250113134850708	1	0	1	True	True	True	3	4.5854105928945765	1.0	False				True	11.30244229909904	False
NAALADL2	0.520984367851602	0.9923578484329317	2.7739145119279103e-13	3.1531800890981527	2.6321957212465508	392	111	4.0878282509633566e-12					1.1755265392223897	1.459779735931028	0.03472004361875276	0.6704147994606295	0	1	1	True	False	True	2	3.0393882869968647	0.6666666666666666	False				True	11.30147465989717	False
METTL7B	1.3352857444079547	1.0259767808047178	7.002207483770159e-13	5.904563144590759	4.569277400182805	392	111	9.731017231745194e-12					1.959313365751877	1.5069326966734613	0.036208154737188955	0.682195637423808	0	1	1	True	False	True	2	5.7843468558563895	0.6666666666666666	False				True	11.297893958005192	False
PLEKHH1	-0.83130871543504	-0.8926281444079884	1.3343889467202824e-14	6.005332461424355	6.836641176859395	392	111	2.291683388371057e-13					-1.1595213536265243	-2.01477026005156	0.01051447253831934	0.43204311661189415	0	1	1	True	False	True	2	6.255573662199506	0.6666666666666666	False				True	11.282681730093053	False
CTNNB1	0.4264613816049341	0.7670963687921954	5.2858644637941375e-09	9.23538448136754	8.808923099762605	392	111	4.4329766021287485e-08	0.12273056521739178	1.0431018681358395	0.001931181271657424	0.012698979877262453	1.0100715647877792	1.9157040264509977	0.012826832909163652	0.46425146360348285	1	1	2	True	True	True	3	9.140511724296218	1.0	True	TierA67			False	11.281386454673626	True
HS6ST3	-1.1601682896558245	-0.9432986263580838	7.113980416935168e-14	1.3981864232767196	2.558354712932544	392	111	1.1249878940065276e-12					-1.9303855335699827	-1.6785195614911144	0.031718325677244134	0.6500297980019987	0	1	1	True	False	True	2	1.5980625293281565	0.6666666666666666	False				True	11.271335820565751	False
TRAC	1.31226820500247	0.8977593315596858	1.674741802442489e-14	3.572742787091823	2.260474582089353	392	111	2.8487688600691957e-13	0.2640142608695646	1.0251986123052839	4.197674792226097e-06	0.00010810237592353472	1.0776170371170675	0.7103996412271607	0.26175767231878616	0.8250113134850708	1	0	1	True	True	True	3	3.2454080191193855	1.0	False				True	11.262698554273195	False
PIM2	0.9346119101063359	0.8202455063828024	9.570100445699321e-16	4.289109887828997	3.354497977722661	392	111	1.88024112518069e-14	0.21926895652173917	0.7913813510954438	0.0001064978078463553	0.0013261632008111056	1.165096796189463	0.9787080862073801	0.1386619710951325	0.8250113134850708	1	0	1	True	True	True	3	3.740264103059631	1.0	False				True	11.258514659260921	False
TMEM38B	-0.7377091471699897	-0.972310629363614	1.8494518683673868e-13	4.577606267401083	5.315315414571073	392	111	2.7890640293130927e-12	-0.1475761956521744	-0.6428552324476753	0.01136355753078603	0.04796238220707198	-0.5921114212534544	-0.5289293768869939	0.3885344089428255	0.8525172531539746	1	0	1	True	True	True	3	4.789209162662325	1.0	False				True	11.234603532847705	False
IRAK2	0.7219707692229047	0.9796947811057802	2.286388874919014e-13	3.9314444316181203	3.2094736623952156	392	111	3.4112229751101768e-12					0.7725310609515441	1.6241498478453125	0.019394353798872273	0.5399987547239302	0	1	1	True	False	True	2	3.829673577197033	0.6666666666666666	False				True	11.234248121604184	False
PDLIM7	0.6114108588697009	0.9319659419065246	6.108434833312342e-14	5.671119351570955	5.059708492701254	392	111	9.710214376434507e-13	0.11470741304347865	0.6250422279967898	0.017216617299247713	0.0656859181272344	0.507433989250333	0.8260156227852463	0.18475833148475576	0.8250113134850708	1	0	1	True	True	True	3	5.41641071622965	1.0	False				True	11.19549360943446	False
PEBP4	-1.4066772640072385	-0.9125860877811321	3.3583076603175666e-14	4.3632079673015385	5.769885231308777	392	111	5.523582933291402e-13					-1.7840581585173192	-1.3505052384097136	0.04155859287668857	0.7173064448116301	0	1	1	True	False	True	2	4.914791256560681	0.6666666666666666	False				True	11.18627869285919	False
COQ6	-0.3036112031042122	-0.9585735681251476	1.4316510835231354e-13	2.5782834113874684	2.8818946144916806	392	111	2.1877100821532166e-12	-0.09674763043478318	-1.2977178640170848	0.00012043375093505172	0.0014692917614076311	-0.30261405615684867	-0.6875658427221368	0.2612836143079153	0.8250113134850708	1	0	1	True	True	True	3	2.617873516551303	1.0	False				True	11.176977612203043	False
SPATA7	-0.352388559532713	-0.9261202435118553	5.397343590061672e-14	3.8678547563909325	4.220243315923645	392	111	8.651643967318014e-13	-0.1725270217391297	-1.22564395576418	1.9495645770957093e-05	0.0003544833283930756	-0.636004636262157	-1.207751766494005	0.0630040529018832	0.8101266320128693	1	0	1	True	True	True	3	3.9650762058522755	1.0	False				True	11.17169714587478	False
ADAR	0.3767387652091907	0.9551059109365907	1.3656944548577538e-13	8.17335060028452	7.796611835075329	392	111	2.092374024984853e-12	0.01467719565217429	0.15671907506506083	0.582740602617946	0.737450990138982	0.6698907834510921	1.9626602308836785	0.007000331769146388	0.36765199125968623	0	1	1	True	True	True	3	8.113516820405199	1.0	False				True	11.155026421430103	False
UQCRQ	-0.5139212477749471	-0.9355532501250471	7.673222670602292e-14	5.571026262812431	6.084947510587378	392	111	1.2089884750746957e-12	-0.1513543913043489	-2.180230506061052	3.5100838531574266e-08	2.4714351044811092e-06	0.10894820488257118	0.1325842577413159	0.8259600759881955	1.0	1	0	1	True	True	True	3	5.5949568317806975	1.0	False				True	11.149528681005842	False
PICALM	0.24962820620821446	0.7104310509950533	1.5854922156116677e-09	7.229969948438032	6.980341742229817	392	111	1.4315939926924209e-08	0.10921869565217479	1.2918323429159917	0.0001565215283198365	0.0018286632571665276	0.49827076790570146	1.3936681597979863	0.045471177344015186	0.7349955608670921	1	1	2	True	True	True	3	7.218007242753481	1.0	False				True	11.145498271709807	False
IFITM1	0.6150114473033139	0.6923356580395539	9.869803577549605e-10	4.109561169993577	3.494549722690263	392	111	9.189366452982852e-09	0.43025615217391167	1.7133395368246362	5.527136868742133e-09	5.500955694100722e-07	2.285684310219594	2.349658684296522	0.004523674805138211	0.319251480179367	1	1	2	True	True	True	3	3.988022412460953	1.0	False				True	11.12820794585407	False
AEBP1	1.0588217208508537	0.9080018618178273	3.47049765256805e-14	6.992065990144144	5.93324426929329	392	111	5.704478833819022e-13	0.2719552608695648	0.8287139004906182	0.002771773278528992	0.016716969971198332	1.6595161848001405	1.275189244208701	0.05226443496313855	0.765354152902375	1	0	1	True	True	True	3	6.791583821028564	1.0	False				True	11.1173786921728	False
CSNK1G2	0.3067368234725274	1.0070882778944505	6.570424540731064e-13	5.79173043271924	5.484993609246713	392	111	9.162977978040562e-12	-0.003929478260869423	-0.054569674478463163	0.8437624306292036	0.9155572829116132	0.7713847195450962	2.395544207749201	0.003938321271851285	0.3033715131182191	0	1	1	True	True	True	3	5.727763764003276	1.0	False				True	11.11620350886549	False
MAGEF1	0.28358871960046894	0.8053044300231683	1.5933269866016098e-08	6.5096391265089135	6.226050406908445	392	111	1.2582854582186294e-07	0.09678504347826067	1.0073261182118467	0.004988962935447157	0.026174753220972655	0.7169411100742082	1.5124189684727591	0.025987496424275884	0.6102375830571034	1	1	2	True	True	True	3	6.455487187366906	1.0	False				True	11.113556792884472	False
RNASE6	0.6772457761822026	0.7075493790028656	1.552392378288033e-09	2.805219290515653	2.1279735143334504	392	111	1.4046502585066048e-08	0.34280197826086845	0.8363472007805738	0.002098999884886026	0.013583689397711414	1.704879075940172	1.8293017597273122	0.015010641794572595	0.49329340636964875	1	1	2	True	True	True	3	2.5544974602869392	1.0	False				True	11.111966482619724	False
CEBPA	-0.8038791049395084	-0.9384812347240432	9.253270477596575e-14	2.1921478782881625	2.996026983227671	392	111	1.444297825737991e-12	-0.20991867391304364	-0.7152230958592501	0.025260991108419614	0.08642536554720869	0.1301631913633333	0.5773502691896257	0.3632174676491229	0.8250113134850708	1	0	1	True	True	True	3	2.3608661336305516	0.6666666666666666	False				True	11.111939945818749	False
MOK	-0.5163842557836267	-0.9214879352145874	6.072661651918859e-14	3.4059292790073767	3.9223135347910034	392	111	9.659286578971888e-13	-0.12475867391304218	-0.9458538025629762	0.0004332198332801181	0.0040025861985287575	-0.4559073281920796	-0.797607271464119	0.20196493295656248	0.8250113134850708	1	0	1	True	True	True	3	3.5436661852524027	1.0	False				True	11.071728176228598	False
TRIB2	0.44789706940936114	0.6646735011378202	4.913475801357759e-10	5.083299367680763	4.635402298271402	392	111	4.74473850913186e-09	0.3197540434782611	1.3313347592776157	9.356293058180156e-07	3.2659588311501817e-05	1.2539097949105806	2.0608132886681783	0.00512528563882464	0.3329827505065043	1	1	2	True	True	True	3	4.907903711653096	1.0	False				True	11.065202249582754	False
DUSP11	0.2944423877636453	1.0692004908152866	3.6212642794708538e-12	4.55893551084826	4.264493123084614	392	111	4.590811403670442e-11	0.08067984782608661	1.269606677591923	3.8285474987267566e-05	0.0006113206663527875	0.7729081982679111	0.7577633309723325	0.24401534135453787	0.8250113134850708	1	0	1	True	True	True	3	4.524460951620542	1.0	False				True	11.053512872273673	False
FGL2	0.7039779750129531	0.6865466826661414	9.569342393018107e-10	4.314526810164692	3.6105488351517385	392	111	8.924080513712522e-09	0.21069608695652153	0.9480594766679095	0.00015994658564238106	0.0018530349460310726	1.5341398714957521	2.088958730302197	0.00549311406263613	0.3361797444286834	1	1	2	True	True	True	3	4.2092694284085095	1.0	False				True	11.052627880458934	False
ISOC2	-0.5310075151395655	-0.9602601214162126	2.0875629458763254e-13	5.18681224010389	5.717819755243456	392	111	3.124456367415649e-12	-0.05842245652173972	-0.6819497664974654	0.035373142328462615	0.11037347806101067	-0.18627090586786377	-0.21180097481311116	0.7218592476227907	1.0	1	0	1	True	True	True	3	5.259079927125437	1.0	False				True	11.048009269941932	False
ACTN4	0.32254110199884245	0.9090699875519102	4.4575834401468294e-14	9.084572135818782	8.76203103381994	392	111	7.223632004808294e-13	-0.060619413043478065	-0.2717674610950504	0.3723511352405343	0.5576209952685771	0.3829828494376848	1.4060647615818584	0.03573292056352091	0.6793017504824921	0	1	1	True	True	True	3	9.014511556499876	1.0	False				True	11.037240883297903	False
PITPNC1	-0.685185300835097	-0.924937516298032	7.443134483723454e-14	4.116295653539708	4.801480954374805	392	111	1.1741669532880523e-12	-0.278760086956523	-1.356850854675737	8.352533318696695e-05	0.0010850096520077345	-0.4186550778052176	-0.6453525462029625	0.3089985379015985	0.8250113134850708	1	0	1	True	True	True	3	4.155150974640199	1.0	False				True	11.034754438460716	False
CRY2	-0.4682029283156419	-0.8798815691855302	1.694749320996702e-14	5.944729457950079	6.412932386265721	392	111	2.88185406570406e-13	-0.23771080434782643	-1.2214448808613023	4.273819864363424e-05	0.0006585861879462008	-0.4379330517727018	-0.9246911927175557	0.14133434896456074	0.8250113134850708	1	0	1	True	True	True	3	6.14875312057422	1.0	False				True	11.034003492130163	False
NMI	0.464132760292153	1.0031154682070569	7.215413099568441e-13	4.2581969819836685	3.7940642216915155	392	111	1.0008482478320377e-11	0.1867789782608682	1.2235460050689522	1.712744856128303e-05	0.00032203982472401064	0.1169946912945421	0.3147833999611723	0.6016770099064865	1.0	1	0	1	True	True	True	3	4.207465372880993	1.0	False				True	11.033900769860498	False
POLD2	-0.3127914355697037	-0.7459109829936024	4.819823764240993e-09	5.776691237529679	6.089482673099383	392	111	4.070519462235277e-08	-0.1406749782608694	-1.3089201954858274	6.798079779485177e-05	0.0009191642700821786	-0.7462984850486842	-1.6422869439098688	0.018353827166450398	0.5292792573761972	1	1	2	True	True	True	3	5.840441291543188	1.0	False				True	11.025086711647223	False
LY96	0.6558803272084521	0.8627790063732601	9.896718108614372e-15	2.0536715571622857	1.3977912299538335	392	111	1.7318754318597557e-13	0.3933098478260879	1.2889761288029669	3.1480664541434155e-08	2.2771014018304037e-06	0.29350807969600257	0.9804961684036401	0.1415883276390528	0.8250113134850708	1	0	1	True	True	True	3	1.8005328984551179	0.6666666666666666	False				True	11.01033992333519	False
NUPR1	-1.1017915339907445	-0.9377109851483593	1.2050773887288875e-13	2.7759435570287776	3.877735091019522	392	111	1.855187759707041e-12	-0.19592665217391314	-0.4375491279029376	0.19235092252364316	0.3629657008887055	-2.644750697273327	-1.6770926090876488	0.01786113037493572	0.5232713413545442	0	1	1	True	True	True	3	3.2096308163684144	1.0	False				True	11.00086156759481	False
SSX2IP	0.3829487089162389	0.8798036184606557	1.894416924792983e-14	4.3152903898796735	3.9323416809634346	392	111	3.2055691622372365e-13	0.11340958695652192	0.8837425251849148	0.008968324122038494	0.04029657379613834	0.3024391064596825	0.48599035954802433	0.41965978130928355	0.8842410206638185	1	0	1	True	True	True	3	4.320632476438519	1.0	False				True	10.99234985709528	False
NDUFA10	-0.226910077403093	-0.7697586420341551	8.981047389622435e-09	6.253907301885207	6.4808173792883	392	111	7.322909832304726e-08	-0.09986676086956514	-1.105030120757298	0.00011418174323358084	0.0014059755676120087	-0.28901866900068107	-1.3116288680787058	0.048205020823534735	0.7466290384718876	1	1	2	True	True	True	3	6.321845081477737	1.0	False				True	10.984942791681632	False
CRABP2	1.6530867968841232	1.0379014507144426	2.0376338847377926e-12	6.023438212542521	4.370351415658398	392	111	2.6661965033824897e-11	0.3018948260869556	0.7723980589831879	0.020396670184528266	0.0740715290075722	1.3737478168211699	0.9996229370509363	0.11463002726484592	0.8250113134850708	1	0	1	True	True	True	3	5.753018529757199	1.0	False				True	10.974881872828064	False
RANBP10	-0.3970586683152577	-0.7471294946080865	5.558147061390617e-09	4.13932592519005	4.536384593505308	392	111	4.645504165048815e-08	-0.11695323913043465	-1.1436843520957447	1.257380029650462e-05	0.0002541059458394376	-0.6228486009755803	-1.4409701927076684	0.04148579265588788	0.7165197904659523	1	1	2	True	True	True	3	4.28370342286234	1.0	False				True	10.957352075850007	False
CSNK1E	0.4351528528791446	0.9923886344448066	6.793296175208236e-13	6.000580851732748	5.565427998853603	392	111	9.455939125604123e-12	-0.00949358695652247	-0.054668531151286254	0.8474130646618844	0.9180705870169543	0.5258943485462444	1.5400321168015367	0.024979016594106628	0.6009558881748336	0	1	1	True	True	True	3	5.859769598780149	1.0	False				True	10.940385390544057	False
