gene	is_known	is_novel_validated	known_category	panel_memberships	log2FC_tcga	cohens_d_tcga	fdr_tcga	log2FC_27155	pval_27155	log2FC_126698	pval_126698	replicated_27155	replicated_126698	replication_rate	median_expr_tcga	n_cohorts_present	coverage_fraction	novelty_score	known_replicated
ANXA2	False	True			1.7378300138003793	2.1766732296192335	2.3966265603507957e-33	0.2077131956521736	0.003721893231201648	1.8233357513442723	0.018087530310096817	1	1	2	9.211316912158374	3	1.0	142.00790123678607	False
KRT8	False	False			0.30756881906139455	0.5392006442746577	6.3650784349629746e-06	-0.08824665217391381	0.1573019541586043	-0.24471599650246123	0.5253719116319686	0	0	0	9.664672036755146	3	1.0	0.0	False
SPTAN1	False	True			0.46823033291623517	1.0190218455741114	5.704478833819022e-13	0.03482326086956666	0.39513294106366187	0.7465074151844036	0.009843718843800895	0	1	1	8.820385323715447	3	1.0	12.476683395961073	False
MYL12B	False	False			0.3549619975377798	0.9239427068337522	3.3410594490325965e-10	0.02624036956521625	0.1217851377598197	0.22657990779197057	0.3018620185820745	0	0	0	9.124700670344168	3	1.0	0.0	False
RPS9	False	True			0.3569711791598458	0.6883215987379107	4.885433809061928e-07	0.058136021739129795	0.01458929086438482	1.15104005912473	0.01207539611518751	1	1	2	9.666489048806518	3	1.0	8.688128569788852	False
MT-RNR1	False	False			-0.31587345300803804	-0.2784836684766439	0.11665907877625542					0	0	0	9.626586562861208	1	0.3333333333333333	0.0	False
H3-3B	False	False			0.15769845950715222	0.4264545098366221	0.005620165770696274					0	0	0	9.367270497142616	1	0.3333333333333333	0.0	False
RPS8	False	False			0.24579357960525883	0.511366126834047	0.0003468537647160534	0.04196571739130395	0.08109269644742091	0.42378486541678306	0.23912811741366055	0	0	0	9.736069547350095	3	1.0	0.0	False
RPL11	False	False			0.0784650611165798	0.19099153494396415	0.23753855122937087	0.0011631304347821114	0.941712814505257	0.13298812724130826	0.6055183440235364	0	0	0	9.5853500822137	3	1.0	0.0	False
DSP	False	True			0.9666094252496276	1.1916914282842688	3.957868415990585e-21	0.014881913043478079	0.7569853201048605	0.8777512813019914	0.030090115710298727	0	1	1	8.935076297271127	3	1.0	24.31353042268281	False
LMNA	False	True			0.7769884387436932	1.4789915097066302	8.949847512041487e-23	0.08594258695652135	0.01951498270454032	0.8151871965340067	0.07388738887047507	1	0	1	9.094220524959397	3	1.0	32.60907747902816	False
NORAD	False	False			0.21183818791502596	0.5990313456840659	6.158580055417901e-06					0	0	0	8.89881047340593	1	0.3333333333333333	0.0	False
ANXA5	False	True			0.43767937940212853	1.0595916864448809	4.63288630942309e-12	0.11343454347826132	5.747709169847562e-05	0.6361023721828865	0.0506464765522182	1	0	1	8.657690483978293	3	1.0	12.009569372232821	False
PAM	False	True			0.9732356226138048	1.6611415974840602	2.4714592043703026e-25	0.32312406521739145	2.9574239227589704e-11	1.4121802461249828	2.9177019333863793e-05	1	1	2	8.566547354267321	3	1.0	81.7515772438591	False
DTX4	False	True			2.760871263463547	2.102179777496604	1.2645859988133197e-35	0.4238638913043462	1.4780445193443558e-06	2.3559240640667474	0.0008045986844807885	1	1	2	8.466974247597257	3	1.0	146.72395682501397	False
PLXNB2	False	True			0.7892717425445674	1.4626670769801058	6.640353614893221e-19	0.03505439130434862	0.48920580978446876	0.7654013846042229	0.015506159971057821	0	1	1	9.472256230166273	3	1.0	26.588082452845278	False
DUSP6	True	False	MAPK_output	TierA67;HARDCODED_REF	1.5887172124872135	1.5200870477969421	1.0774454139181913e-21	0.38287428260869705	2.3809098544295816e-05	2.544995022782084	0.010969432234712716	1	1	2	8.595369623470976	3	1.0	63.745168725685346	True
COL8A1	False	True			1.4601725440224858	1.754340578775134	7.792330568808182e-28	0.44507626086956487	2.8212432516299805e-14	2.752034879908492	0.00020686395497827352	1	1	2	8.208321341664698	3	1.0	95.114495918347	False
NPNT	False	False			-0.2571565104711713	-0.37633680274599274	0.011009234380581752			-0.046635971888395744	0.8916185158338914	0	0	0	9.240711549555954	2	0.6666666666666666	0.0	False
ZFP36L1	False	True			0.9871683780974383	1.2692267414074858	6.407000212775048e-18	0.2390928913043462	0.0006165879389124698	-0.1568075756334375	0.7987905450239847	1	0	1	9.562020410870304	3	1.0	21.82225358025577	False
KRT7	False	False			0.48483343647699684	0.5861236751832408	5.29496471585535e-05	-0.028995782608693954	0.789062859554499	-1.1096958434740882	0.123136691049517	0	0	0	9.541561926364775	3	1.0	0.0	False
EZR	False	True			0.4691325084442859	0.8858340033057559	2.3230066669385107e-09	0.11852789130434704	0.0075474509019282515	0.22696340787373526	0.5035888955678908	1	0	1	8.858498055843935	3	1.0	7.648246088715184	False
LGALS3BP	False	False			0.16129604418444643	0.23910422564307612	0.14974523632160344	-0.004040000000001154	0.9491245621187916	0.9601057545365137	0.09181832604669549	0	0	0	9.115395817657863	3	1.0	0.0	False
SPARCL1	False	False			-0.8256936468057434	-0.8094018495089924	2.5060448630876986e-12	0.014251695652172103	0.7629013323562152	0.5586997096042072	0.30077126381340163	0	0	0	7.781490578223407	3	1.0	0.0	False
GAPDH	False	True			-0.2833298238969171	-0.6883807199035166	9.020572759622743e-06	-0.11312804347826155	3.0957953104392603e-10	-0.13975104529174587	0.7752502908314277	1	0	1	9.57196608446672	3	1.0	3.472719572441366	False
CD9	False	False			0.46948067553987016	0.8785480213799772	6.436728942529348e-08	0.06456532608695476	0.09494727321582293	0.16179265357623152	0.6614711631064045	0	0	0	8.92702707194536	3	1.0	0.0	False
IGHG2	False	True			2.2397057248182946	0.653985318126869	7.341106804499147e-09			4.33396292450288	0.04634426851463022	0	1	1	4.522352571937077	2	0.6666666666666666	5.319672525287083	False
CYP1B1	False	True			3.4717853376718275	2.2206460551650955	8.992667634918927e-53	0.8627818478260871	5.593950710168184e-13	2.7489294668275095	0.005231017698394701	1	1	2	5.743465772740958	3	1.0	231.15198419011531	False
HNRNPA1	False	False			0.3449671648023429	1.0148579810509661	1.4431153169408871e-11	0.025923913043476965	0.08550020458943998	-0.4509484002124653	0.06741388730495144	0	0	0	9.01379462083062	3	1.0	0.0	False
YWHAE	False	False			-0.11252885032127047	-0.4803749913656812	0.000680881089084321	-0.02926204347825978	0.4576794642073602	-0.48943402560027494	0.017104915396282568	0	1	1	9.171961570047229	3	1.0	1.521313360286287	False
KIAA1217	False	False			1.2700416899367513	1.7471889258548468	8.747708610736846e-29			0.623802195635565	0.09954801327250665	0	0	0	8.264432738428926	2	0.6666666666666666	0.0	False
CLDN1	False	True			2.0671668368793954	1.2446420321219671	1.2862292137018567e-13	0.48624067391304315	1.407140319967443e-05	2.71852530583683	0.02612616183877792	1	1	2	8.611379231212364	3	1.0	32.08856836042713	False
IQGAP1	False	True			0.7455994055200303	1.2848852771517667	1.4605911765783648e-19	0.23343450000000043	9.499842993180796e-08	0.9325924591787613	0.014876445650947851	1	1	2	8.561334050971372	3	1.0	48.40283959321285	False
NPM1	False	False			0.2322479110463309	0.6234938882844917	1.4051617200479875e-06	0.027309804347825484	0.08512991227915477	0.46915607218783784	0.40661641346460287	0	0	0	8.986041955393421	3	1.0	0.0	False
RPL37A	False	False			0.16214213546964196	0.30795662022015907	0.029150028726166288	-0.007875326086956846	0.26830343070774926	0.735083930278428	0.020568787123138338	0	1	1	9.457459438422976	3	1.0	0.4728245883582536	False
RPL27A	False	False			0.08414549693559081	0.1634218115199359	0.3169760627680725	0.009873826086955972	0.2786807640392531	0.1070376147389327	0.6257037576282185	0	0	0	9.476694965136396	3	1.0	0.0	False
CTSH	False	True			1.861528247220118	1.6739400275557024	1.7581715615132747e-29	0.44345695652173944	1.2937814024732247e-05	2.098099997822019	2.22285582546964e-05	1	1	2	8.390166286344147	3	1.0	96.26808592357077	False
CTNNA1	False	False			0.41495918624208095	1.1968972173486097	4.219576060726422e-14	0.0202123913043466	0.38222978608897956	0.2601295629927307	0.25972287299559293	0	0	0	8.949535367570238	3	1.0	0.0	False
RPL10A	False	False			0.3285833528575086	0.7260297026557538	1.370907947782656e-06	0.04800086956521721	0.211306573530597	0.6494123931704827	0.05534748980186161	0	0	0	9.351564169938321	3	1.0	0.0	False
RPL13	False	False			0.1528577928881667	0.2590465894998662	0.08950675325974429	-0.01930445652173951	0.12519676161936594	0.696688786033226	0.013295710430677864	0	1	1	9.785132367731336	3	1.0	0.2715181792907021	False
HLA-DRA	True	False		TierA67	1.6777854622684742	1.2071841326731845	4.788067593743458e-18	0.47711878260869467	4.8911711829249793e-05			1	0	1	8.878106482268722	2	0.6666666666666666	20.908235699158745	True
RPS14	False	False			0.11258176826842181	0.23920816081630422	0.09843073355136198	-0.002709086956520501	0.8690453720293216	0.24330448583347675	0.5386997716429931	0	0	0	9.465209937945453	3	1.0	0.0	False
LRRK2	False	False			0.49022526638373964	0.258395925618612	0.1670499728607867			2.460238950016171	0.06678119408011132	0	0	0	7.697296414186534	2	0.6666666666666666	0.0	False
RPL6	False	False			-0.10423338679691874	-0.2705404167240746	0.06148588649184932	-0.038392434782610785	0.01752349105567798	0.09496218301143511	0.7928249532819378	1	0	1	9.3251401953864	3	1.0	0.3276851974813251	False
RPL12	False	True			0.2757406540949372	0.5015237656740077	0.0006153762766650772	0.004206717391306292	0.7944639740830415	1.879120764791618	4.221642499734516e-05	0	1	1	9.618158485371435	3	1.0	1.6103222222231024	False
ACTN4	False	True			0.32254110199884245	0.9090699875519102	7.223632004808294e-13	-0.060619413043478065	0.3723511352405343	0.3829828494376848	0.03573292056352091	0	1	1	9.014511556499876	3	1.0	11.037240883297903	False
RHOA	False	True			0.20184298600381112	0.7990773735919424	5.89084538444382e-07	0.07051047826086876	0.01345656740377264	0.5941710376123064	0.019521957714999323	1	1	2	9.131736233663117	3	1.0	9.956220204211078	False
DUSP1	False	False			-0.3076993433395039	-0.24705341913283896	0.040544653249372495	0.015881391304347403	0.8352133427981581	-0.8387067269032249	0.31373779378647015	0	0	0	8.745298958465533	3	1.0	0.0	False
CALM2	False	False			0.39431658349492693	1.100839863742479	3.2225807379127234e-12			0.1614453110705556	0.5820463449616357	0	0	0	8.978512328252663	2	0.6666666666666666	0.0	False
EMP1	False	True			0.9958933221312769	1.2176760807798572	7.720085105564067e-21	0.170742956521738	0.0031367418542297115	0.7827835866790878	0.3013822651530475	1	0	1	7.722000327545064	3	1.0	24.490361511062513	False
RPL32	False	False			0.18097020753723925	0.37354126801569254	0.00792924738568135	-0.001478195652174108	0.8879789858452857	0.7433459035144798	0.032481717732740945	0	1	1	9.364021713934374	3	1.0	0.784723554601099	False
TSHR	True	False	Thyroid_lineage_TDS	TDS16;TierA67;HARDCODED_REF	-0.3024797746535395	-0.4112529797730715	0.0003372608889439191	-0.20162147826087073	0.011431356367187869	0.1725408123599852	0.8032707079223939	1	0	1	9.133629645969966	3	1.0	1.4278843364418892	True
PTPRF	False	True			1.3454707439399556	2.014238141613301	3.317352567437332e-29	0.1792045	0.0002564132070438805	1.2818091261828979	0.051278073450316604	1	0	1	8.543344875523093	3	1.0	57.36390774042486	False
RPL23	False	False			0.08907429301123848	0.21241906100085867	0.1891002417549451	0.007180130434782939	0.6878805587601954	0.1314976900568885	0.7575995079922736	0	0	0	9.405941685721164	3	1.0	0.0	False
RPL24	False	False			0.025940656431149733	0.04724118618097795	0.8068168844429877	-0.020402760869564496	0.21290857812957537	1.2071677117593165	0.05267996934676867	0	0	0	9.471331897392743	3	1.0	0.0	False
LAMB1	False	True			0.44130417205111794	0.5384368611196987	5.4008533965631424e-05	0.25208695652173985	0.001712484002115147	1.2716353272495047	0.0007175779411176812	1	1	2	7.810438765958763	3	1.0	4.595599112237531	False
PDE5A	False	True			2.3570411260892197	1.9499580177791778	6.202052799088242e-40	0.7434897391304349	3.325514973418442e-17	3.1374242575211824	2.8474436764497503e-05	1	1	2	7.678909157387851	3	1.0	152.90581967649769	False
ENO1	False	True			0.2075857662405216	0.5678471024971465	0.00044957712589221744	0.012290217391305536	0.6894310228073669	0.47788107571686833	0.0290154314410795	0	1	1	9.343405440087963	3	1.0	1.9006954327822188	False
BGN	False	False			0.497065209657074	0.4574791694682705	4.965023570017273e-05	-0.0464986521739128	0.5905094899523536	0.9330192571765359	0.3123138085840445	0	0	0	7.786511966745684	3	1.0	0.0	False
CAMK2N1	False	True			2.391899837120145	1.7025096201890793	5.526237503146741e-29	0.7439134347826086	1.635076808461359e-06	1.2049734498469125	0.07667608019132308	1	0	1	6.9293642285408215	3	1.0	48.10878554141952	False
HNRNPU	False	False			0.19667509486420798	0.7112387796671504	2.7655436850304796e-06	0.0030648695652155666	0.8263179498483739	0.14027989285814257	0.5390024808263111	0	0	0	8.853199192603086	3	1.0	0.0	False
RPL9	False	False			0.1342536072725924	0.2668607149195147	0.05846925696018975	0.020778565217391076	0.06686928539493159	0.13955014474478178	0.6758477379352339	0	0	0	8.803573589627664	3	1.0	0.0	False
RAD23B	False	True			0.7573008758677409	1.306616001207043	2.6862318197645147e-20	0.4508101304347836	0.0005327556634270369	1.0654112466602568	0.0028141171888053343	1	1	2	8.085532086132083	3	1.0	51.14318854858848	False
HNRNPK	False	False			0.13829242147125242	0.5120905200080266	0.0014370260679520467	0.021501521739129892	0.19204580985976716	0.09745640290443713	0.452914018718289	0	0	0	8.982912435424499	3	1.0	0.0	False
RPL7	False	False			0.1840040039366837	0.4457546138885732	0.0025252360945622375	0.005632195652172989	0.7130006125252891	0.6111413033947004	0.08726406812377352	0	0	0	9.1583131854318	3	1.0	0.0	False
DHRS3	False	True			1.2910177526275053	1.2684008938658862	1.7206651420072315e-17	0.27206721739130346	0.0011523972457290197	1.7868127358749932	0.02270743095828928	1	1	2	8.749109901095729	3	1.0	42.52771544234187	False
SRRM2	False	False			0.12002427284718209	0.24445247059324154	0.11222677618943595	-0.0906223478260868	0.17027083509515983	-0.8638977571070416	0.0113139443801867	0	0	0	9.086166377593042	3	1.0	0.0	False
RPL31	False	False			0.10679381860884796	0.22664646917513673	0.1587273649703373	-0.006732021739130012	0.5565270231044485	0.5243573011305829	0.19797565145551577	0	0	0	9.401006941380057	3	1.0	0.0	False
COL4A1	False	False			-0.40085008677505485	-0.4478874768057453	2.7559448138466736e-05	-0.17111969565217144	0.002573724463014396	1.4583984285367473	0.0164907573243265	1	0	1	8.138705399069948	3	1.0	2.0422457331318307	False
PRKAR1A	False	False			0.05766427381816186	0.1391621074681576	0.4059875885023099	0.08918802173913054	0.006116222776977903	0.33669379346169315	0.2051807530493036	1	0	1	8.681865583007875	3	1.0	0.054480189795464505	False
NUCKS1	False	False			-0.04339074082887606	-0.12468235086761296	0.3773239513807087	0.0203730434782603	0.5012612475176441	0.31057779527712004	0.2735671696607341	0	0	0	8.716964042284808	3	1.0	0.0	False
RPS12	False	False			0.3384861003974109	0.6691365148576012	2.0516075068886315e-06	0.04317047826086817	0.08173288125001033	0.2655072228724702	0.46486357988443466	0	0	0	9.460786039339986	3	1.0	0.0	False
SNX22	False	True			1.1497076430349829	0.8670185556624458	5.735691622007835e-11			2.027702356203064	0.018797548401346374	0	1	1	7.512299449844014	2	0.6666666666666666	8.879496153212152	False
GANAB	False	False			-0.01902979998982346	-0.05019011994155183	0.8117032120348114	0.01831067391304453	0.5990074145602617	0.23875970773117672	0.2128669739483248	0	0	0	8.8204076879191	3	1.0	0.0	False
EIF1	False	False			0.019627800242759008	0.05889583196512932	0.7347968233001144	-0.023009478260870964	0.14571817855617603	-0.5974690728932872	0.15226780249271352	0	0	0	8.888994398519507	3	1.0	0.0	False
ATP13A4	False	False			0.750971125737899	0.769967030976307	1.7763871642108428e-09			2.1567944994910393	0.05573322104744596	0	0	0	7.904847193731989	2	0.6666666666666666	0.0	False
CAVIN1	False	False			0.8773814265234563	1.7296197848847166	6.3771040973639385e-27					0	0	0	8.625104749935876	1	0.3333333333333333	0.0	False
CD59	False	True			0.3008263436911154	0.6752315088056486	1.512494884690971e-07	0.14658706521738996	0.002659231600560829	0.4335360656630396	0.11525807951829904	1	0	1	8.6111185894883	3	1.0	4.605285568609394	False
PLPP3	False	False			-0.2908876255367687	-0.3227516467707236	0.021457042669039993					0	0	0	9.329798915198936	1	0.3333333333333333	0.0	False
RPL18	False	False			-0.010639131424854398	-0.019034743116335698	0.9239890203748082	-0.023518543478260767	0.2592132668565082	0.30050731337363423	0.3706831288351047	0	0	0	9.406019417794184	3	1.0	0.0	False
PBXIP1	False	False			-0.15820966210027088	-0.23586685795881843	0.12158982885926514	-0.1111048478260872	0.002428100517814918	1.0004008787710816	0.05785381469864487	1	0	1	8.859711611320852	3	1.0	0.21584241101678708	False
SFRP2	False	False			3.056039685084569	1.2564740208564358	1.882963974525012e-33			1.3329900227947404	0.34354242323646633	0	0	0	4.330865480851145	2	0.6666666666666666	0.0	False
LAMC1	False	True			0.29619989445009054	0.5822045687107289	3.298085426491536e-06	0.010274217391303964	0.708057636090243	0.7641081594146177	0.010877498010071339	0	1	1	8.251703707884737	3	1.0	3.1914929660151907	False
RPL14	False	False			0.26040667318685173	0.5379557104262506	5.584089931338055e-05	0.006991739130434382	0.7538403671651417	0.33147525908301745	0.25453433370832673	0	0	0	9.090728904581859	3	1.0	0.0	False
TGOLN2	False	False			0.15010607087518224	0.270391329379597	0.09227148648502981	0.04948369565217581	0.08256575091984877	0.39670370608559313	0.12747358944501838	0	0	0	8.529609995712384	3	1.0	0.0	False
BSG	False	True			-0.3664242201059551	-0.7750846992816193	6.260346129219417e-08	-0.2332771956521742	0.000496671443806401	-0.5192449438664548	0.38832381891111795	1	0	1	9.474676617645507	3	1.0	5.583246405068738	False
