gene	log2FC_tcga	cohens_d_tcga	pval_tcga	braf_mean_tcga	ras_mean_tcga	n_braf_tcga	n_ras_tcga	fdr_tcga	log2FC_27155	cohens_d_27155	pval_27155	fdr_27155	log2FC_126698	cohens_d_126698	pval_126698	fdr_126698	replicated_27155	replicated_126698	replication_rate	present_tcga	present_27155	present_126698	n_cohorts_present	median_expr_tcga	coverage_fraction	is_known	panel_memberships	known_category	known_citation	is_novel_validated	novelty_score	known_replicated
L1CAM	0.6710285762741952	0.6648130901079929	1.4397467112703961e-11	1.4829711638175715	0.8119425875433763	392	111	1.6940268056989562e-10	-0.005449804347826159	-0.02896663419579013	0.8851464401046424	0.939081838851231	-0.24198839577282627	-0.31429393580087966	0.5986353525272766	1.0	0	0	0	True	True	True	3	1.2734494671261751	1.0	False				False	0.0	False
SNHG31	-0.018047645766065656	-0.042836798092459924	0.6961431297739359	0.7955179694740229	0.8135656152400885	392	111	0.7999257229398693									0	0	0	True	False	False	1	0.7751635701230937	0.0	False				False	0.0	False
LSM12P1	-0.002750157466372416	-0.009077531364794526	0.9377309471105563	1.0152000927685945	1.0179502502349669	392	111	0.96367187356732					0.02752865092893053	0.05352191522618272	0.9293105855450989	1.0	0	0	0	True	False	True	2	1.0338083097384545	0.6666666666666666	False				False	0.0	False
AURKB	0.5363939904030021	0.8428030573197636	4.440540588064265e-14	1.3972310660417238	0.8608370756387217	392	111	7.202785268174128e-13	-0.07259491304347687	-0.5421365163446681	0.020263076239878827	0.07377375979337908	0.011933890517507928	0.012892666760130633	0.9826805237092447	1.0	0	0	0	True	True	True	3	1.1389053608071773	1.0	False				False	0.0	False
AL589880.1	0.16553226341394078	0.38071217866477636	0.0007974604822321835	0.9307652237363433	0.7652329603224025	392	111	0.002888790122361362									0	0	0	True	False	False	1	0.9258055990324476	0.0	False				False	0.0	False
FTH1P7	0.282837066007932	0.46505441633831407	7.100103355517691e-06	1.6749730581271338	1.3921359921192018	392	111	3.736550423541373e-05					0.33920293197714324	0.3023205981161578	0.6149870323794463	1.0	0	0	0	True	False	True	2	1.4634368140304168	0.6666666666666666	False				False	0.0	False
AC008393.1	-0.011305492730964373	-0.03308986521209464	0.782246833734899	1.2466640014208137	1.257969494151778	392	111	0.8619934370248548									0	0	0	True	False	False	1	1.216983822606224	0.3333333333333333	False				False	0.0	False
AC018816.1	0.4637308586828902	1.0906526275415198	9.85322662759841e-22	0.9827319878188427	0.5190011291359525	392	111	3.789263551300867e-20									0	0	0	True	False	False	1	0.7813419584537549	0.0	False				False	0.0	False
NUF2	0.3124327531222981	0.6208162149120003	2.9235372062026717e-09	1.170142996656272	0.8577102435339738	392	111	2.5386907215776046e-08					0.51138512427535	1.0337700656481583	0.10425198823577732	0.8250113134850708	0	0	0	True	False	True	2	0.9835733269229222	0.0	False				False	0.0	False
PIPSL	-0.22192049652106638	-0.5487354222823444	1.4588679156041518e-05	0.7730728731490369	0.9949933696701033	392	111	7.290251138752057e-05					0.6686664200993304	1.7584885524544769	0.017990764046233187	0.5254078130246113	0	0	0	True	False	True	2	0.7479652040339775	0.3333333333333333	False				False	0.0	False
AL158071.4	-0.04000715196770821	-0.11751127355236335	0.2830934281468541	0.8700957279904513	0.9101028799581595	392	111	0.4305854539355836									0	0	0	True	False	False	1	0.9009985510576075	0.0	False				False	0.0	False
MPZ	-0.055063788965187266	-0.1349481441691942	0.26123002802945944	1.2796239668650218	1.334687755830209	392	111	0.4062452177141639	0.022091913043477795	0.18196558135495014	0.44153978265059984	0.6201891026046255	-0.07373369278808939	-0.16797124517938727	0.7782056857273466	1.0	0	0	0	True	True	True	3	1.281408333648614	1.0	False				False	0.0	False
NKX3-1	0.03586031669954903	0.06470705113049861	0.5601400310597465	1.183966267304188	1.148105950604639	392	111	0.6934029069510546	-0.04831884782608675	-0.5184779707518751	0.03842223008534505	0.1171463386156158					0	0	0	True	True	False	2	1.147084173552258	0.6666666666666666	False				False	0.0	False
CFAP57	-0.3208391520094265	-0.5660258330601712	2.8055143206474465e-06	1.1077290254943795	1.428568177503806	392	111	1.5760559590983172e-05									0	0	0	True	False	False	1	1.199548409104649	0.3333333333333333	False				False	0.0	False
RPL10P16	0.05452417154675793	0.129476473432157	0.28618223844659635	1.7738629932754955	1.7193388217287375	392	111	0.43396879071909744									0	0	0	True	False	False	1	1.7032920221782657	0.3333333333333333	False				False	0.0	False
LAMTOR5-AS1	-0.17939992474133448	-0.6223575070522716	2.129407858982382e-07	1.1999471118143827	1.3793470365557172	392	111	1.4200904023192925e-06									0	0	0	True	False	False	1	1.2270918805528863	0.3333333333333333	False				False	0.0	False
CAPN8	0.6754579169515347	0.8337262258764397	4.052857197807499e-27	1.1143329937936441	0.43887507684210947	392	111	2.693795611257372e-25					-0.7024657272787015	-0.6921429181864998	0.26010073009519274	0.8250113134850708	0	0	0	True	False	True	2	0.6336391089851151	0.3333333333333333	False				False	0.0	False
PTCD1	-0.1056481726490559	-0.3321828577232149	0.0027386888243214943	1.4852638709423474	1.5909120435914033	392	111	0.008752261157807847					0.09686704116773237	0.22382219466775793	0.7097134956071123	1.0	0	0	0	True	False	True	2	1.5195277046110305	0.6666666666666666	False				False	0.0	False
AC121757.1	-0.1515054462270049	-0.2976726745756404	0.01600896600537418	1.0244659485267213	1.1759713947537263	392	111	0.041700566245411255					-0.1407748794509031	-0.35821801986231677	0.5571819576199595	1.0	0	0	0	True	False	True	2	1.0846937671987593	0.3333333333333333	False				False	0.0	False
CA7	0.48544209002194805	0.8305630413608144	2.3321666321569086e-23	0.8621836677611362	0.37674157773918815	392	111	1.0423394011708375e-21	-0.012080608695651751	-0.13911742728323181	0.6289046557878917	0.7710089267345447	0.7926529544911513	2.194276195851633	0.0035353125942272396	0.28760596336842237	0	1	1	True	True	True	3	0.5186325386404902	0.3333333333333333	False				False	17.42686613026295	False
AC004148.1	-0.03401637956866388	-0.06062237350327457	0.6117078068729661	1.5862102839799859	1.6202266635486497	392	111	0.7354302053838077									0	0	0	True	False	False	1	1.5069834326753742	0.3333333333333333	False				False	0.0	False
OR2I1P	0.5425736256792622	0.4120673140828906	1.6928777583034248e-05	1.2289907367296107	0.6864171110503485	392	111	8.370663775064869e-05									0	0	0	True	False	False	1	0.543335964773895	0.0	False				False	0.0	False
LINC01844	-0.45225280438342486	-0.7157344310721799	7.810143655437348e-09	1.2531221919208066	1.7053749963042315	392	111	6.419811453923394e-08									0	0	0	True	False	False	1	1.2983440970175613	0.3333333333333333	False				False	0.0	False
PDZD7	0.22769408270471714	0.4337521289965391	0.0008827795907546261	1.527036400671121	1.2993423179664039	392	111	0.0031689979463736524	0.015444326086956117	0.14875845360926926	0.5407969409294291	0.7052043253948235	-0.07159614900955225	-0.06982161962456193	0.9063027793012189	1.0	0	0	0	True	True	True	3	1.3538787649577522	1.0	False				False	0.0	False
BX322639.1	-0.1615394459525441	-0.28336307060020294	0.010743468550038736	1.4627781707364176	1.6243176166889617	392	111	0.02949805358334389									0	0	0	True	False	False	1	1.5430525259154362	0.3333333333333333	False				False	0.0	False
BX322234.1	-0.11470650386112768	-0.31904993330663023	0.005189205823857683	0.9618031637263447	1.0765096675874724	392	111	0.015473360763320532									0	0	0	True	False	False	1	1.006334648276808	0.3333333333333333	False				False	0.0	False
ADGRE2	0.6800610568788739	0.8740256555450846	2.0645162408256107e-20	1.8210912992977861	1.1410302424189123	392	111	6.8259718241261605e-19									0	0	0	True	False	False	1	1.429541735683157	0.3333333333333333	False				False	0.0	False
PLAC8	0.5876874439688378	0.688123276629376	4.782000018160764e-12	1.796073904011707	1.2083864600428693	392	111	5.978771831216422e-11	0.09693843478260833	0.38509518134120196	0.10808522763523887	0.2445462830921681	1.4533464391678803	1.3477012750492892	0.04933172428956591	0.7533813659479491	0	1	1	True	True	True	3	1.4748078134104006	1.0	False				True	7.034951262789445	False
FAM181A	-0.368117068088208	-0.4637877080402464	0.001094467689101466	1.3630188619211225	1.7311359300093305	392	111	0.0038401423986379364					0.43292026991512367	1.1726857350650801	0.07264305778204808	0.8250113134850708	0	0	0	True	False	True	2	1.4447041118568378	0.3333333333333333	False				False	0.0	False
ZNF66	-0.05874605346752659	-0.17005759113699148	0.12260760000288548	1.204229562694549	1.2629756161620755	392	111	0.22802235582626185					-0.252692247843336	-0.5284169306298813	0.38192512592332445	0.8475765489942851	0	0	0	True	False	True	2	1.2660723189806409	0.6666666666666666	False				False	0.0	False
AL158152.1	0.15564220564383613	0.32296699222082115	0.0107629562516353	0.7685622623187863	0.6129200566749502	392	111	0.02954157275627988									0	0	0	True	False	False	1	0.6939443524545437	0.0	False				False	0.0	False
ANKRD36C	0.1573225854460345	0.4029938218816292	0.0005263114087539104	1.0675907314707949	0.9102681460247604	392	111	0.00197892018163844					0.7526853029522398	1.1393122745795687	0.0897752611439998	0.8250113134850708	0	0	0	True	False	True	2	1.0472877239439606	0.6666666666666666	False				False	0.0	False
KRT87P	-0.02312511334054257	-0.03703319762712989	0.7660612455902587	1.1009735622122994	1.124098675552842	392	111	0.8504463948200486									0	0	0	True	False	False	1	1.0622840088780854	0.3333333333333333	False				False	0.0	False
TMIE	-0.06030467735928635	-0.13073126937372945	0.3543098235638389	1.4724559526148464	1.5327606299741328	392	111	0.5060129056095248					-0.19281501850972427	-0.3845256439127703	0.5207463519746129	0.9787104979965734	0	0	0	True	False	True	2	1.4965584710295006	0.6666666666666666	False				False	0.0	False
PIWIL1	-1.6178351942167684	-0.9359660180870367	1.8606118163819787e-10	2.2964223946076636	3.914257588824432	392	111	1.897713957335868e-09	-0.46146689130434737	-1.059660240717614	0.0026538777989309034	0.016168154974189573	0.06330745791828019	0.03753948792257818	0.949615244897368	1.0	1	0	1	True	True	True	3	2.095926341940681	1.0	False				True	8.163279633947065	False
LINC00672	0.2706175179182879	0.6386187313059178	9.085314110551298e-09	1.0130745778971026	0.7424570599788147	392	111	7.402090404454359e-08					0.40388414202491685	0.7666370030903338	0.21537554522496913	0.8250113134850708	0	0	0	True	False	True	2	0.8795348252438808	0.3333333333333333	False				False	0.0	False
SLC45A3	0.5250191726602693	0.9707809752260541	6.616438059204121e-22	1.5474865247307281	1.0224673520704588	392	111	2.5861120822335927e-20					1.1026015435716054	1.5914894789435612	0.02121581781890632	0.5611703068670402	0	1	1	True	False	True	2	1.4304857038545804	0.6666666666666666	False				True	19.015029314169862	False
MINDY4	0.016545939417361044	0.032693956449819546	0.716583981503628	1.0205310813409874	1.0039851419236263	392	111	0.8147239406256125									0	0	0	True	False	False	1	0.9392995086137463	0.0	False				False	0.0	False
AL357079.1	-0.3638263076200581	-0.7871710498065896	5.972366276330388e-10	1.0425117636911512	1.4063380713112092	392	111	5.716028734320205e-09									0	0	0	True	False	False	1	1.0966199415684095	0.3333333333333333	False				False	0.0	False
LRRC43	-0.15927052419543064	-0.31395707187091665	0.019036676511298707	1.5224723550098302	1.6817428792052609	392	111	0.04839876388302072					0.4427919250382987	0.7042522980852731	0.2564209455160704	0.8250113134850708	0	0	0	True	False	True	2	1.6065773437318405	0.6666666666666666	False				False	0.0	False
BEST4	0.362800810026666	0.6573314366525435	1.7013367952752568e-08	1.3602183254767684	0.9974175154501024	392	111	1.3370490428644194e-07					-0.0727199522563714	-0.16767501793004916	0.7789200821690321	1.0	0	0	0	True	False	True	2	1.1965019463684603	0.3333333333333333	False				False	0.0	False
NCAPG	0.3760470957216633	0.6538459166020805	1.587525113627403e-10	1.2112689422500507	0.8352218465283874	392	111	1.633356767823053e-09	-0.050406543478260346	-0.41242467085475276	0.16267593820063794	0.32322746832210214	0.3797064420735948	0.5770468705690516	0.34418836118276475	0.8250113134850708	0	0	0	True	True	True	3	0.9995028864645321	0.3333333333333333	False				False	0.0	False
PCK1	-0.009439529524300466	-0.03174920591619568	0.7232619120515682	0.16009573319514572	0.1695352627194462	392	111	0.8196524552658323	0.011678021739129907	0.06453740529403543	0.792090070447986	0.8857870928993768	0.557172677088165	0.9660838285908067	0.13030309976536947	0.8250113134850708	0	0	0	True	True	True	3	0.06637525696293625	0.3333333333333333	False				False	0.0	False
AC009533.1	-0.12938758495121516	-0.20229484679401102	0.06477193069326848	1.604008356260972	1.733395941212187	392	111	0.13606131161715912									0	0	0	True	False	False	1	1.6219565762671926	0.3333333333333333	False				False	0.0	False
NEB	-2.049588873024847	-1.360376789113637	2.319138359974362e-19	1.7156861350278814	3.7652750080527286	392	111	6.900170525468023e-18	-0.22269989130434853	-1.0031607729061445	0.009164495378408848	0.041010961908045276	-1.422890860787338	-0.8940038958034477	0.16880700930218387	0.8250113134850708	1	0	1	True	True	True	3	1.6865253440410326	1.0	False				True	23.34561677058143	False
SLC25A21	0.005037047277295814	0.015069281344208232	0.8935972718747641	1.251865963605475	1.2468289163281792	392	111	0.9366144098815455	-0.060029652173913206	-0.6867667494348838	0.018531395385249776	0.06913756502664918	-0.108196159059467	-0.18548750272170164	0.7548766768296928	1.0	0	0	0	True	True	True	3	1.228859021160997	0.6666666666666666	False				False	0.0	False
CXCR3	0.5654305383015159	0.5916713424691881	3.353535471592115e-08	1.9266397637927184	1.3612092254912025	392	111	2.52312924154663e-07	0.007509586956521819	0.050234013970340975	0.8508298542757552	0.9192425831703462	0.4193797568288025	0.6354164192156337	0.3019060900427393	0.8250113134850708	0	0	0	True	True	True	3	1.6585889467499748	0.6666666666666666	False				False	0.0	False
ASGR1	-0.5722333918642419	-0.7104414390934236	8.144634048556944e-07	1.961349957196117	2.533583349060359	392	111	4.988950145521537e-06	-0.11937002173913092	-0.5313932016317643	0.08627614922862656	0.20985619024978497	0.20804054455935128	0.2368243029860758	0.6903180670550837	1.0	0	0	0	True	True	True	3	1.997410688139976	1.0	False				False	0.0	False
TMSB4XP8	0.6236701920631567	0.9062921496849075	5.768869581185136e-17	1.5530058280936012	0.9293356360304446	392	111	1.3066754923901207e-15					2.8298357149999465	4.193101211701231	3.562754001884489e-05	0.059264330241898595	0	1	1	True	False	True	2	1.2636673521773565	0.6666666666666666	False				True	13.489100329316388	False
AL034550.3	0.077598330511648	0.18540370025874706	0.0620677989211929	0.7809513543703948	0.7033530238587468	392	111	0.131373580697221									0	0	0	True	False	False	1	0.6692083711461456	0.0	False				False	0.0	False
AP002748.4	-0.3569781537767014	-1.0019444798422965	2.4810503964643987e-15	1.300765998072838	1.6577441518495395	392	111	4.6518345558945074e-14									0	0	0	True	False	False	1	1.3766422162995828	0.3333333333333333	False				False	0.0	False
SMPD3	0.005998366179795989	0.010191528081980266	0.9254669969421033	1.4340245796196363	1.4280262134398403	392	111	0.956294938031994	0.058708999999999456	0.20225960481443025	0.3337212061782859	0.5208679629928014	-0.13516560985357806	-0.14809268665971434	0.8029030126857963	1.0	0	0	0	True	True	True	3	1.4156430595308533	1.0	False				False	0.0	False
RPL7P1	0.06467187590985013	0.15161291866922522	0.1847811399976387	1.3177520618825425	1.2530801859726923	392	111	0.31354282298335995					0.04278504388894078	0.07241523300085953	0.9043623103356517	1.0	0	0	0	True	False	True	2	1.254739973588157	0.6666666666666666	False				False	0.0	False
TICRR	0.09036289807064923	0.2589670032835531	0.027817747736591864	1.1355987445648064	1.0452358464941571	392	111	0.06693423075738224					-0.26554429069556695	-0.8632522606296427	0.16589256897751128	0.8250113134850708	0	0	0	True	False	True	2	1.0953715711157805	0.6666666666666666	False				False	0.0	False
SAP30-DT	0.0033783966084179884	0.009138322121910744	0.9368061434548348	1.0615678876064951	1.0581894909980771	392	111	0.9631355311461626									0	0	0	True	False	False	1	1.054801114119225	0.3333333333333333	False				False	0.0	False
LRFN4	0.30865520916777567	0.5016753960906353	1.1465277920893743e-05	2.0629588349447623	1.7543036257769866	392	111	5.8380045958767343e-05	0.04470093478260795	0.19398033564173847	0.5059234465567547	0.6764635939809043	0.5201743645582912	1.7543435641408625	0.01819221875154463	0.5273552704129393	0	1	1	True	True	True	3	1.9390743561947605	0.6666666666666666	False				True	2.1239609677467057	False
LINC01588	0.2152928393780329	0.5698482939390531	6.531608562669069e-09	1.143882369025141	0.9285895296471081	392	111	5.4162285180272646e-08									0	0	0	True	False	False	1	1.0532744829029732	0.3333333333333333	False				False	0.0	False
IGSF21	0.3277936181748329	0.48803215581156506	4.00909272132248e-05	1.3873142531192597	1.0595206349444268	392	111	0.00018573212122586165					0.903022095082574	2.3440294790937486	0.002582149556754958	0.25199075395676385	0	1	1	True	False	True	2	1.1743138769423824	0.6666666666666666	False				False	1.8209031117965395	False
SLC4A8	0.3624453993207286	0.5912436358013052	7.839590032445436e-10	0.988654193715639	0.6262087943949104	392	111	7.384208381926885e-09	0.04985186956521748	0.3652398281724507	0.19937209521040622	0.3710754252390533	0.5536708621675994	0.5868585116281156	0.33877769453489487	0.8250113134850708	0	0	0	True	True	True	3	0.7653079073582261	0.6666666666666666	False				False	0.0	False
AC141586.1	0.09804586048346242	0.34096468431832244	0.005037717699317579	1.2173738499166218	1.1193279894331594	392	111	0.015070312388604151									0	0	0	True	False	False	1	1.2267218923539978	0.3333333333333333	False				False	0.0	False
DDX47	0.19132710060579305	0.4358510680200384	0.0002104580320235885	1.1000201944315515	0.9086930938257585	392	111	0.0008555813910355177					-0.6033703562044028	-0.8370841702889571	0.18525325457014027	0.8250113134850708	0	0	0	True	False	True	2	1.031638068697296	0.6666666666666666	False				False	0.0	False
Z92544.1	-0.0371673749929492	-0.13717011785990027	0.19903678673523337	0.9511779760458655	0.9883453510388147	392	111	0.3316809409579341									0	0	0	True	False	False	1	0.9876266936520146	0.0	False				False	0.0	False
CCDC87	-0.33352229097303554	-0.8041969692343218	1.0234309251838646e-09	1.0354476163670958	1.3689699073401314	392	111	9.511616925266503e-09	-0.10466345652174036	-0.40172436557650376	0.16625870830334052	0.3282276691739476	-0.21196093639797653	-0.3232780462014115	0.588782484613822	1.0	0	0	0	True	True	True	3	1.1124321614514334	1.0	False				False	0.0	False
TBC1D3L	0.18659391213876564	0.31883089348845645	0.0031981700736759843	1.1474215981158102	0.9608276859770446	392	111	0.010051697117842267									0	0	0	True	False	False	1	1.0608473848617748	0.3333333333333333	False				False	0.0	False
LINC01132	-0.04948729820135811	-0.10323128010264829	0.37293173174532884	1.1356462189033298	1.185133517104688	392	111	0.5244391024687434					0.06906836481457179	0.11466078867242903	0.8467923985688358	1.0	0	0	0	True	False	True	2	1.1453606822916118	0.6666666666666666	False				False	0.0	False
FDCSP	0.5692281321824697	0.3982222380901895	1.9348655997518078e-07	0.8044690855910624	0.23524095340859275	392	111	1.2975468166095932e-06					0.8536461553668815	1.0270727895980396	0.13537922958473958	0.8250113134850708	0	0	0	True	False	True	2	0.023024214875075	0.0	False				False	0.0	False
ATP8B3	-0.04110992664495572	-0.06107259965288642	0.5718688736509028	1.2966035869855708	1.3377135136305265	392	111	0.7028213548189427	-0.02654563043478264	-0.1898511888553525	0.5167137588396461	0.6850522656201742	0.12566188927772348	0.15052130488125742	0.8006382475611465	1.0	0	0	0	True	True	True	3	1.2403498846362746	1.0	False				False	0.0	False
BRIP1	0.24518317694808056	0.47747379185096955	5.430926103585615e-05	1.2987647668623712	1.0535815899142906	392	111	0.00024572457760304114	0.009978130434782795	0.12194697831972068	0.6726425054488405	0.8040517452117492	0.35491253117836197	0.44825860037127685	0.4555948776340572	0.920736099120313	0	0	0	True	True	True	3	1.1785003759780066	1.0	False				False	0.0	False
LINC00960	-0.3989415189458456	-0.37720910696202503	0.0027128205177171893	1.5060431296033072	1.9049846485491528	392	111	0.008680857784138216					-1.016269283320461	-0.9252364832930836	0.14032980614251483	0.8250113134850708	0	0	0	True	False	True	2	1.3693319995067028	0.6666666666666666	False				False	0.0	False
MELK	0.41400802588694097	0.7349940831006332	1.8977204356679047e-10	1.3777355619840883	0.9637275360971473	392	111	1.9328938634788852e-09	0.021579217391304084	0.1221636030897204	0.6542700045015843	0.7907753880193089	0.35325239911380024	0.5555792094049141	0.35897054046377785	0.8250113134850708	0	0	0	True	True	True	3	1.1878207642903287	1.0	False				False	0.0	False
AC241585.1	0.14248623070970168	0.37159435597692275	0.0005114743161610238	1.1428478094649417	1.00036157875524	392	111	0.0019286020390114264									0	0	0	True	False	False	1	1.0854708239779796	0.3333333333333333	False				False	0.0	False
AL022345.4	-0.23357006868220376	-0.5405795609874886	1.1247182642248927e-06	1.112521680186411	1.3460917488686148	392	111	6.740098060184659e-06									0	0	0	True	False	False	1	1.1576045716365027	0.3333333333333333	False				False	0.0	False
ACSM1	0.13965482364521065	0.25636264756631455	0.029965929581292433	1.478852465925932	1.3391976422807212	392	111	0.0712871226286154	-0.0593662173913041	-0.3086434859758238	0.2967551578035426	0.4840601384898945	0.7666590700752719	0.9434235205552057	0.13766688432859256	0.8250113134850708	0	0	0	True	True	True	3	1.34149327642692	1.0	False				False	0.0	False
PPP1R1A	-0.26120869038170114	-0.3420175394462957	0.0048636466634524485	0.9116830985860701	1.1728917889677712	392	111	0.014611284065171067	-0.16373993478260873	-0.6713684405959537	0.010495853782680625	0.04532907553714305	0.18192297346408504	0.2182552584580618	0.7144275550038928	1.0	1	0	1	True	True	True	3	0.8325214642116134	0.3333333333333333	False				False	0.6277087629636232	False
CCDC15	0.04209888974090337	0.13391513083417353	0.23724493289512819	1.3101782353168456	1.2680793455759423	392	111	0.3783787041587754	-0.019832999999999767	-0.22305951222507478	0.38558919189367113	0.568759096623192	-0.523525020904999	-1.0960026720809712	0.09755306975336298	0.8250113134850708	0	0	0	True	True	True	3	1.324090018911532	1.0	False				False	0.0	False
AC009163.7	-0.3159578997012029	-0.7681628100390536	3.662975622469652e-11	1.1629442747056389	1.4789021744068418	392	111	4.091944964647401e-10									0	0	0	True	False	False	1	1.258793754741851	0.3333333333333333	False				False	0.0	False
CD38	0.0017083987164305814	0.0014275324770978313	0.988132167968751	1.7104786727388872	1.7087702740224566	392	111	0.9934804849070801	0.1561376086956523	0.687596523542011	0.000888843162610494	0.007049500864874243	1.0772336173366899	0.975917641230579	0.12296531040553742	0.8250113134850708	1	0	1	True	True	True	3	1.5821657813894423	1.0	False				False	4.05513352842529e-06	False
ZNF223	0.015162287530060437	0.05384893133005722	0.6241843326206777	0.9774748724339863	0.9623125849039259	392	111	0.7453973494099088	-0.006766152173912854	-0.0901392115310957	0.7289965485218941	0.8430654650344498	0.0	0.0	1.0	1.0	0	0	0	True	True	True	3	1.0078428866472957	0.6666666666666666	False				False	0.0	False
AC067838.1	-0.08962677884671288	-0.24796810126114907	0.05321978992654302	1.0645800451487535	1.1542068239954664	392	111	0.11565172957183838									0	0	0	True	False	False	1	1.0612661102604934	0.3333333333333333	False				False	0.0	False
RNF224	0.40146849876478297	0.6706216302695754	1.1076885006173295e-06	1.4763518433477516	1.0748833445829686	392	111	6.643433084600177e-06					-0.2849536073384512	-0.4271946865696126	0.4854569689010002	0.948856670421459	0	0	0	True	False	True	2	1.339229041789149	0.3333333333333333	False				False	0.0	False
CA4	-1.9328651660267129	-1.165142419769534	6.65832871181049e-21	2.0582407426829983	3.991105908709711	392	111	2.3311363305107124e-19	-0.08343319565217433	-0.333519752334772	0.2892918449236936	0.4769406091985218	0.31908150944545477	0.34258374745393777	0.5678314308356874	1.0	0	0	0	True	True	True	3	2.7633222083738165	1.0	False				False	0.0	False
NBEAP2	0.22250279134717177	0.9024326940352707	5.496798959187227e-20	0.5391370408826304	0.3166342495354586	392	111	1.7427649968027635e-18									0	0	0	True	False	False	1	0.45636990086222984	0.0	False				False	0.0	False
POT1-AS1	0.09106979117443559	0.3270955252221647	0.007432921051167317	1.0870564611245834	0.9959866699501478	392	111	0.021273178020639428									0	0	0	True	False	False	1	1.0618728486787017	0.3333333333333333	False				False	0.0	False
KLHL32	0.5263801782143522	0.7667303688502145	4.9561993396704916e-21	1.5524171379502216	1.0260369597358694	392	111	1.757819095018524e-19					-0.8757857839487093	-0.6799571171928995	0.28327605683884743	0.8250113134850708	0	0	0	True	False	True	2	1.3383333712094432	0.3333333333333333	False				False	0.0	False
AC092164.1	-0.19163674044131196	-0.4749968897046714	2.7760602709093742e-05	1.2007744179776054	1.3924111584189174	392	111	0.0001322580179371611									0	0	0	True	False	False	1	1.1958485472224551	0.3333333333333333	False				False	0.0	False
LINC01426	0.3246561484377468	0.5314057345596438	1.2195456893275758e-06	0.9815147173883324	0.6568585689505856	392	111	7.263755717670845e-06									0	0	0	True	False	False	1	0.6968665308900446	0.0	False				False	0.0	False
AFDN-DT	0.4404663223107632	0.8217894698767578	1.7789542308108927e-13	1.26264042017311	0.8221740978623469	392	111	2.6874525921548956e-12									0	0	0	True	False	False	1	1.1139162448734081	0.3333333333333333	False				False	0.0	False
GPR174	0.49851362684892	0.5117546101233448	1.176279050811805e-07	1.2566084783860316	0.7580948515371116	392	111	8.178911657459896e-07					0.9618408202687287	1.4134301785698555	0.052735300563312194	0.7659607709152861	0	0	0	True	False	True	2	0.8527913007524748	0.0	False				False	0.0	False
RGPD4	0.15825114377179594	0.3406806607551418	0.001586969064982046	0.9929438496544891	0.8346927058826932	392	111	0.005372774474223293					0.1619716745731523	0.28557055842771156	0.6351411325053905	1.0	0	0	0	True	False	True	2	0.9899676087811344	0.3333333333333333	False				False	0.0	False
ZNRF2P1	0.0023667314724266086	0.006755731465904033	0.9525396102089054	0.9111375281762686	0.908770796703842	392	111	0.9723069729993398					-0.04870688669513565	-0.5773502691896258	0.3632174676491226	0.8250113134850708	0	0	0	True	False	True	2	0.961645295275889	0.0	False				False	0.0	False
TMEM86B	-0.14270633407225386	-0.23782241531563636	0.06068792353024581	1.4716905757193055	1.6143969097915594	392	111	0.1290073671656886					0.3049447247749869	1.1074325731533685	0.08808334682387382	0.8250113134850708	0	0	0	True	False	True	2	1.3827501220028156	0.3333333333333333	False				False	0.0	False
AP001318.2	-0.033961501939554495	-0.13726159255933965	0.2264223292100866	1.1914201098869905	1.225381611826545	392	111	0.3656983946948726									0	0	0	True	False	False	1	1.1982317534844196	0.3333333333333333	False				False	0.0	False
LINC00235	-0.08034791897983662	-0.19810679533066447	0.11924197729571051	1.0814918907107434	1.16183980969058	392	111	0.22301428217796254									0	0	0	True	False	False	1	1.1081642852541025	0.3333333333333333	False				False	0.0	False
IGHV3-73	0.796123931038467	0.4955688680879912	1.1605709025488647e-08	1.2900494240350133	0.4939254929965463	392	111	9.329128235924817e-08	0.18234147826086944	0.7423302997151519	0.0013088636721389217	0.00946227658552862					1	0	1	True	True	False	2	0.2522676608013433	0.3333333333333333	False				False	3.4839279069754756	False
RPL13AP25	0.1354338819093832	0.17735483678418307	0.10429157357243526	2.3044680058436953	2.169034123934312	392	111	0.2004915261163686					0.5093061335040874	0.8149742165816771	0.20029514007992655	0.8250113134850708	0	0	0	True	False	True	2	2.212132882526925	0.6666666666666666	False				False	0.0	False
CCDC154	-0.45184887089454384	-0.5060081029846929	0.00011571493083367268	1.8274702631836421	2.279319134078186	392	111	0.000493952021490841					-0.029201253201982524	-0.04740048077812112	0.9362053070724806	1.0	0	0	0	True	False	True	2	1.7866425049220616	0.6666666666666666	False				False	0.0	False
GSTM5	0.20321695726484423	0.2538522959968188	0.0158184555816045	1.122572348517378	0.9193553912525337	392	111	0.04127987000763314	-0.030955652173913162	-0.2901556305950433	0.24944362679412485	0.43224051418691334	0.7718188747423823	1.3235041034408253	0.045012811629574524	0.7340037141038571	0	1	1	True	True	True	3	1.0278857392943483	1.0	False				False	0.35139800547294886	False
TNFSF11	0.7619107930710591	1.0807195151113524	1.8502477251737366e-46	0.9307770490805064	0.16886625600944727	392	111	7.715980654553152e-44	0.017309891304348568	0.10847446978585618	0.6837243403604	0.8124746257019111	0.4852904276292142	0.7576018933434718	0.22827406354214802	0.8250113134850708	0	0	0	True	True	True	3	0.4610421975916429	0.3333333333333333	False				False	0.0	False
