threshold	prev	sens	spec	npv	ppv	unnecessary_surgery	missed_cancer	nb_model	nb_treat_all	nb_treat_none	tp	fp	tn	fn
0.5000000000000001	0.2	0.9425	0.861875	0.9835948644793152	0.6304347826086957	0.1105	0.0115	0.07799999999999994	-0.6000000000000003	0.0	1885	1105	6895	115
0.5100000000000001	0.2	0.9425	0.8625	0.9836065573770492	0.6314907872696818	0.11	0.0115	0.0740102040816326	-0.6326530612244903	0.0	1885	1100	6900	115
0.5200000000000001	0.2	0.9425	0.862625	0.9836088939566705	0.6317024128686327	0.1099	0.0115	0.06944166666666661	-0.6666666666666672	0.0	1885	1099	6901	115
0.5300000000000001	0.2	0.9415	0.863375	0.9833428246013668	0.6327284946236559	0.1093	0.0117	0.06504680851063822	-0.7021276595744685	0.0	1883	1093	6907	117
0.5400000000000001	0.2	0.9415	0.864375	0.9833617747440273	0.6344339622641509	0.1085	0.0117	0.060930434782608595	-0.7391304347826093	0.0	1883	1085	6915	117
0.5500000000000002	0.2	0.9405	0.864875	0.9830917874396136	0.6350438892640108	0.1081	0.0119	0.05597777777777768	-0.7777777777777783	0.0	1881	1081	6919	119
0.5600000000000002	0.2	0.9405	0.8655	0.9831037909981541	0.6361176868447751	0.1076	0.0119	0.05115454545454534	-0.818181818181819	0.0	1881	1076	6924	119
0.5700000000000002	0.2	0.9405	0.866375	0.9831205673758865	0.6376271186440678	0.1069	0.0119	0.046395348837209194	-0.8604651162790706	0.0	1881	1069	6931	119
0.5800000000000002	0.2	0.9405	0.867375	0.9831396996316237	0.6393609789259007	0.1061	0.0119	0.041580952380952246	-0.9047619047619058	0.0	1881	1061	6939	119
0.5900000000000002	0.2	0.9405	0.868375	0.983158788564959	0.6411042944785276	0.1053	0.0119	0.03657073170731695	-0.9512195121951228	0.0	1881	1053	6947	119
0.6000000000000002	0.2	0.94	0.86875	0.983026874115983	0.6416382252559727	0.105	0.012	0.03049999999999986	-1.000000000000001	0.0	1880	1050	6950	120
0.6100000000000001	0.2	0.9395	0.869375	0.9828999434708875	0.6426128590971272	0.1045	0.0121	0.024451282051281997	-1.051282051282052	0.0	1879	1045	6955	121
0.6200000000000001	0.2	0.939	0.870125	0.9827756600310603	0.6438121357559136	0.1039	0.0122	0.018278947368420978	-1.1052631578947374	0.0	1878	1039	6961	122
0.6300000000000001	0.2	0.938	0.87075	0.9825105782792666	0.6446735395189004	0.1034	0.0124	0.011540540540540434	-1.162162162162163	0.0	1876	1034	6966	124
0.6400000000000001	0.2	0.938	0.871	0.9825155104342922	0.6451169188445667	0.1032	0.0124	0.004133333333333211	-1.2222222222222232	0.0	1876	1032	6968	124
0.6500000000000001	0.2	0.9375	0.871625	0.9823894054663286	0.646106133700896	0.1027	0.0125	-0.0032285714285715528	-1.2857142857142867	0.0	1875	1027	6973	125
0.6600000000000001	0.2	0.9375	0.872375	0.9824042792792793	0.6474447513812155	0.1021	0.0125	-0.010694117647058937	-1.3529411764705894	0.0	1875	1021	6979	125
0.6700000000000002	0.2	0.9375	0.873125	0.9824191279887482	0.6487889273356401	0.1015	0.0125	-0.018575757575757718	-1.4242424242424254	0.0	1875	1015	6985	125
0.6800000000000002	0.2	0.937	0.8735	0.9822884453190891	0.6493416493416494	0.1012	0.0126	-0.027650000000000174	-1.5000000000000016	0.0	1874	1012	6988	126
0.6900000000000002	0.2	0.937	0.874875	0.9823157894736843	0.6518260869565218	0.1001	0.0126	-0.03540322580645175	-1.580645161290324	0.0	1874	1001	6999	126
0.7000000000000002	0.2	0.8635	0.973375	0.9661290322580646	0.8902061855670103	0.0213	0.0273	0.12299999999999994	-1.6666666666666683	0.0	1727	213	7787	273
0.7100000000000002	0.2	0.8625	0.973625	0.9658978174603174	0.8910123966942148	0.0211	0.0275	0.12084137931034478	-1.7586206896551742	0.0	1725	211	7789	275
0.7200000000000002	0.2	0.8625	0.97375	0.9659020458772474	0.8914728682170543	0.021	0.0275	0.11849999999999994	-1.8571428571428592	0.0	1725	210	7790	275
