threshold	prev	tp	fp	tn	fn	sens	spec	ppv	npv	unnecessary_surgery_rate	missed_cancer_rate	nb_model	nb_all	nb_none	cost_per_patient_krw	treat_all_cost_krw	treat_none_cost_krw
0.5500000000000002	0.1	1687	1269	16731	313	0.8435	0.9295	0.5707036535859269	0.9816357662520535	0.06345	0.01565	0.006799999999999945	-1.0000000000000007	0.0	2565100.0	3800000	4800000.0
0.5600000000000002	0.1	1656	1152	16848	344	0.828	0.936	0.5897435897435898	0.9799906933457422	0.0576	0.0172	0.009490909090909036	-1.045454545454546	0.0	2596800.0	3800000	4800000.0
0.5700000000000002	0.1	1628	1039	16961	372	0.814	0.9422777777777778	0.6104236970378702	0.9785380488086309	0.05195	0.0186	0.012536046511627846	-1.0930232558139543	0.0	2624700.0	3800000	4800000.0
0.5800000000000002	0.1	1596	945	17055	404	0.798	0.9475	0.628099173553719	0.9768600721690819	0.04725	0.0202	0.014549999999999938	-1.1428571428571437	0.0	2660100.0	3800000	4800000.0
0.5900000000000002	0.1	1570	851	17149	430	0.785	0.9527222222222222	0.6484923585295332	0.9755389953922293	0.04255	0.0215	0.017269512195121912	-1.195121951219513	0.0	2687100.0	3800000	4800000.0
0.6000000000000002	0.1	1541	781	17219	459	0.7705	0.9566111111111111	0.6636520241171404	0.974035524380586	0.03905	0.02295	0.018474999999999943	-1.250000000000001	0.0	2720700.0	3800000	4800000.0
0.6100000000000001	0.1	1509	709	17291	491	0.7545	0.9606111111111111	0.6803426510369702	0.9723878078956247	0.03545	0.02455	0.020002564102564076	-1.3076923076923082	0.0	2758300.0	3800000	4800000.0
0.6200000000000001	0.1	1476	634	17366	524	0.738	0.9647777777777777	0.6995260663507109	0.9707098937954164	0.0317	0.0262	0.02207894736842104	-1.3684210526315794	0.0	2797000.0	3800000	4800000.0
0.6300000000000001	0.1	1449	548	17452	551	0.7245	0.9695555555555555	0.7255883825738608	0.9693939898905738	0.0274	0.02755	0.02579594594594592	-1.4324324324324331	0.0	2826200.0	3800000	4800000.0
0.6400000000000001	0.1	1418	486	17514	582	0.709	0.973	0.7447478991596639	0.9678381962864722	0.0243	0.0291	0.02769999999999998	-1.5000000000000009	0.0	2863400.0	3800000	4800000.0
0.6500000000000001	0.1	1388	427	17573	612	0.694	0.9762777777777778	0.7647382920110193	0.9663458894693429	0.02135	0.0306	0.029749999999999978	-1.5714285714285725	0.0	2899500.0	3800000	4800000.0
0.6600000000000001	0.1	1333	370	17630	667	0.6665	0.9794444444444445	0.7827363476218439	0.9635459364923211	0.0185	0.03335	0.03073823529411763	-1.6470588235294128	0.0	2970800.0	3800000	4800000.0
0.6700000000000002	0.1	1284	333	17667	716	0.642	0.9815	0.7940630797773655	0.9610509710058206	0.01665	0.0358	0.03039545454545451	-1.7272727272727284	0.0	3035700.0	3800000	4800000.0
0.6800000000000002	0.1	1244	281	17719	756	0.622	0.9843888888888889	0.8157377049180328	0.9590798376184032	0.01405	0.0378	0.03234374999999998	-1.8125000000000016	0.0	3086500.0	3800000	4800000.0
0.6900000000000002	0.1	1200	240	17760	800	0.6	0.9866666666666667	0.8333333333333334	0.9568965517241379	0.012	0.04	0.03329032258064514	-1.9032258064516143	0.0	3144000.0	3800000	4800000.0
0.7000000000000002	0.1	1157	205	17795	843	0.5785	0.9886111111111111	0.8494860499265786	0.9547698250885288	0.01025	0.04215	0.033933333333333315	-2.0000000000000018	0.0	3200700.0	3800000	4800000.0
0.7100000000000002	0.1	1125	166	17834	875	0.5625	0.9907777777777778	0.87141750580945	0.9532310652627077	0.0083	0.04375	0.035929310344827575	-2.1034482758620707	0.0	3241600.0	3800000	4800000.0
0.7200000000000002	0.1	1076	137	17863	924	0.538	0.9923888888888889	0.8870568837592745	0.9508170543460904	0.00685	0.0462	0.036185714285714266	-2.2142857142857166	0.0	3307300.0	3800000	4800000.0
0.7300000000000002	0.1	1028	120	17880	972	0.514	0.9933333333333333	0.8954703832752613	0.9484404837683005	0.006	0.0486	0.035177777777777766	-2.3333333333333357	0.0	3372800.0	3800000	4800000.0
0.7400000000000002	0.1	984	102	17898	1016	0.492	0.9943333333333333	0.9060773480662984	0.9462831764830284	0.0051	0.0508	0.03468461538461537	-2.4615384615384643	0.0	3432600.0	3800000	4800000.0
0.7500000000000002	0.1	934	83	17917	1066	0.467	0.9953888888888889	0.9183874139626352	0.9438444924406048	0.00415	0.0533	0.03424999999999998	-2.600000000000003	0.0	3500700.0	3800000	4800000.0
0.7600000000000002	0.1	888	66	17934	1112	0.444	0.9963333333333333	0.9308176100628931	0.9416150372781686	0.0033	0.0556	0.03394999999999999	-2.7500000000000036	0.0	3563400.0	3800000	4800000.0
0.7700000000000002	0.1	841	54	17946	1159	0.4205	0.997	0.9396648044692737	0.939335252551688	0.0027	0.05795	0.03301086956521737	-2.9130434782608736	0.0	3628000.0	3800000	4800000.0
0.7800000000000001	0.1	795	47	17953	1205	0.3975	0.9973888888888889	0.9441805225653207	0.9371019939450882	0.00235	0.06025	0.03141818181818181	-3.090909090909093	0.0	3691700.0	3800000	4800000.0
0.7900000000000001	0.1	744	39	17961	1256	0.372	0.9978333333333333	0.9501915708812261	0.9346412031014206	0.00195	0.0628	0.029864285714285704	-3.2857142857142887	0.0	3762300.0	3800000	4800000.0
0.8000000000000002	0.1	678	35	17965	1322	0.339	0.9980555555555556	0.9509116409537167	0.931456421423757	0.00175	0.0661	0.026899999999999993	-3.500000000000003	0.0	3854300.0	3800000	4800000.0
0.8100000000000002	0.1	629	28	17972	1371	0.3145	0.9984444444444445	0.9573820395738204	0.929121646073515	0.0014	0.06855	0.025481578947368414	-3.7368421052631624	0.0	3922200.0	3800000	4800000.0
0.8200000000000002	0.1	575	21	17979	1425	0.2875	0.9988333333333334	0.964765100671141	0.9265615337043909	0.00105	0.07125	0.023966666666666664	-4.000000000000005	0.0	3997100.0	3800000	4800000.0
0.8300000000000002	0.1	539	16	17984	1461	0.2695	0.9991111111111111	0.9711711711711711	0.9248650038570326	0.0008	0.07305	0.02304411764705882	-4.29411764705883	0.0	4047000.0	3800000	4800000.0
0.8400000000000002	0.1	498	13	17987	1502	0.249	0.9992777777777778	0.974559686888454	0.9229308840884601	0.00065	0.0751	0.021487499999999993	-4.625000000000007	0.0	4104100.0	3800000	4800000.0
0.8500000000000002	0.1	460	10	17990	1540	0.23	0.9994444444444445	0.9787234042553191	0.921146953405018	0.0005	0.077	0.020166666666666663	-5.000000000000009	0.0	4157000.0	3800000	4800000.0
0.8600000000000002	0.1	413	6	17994	1587	0.2065	0.9996666666666667	0.9856801909307876	0.9189520453500842	0.0003	0.07935	0.018807142857142856	-5.428571428571439	0.0	4222400.0	3800000	4800000.0
0.8700000000000002	0.1	366	4	17996	1634	0.183	0.9997777777777778	0.9891891891891892	0.916760061130922	0.0002	0.0817	0.01696153846153846	-5.923076923076935	0.0	4288000.0	3800000	4800000.0
0.8800000000000002	0.1	326	2	17998	1674	0.163	0.9998888888888889	0.9939024390243902	0.914904432696218	0.0001	0.0837	0.015566666666666663	-6.500000000000014	0.0	4343800.0	3800000	4800000.0
0.8900000000000002	0.1	284	1	17999	1716	0.142	0.9999444444444444	0.9964912280701754	0.9129596753740806	5e-05	0.0858	0.013795454545454545	-7.181818181818199	0.0	4402500.0	3800000	4800000.0
0.9000000000000002	0.1	234	1	17999	1766	0.117	0.9999444444444444	0.9957446808510638	0.9106501391348343	5e-05	0.0883	0.01125	-8.000000000000023	0.0	4472500.0	3800000	4800000.0
0.05	0.15	3000	16476	524	0	1.0	0.030823529411764704	0.15403573629081946	1.0	0.8238	0.0	0.10664210526315789	0.10526315789473684	0.0	3747600.0	3800000	6300000.0
0.060000000000000005	0.15	3000	16242	758	0	1.0	0.044588235294117644	0.15590894917368256	1.0	0.8121	0.0	0.09816382978723404	0.09574468085106382	0.0	3724200.0	3800000	6300000.0
0.07	0.15	3000	16017	983	0	1.0	0.057823529411764704	0.15775358889414734	1.0	0.80085	0.0	0.08972096774193547	0.08602150537634407	0.0	3701700.0	3800000	6300000.0
0.08000000000000002	0.15	3000	15758	1242	0	1.0	0.07305882352941176	0.15993176244802218	1.0	0.7879	0.0	0.0814869565217391	0.07608695652173911	0.0	3675800.0	3800000	6300000.0
0.09000000000000001	0.15	3000	15426	1574	0	1.0	0.09258823529411765	0.16281341582546402	1.0	0.7713	0.0	0.0737175824175824	0.06593406593406592	0.0	3642600.0	3800000	6300000.0
0.1	0.15	2998	15091	1909	2	0.9993333333333333	0.11229411764705882	0.1657360827021947	0.998953427524856	0.75455	0.0001	0.0660611111111111	0.05555555555555555	0.0	3611900.0	3800000	6300000.0
0.11000000000000001	0.15	2998	14750	2250	2	0.9993333333333333	0.1323529411764706	0.16892044173991436	0.9991119005328597	0.7375	0.0001	0.05874831460674157	0.044943820224719086	0.0	3577800.0	3800000	6300000.0
0.12000000000000001	0.15	2998	14354	2646	2	0.9993333333333333	0.15564705882352942	0.17277547256800369	0.9992447129909365	0.7177	0.0001	0.05203181818181818	0.034090909090909075	0.0	3538200.0	3800000	6300000.0
0.13	0.15	2998	13972	3028	2	0.9993333333333333	0.17811764705882352	0.17666470241602827	0.9993399339933994	0.6986	0.0001	0.045511494252873555	0.022988505747126436	0.0	3500000.0	3800000	6300000.0
0.14	0.15	2998	13584	3416	2	0.9993333333333333	0.20094117647058823	0.18079845615727896	0.9994148624926857	0.6792	0.0001	0.03933255813953487	0.011627906976744179	0.0	3461200.0	3800000	6300000.0
0.15000000000000002	0.15	2998	13185	3815	2	0.9993333333333333	0.22441176470588237	0.18525613297905208	0.9994760282944721	0.65925	0.0001	0.03356176470588233	-2.7755575615628914e-17	0.0	3421300.0	3800000	6300000.0
0.16000000000000003	0.15	2998	12748	4252	2	0.9993333333333333	0.25011764705882356	0.19039756128540583	0.999529854254819	0.6374	0.0001	0.028490476190476177	-0.011904761904761946	0.0	3377600.0	3800000	6300000.0
0.17000000000000004	0.15	2997	12334	4666	3	0.999	0.27447058823529413	0.19548626964972932	0.9993574641250803	0.6167	0.00015	0.023537951807228896	-0.024096385542168725	0.0	3337600.0	3800000	6300000.0
0.18000000000000005	0.15	2997	11942	5058	3	0.999	0.2975294117647059	0.20061583774014324	0.999407231772377	0.5971	0.00015	0.018779268292682894	-0.0365853658536586	0.0	3298400.0	3800000	6300000.0
0.19	0.15	2997	11549	5451	3	0.999	0.3206470588235294	0.20603602364911316	0.9994499449944995	0.57745	0.00015	0.014398765432098781	-0.04938271604938271	0.0	3259100.0	3800000	6300000.0
0.2	0.15	2997	11146	5854	3	0.999	0.3443529411764706	0.2119069504348441	0.9994877923851802	0.5573	0.00015	0.010525000000000007	-0.0625	0.0	3218800.0	3800000	6300000.0
0.21000000000000002	0.15	2993	10706	6294	7	0.9976666666666667	0.37023529411764705	0.21848310095627418	0.9988890652277417	0.5353	0.00035	0.007355063291139219	-0.07594936708860761	0.0	3180400.0	3800000	6300000.0
0.22000000000000003	0.15	2991	10263	6737	9	0.997	0.3962941176470588	0.2256677229515618	0.9986658760747109	0.51315	0.00045	0.0048153846153845825	-0.08974358974358979	0.0	3138900.0	3800000	6300000.0
0.23000000000000004	0.15	2990	9839	7161	10	0.9966666666666667	0.42123529411764704	0.23306571049964922	0.9986054943522521	0.49195	0.0005	0.002553896103896086	-0.10389610389610396	0.0	3097900.0	3800000	6300000.0
0.24000000000000005	0.15	2987	9433	7567	13	0.9956666666666667	0.4451176470588235	0.24049919484702093	0.9982849604221636	0.47165	0.00065	0.0004078947368421071	-0.11842105263157895	0.0	3061500.0	3800000	6300000.0
0.25000000000000006	0.15	2986	9043	7957	14	0.9953333333333333	0.46805882352941175	0.2482334358633303	0.9982436331702421	0.45215	0.0007	-0.0014166666666667327	-0.1333333333333334	0.0	3023900.0	3800000	6300000.0
0.26000000000000006	0.15	2983	8626	8374	17	0.9943333333333333	0.49258823529411766	0.2569558101472995	0.997974019783101	0.4313	0.00085	-0.0023878378378378584	-0.1486486486486487	0.0	2986400.0	3800000	6300000.0
0.27	0.15	2981	8273	8727	19	0.9936666666666667	0.5133529411764706	0.26488359694330904	0.9978275783215184	0.41365	0.00095	-0.003943835616438379	-0.16438356164383564	0.0	2953900.0	3800000	6300000.0
0.28	0.15	2976	7889	9111	24	0.992	0.5359411764705883	0.27390704095720203	0.9973727422003285	0.39445	0.0012	-0.00459722222222228	-0.1805555555555556	0.0	2922500.0	3800000	6300000.0
0.29000000000000004	0.15	2970	7522	9478	30	0.99	0.5575294117647058	0.28307281738467405	0.996844762305427	0.3761	0.0015	-0.005118309859154957	-0.19718309859154934	0.0	2894200.0	3800000	6300000.0
0.30000000000000004	0.15	2964	7148	9852	36	0.988	0.5795294117647058	0.29311708860759494	0.9963592233009708	0.3574	0.0018	-0.004971428571428599	-0.21428571428571433	0.0	2865200.0	3800000	6300000.0
0.31000000000000005	0.15	2961	6792	10208	39	0.987	0.6004705882352941	0.3035988926484159	0.9961940080023421	0.3396	0.00195	-0.004523913043478323	-0.2318840579710146	0.0	2833800.0	3800000	6300000.0
0.32000000000000006	0.15	2959	6443	10557	41	0.9863333333333333	0.621	0.3147202722824931	0.9961313455368938	0.32215	0.00205	-0.003650000000000042	-0.2500000000000001	0.0	2801700.0	3800000	6300000.0
0.33	0.15	2950	6075	10925	50	0.9833333333333333	0.6426470588235295	0.3268698060941828	0.9954441913439636	0.30375	0.0025	-0.002108208955223928	-0.26865671641791056	0.0	2777500.0	3800000	6300000.0
0.34	0.15	2943	5764	11236	57	0.981	0.6609411764705883	0.33800390490410015	0.9949526255202338	0.2882	0.00285	-0.0013166666666666882	-0.28787878787878796	0.0	2756200.0	3800000	6300000.0
0.35000000000000003	0.15	2930	5433	11567	70	0.9766666666666667	0.6804117647058824	0.3503527442305393	0.9939847039615021	0.27165	0.0035	0.00022692307692304126	-0.3076923076923077	0.0	2741300.0	3800000	6300000.0
0.36000000000000004	0.15	2917	5106	11894	83	0.9723333333333334	0.6996470588235294	0.3635797083385267	0.993070050930951	0.2553	0.00415	0.002243749999999961	-0.3281250000000001	0.0	2726800.0	3800000	6300000.0
0.37000000000000005	0.15	2905	4832	12168	95	0.9683333333333334	0.715764705882353	0.3754685278531731	0.992253119138873	0.2416	0.00475	0.0033579365079364487	-0.3492063492063493	0.0	2716200.0	3800000	6300000.0
0.38000000000000006	0.15	2890	4529	12471	110	0.9633333333333334	0.7335882352941177	0.389540369322011	0.9912566568635244	0.22645	0.0055	0.005708064516128958	-0.370967741935484	0.0	2706900.0	3800000	6300000.0
0.39000000000000007	0.15	2879	4245	12755	121	0.9596666666666667	0.7502941176470588	0.4041268950028074	0.9906026716371544	0.21225	0.00605	0.008249180327868783	-0.3934426229508199	0.0	2693900.0	3800000	6300000.0
0.4000000000000001	0.15	2870	4010	12990	130	0.9566666666666667	0.7641176470588236	0.4171511627906977	0.9900914634146342	0.2005	0.0065	0.00983333333333325	-0.41666666666666685	0.0	2683000.0	3800000	6300000.0
0.4100000000000001	0.15	2855	3732	13268	145	0.9516666666666667	0.7804705882352941	0.4334294823136481	0.9891895921866846	0.1866	0.00725	0.013078813559321972	-0.4406779661016952	0.0	2676200.0	3800000	6300000.0
0.42000000000000004	0.15	2846	3487	13513	154	0.9486666666666667	0.7948823529411765	0.4493920732670141	0.9887319821467769	0.17435	0.0077	0.01604655172413791	-0.4655172413793104	0.0	2664300.0	3800000	6300000.0
0.43000000000000005	0.15	2831	3235	13765	169	0.9436666666666667	0.8097058823529412	0.46669963732278275	0.9878713937132194	0.16175	0.00845	0.019528070175438575	-0.4912280701754387	0.0	2660100.0	3800000	6300000.0
0.44000000000000006	0.15	2821	3008	13992	179	0.9403333333333334	0.8230588235294117	0.483959512780923	0.9873685696140004	0.1504	0.00895	0.0228785714285714	-0.517857142857143	0.0	2651400.0	3800000	6300000.0
0.45000000000000007	0.15	2807	2813	14187	193	0.9356666666666666	0.8345294117647059	0.4994661921708185	0.9865785813630041	0.14065	0.00965	0.02527272727272724	-0.5454545454545456	0.0	2651500.0	3800000	6300000.0
0.4600000000000001	0.15	2789	2603	14397	211	0.9296666666666666	0.8468823529411764	0.5172477744807121	0.9855558598028478	0.13015	0.01055	0.028581481481481458	-0.5740740740740742	0.0	2655700.0	3800000	6300000.0
0.4700000000000001	0.15	2762	2411	14589	238	0.9206666666666666	0.8581764705882353	0.5339261550357626	0.9839482026033587	0.12055	0.0119	0.031197169811320716	-0.6037735849056606	0.0	2674300.0	3800000	6300000.0
0.4800000000000001	0.15	2742	2230	14770	258	0.914	0.8688235294117647	0.5514883346741754	0.9828320468458877	0.1115	0.0129	0.034176923076923035	-0.6346153846153849	0.0	2684200.0	3800000	6300000.0
0.49000000000000005	0.15	2720	2071	14929	280	0.9066666666666666	0.8781764705882353	0.5677311625965352	0.9815898481162469	0.10355	0.014	0.036510784313725494	-0.6666666666666666	0.0	2699100.0	3800000	6300000.0
0.5000000000000001	0.15	2697	1905	15095	303	0.899	0.8879411764705882	0.5860495436766623	0.9803221197558124	0.09525	0.01515	0.039599999999999955	-0.7000000000000003	0.0	2714700.0	3800000	6300000.0
0.5100000000000001	0.15	2664	1751	15249	336	0.888	0.897	0.6033975084937713	0.9784408084696824	0.08755	0.0168	0.04207653061224487	-0.7346938775510208	0.0	2745500.0	3800000	6300000.0
0.5200000000000001	0.15	2632	1611	15389	368	0.8773333333333333	0.905235294117647	0.6203158142823474	0.9766453005013644	0.08055	0.0184	0.044337499999999946	-0.7708333333333338	0.0	2776300.0	3800000	6300000.0
0.5300000000000001	0.15	2604	1476	15524	396	0.868	0.9131764705882353	0.638235294117647	0.9751256281407035	0.0738	0.0198	0.04697872340425528	-0.8085106382978728	0.0	2802000.0	3800000	6300000.0
0.5400000000000001	0.15	2569	1342	15658	431	0.8563333333333333	0.9210588235294118	0.6568652518537459	0.9732115109702281	0.0671	0.02155	0.04968043478260864	-0.8478260869565224	0.0	2837600.0	3800000	6300000.0
0.5500000000000002	0.15	2525	1225	15775	475	0.8416666666666667	0.9279411764705883	0.6733333333333333	0.9707692307692307	0.06125	0.02375	0.051388888888888845	-0.8888888888888894	0.0	2887500.0	3800000	6300000.0
0.5600000000000002	0.15	2486	1120	15880	514	0.8286666666666667	0.9341176470588235	0.6894065446478093	0.968647065999756	0.056	0.0257	0.05302727272727267	-0.9318181818181824	0.0	2931600.0	3800000	6300000.0
0.5700000000000002	0.15	2444	1014	15986	556	0.8146666666666667	0.9403529411764706	0.706766917293233	0.9663885866279772	0.0507	0.0278	0.0549930232558139	-0.9767441860465124	0.0	2979800.0	3800000	6300000.0
0.5800000000000002	0.15	2415	909	16091	585	0.805	0.9465294117647058	0.7265342960288809	0.9649196449988007	0.04545	0.02925	0.05798571428571424	-1.0238095238095248	0.0	3009900.0	3800000	6300000.0
0.5900000000000002	0.15	2371	811	16189	629	0.7903333333333333	0.9522941176470588	0.7451288497800126	0.9625995956713046	0.04055	0.03145	0.060197560975609715	-1.073170731707318	0.0	3061700.0	3800000	6300000.0
0.6000000000000002	0.15	2314	714	16286	686	0.7713333333333333	0.958	0.7642007926023778	0.9595804855055385	0.0357	0.0343	0.06214999999999995	-1.125000000000001	0.0	3131800.0	3800000	6300000.0
0.6100000000000001	0.15	2265	631	16369	735	0.755	0.9628823529411765	0.7821132596685083	0.9570275958840038	0.03155	0.03675	0.06390256410256409	-1.1794871794871802	0.0	3192100.0	3800000	6300000.0
0.6200000000000001	0.15	2218	554	16446	782	0.7393333333333333	0.9674117647058823	0.8001443001443002	0.9546087764104946	0.0277	0.0391	0.06570526315789471	-1.2368421052631584	0.0	3250200.0	3800000	6300000.0
0.6300000000000001	0.15	2166	496	16504	834	0.722	0.9708235294117648	0.8136739293764087	0.9518975660399124	0.0248	0.0417	0.06607297297297295	-1.297297297297298	0.0	3317200.0	3800000	6300000.0
0.6400000000000001	0.15	2129	446	16554	871	0.7096666666666667	0.973764705882353	0.8267961165048544	0.9500143472022956	0.0223	0.04355	0.06680555555555553	-1.361111111111112	0.0	3364000.0	3800000	6300000.0
0.6500000000000001	0.15	2063	378	16622	937	0.6876666666666666	0.977764705882353	0.8451454321999181	0.9466370522239308	0.0189	0.04685	0.06804999999999999	-1.4285714285714297	0.0	3449600.0	3800000	6300000.0
0.6600000000000001	0.15	2010	344	16656	990	0.67	0.979764705882353	0.8538657604078165	0.9438966337980279	0.0172	0.0495	0.06711176470588234	-1.500000000000001	0.0	3520400.0	3800000	6300000.0
0.6700000000000002	0.15	1944	298	16702	1056	0.648	0.9824705882352941	0.8670829616413916	0.9405338439013402	0.0149	0.0528	0.06694848484848483	-1.5757575757575768	0.0	3608200.0	3800000	6300000.0
0.6800000000000002	0.15	1889	267	16733	1111	0.6296666666666667	0.9842941176470589	0.8761595547309833	0.9377381752970186	0.01335	0.05555	0.06608124999999998	-1.6562500000000016	0.0	3682100.0	3800000	6300000.0
0.6900000000000002	0.15	1833	236	16764	1167	0.611	0.9861176470588235	0.8859352344127598	0.9349171825330433	0.0118	0.05835	0.06538548387096772	-1.741935483870969	0.0	3757400.0	3800000	6300000.0
0.7000000000000002	0.15	1762	208	16792	1238	0.5873333333333334	0.987764705882353	0.8944162436548223	0.931336661120355	0.0104	0.0619	0.06383333333333331	-1.833333333333335	0.0	3854000.0	3800000	6300000.0
0.7100000000000002	0.15	1698	179	16821	1302	0.566	0.9894705882352941	0.9046350559403303	0.9281575898030128	0.00895	0.0651	0.06298793103448275	-1.9310344827586223	0.0	3940700.0	3800000	6300000.0
0.7200000000000002	0.15	1628	154	16846	1372	0.5426666666666666	0.9909411764705882	0.9135802469135802	0.924689867164343	0.0077	0.0686	0.06159999999999998	-2.035714285714288	0.0	4036200.0	3800000	6300000.0
0.7300000000000002	0.15	1558	129	16871	1442	0.5193333333333333	0.9924117647058823	0.9235328986366331	0.9212581226451155	0.00645	0.0721	0.06046111111111109	-2.1481481481481506	0.0	4131700.0	3800000	6300000.0
0.7400000000000002	0.15	1483	107	16893	1517	0.49433333333333335	0.9937058823529412	0.9327044025157233	0.9175991309071156	0.00535	0.07585	0.0589230769230769	-2.269230769230772	0.0	4234500.0	3800000	6300000.0
0.7500000000000002	0.15	1397	93	16907	1603	0.4656666666666667	0.9945294117647059	0.9375838926174497	0.9133981631550513	0.00465	0.08015	0.05589999999999998	-2.400000000000003	0.0	4353500.0	3800000	6300000.0
0.7600000000000002	0.15	1325	76	16924	1675	0.44166666666666665	0.9955294117647059	0.9457530335474661	0.9099413946986397	0.0038	0.08375	0.054216666666666656	-2.54166666666667	0.0	4452600.0	3800000	6300000.0
0.7700000000000002	0.15	1260	64	16936	1740	0.42	0.9962352941176471	0.9516616314199395	0.906832298136646	0.0032	0.087	0.05228695652173912	-2.6956521739130475	0.0	4542400.0	3800000	6300000.0
0.7800000000000001	0.15	1191	52	16948	1809	0.397	0.9969411764705882	0.9581657280772325	0.9035560057578504	0.0026	0.09045	0.05033181818181817	-2.863636363636366	0.0	4637800.0	3800000	6300000.0
0.7900000000000001	0.15	1106	45	16955	1894	0.36866666666666664	0.9973529411764706	0.9609035621198957	0.8995172157674147	0.00225	0.0947	0.04683571428571428	-3.0476190476190506	0.0	4756100.0	3800000	6300000.0
0.8000000000000002	0.15	1033	33	16967	1967	0.3443333333333333	0.9980588235294118	0.9690431519699813	0.8961128129291223	0.00165	0.09835	0.04504999999999999	-3.250000000000003	0.0	4857100.0	3800000	6300000.0
0.8100000000000002	0.15	964	22	16978	2036	0.32133333333333336	0.9987058823529412	0.9776876267748479	0.8929210055748396	0.0011	0.1018	0.04351052631578947	-3.47368421052632	0.0	4952600.0	3800000	6300000.0
0.8200000000000002	0.15	877	17	16983	2123	0.29233333333333333	0.999	0.9809843400447428	0.88888307338009	0.00085	0.10615	0.03997777777777777	-3.7222222222222268	0.0	5073900.0	3800000	6300000.0
0.8300000000000002	0.15	806	15	16985	2194	0.26866666666666666	0.9991176470588236	0.9817295980511571	0.8856040460920799	0.00075	0.1097	0.036638235294117645	-4.000000000000005	0.0	5173100.0	3800000	6300000.0
0.8400000000000002	0.15	744	14	16986	2256	0.248	0.9991764705882353	0.9815303430079155	0.8827564702213907	0.0007	0.1128	0.03352499999999999	-4.312500000000005	0.0	5259800.0	3800000	6300000.0
0.8500000000000002	0.15	665	12	16988	2335	0.22166666666666668	0.9992941176470588	0.982274741506647	0.8791595507943901	0.0006	0.11675	0.029849999999999998	-4.666666666666674	0.0	5370200.0	3800000	6300000.0
0.8600000000000002	0.15	596	9	16991	2404	0.19866666666666666	0.9994705882352941	0.9851239669421488	0.8760505284867234	0.00045	0.1202	0.02703571428571428	-5.07142857142858	0.0	5466500.0	3800000	6300000.0
0.8700000000000002	0.15	523	9	16991	2477	0.17433333333333334	0.9994705882352941	0.9830827067669173	0.8727655640024656	0.00045	0.12385	0.02313846153846153	-5.538461538461549	0.0	5568700.0	3800000	6300000.0
0.8800000000000002	0.15	447	8	16992	2553	0.149	0.9995294117647059	0.9824175824175824	0.8693783576362241	0.0004	0.12765	0.01941666666666666	-6.083333333333346	0.0	5675000.0	3800000	6300000.0
0.8900000000000002	0.15	381	6	16994	2619	0.127	0.9996470588235294	0.9844961240310077	0.866466119410595	0.0003	0.13095	0.016622727272727268	-6.727272727272743	0.0	5767200.0	3800000	6300000.0
0.9000000000000002	0.15	320	5	16995	2680	0.10666666666666667	0.9997058823529412	0.9846153846153847	0.8637865311308768	0.00025	0.134	0.013749999999999995	-7.50000000000002	0.0	5852500.0	3800000	6300000.0
0.05	0.2	4000	15462	538	0	1.0	0.033625	0.2055287226389888	1.0	0.7731	0.0	0.15931052631578949	0.15789473684210525	0.0	3746200.0	3800000	7800000.0
0.060000000000000005	0.2	4000	15276	724	0	1.0	0.04525	0.20751193193608633	1.0	0.7638	0.0	0.1512468085106383	0.14893617021276595	0.0	3727600.0	3800000	7800000.0
0.07	0.2	4000	15037	963	0	1.0	0.0601875	0.21011714030572043	1.0	0.75185	0.0	0.14340913978494624	0.13978494623655913	0.0	3703700.0	3800000	7800000.0
0.08000000000000002	0.2	4000	14747	1253	0	1.0	0.0783125	0.21336747212887394	1.0	0.73735	0.0	0.13588260869565216	0.13043478260869562	0.0	3674700.0	3800000	7800000.0
0.09000000000000001	0.2	4000	14428	1572	0	1.0	0.09825	0.21706099413935315	1.0	0.7214	0.0	0.12865274725274725	0.12087912087912088	0.0	3642800.0	3800000	7800000.0
0.1	0.2	4000	14149	1851	0	1.0	0.1156875	0.2203978180616012	1.0	0.70745	0.0	0.12139444444444444	0.1111111111111111	0.0	3614900.0	3800000	7800000.0
0.11000000000000001	0.2	3999	13821	2179	1	0.99975	0.1361875	0.22441077441077442	0.9995412844036697	0.69105	5e-05	0.1145393258426966	0.10112359550561797	0.0	3583500.0	3800000	7800000.0
0.12000000000000001	0.2	3999	13469	2531	1	0.99975	0.1581875	0.22893290588504694	0.9996050552922591	0.67345	5e-05	0.10811590909090907	0.0909090909090909	0.0	3548300.0	3800000	7800000.0
0.13	0.2	3999	13106	2894	1	0.99975	0.180875	0.23379128909675534	0.9996545768566494	0.6553	5e-05	0.10203160919540229	0.08045977011494253	0.0	3512000.0	3800000	7800000.0
0.14	0.2	3998	12718	3282	2	0.9995	0.205125	0.23917205072983969	0.9993909866017052	0.6359	0.0001	0.09638139534883719	0.0697674418604651	0.0	3474600.0	3800000	7800000.0
0.15000000000000002	0.2	3996	12372	3628	4	0.999	0.22675	0.24413489736070382	0.998898678414097	0.6186	0.0002	0.09063529411764704	0.05882352941176469	0.0	3442800.0	3800000	7800000.0
0.16000000000000003	0.2	3995	12003	3997	5	0.99875	0.2498125	0.24971871483935493	0.9987506246876562	0.60015	0.00025	0.08543571428571428	0.04761904761904759	0.0	3407300.0	3800000	7800000.0
