sample_id	PC1	PC2	PC3	PC4	PC5	cohort
Pt11_Pre_AD153352-6	1.7089923262905105	1.140470588821806	1.4395718482886206	0.6933807582626367	0.7973460192135354	Riaz_GSE91061_pre
Pt17_Pre_E9047563-6	-3.0837248131561608	-1.172044089186276	-1.316640834701412	0.25546722276613637	-0.283785819281778	Riaz_GSE91061_pre
Pt18_Pre_E9024732-6	2.7280821940099855	1.0323929874579125	-0.7154296959624136	-1.1138299464357575	-0.07349376287572326	Riaz_GSE91061_pre
Pt2_Pre_AD101150-6	2.1494188711526947	-0.24338944176117605	0.4217364630524307	0.7055113293279053	0.5942618645723743	Riaz_GSE91061_pre
Pt23_Pre_AD313075-5	1.1384910995058546	0.8412701985846593	1.3804645756352696	-0.7710464061519237	0.7626342594634251	Riaz_GSE91061_pre
Pt24_Pre_AD436687-5	1.7786761700092533	0.23979244776694525	1.6076966623961264	-1.2800741501573907	-0.5904048761928282	Riaz_GSE91061_pre
Pt26_Pre_AD467789-6	-1.2634991606744213	-0.874312908756513	-1.0660814288252998	0.41052144683208086	-0.23816893078729057	Riaz_GSE91061_pre
Pt27_Pre_AD453873-5	-0.641136568400139	-0.5696245558751294	0.35712175971015475	-0.8277430786904159	0.5601494827050368	Riaz_GSE91061_pre
Pt28_Pre_AD297619-6	-0.555630107083034	-0.05209388177315409	-0.9475408078586403	-0.3189078043409036	-0.26488161415633676	Riaz_GSE91061_pre
Pt29_Pre_AD497504-5	-0.2921023616022205	0.696368751701659	0.47015022846618215	-0.8068979203335434	-0.2916754059483932	Riaz_GSE91061_pre
Pt3_Pre_E9024733-3	-1.439008873393611	-1.6668555017058488	-0.20948859863480587	-0.09680931169911945	-0.2089770131110023	Riaz_GSE91061_pre
Pt30_Pre_AD497503-5	-2.2697318368557027	1.2481043096701154	0.2235814474330407	-0.2599987281385483	0.7636070812517258	Riaz_GSE91061_pre
Pt31_Pre_AD453872-5	1.7592963233906629	-0.04543491566512538	-0.6690712151363272	0.7658357581439678	-0.36652180042319366	Riaz_GSE91061_pre
Pt34_Pre_AD466985-6	3.044210507629478	0.011121393212104353	1.3654578939510753	0.27258566400478546	0.4402326951853631	Riaz_GSE91061_pre
Pt36_Pre_AD467095-6	-0.5249263360446673	-0.7820088751571352	2.3139733385240118	-1.0083871406960163	-0.04823315896717836	Riaz_GSE91061_pre
Pt37_Pre_AD502452-5	-1.0020023815220565	1.0886291879552816	0.5109191210282629	0.6815247322403343	-0.3575048104855115	Riaz_GSE91061_pre
Pt38_Pre_E9200719-6	-2.3697929072982205	-1.6009102878682564	-0.9837713101956878	0.15270024373461907	-0.41787242851220574	Riaz_GSE91061_pre
Pt39_Pre_AD485899-5	-4.005771979653311	-1.7119367488148096	-1.7024157630634693	-0.42694440213356255	-0.151893407837738	Riaz_GSE91061_pre
Pt4_Pre_E9021023-6	-0.6897066262678511	-0.7546077197466904	-0.17589924661556702	0.5815747732934721	0.2868313659726936	Riaz_GSE91061_pre
Pt44_Pre_AD467790-6	1.6487275090826188	0.6918873132958645	0.8615936337212952	-0.022786480659331313	1.1396582976817933	Riaz_GSE91061_pre
Pt46_Pre_AD467096-6	1.7855975955562133	0.117162400810404	1.7658123521831541	-0.38147616620238706	-0.3626291719406102	Riaz_GSE91061_pre
Pt47_Pre_AD506073-6	0.3063990401679797	0.6067111056440735	1.7727218428924962	0.015050616890226224	0.2807172794986334	Riaz_GSE91061_pre
