row_id	n_model_scores	n_unique_models	n_model_families	ensemble_mean	ensemble_median	ensemble_std	ensemble_min	ensemble_max	ensemble_q05	ensemble_q25	ensemble_q75	ensemble_q95	vote_gt_050	vote_gt_080	rank_pct_median	rank_pct_q25	ensemble_width_90
CNV0_01072	37	35	15	0.3213122215922594	0.366631020562412	0.19547815723319975	0.0004244746077405	0.8431818181818181	0.025112700780392898	0.1847249183660516	0.4446914399069082	0.549216883626955	0.10810810810810811	0.02702702702702703	0.5437062937062938	0.458041958041958	0.5241041828465621
CNV0_01073	35	35	15	0.7747637406318121	0.778750940895875	0.10238129564956042	0.4613575864512815	0.9411764705882352	0.6139922736309157	0.7448906482593711	0.8265626890315738	0.9252574450074572	0.9714285714285714	0.45714285714285713	0.1713286713286713	0.1451048951048951	0.3112651713765415
CNV0_01074	35	35	15	0.7971854731838217	0.9166508064117814	0.24423752338211557	0.0905228995992686	0.998866628585712	0.3250073283290067	0.6405482389150651	0.9679517063992233	0.9971536707208281	0.8571428571428571	0.6571428571428571	0.0594405594405594	0.0314685314685314	0.6721463423918214
CNV0_01075	35	35	15	0.7160214527083094	0.7483486462696884	0.208003918031476	0.009820699509458	0.9316830117749396	0.3883717970162342	0.6075917061082189	0.8954485348991925	0.921357114902448	0.8571428571428571	0.42857142857142855	0.1783216783216783	0.1381118881118881	0.5329853178862138
CNV0_01076	35	35	15	0.549405924317946	0.5890562022300002	0.2602522459264262	0.0893528978288542	0.9608698086047716	0.09117009773525733	0.3244873470464607	0.7344376546775286	0.9608119949807278	0.6571428571428571	0.14285714285714285	0.3269230769230769	0.1597361442169568	0.8696418972454705
CNV0_01077	37	35	15	0.3030505869319063	0.359090909090909	0.1407602190223718	0.0001352497823915	0.5640552892400044	0.0975699932827999	0.1938906989020725	0.4063527996843096	0.46272390403105107	0.05405405405405406	0.0	0.756993006993007	0.5192307692307693	0.36515391074825115
CNV0_01078	37	35	15	0.41670080498387707	0.3750842266573559	0.18813307404237825	0.0243005934924721	0.8818181818181818	0.12486011869849442	0.3267506329783036	0.5930962973437112	0.6536902701294972	0.35135135135135137	0.02702702702702703	0.5664335664335665	0.3688811188811189	0.5288301514310028
CNV0_01079	35	35	15	0.7886960065675486	0.8651424670867829	0.2164466048069573	0.0022044067287153	0.98866906983503	0.4090284069110838	0.7258014208414117	0.9457473020088434	0.9770266649142548	0.9142857142857143	0.6571428571428571	0.1153846153846153	0.0734265734265734	0.567998258003171
CNV0_01080	35	35	15	0.20600704409978093	0.193383130595157	0.1967643055087513	0.0162240315441774	0.937965803109619	0.01753580771224657	0.0545347966308771	0.296829159933484	0.4815715633169998	0.05714285714285714	0.02857142857142857	0.902097902097902	0.7465034965034965	0.46403575560475324
CNV0_01081	37	35	15	0.28549404078614904	0.2500288640373241	0.1630258577526985	0.0007236235429419	0.7921677966690429	0.08793400963314446	0.1659310614791734	0.4078651843270415	0.5118752646173732	0.08108108108108109	0.0	0.708041958041958	0.6381118881118881	0.42394125498422874
CNV0_01082	37	35	15	0.43812154542021486	0.3673578760470893	0.22634515403289707	0.1589696368528946	0.9994244706570908	0.19032014893311952	0.2407554731937936	0.537049586257888	0.8271576214041445	0.35135135135135137	0.05405405405405406	0.548951048951049	0.4108391608391608	0.636837472471025
CNV0_01083	37	35	15	0.19219968628210748	0.1930040526620247	0.1324699366171618	0.0331982506733915	0.4270105098688782	0.03905196554767998	0.0796253649778349	0.3471330066662838	0.3963224680165567	0.0	0.0	0.8671328671328671	0.798951048951049	0.3572705024688767
CNV0_01084	37	35	15	0.3675720686663666	0.398731729181995	0.21449456685560675	0.0075957787546507	0.7855347427082697	0.01199033822419622	0.2178981260138151	0.4646460139402013	0.7111167975835565	0.21621621621621623	0.0	0.6975524475524476	0.4405594405594406	0.6991264593593602
CNV0_01085	37	35	15	0.31568625830771324	0.3553116589591658	0.167253518765382	0.0120899999532341	0.6409090909090909	0.02318341339891498	0.1579673232569045	0.4361581886919303	0.5344598578167586	0.10810810810810811	0.0	0.7336343115124153	0.5297202797202797	0.5112764444178437
CNV0_01086	37	35	15	0.17192005707577618	0.1454509423605984	0.11754021153298926	0.0155313046482891	0.4011924236077801	0.0291942834358211	0.0955893132932297	0.2366167247464449	0.3879323467223595	0.0	0.0	0.8548951048951049	0.8006993006993007	0.3587380632865384
CNV0_01087	37	35	15	0.47506195289234204	0.4315767228227891	0.17963118489660615	0.13240313464981	0.8548524414293256	0.13240313464981	0.3645055097072447	0.5856957796958433	0.8068860496844419	0.40540540540540543	0.08108108108108109	0.479020979020979	0.3741258741258741	0.6744829150346319
CNV0_01088	37	35	15	0.5994249267044718	0.5849892158435406	0.1917029864118071	0.1931818181818181	0.99494283859792	0.34818199591392673	0.4153632038416209	0.7159090909090909	0.8764524097852486	0.7027027027027027	0.1891891891891892	0.3636363636363636	0.2255244755244755	0.5282704138713219
CNV0_01089	37	35	15	0.4211392727827361	0.418338738842461	0.24685884434754882	0.0583810095524773	0.9972481598486338	0.0885595663961117	0.237126869532373	0.5158954269803366	0.9794805730030395	0.2972972972972973	0.08108108108108109	0.6048951048951049	0.4073426573426573	0.8909210066069277
CNV0_01090	35	35	15	0.19227237805951156	0.1545454545454545	0.1851558201922223	0.0034759462605593	0.5713163695769238	0.010329541837810572	0.02495941277683065	0.34324550656026287	0.5713163695769238	0.08571428571428572	0.0	0.9265734265734266	0.7788461538461539	0.5609868277391132
CNV0_01091	35	35	15	0.5281951262414529	0.5297406974573274	0.15402860066589216	0.285299249916437	0.9953225172945552	0.32067061507011996	0.4244533916764227	0.5760313772489554	0.78784971744022	0.6	0.05714285714285714	0.3968531468531469	0.3164335664335664	0.4671791023701001
CNV0_01092	37	35	15	0.6000917469738092	0.6599255564612135	0.2832555766539302	0.0317872354967322	0.947720338181353	0.07945775643051098	0.39960946868802	0.8734174013414234	0.9258010506379637	0.6486486486486487	0.32432432432432434	0.2325174825174825	0.1660839160839161	0.8463432942074527
CNV0_01093	35	35	15	0.4496259232872134	0.4509387453510073	0.2174111852015309	0.039889260186812	0.9338494347983164	0.08263838421813492	0.31971920188932385	0.5652717491076688	0.7712572887599676	0.37142857142857144	0.02857142857142857	0.5174825174825175	0.3426573426573426	0.6886189045418326
CNV0_01094	35	35	15	0.7286648325681228	0.8307616329044877	0.2510295561555865	0.0	0.9759913831633326	0.3325827102432138	0.5543797339893178	0.9107703288263072	0.9663761651131405	0.7428571428571429	0.6	0.1693002257336343	0.10402097902097895	0.6337934548699267
CNV0_01095	37	35	15	0.3976291199814293	0.3638572808936398	0.13466518680083153	0.1843134385211382	0.7386363636363636	0.21923578632674612	0.3078014765781691	0.5268273845413864	0.5632560131035659	0.2702702702702703	0.0	0.5611888111888111	0.4073426573426573	0.34402022677681976
CNV0_01096	35	35	15	0.3597936581541755	0.357121701406744	0.14268995096602985	0.0001555498741102	0.6415094339622641	0.07615065156716655	0.2604004721923753	0.4756758470262959	0.5324029984762425	0.14285714285714285	0.0	0.5944055944055944	0.4953195788410235	0.45625234690907596
CNV0_01097	35	35	15	0.3249863949446923	0.3662329954738686	0.17423908573954672	0.0026845451552402	0.6154227975879427	0.04238056565901588	0.16949787634819874	0.42475663673901676	0.5625498440412635	0.14285714285714285	0.0	0.5856643356643356	0.5104895104895104	0.5201692783822476
CNV0_01098	35	35	15	0.31781502580291854	0.2787815675903384	0.23313665253604143	0.0594495903554278	0.8337038956160743	0.06735992060430836	0.1511995342079542	0.38517173555915984	0.8214925437876623	0.14285714285714285	0.11428571428571428	0.7709790209790209	0.6382144943093024	0.754132623183354
CNV0_01099	37	35	15	0.6409988869235934	0.7215438692716077	0.22695509955350102	0.0755391270008531	0.9902890384639774	0.31058491704651564	0.4489211212687607	0.8211607405996626	0.895957266242063	0.6756756756756757	0.32432432432432434	0.2377622377622377	0.1503496503496503	0.5853723491955474
CNV0_01100	37	35	15	0.18007526373423138	0.0676951354648795	0.1624720587456163	0.0	0.5003394410000486	0.01649671498128272	0.0493321183185244	0.3395469648187211	0.42800919410056076	0.02702702702702703	0.0	0.8916083916083916	0.6783216783216783	0.411512479119278
CNV0_01101	37	35	15	0.7587189368051862	0.7966101694915254	0.2580398313831497	3.622192622148154e-05	0.9988238375300932	0.25398254153062444	0.6630158302134498	0.9713964415899188	0.998742269672186	0.8918918918918919	0.4864864864864865	0.0734265734265734	0.0314685314685314	0.7447597281415617
CNV0_01102	37	35	15	0.28178406306406323	0.2428059348027314	0.24412268869402493	0.0458112156574083	0.9589411219443524	0.05622446272806662	0.0741790490000413	0.4043937919978718	0.8882478320478748	0.10810810810810811	0.08108108108108109	0.756993006993007	0.6730769230769231	0.8320233693198082
CNV0_01103	37	35	15	0.6446812150428765	0.6947442939974416	0.22844101830785127	0.0627579665982829	0.9892109661685202	0.21688067083441293	0.4857456140350877	0.7980330238239555	0.9882594810696109	0.7027027027027027	0.24324324324324326	0.2814685314685314	0.1713286713286713	0.7713788102351979
CNV0_01104	37	35	15	0.2711734391975514	0.1944205645395224	0.22686354811115153	0.0057098545254844	0.994657034937685	0.032514819919239886	0.1526480700099413	0.397881057927374	0.7604738985821127	0.08108108108108109	0.05405405405405406	0.7692307692307693	0.6975524475524476	0.7279590786628728
CNV0_01105	35	35	15	0.48306625001525094	0.4696346616219238	0.22314447887774239	0.0888791429742896	0.9571428571428572	0.2222862817674524	0.2998265251784942	0.6687066294080677	0.8539880010053419	0.4	0.11428571428571428	0.4825174825174825	0.09003496503496494	0.6317017192378895
CNV0_01106	35	35	15	0.4293286670153342	0.4054498238251417	0.22395587492793012	0.0814788052823415	0.9977272727272728	0.09847595408878497	0.25214941967881227	0.601633637655802	0.7985889171567899	0.34285714285714286	0.05714285714285714	0.493006993006993	0.236013986013986	0.700112963068005
CNV0_01107	35	35	15	0.6444141983369651	0.6325034519339455	0.12960639619108932	0.3056038331654131	0.9517543859649122	0.4724771300150906	0.5914314959211356	0.6937489995245322	0.8619794924149777	0.9428571428571428	0.17142857142857143	0.3076923076923077	0.13898601398601396	0.3895023623998871
CNV0_01108	35	35	15	0.6234805706276565	0.6274438393582232	0.1899886042603566	0.1513047656334412	0.9716981132075472	0.2926599240438729	0.526841667320985	0.7577474856115638	0.9154635618587756	0.7714285714285715	0.2	0.2832167832167832	0.20104895104895099	0.6228036378149027
CNV0_01109	37	35	15	0.5903997206009289	0.5746915828272429	0.1958353263028073	0.2159687548859791	0.995505071350124	0.3620600552087589	0.416711875564083	0.7651966387027457	0.8865338259445218	0.6216216216216216	0.10810810810810811	0.3531468531468531	0.2482517482517482	0.524473770735763
CNV0_01110	37	35	15	0.5910751760328742	0.5119655891694941	0.2395115016896901	0.1711927599254265	0.9795413062601872	0.28763739158668655	0.4111494230918744	0.8192047750268742	0.9589343293963397	0.5405405405405406	0.2972972972972973	0.4090909090909091	0.215034965034965	0.6712969378096532
CNV0_01111	35	35	15	0.6962865729206008	0.6975722269955491	0.1727110960194291	0.1596278468723879	1.0	0.42138553481253177	0.638887191308658	0.7176386440994449	0.9924747690569202	0.9142857142857143	0.22857142857142856	0.2552447552447552	0.03758741258741255	0.5710892342443885
CNV0_01112	37	35	15	0.39178368701834587	0.3868131233298081	0.14106409792011534	0.1920989483116533	0.8033114535360923	0.2072260023415219	0.2912598578721442	0.4517136359529221	0.6002244432373662	0.16216216216216217	0.05405405405405406	0.6136363636363636	0.458041958041958	0.39299844089584435
CNV0_01113	35	35	15	0.42881888135461893	0.3888461038450532	0.14126613267951837	0.2295454545454545	0.9980139025295308	0.2958727378747157	0.3492551804226219	0.4327101679862224	0.6641321626041081	0.14285714285714285	0.02857142857142857	0.5087412587412588	0.472027972027972	0.36825942472939244
CNV0_01114	35	35	15	0.4974721467033031	0.4546840734557005	0.22097265665342775	0.1109513113301475	1.0	0.26483041357041676	0.29178153568289994	0.6734946121589847	0.8784454291680245	0.45714285714285713	0.11428571428571428	0.4458041958041958	0.118006993006993	0.6136150155976077
CNV0_01115	35	35	15	0.4727329034883428	0.4595614042869098	0.21197565934024773	0.0828663819453097	0.9827586206896552	0.20731989929435946	0.3148045465218723	0.6255382321106976	0.8036892925012975	0.45714285714285713	0.05714285714285714	0.493006993006993	0.20454545454545453	0.596369393206938
CNV0_01116	37	35	15	0.36975340035091386	0.3463974443728326	0.2498361095010148	0.0612118363736977	0.9483073608106324	0.07040385035230083	0.1146909769781581	0.5255188725636417	0.8478432903439441	0.32432432432432434	0.08108108108108109	0.548951048951049	0.3653846153846153	0.7774394399916433
CNV0_01117	35	35	15	0.4008891629155821	0.3642665466898406	0.191063123416406	0.1153846153846153	0.8304604060881574	0.15979107007248586	0.2393254352771822	0.5332695369184115	0.6786446261307234	0.34285714285714286	0.02857142857142857	0.5524475524475524	0.3736582266491973	0.5188535560582376
CNV0_01118	35	35	15	0.6765037313271003	0.7338647679563104	0.24435898091633795	0.0835716422160401	0.9870434988085728	0.1756423388897501	0.5759112774230835	0.8512847355630826	0.9722629040819714	0.8	0.3142857142857143	0.1905594405594405	0.14597902097902093	0.7966205651922212
CNV0_01119	35	35	15	0.2363803098352828	0.174366830301264	0.1971661244246817	0.0298777354964708	0.9547944855033574	0.03141381452363553	0.11828419052690385	0.31990509868031836	0.5371573964330886	0.05714285714285714	0.02857142857142857	0.8129370629370629	0.6975524475524475	0.505743581909453
CNV0_01120	35	35	15	0.4409054385498008	0.3827671218967402	0.22717535660893504	0.0695594586474638	0.8246837607019311	0.1493693753385924	0.2935773805168494	0.6104175309360127	0.7963569145088277	0.3142857142857143	0.05714285714285714	0.5961538461538461	0.368006993006993	0.6469875391702353
CNV0_01121	35	35	15	0.3141218423054676	0.2219987671108617	0.2745463614941006	0.0	0.9548164836716352	0.035865785858074185	0.09015845383385329	0.5364439364891307	0.8007803438525883	0.3142857142857143	0.05714285714285714	0.7709790209790209	0.33916083916083917	0.7649145579945141
CNV0_01122	37	35	15	0.6830556886599269	0.7474948289997502	0.24883891763880553	0.0023286858556527	0.9606874176118156	0.18291022537913143	0.5767269117768796	0.8763359143272476	0.939876114715348	0.8108108108108109	0.4594594594594595	0.2185314685314685	0.1328671328671328	0.7569658893362166
CNV0_01123	35	35	15	0.6542752705913819	0.6747389091826599	0.21165835651750617	0.0120299663917668	0.8956857236455078	0.28889004091918674	0.5344676889333967	0.8471314756094843	0.884912087679848	0.8	0.34285714285714286	0.229020979020979	0.17569930069930065	0.5960220467606612
CNV0_01124	37	35	15	0.7610748190569415	0.8412349002940581	0.262787337402696	0.0098521401029681	0.9999338445144036	0.22414025351165803	0.5918848044398338	0.9637991254997176	0.9996373923361666	0.8918918918918919	0.5675675675675675	0.1398601398601398	0.0244755244755244	0.7754971388245085
CNV0_01125	37	35	15	0.28783151319756667	0.2946797030817958	0.1565064227312249	0.000820959951338	0.5113636363636364	0.0122897161423164	0.1929704116405436	0.3845842967873472	0.5094478545288522	0.08108108108108109	0.0	0.7307692307692307	0.6083916083916084	0.49715813838653583
CNV0_01126	37	35	15	0.2892594877056922	0.2044413832303063	0.21724480084305983	0.0331185356150539	0.8386960230217402	0.037279350784555285	0.129503267330999	0.4532736596300922	0.6909211622259858	0.1891891891891892	0.05405405405405406	0.7272727272727273	0.5970654627539503	0.6536418114414305
CNV0_01127	35	35	15	0.32062763668083905	0.3172134511929375	0.1687882708632736	0.0	0.5891940591898756	0.10711840644448156	0.18964688662448295	0.4611550908811544	0.5671586173635588	0.22857142857142856	0.0	0.6486013986013986	0.47377622377622375	0.4600402109190772
CNV0_01128	37	35	15	0.615661160948916	0.6285714285714286	0.22545521284428846	0.1074913477822873	0.9853951099252184	0.12635801337276098	0.4781243631431152	0.7940922609867272	0.883976187368159	0.7297297297297297	0.24324324324324326	0.229020979020979	0.1608391608391608	0.757618173995398
CNV0_01129	39	35	15	0.40338663010264153	0.4383159784665709	0.23998127475926997	0.1006790220168091	0.9872108560074118	0.10787109698357224	0.21269306294491525	0.4912654277010172	0.9872108560074118	0.20512820512820512	0.07692307692307693	0.5716783216783217	0.4632867132867133	0.8793397590238395
CNV0_01130	39	35	15	0.2545600664264173	0.1661748654129337	0.2719129932003005	0.0111973415773446	0.996684735658342	0.01724256804289258	0.02940202712439775	0.37468018331397723	0.996684735658342	0.10256410256410256	0.07692307692307693	0.8601398601398601	0.7797202797202797	0.9794421676154494
CNV0_01131	37	35	15	0.31967734465151776	0.3242308865803862	0.21569717852649023	0.0290455060208152	0.9402730184453906	0.05682124098885552	0.1590909090909091	0.3811123073778251	0.7206431212314253	0.16216216216216217	0.05405405405405406	0.7587412587412588	0.5314685314685315	0.6638218802425697
CNV0_01132	37	35	15	0.6707323579884714	0.7143640350877193	0.22578238535479841	0.0903558592916882	0.9389606837573774	0.17751437281760413	0.5557414190900224	0.8469331160270608	0.9224508037034111	0.8648648648648649	0.3783783783783784	0.2449209932279909	0.1835664335664335	0.7449364308858071
CNV0_01133	35	35	15	0.15122243704777233	0.0344275764181176	0.20034821226022076	0.0007994983600996	0.6074561403508771	0.00139511913250491	0.0190795806303081	0.2477807089935321	0.5607945094398538	0.14285714285714285	0.0	0.9458041958041958	0.8120254463369587	0.5593993903073489
CNV0_01134	35	35	15	0.5841732564355856	0.5424845713976529	0.20419974388151046	4.233827060408083e-06	0.9834105473750164	0.3027779219678027	0.49696691976566404	0.6911370520686007	0.9672834625544703	0.7142857142857143	0.17142857142857143	0.3881118881118881	0.25524475524475526	0.6645055405866676
CNV0_01135	37	35	15	0.524974603814879	0.5102238749229722	0.18888028328640852	0.1528623963843058	0.8918529550134401	0.20984722328415467	0.4106590487127097	0.644461748625095	0.861129211692343	0.5945945945945946	0.10810810810810811	0.4003496503496503	0.2641083521444695	0.6512819884081884
CNV0_01136	35	35	15	0.26844247305472657	0.1766738570246596	0.2407838265694837	0.005714658412264	0.8522774836790817	0.03452400491625797	0.100800920748776	0.41739727266552695	0.8331290403042486	0.2	0.08571428571428572	0.8041958041958042	0.6582167832167831	0.7986050353879907
CNV0_01137	35	35	15	0.7986692273136639	0.8826044782634079	0.2057688973302019	0.0952261110366197	0.9981092167936916	0.44510852269736034	0.6694125250856121	0.958148701086829	0.991555266243869	0.9142857142857143	0.5428571428571428	0.0961538461538461	0.04283216783216775	0.5464467435465087
CNV0_01138	37	35	15	0.5995968887262	0.5655065282507354	0.2503396030144611	0.0393470936069379	0.941330181450853	0.1847824166898304	0.4771709751226486	0.8227272727272728	0.9394902003750458	0.6216216216216216	0.2702702702702703	0.3391608391608391	0.222027972027972	0.7547077836852154
CNV0_01139	35	35	15	0.20783279041019426	0.1452941712383194	0.1627436629744532	0.0527766335432993	0.836641370479032	0.05401630842017465	0.09336686053394655	0.2768069740592979	0.44827276150257134	0.05714285714285714	0.02857142857142857	0.8321678321678322	0.7744755244755245	0.3942564530823967
CNV0_01140	35	35	15	0.6601870631277598	0.7167262283909376	0.22189935671920247	0.2928121957408388	0.9961606865972508	0.2928121957408388	0.4605192305623657	0.8364061748694848	0.9404104595467991	0.7142857142857143	0.34285714285714286	0.1905594405594405	0.1503496503496503	0.6475982638059603
CNV0_01141	35	35	15	0.7895967597562015	0.8085568770633406	0.16471634787874995	0.4775672594022293	0.993072602498839	0.5366616639122006	0.6518110868545738	0.9466444563970987	0.9850164380453869	0.9714285714285714	0.5142857142857142	0.0979020979020979	0.055944055944055895	0.44835477413318625
CNV0_01142	35	35	15	0.4027860630812839	0.3846153846153846	0.311565751947777	0.0044625529776503	0.9989930305078256	0.04460319485348343	0.10873871155970015	0.6573696877223705	0.9963433271105847	0.34285714285714286	0.11428571428571428	0.5944055944055944	0.24388111888111885	0.9517401322571013
CNV0_01143	35	35	15	0.26198384924967555	0.1612453468236452	0.22338529926956427	0.0044625529776503	0.8695652173913043	0.01627897083138711	0.0479902557612257	0.4342799110629399	0.5683480482592257	0.17142857142857143	0.02857142857142857	0.7709790209790209	0.5087412587412588	0.5520690774278386
CNV0_01144	35	35	15	0.2941765737495022	0.1188851924716477	0.2781964656508901	0.0044625529776503	0.9926784606316152	0.01346247551497011	0.0306297250396609	0.48960554982059895	0.7435196320212052	0.2	0.02857142857142857	0.8286713286713286	0.47027972027972026	0.730057156506235
CNV0_01145	35	35	15	0.404828229094389	0.3846153846153846	0.3075717314038665	0.0044625529776503	0.9993084492291388	0.04460319485348343	0.1170877398209046	0.6408503259513243	0.9992049675597179	0.34285714285714286	0.14285714285714285	0.5961538461538461	0.24388111888111885	0.9546017727062345
CNV0_01146	35	35	15	0.29120256703360364	0.0874123456814969	0.2869536630171718	0.0044625529776503	0.9273869121817468	0.01119643033197088	0.0222494621431324	0.4812561121982769	0.7502576032086183	0.22857142857142856	0.02857142857142857	0.8793706293706294	0.47290209790209786	0.7390611728766474
CNV0_01147	35	35	15	0.9139854163208153	0.9856907616762424	0.11352491667037423	0.6526949254525464	0.999392316691498	0.6880085699844787	0.8633923457566898	0.9963374754798223	0.9989117436447549	1.0	0.8285714285714286	0.0104895104895104	0.0052447552447552	0.3109031736602762
CNV0_01148	35	35	15	0.8415991929839522	0.9082193379204878	0.19591879315843888	0.0738199395539993	1.0	0.5558287724072111	0.7778006529426977	0.9919237654485673	0.9979887284488279	0.9428571428571428	0.6285714285714286	0.0314685314685314	0.0157342657342657	0.44215995604161684
CNV0_01151	57	35	15	0.4396139004209113	0.4450465648049333	0.16438292730522738	0.0505258111020028	0.8022727272727272	0.05895716703222926	0.3799614401233992	0.5306974704291249	0.7167230100448457	0.3508771929824561	0.017543859649122806	0.4717832957110609	0.3352144469525959	0.6577658430126164
CNV0_01153	35	35	15	0.8551530913241103	0.9596368390603957	0.21771312371834486	0.0019385879473493	0.9976083217387346	0.5287054464149689	0.812356403349099	0.9854787081609513	0.9975242436449367	0.9428571428571428	0.7714285714285715	0.0361173814898419	0.0104895104895104	0.4688187972299679
CNV0_01154	35	35	15	0.8690769381927766	0.929909976054112	0.15112189972001244	0.5318966237432796	0.9974234506426076	0.597883136602483	0.795247526188559	0.9817225662440789	0.9972456566234859	1.0	0.7428571428571429	0.0454545454545454	0.01311188811188805	0.3993625200210028
CNV0_01155	35	35	15	0.8028776687072107	0.9263374790558202	0.22114927806797602	0.3039574034770287	1.0	0.40441855630996904	0.5970351940126931	0.9861689931080342	0.9942311170546579	0.8857142857142857	0.6571428571428571	0.0506993006993006	0.01660839160839155	0.5898125607446889
CNV0_01156	35	35	15	0.6976709468189819	0.8461538461538461	0.2573089256457149	0.0480744288572293	0.9982548982776736	0.2439017319597547	0.5155402477417275	0.882594189381657	0.989981376406932	0.7428571428571429	0.5142857142857142	0.1538461538461538	0.0594405594405594	0.7460796444471772
CNV0_01157	35	35	15	0.5618079845636718	0.6135035746742962	0.26955322914607843	0.0543134495838678	1.0	0.13071067224061456	0.3475535754075677	0.7358961283275428	0.9219999024020245	0.6571428571428571	0.2	0.2814685314685314	0.1503496503496503	0.7912892301614098
CNV0_01158	35	35	15	0.6169933815152269	0.6253284705598561	0.2540375169061118	0.1073741166206413	0.9833557094589016	0.11864120295394084	0.532184930967262	0.8549222429629132	0.9435746552196284	0.7714285714285715	0.2857142857142857	0.2517482517482518	0.15034965034965037	0.8249334522656875
CNV0_01159	35	35	15	0.492428132894924	0.4666423374615145	0.24128598656362168	0.044914887428337	0.991931418471204	0.1268571383455878	0.3496361111389644	0.680793199047584	0.8409147715216364	0.45714285714285713	0.11428571428571428	0.4615384615384615	0.2596153846153846	0.7140576331760486
CNV0_01160	35	35	15	0.7230626261080194	0.8465094530276557	0.22840697003735555	0.1234645714683295	1.0	0.4087202968509514	0.5354698832439844	0.8845959130315004	0.9998311505899421	0.8	0.5142857142857142	0.1171328671328671	0.0541958041958041	0.5911108537389906
CNV0_01161	35	35	15	0.5762288491008078	0.6279863722505599	0.22237949593470765	0.1081258620553447	0.9237575262064548	0.11886673743608782	0.5348013667489439	0.6695570122094348	0.8966350680635073	0.8	0.14285714285714285	0.3339160839160839	0.23601398601398593	0.7777683306274196
CNV0_01162	35	35	15	0.538309735312184	0.5626101446060162	0.2476622957074168	0.0874952757693303	1.0	0.11047701340763068	0.4561238189880117	0.6501379054791316	0.8811479492153671	0.6857142857142857	0.17142857142857143	0.3444055944055944	0.20629370629370625	0.7706709358077364
CNV0_01163	35	35	15	0.3931110317510167	0.3919447487725582	0.24928696701731454	0.0	0.9473396581936704	0.0838208237992988	0.18755265029853815	0.5690666678246439	0.8628350134734768	0.37142857142857144	0.08571428571428572	0.6468531468531469	0.3601398601398601	0.779014189674178
CNV0_01164	35	35	15	0.40388750604256124	0.3814586967648481	0.2440642918587521	0.069131962752468	0.9794919260697176	0.0969447847653877	0.20480580605077658	0.5887615380608279	0.8503885525194663	0.34285714285714286	0.11428571428571428	0.6031468531468531	0.3583916083916084	0.7534437677540786
CNV0_01165	35	35	15	0.827648482310164	0.9017087404913896	0.2141241173120559	0.0100030549877172	0.9997954126810532	0.4831448727402224	0.8109394895132798	0.9824595264970306	0.999782959433083	0.9428571428571428	0.7714285714285715	0.0751748251748251	0.02010489510489505	0.5166380866928606
CNV0_01166	35	35	15	0.6364639041967987	0.6407407579890815	0.21292163987962384	0.1714285714285714	0.9270014651207644	0.3244716278469881	0.4756552906026969	0.8289772533677988	0.8763064530025236	0.6857142857142857	0.34285714285714286	0.2307692307692307	0.1223776223776223	0.5518348251555356
CNV0_01167	35	35	15	0.789611353214696	0.8990837411644438	0.22892588399814093	0.0027263641135007	1.0	0.45859399471870954	0.6220940759576207	0.9817533488494149	0.992261655379685	0.9428571428571428	0.6	0.0664335664335664	0.0209790209790209	0.5336676606609755
CNV0_01168	35	35	15	0.8211558407400391	0.8648523747950072	0.18065329074980307	0.2143961679586979	0.9931818181818182	0.5414271578665488	0.738235521528535	0.9806741228298628	0.9900900323041113	0.9428571428571428	0.6571428571428571	0.0944055944055944	0.0297202797202797	0.4486628744375625
CNV0_01169	35	35	15	0.7290876973643042	0.7723986177251932	0.22345291698300834	0.0165677470838527	0.9651822586976716	0.3561902724386213	0.6746779024420614	0.878455530912583	0.959422956457153	0.8	0.45714285714285713	0.1276223776223776	0.0498251748251748	0.6032326840185318
CNV0_01170	35	35	15	0.5654403334297479	0.6215570282000704	0.2556691410230733	0.0019431876855228	1.0	0.13830921862579265	0.45849300818879224	0.706449844848664	0.8475990098604226	0.7428571428571429	0.2	0.3041958041958042	0.13811188811188804	0.7092897912346299
CNV0_01171	35	35	15	0.5321365055378577	0.5905643668119922	0.26975705999242616	0.0125883745286994	1.0	0.04855987970451663	0.3523376766537639	0.7102692451122203	0.8286272851690692	0.6857142857142857	0.17142857142857143	0.3426573426573426	0.1958041958041958	0.7800674054645527
CNV0_01173	35	35	15	0.4211736778334004	0.4030591196598936	0.2578429019319221	0.0488547508253297	0.9828216755762962	0.06147654257595947	0.23472130916788314	0.5636078236448295	0.9703880768754709	0.4	0.08571428571428572	0.5174825174825175	0.3837826958594453	0.9089115342995114
CNV0_01174	35	35	15	0.37666560040128544	0.3119517543859649	0.23170560331167867	0.0682167769118707	0.9622406436889424	0.08890560236318405	0.1929804687655136	0.5420293845797877	0.7659773520160646	0.34285714285714286	0.05714285714285714	0.6800699300699301	0.41258741258741255	0.6770717496528806
CNV0_01175	35	35	15	0.7687466279096746	0.8685595481298504	0.2153474615099602	7.132321776989277e-05	0.9823962578029314	0.40172713434432816	0.630010820202237	0.8989346596908532	0.9823473353987848	0.9142857142857143	0.6	0.1118881118881118	0.0813509289807258	0.5806202010544567
CNV0_01178	35	35	15	0.26553700466996716	0.1491084613266594	0.2741618443914404	0.0	0.9598339222525027	0.007092516841043131	0.0561420583129522	0.3876351225213214	0.9524891422474095	0.17142857142857143	0.08571428571428572	0.8216704288939052	0.6800699300699301	0.9453966254063664
