	g8_RAI	HLA_I	HLA_II	immune	DM
TCGA-EM-A4FF-01A	-0.36214151103529874	1.120890050249538	1.0228811834719411	0.14351296652689638	DM2
TCGA-DJ-A13M-01A	0.697238101568941	-0.8441891755602161	-0.9026986150245019	-0.5917866937665964	DM1
TCGA-EL-A3D1-01A	0.020111290190800338	-0.33881350727291554	-0.2963845545003313	-0.3779099355758759	DM2
TCGA-BJ-A28V-01A	1.242238914924102	-1.4229594199365927	-2.227370749073903	-0.9990218103203945	DM1
TCGA-BJ-A3EZ-01A	-0.35148121470586213	0.2408031403078484	0.5547793724898641	-0.13140483371151923	DM2
TCGA-H2-A3RI-01A	-0.32505557018634496	0.6735817903843887	0.5130382816829788	-0.0662504502304862	DM2
TCGA-EM-A3FP-01A	0.9397614984672407	0.03407099128107384	0.3899108772284393	0.46806317185792684	DM1
TCGA-ET-A3DU-01A	-0.8183581479713492	1.7358343113524202	1.6066427680393975	1.809900931996671	DM2
TCGA-EM-A22N-01A	0.5792129222600527	-1.5257733193938792	-0.6244914916105284	-0.32367371108591086	DM1
TCGA-FY-A3BL-01A	-0.36234160931519993	-0.2161558451833801	-0.08451303559416105	-0.38785293812113875	DM2
TCGA-QD-A8IV-01A	1.0081114011074779	-0.4804339982348471	-0.5637842642466124	-0.1040477840151508	DM1
TCGA-FY-A3R8-01A	-0.5914471576260639	0.5994121338625928	0.44342950465253994	-0.022614454422739048	DM2
TCGA-EM-A22J-01A	0.2632754311364267	-0.956213379809677	-0.5607538588983572	-0.601755343176052	DM1
TCGA-FE-A235-01A	-0.24239418564779885	-0.34871154992988734	-0.32490903715981473	-0.03222761083916412	DM2
TCGA-ET-A3BS-01A	-0.49471690567541937	1.1875051510524692	0.9887809251098375	1.2384728276080568	DM2
TCGA-J8-A3YE-01A	-0.344176858721139	-0.6381021484180569	0.3956821002684036	-0.8727817342833053	DM2
TCGA-EM-A2CT-01A	0.2552691015390186	-1.168402933537059	-0.8437105047658697	-0.8234160175288862	DM1
TCGA-DJ-A3VL-01A	0.8245581467423516	0.8210496118641865	0.8047923284464676	1.2216964775619026	DM1
TCGA-EM-A3FJ-01A	0.48147670867089837	-0.12991255995543435	0.04629824130783548	-0.2587954707551841	DM2
TCGA-DJ-A1QG-01A	-0.1403647701357149	-1.0201204398546047	-0.6766005595968629	-0.21849397193878323	DM1
TCGA-EM-A4G1-01A	-0.05828208569682911	-0.21010071534929592	0.4100917386615081	-0.3455184803428	DM1
TCGA-BJ-A4O9-01A	-0.29390323442912736	-1.0666508110784312	-0.9525658463809498	-0.6824339138433276	DM2
TCGA-DE-A4MD-01A	-1.1821338759839797	0.5355324509814822	0.11947889417788371	-1.0533085022724509	DM2
TCGA-EM-A3FL-01A	0.9824660055881008	-1.1370313900334346	-1.1027929823840457	-0.3249021595518811	DM1
TCGA-FY-A3I4-01A	0.8283556470172015	-0.4050800945242348	0.26960365159244837	0.006174400857501503	DM2
TCGA-DJ-A3UM-01A	-0.08488542558684975	0.13592123373706622	-0.051120474343182655	-0.2728764272068372	DM2
TCGA-EM-A2OY-01A	0.17553980919043088	-2.1653134632639843	-1.3542221180584715	-1.061926430990238	DM1
TCGA-DJ-A3UK-01A	-0.13528206291780998	-0.5869424666930172	-0.2101639532530281	-0.28643613260947537	DM2
TCGA-EM-A3AJ-01A	0.6959082147954283	0.9637800473697098	0.8972134766676121	1.6210637019721867	DM1
TCGA-FY-A3R9-01A	0.36862231296953646	-1.471511248508599	-0.9446974357783746	-0.903480755130829	DM1
TCGA-L6-A4EQ-01A	-0.06701410667281019	-0.13769137866235953	-0.5595437035107924	-0.5078376745378074	DM2
TCGA-DJ-A3UO-01A	0.04595757106884196	0.31487378728453574	-0.5813878315517365	-0.9106351654569058	DM2
TCGA-DJ-A1QD-01A	-0.7205247632592985	-0.3336794647474426	0.24283791889348202	-0.4177578788391661	DM2
TCGA-DJ-A4V2-01A	-0.35431660861697317	0.025213298230762612	-0.0041950311202051	-0.14480200297727744	DM2
TCGA-EL-A4K7-01A	-0.16918287570238852	-0.2532937048747674	-0.6092824570899643	-0.9470878327331361	DM2
TCGA-MK-A4N6-01A	-0.5758645480747562	0.8125361289532481	0.4444796172631973	0.20706640060248707	DM2
TCGA-EL-A3GP-01A	-1.1122979885024187	-0.5695526390450156	0.8781451163474825	0.6488102135724546	DM2
TCGA-EL-A3GU-01A	-0.4858577035054549	-0.0307596911470808	0.27399090243522284	-0.4504331556227414	DM2
TCGA-FE-A238-01A	-0.03937240099117239	0.16077382461820752	0.10318372346489926	0.06687970826913593	DM2
TCGA-CE-A3ME-01A	-0.5190237004426768	0.2024759213046624	0.32686584792416906	-0.16345898652159582	DM2
TCGA-EM-A4FO-01A	0.28439408144137324	1.3095803011193985	1.3204714111089504	2.228064651618795	DM2
TCGA-IM-A420-01A	-0.36809651831802853	1.4633579930452318	1.226539669112041	0.8806265345333644	DM2
TCGA-DJ-A2Q1-01A	-1.7127597677186752	0.5632961385519781	1.6658305838218805	1.0196388844023985	DM2
TCGA-FK-A3SH-01A	-0.1833495838700669	-0.7011981971244824	-1.0681871055202266	-0.9133712433396068	DM2
TCGA-EM-A1YE-01A	1.4872066177517111	-0.8799052900872062	-1.0671316058398241	-0.6760887538934358	DM1
TCGA-KS-A4I5-01A	0.03678240520619277	0.7263078127366704	-0.7681387525561854	-0.7190070036456861	DM2
TCGA-EL-A3GV-01A	-0.08058877232466535	0.2527389445750188	0.23889288826154872	0.5511903651166131	DM2
TCGA-FE-A233-01A	-0.3094572829473214	0.13643141720237692	-0.46783202278345826	-0.7360198512773124	DM2
TCGA-EL-A3MX-01A	-0.3317850124470888	-1.2576082468502399	-1.0104123554482967	-0.6554402372039253	DM2
TCGA-BJ-A45D-01A	0.6060578990496773	-0.34109736316403794	0.09587408547261997	0.012680476943197707	DM1
TCGA-MK-A4N7-01A	-0.5583750125269685	-0.24542190798962216	-0.9220262106504478	-0.87582189099793	DM2
TCGA-ET-A25N-01A	-0.12479403934050595	-0.9153575009603601	-0.4181768466319086	-0.4916999961887315	DM2
TCGA-DJ-A2PQ-01A	-0.24741393491718838	-0.6453334833950196	-0.8341746696358081	-0.7800406894040869	DM2
TCGA-E8-A438-01A	-0.061156225562787686	-0.07299007068998817	-0.280907577957818	-0.48984236618476407	DM2
TCGA-EM-A22I-01A	-0.8768145174214642	-0.0593191686592948	0.23744722833447293	-0.2808978558037969	DM2
TCGA-DJ-A1QO-01A	-0.04945465012975192	0.045246900640814526	0.6579421660583924	-0.027373799331370675	DM2
TCGA-E8-A3X7-01A	-0.5160961072192682	0.9239242689007676	0.7777010030370775	-0.09315406222731011	DM2
TCGA-E3-A3E2-01A	0.052328612125822654	1.1177192238625884	0.9461032654889673	1.6337781227682588	DM2
TCGA-E8-A434-01A	0.6931109960562183	0.2703783079161309	0.20565191030414304	-0.025439292304611165	DM2
TCGA-EL-A3MZ-01A	-0.6326139843702371	0.2598743459714077	0.03446784899464394	-0.21619923296453164	DM2
TCGA-ET-A3DQ-01A	-0.14598772789633846	0.3096714822450032	0.7454433998141156	1.0711587402599407	DM2
TCGA-J8-A3O1-01A	-1.11496677776531	-0.754360199530122	-0.34130653547733447	-0.9417140383560489	DM2
TCGA-BJ-A0Z2-01A	0.9837892349942196	-0.6277725955423707	-0.7843888265246208	-0.4043576170596065	DM1
TCGA-DJ-A2PN-01A	0.07523371923723007	-0.07280054938047441	-0.3932046996237167	-0.566437723980499	DM2
TCGA-EL-A3CV-01A	-1.0050589919433457	1.3313509894209714	1.215098246023639	1.967035834366153	DM2
TCGA-FE-A239-01A	1.3951063428435129	-1.3409426072709205	-0.6588269102071078	-1.1456778089758597	DM1
TCGA-DE-A4M8-01A	0.025039261776003897	1.7569175678262425	1.51122344065912	1.9082991637247253	DM2
TCGA-BJ-A28W-01A	-0.03727262642137822	1.9941923060507472	2.1761573973005324	3.087341675399391	DM1
TCGA-EM-A22L-01A	1.2147512137187892	-1.53186408464668	-1.3476146427568176	-1.030139918068937	DM1
TCGA-BJ-A28T-01A	1.0070969007435568	1.5685000803594593	1.5909502097005868	2.3812784995202305	DM1
TCGA-DJ-A4V0-01A	1.1182974244814565	1.142082003424154	1.086064636506379	1.891831134961397	DM1
TCGA-EL-A3H2-01A	1.3611605843078627	-0.7919352164428697	-0.26563462243605673	-0.31001736235215505	DM1
TCGA-DJ-A3UY-01A	0.2168891013124521	0.06331841884693426	0.5649712335133878	0.34741167291731995	DM2
TCGA-J8-A3O2-01A	0.27998099490273587	0.059479305260858456	0.6408717757074835	0.7581386020741983	DM2
TCGA-EM-A2CO-01A	0.3359129011221677	-1.7817493549338979	-1.1171791885396671	-0.8862614549885259	DM1
TCGA-FE-A3PB-01A	-1.1330206240190455	1.0734288889795187	1.446992548420966	1.321471272278084	DM2
TCGA-EL-A3ZM-01A	-1.858421746775106	0.8877183161777868	0.8287865159967451	-0.3377385673894967	DM2
TCGA-BJ-A4O8-01A	-0.5691171318248793	0.4311348362649212	0.6428027356667572	0.40516598230593664	DM2
TCGA-EM-A3AP-01A	0.6969556787103828	-1.1662730187547736	-1.0853080244400168	-0.6469967456006148	DM1
TCGA-FE-A3PA-01A	0.2718159732965995	-0.159992758180626	0.000903374171991253	-0.26122472993016427	DM2
TCGA-ET-A25P-01A	0.8628495382808445	-0.9505205345747775	-0.8733803187693633	-0.45496850999773103	DM1
TCGA-EL-A3ZH-01A	1.7151087153819997	-1.2529768282889449	-0.9954622652661277	-0.5904335476147372	DM1
TCGA-DJ-A2PU-01A	-0.16468030754628452	-0.43166618642251436	-0.4658463046917599	-0.04873424269801938	DM2
TCGA-ET-A3DP-01A	-0.31260041030064445	0.044925079542113	0.15049737206291133	0.1517212190409222	DM2
TCGA-DJ-A2QC-01A	-0.38723374710691305	-0.3572273596075944	-0.28878103391148635	0.016574429285277487	DM2
TCGA-MK-A4N9-01A	-0.3852427546036016	-0.17781497336940516	-0.5709847429280481	-0.31925238984450294	DM2
TCGA-EL-A3GS-01A	-0.2228204589211023	0.2737685249708606	-0.09904328600291123	-0.5027307618878034	DM2
TCGA-MK-A84Z-01A	0.7978731802279789	-0.4191721116354922	-0.886557549754257	-0.6402619115235973	DM1
TCGA-EM-A3OA-01A	0.6623222061879526	-0.7053110286400573	-0.9440301931240537	-0.7640038115005799	DM1
TCGA-DJ-A3VA-01A	-0.3797641752917603	0.08153838644100479	0.009854931729630579	-0.05444385473693275	DM2
TCGA-BJ-A191-01A	0.32842074394454973	0.19094987578290026	-0.3720968170739363	0.2752234161021562	DM1
TCGA-EL-A3ZG-01A	-0.2531375817260582	-0.7049022994255202	-0.6449707776651323	-0.511772825381604	DM2
TCGA-EM-A3O9-01A	-2.0169823311739186	0.9333363385273343	-0.3374371369728039	-0.37619845122074297	DM1
TCGA-EL-A3N2-01A	-0.7160273644026854	0.6229636610534662	0.30964403443415495	-0.20913299606531308	DM2
TCGA-DJ-A3UV-01A	1.1020564131528605	0.46034548096211214	0.37837327249751473	0.22782979288032598	DM2
TCGA-FE-A3PD-01A	0.07568933603546213	0.9012594702784911	0.8213903372122399	0.4577067273701631	DM2
TCGA-IM-A4EB-01A	-0.3536389928406311	0.8312127834692499	0.6892865960696881	0.7718837552225356	DM2
TCGA-ET-A3BN-01A	0.27495870471801653	-1.1281609331078828	-0.9156289710477669	-0.9185169772182145	DM2
TCGA-BJ-A45E-01A	-1.3342583480774324	1.9489158606680261	1.8010444838349642	2.761753237624309	DM2
TCGA-FY-A40L-01A	-0.4025151865307738	0.7705654933268943	0.7260584533366853	0.261996904979148	DM2
TCGA-E3-A3E5-01A	-0.2981649028208759	-0.1764202055085516	-0.3501670614890647	-0.39266320109577635	DM2
TCGA-EL-A3D5-01A	0.6878779314659507	-0.9889748310831893	-1.480107630337773	-0.644639885977373	DM1
TCGA-DJ-A3UW-01A	-0.6471035086241606	1.1937422434122682	1.2137869023533057	1.1549003652193477	DM2
TCGA-EL-A3D0-01A	-0.5900074985995102	-1.1052519135405467	-0.8166057169142317	-0.7254008879983299	DM2
TCGA-EL-A4K6-01A	0.3626266389437106	-2.0895838518760392	-2.0702169778728576	-1.0567067991528147	DM1
TCGA-ET-A3BV-01A	-0.9804922079793758	-0.1635779846955367	0.3597847958279664	0.9383075418458	DM2
TCGA-H2-A3RH-01A	0.5313656309043461	-0.9438423530361162	-0.9282146882632093	-0.5945774558192694	DM1
TCGA-FY-A4B3-01A	-0.036234655694590556	-0.6872920181291787	-0.6920186162384592	-0.6307743300892908	DM2
TCGA-EL-A3CW-01A	0.5411642149782282	0.36369519870630723	0.7924772362313182	1.6827699564554017	DM2
TCGA-FY-A3NP-01A	1.085322212624228	-1.0795681885766177	-0.73832525533403	-0.8080943394036242	DM1
TCGA-DJ-A2PP-01A	0.34943156962906946	-1.1819340764702084	-1.0471211778881657	-1.1151034782351827	DM1
TCGA-EL-A4K0-01A	-0.37633006942438074	0.1427896318893208	0.09167171560257827	0.22418873871820283	DM2
TCGA-DJ-A13T-01A	-0.15310437560373766	-0.022834638409676096	-0.817583606822016	-0.34788238276017186	DM2
TCGA-KS-A41J-01A	-0.3314433007244322	1.0675221784588973	0.7601845966452386	0.31977137820380447	DM2
TCGA-ET-A2N0-01A	-0.4720452336537935	1.0766249977484053	1.1879485968962042	0.28599121775549563	DM2
TCGA-H2-A2K9-01A	1.083457940796294	-1.5402572742000693	-1.4099081507581315	-0.5913612361633398	DM1
TCGA-EM-A1CT-01A	-0.27168740791690676	0.6872122686360821	0.9211990857004289	-0.14442810505694276	DM2
TCGA-EL-A3CN-01A	-0.7281809717847003	1.396199486131662	1.0483124385742701	1.1386707595964374	DM2
TCGA-BJ-A0ZA-01A	1.332499658700137	-0.788815879733053	-0.49299962964946814	-0.16713221431717754	DM1
TCGA-KS-A41L-01A	1.3264637693015198	-1.5430751788817922	-1.8130931205117933	-1.1113980627733944	DM1
TCGA-E8-A433-01A	0.0005269607164472634	0.912729971422662	0.7467125998942987	0.14010194170386767	DM2
TCGA-E8-A242-01A	-0.8530374473716027	0.9669228573726804	0.9517233445914334	0.6567131137424101	DM2
TCGA-EL-A4JW-01A	-0.15589320304693954	0.45494596424529576	-0.24974090598934057	-0.048973137188897696	DM2
TCGA-KS-A4I9-01A	-0.4586093406176769	0.44445443570845683	0.7303149401432696	-0.13758060154457538	DM2
TCGA-BJ-A28R-01A	0.02994170941996091	1.1312571289085611	1.1107309942229835	0.5865399755192524	DM2
TCGA-BJ-A28S-01A	0.8446217242138512	-1.0398068487502274	-0.9920141695903999	-0.8415739617864559	DM1
TCGA-FY-A4B4-01A	-0.22376275313904206	0.6439490968048479	0.4159552872111921	0.11357773010949097	DM2
TCGA-BJ-A45J-01A	0.01851705310398477	-0.408442466544994	-0.3793415265843265	-0.566368276547924	DM2
TCGA-BJ-A28Z-01A	-0.721279697488036	1.5800892113317593	1.7487455345362908	2.101499042257705	DM2
TCGA-EM-A3AR-01A	1.162040219864081	-0.5669525186809184	-0.46427101396972487	-0.3363958947184375	DM1
TCGA-DJ-A3US-01A	0.8941494805344314	1.0087265794774154	0.915444292707185	1.39162354908914	DM1
TCGA-BJ-A2N8-01A	0.45457956626166296	-0.6753820948693345	-0.2536028296356489	-0.4344253028333704	DM1
TCGA-FE-A231-01A	-0.734882119214894	0.5828942189022857	0.3192981435414635	-0.554040678375692	DM2
TCGA-DE-A2OL-01A	1.2008024494184684	-1.6252236198623942	-2.072652559241545	-1.0492109913310916	DM1
TCGA-EM-A1CV-01A	-0.16869111843970824	-1.312856933886532	-0.998716573426376	-0.6322648138885415	DM2
TCGA-DJ-A13O-01A	0.3743830887258852	0.6453551714701758	0.552812127017299	0.7985993763787701	DM2
TCGA-EL-A3MY-01A	-1.0488173159661884	0.07820127323991481	0.014700209559357464	0.6224867541358702	DM2
TCGA-BJ-A45H-01A	1.0059016495293203	0.15648641127404786	-0.061030604431307714	0.04389269909524512	DM2
TCGA-DJ-A3V2-01A	-0.24526058172882223	1.164120554892791	1.056109567438409	1.788586293351166	DM2
TCGA-FK-A3S3-01A	-0.08540292590531903	-0.02381193578003069	-0.2135858862739664	-0.2885725002729673	DM2
TCGA-ET-A39T-01A	-0.2781446435396871	0.05957189769964127	0.3267351934440994	-0.514459138395954	DM2
TCGA-DJ-A2Q7-01A	-0.15899639296301799	0.35976220466895936	0.16282759135220748	0.0822075190788218	DM2
TCGA-DE-A69K-01A	-0.029621876102816032	0.16114611044832802	0.2263194480191372	-0.2355482720235109	DM2
TCGA-ET-A25M-01A	-0.33845025499311715	0.24993358516955322	0.032458033469592605	-0.5646280853982669	DM2
TCGA-DJ-A4V5-01A	0.21633447636639286	0.7351809677910487	0.8995272498963512	1.0279229420885714	DM2
TCGA-DE-A4M9-01A	0.9102812042410791	-1.9427351051234956	-1.0096390233246617	-1.0304692402640856	DM1
TCGA-BJ-A0Z9-01A	-1.184638410175544	0.6397354699142712	0.22793998871676946	-0.11724251443599239	DM2
TCGA-ET-A39N-01A	0.2963265892969368	-0.6328925876721292	-0.14316001884944282	-0.5284695175392267	DM1
TCGA-BJ-A0ZH-01A	-0.3393157872562693	0.6699766287870745	0.15554019058904509	-0.04369145549956773	DM2
TCGA-E8-A416-01A	1.0431971661404105	-0.8448127963852291	-0.6829708840002816	0.3118588855578402	DM1
TCGA-KS-A4ID-01A	0.3564958532525002	1.4242802743486216	1.5509708390224788	1.3121655304575603	DM2
TCGA-DJ-A13U-01A	-0.1327553577791618	0.4550000738874458	0.5693429752607455	-0.4452533458835089	DM2
TCGA-EL-A3T2-01A	0.6268270564859331	-1.2681414088531375	-1.1525308223218742	-0.7937715255141139	DM1
TCGA-FY-A40K-01A	0.16272674199796258	-0.042188750458291215	0.6350263032006491	0.39651867671284297	DM2
TCGA-DE-A4MA-01A	-0.7980922877037657	0.6389669765870455	0.7572196376320601	-0.39391671104056086	DM2
TCGA-DJ-A2Q0-01A	-1.2134848407061787	0.8774382885773861	-1.0586776423748652	-0.8822500560925376	DM1
TCGA-EL-A3T6-01A	-0.1880422617196856	1.5586213166242888	1.0403529960809272	1.1001393839110543	DM2
TCGA-KS-A41F-01A	-0.8410772216950412	-0.4956982736369721	-0.4442590981219164	-0.9413292047583658	DM2
TCGA-EL-A3T8-01A	-0.023434767350692193	-1.006247100319285	-0.7316861231479327	-0.27401724074912787	DM2
TCGA-EM-A3O8-01A	0.7617625340989312	-1.3823629902137224	-1.124208206822731	-0.8910806976667807	DM1
TCGA-L6-A4EP-01A	0.14366017591368724	-0.5340013888939878	-0.5125251613765384	-0.3667768591682636	DM2
TCGA-J8-A3YG-01A	0.10525790173706584	0.3811800060497649	0.08512085141628431	0.09258225506261977	DM2
TCGA-DE-A69J-01A	-0.39373983273169205	0.2847358150769256	0.23414424433489162	-0.31112890253433434	DM2
TCGA-E8-A419-01A	-0.5800481896209748	1.567713505929968	1.5073198701118231	1.4706652328173877	DM2
TCGA-DJ-A2Q2-01A	1.2862493293647979	0.027795873222917156	0.18105677478029267	-0.10038386061556963	DM1
TCGA-BJ-A0ZG-01A	0.9798318751029901	-0.5839661951436187	-0.6385708935828356	-0.24319430733038258	DM1
TCGA-EM-A2OW-01A	0.6478520092423705	-0.6232729545119021	-0.2942340302216677	-0.487884120731497	DM1
TCGA-BJ-A3F0-01A	1.5407180746909686	-0.43538847590130497	-1.1106515094334528	-0.5484218191406934	DM1
TCGA-EL-A3CY-01A	-0.8244442585443497	1.1784404889656064	1.7461062077635723	3.0328764827505155	DM2
TCGA-EM-A3AQ-01A	-0.19671846023611167	-0.03175641944183519	-0.20986803023837405	-0.2019089361307291	DM2
TCGA-J8-A4HW-01A	0.6243801334414999	-1.2765725539407988	-0.9080330813914601	-0.8938135738792311	DM2
TCGA-L6-A4ET-01A	-0.2807006381766968	-0.7647290818184396	-1.1920400378822942	-0.5452987496299662	DM2
TCGA-DJ-A3V4-01A	0.07907415923366613	0.7302292764822003	0.9455052168031275	-0.18725170659452287	DM2
TCGA-BJ-A291-01A	0.5584755811425837	0.18337624315264364	-0.9165829425029642	-0.7558551416682121	DM1
TCGA-J8-A3NZ-01A	-0.6804115237239876	0.7970311635207097	0.7009429752294589	0.014907760804341388	DM2
TCGA-DJ-A3UU-01A	0.5264664159857978	0.5290275651875409	0.41010449797053433	0.2796871674731291	DM2
TCGA-EL-A4K4-01A	-1.0759940902807155	0.21788760151104186	0.38818507213527126	-0.040577902043975204	DM2
TCGA-J8-A3YF-01A	-0.3709186071350645	0.7369819319113731	0.6615370021631024	0.8024323673068071	DM2
TCGA-ET-A25I-01A	0.6087026084981094	-0.20379477083664305	-0.14331575669302782	0.2616322450541078	DM1
TCGA-DJ-A3VI-01A	-0.34163002714800117	-0.017316111484757566	-0.14438410982749197	-0.13900888303021813	DM2
TCGA-CE-A3MD-01A	0.11486334814017997	1.5250039882829445	1.1382945376147067	0.07677796540847805	DM2
TCGA-DJ-A2Q5-01A	-0.29548634294755716	1.1564119501399297	1.2599884904286132	1.7184905980954077	DM2
TCGA-EM-A22P-01A	-0.302230869856109	0.501759927440323	0.9391263012797246	2.096342199760905	DM2
TCGA-EL-A4KI-01A	0.312616792909122	-1.229384086261131	-1.3313101577817525	-0.8133478182681486	DM1
TCGA-EL-A3ZN-01A	0.04546360176794541	-0.5229843856192122	-0.14873924724636076	-0.42913633818656133	DM2
TCGA-DJ-A1QN-01A	-0.3353071597183449	-0.13525474209801316	-0.08607474244314825	0.13641600054602585	DM2
TCGA-BJ-A2N9-01A	0.6059158372815185	0.6798415098469808	1.49678258522079	0.4255807542723101	DM1
TCGA-DE-A7U5-01A	-0.7765220709026215	1.0631209897124072	0.6109334398654658	0.7179700857544316	DM2
TCGA-EL-A3D6-01A	-0.809718320090495	0.26137391342390986	0.5701453233977023	0.26997797311995114	DM2
TCGA-E8-A414-01A	0.15625441978633087	0.7256648174910697	0.6655147161964847	0.8014512004363928	DM2
TCGA-DJ-A4UP-01A	0.4028772284470123	0.8259826761820404	0.960390227460682	1.3465724777884724	DM2
TCGA-EL-A3CM-01A	-0.7223183409145154	0.035072948468725586	0.05095443399689244	-0.021988097059473237	DM2
TCGA-EL-A3CR-01A	-0.2830046534307863	0.27196190090321914	0.8116155994383734	0.22682046949278162	DM2
TCGA-BJ-A3PT-01A	0.7688428370738427	0.10451752396215569	0.45722325154674426	0.4984179771801475	DM1
TCGA-ET-A3BW-01A	0.28875340790173903	-0.809634571154546	-1.2723479228067425	-0.7242837427553409	DM2
TCGA-EM-A2CM-01A	-0.35931819704463647	-1.6516002155767928	-0.4532625337831214	-0.9497326139701787	DM1
TCGA-DJ-A2PR-01A	-0.1001843444230187	1.2527199262480133	0.05025367653558312	0.5227877439411812	DM2
TCGA-EL-A3GZ-01A	-0.05453288511908054	0.2904454781617047	-0.07580391811261886	-0.23000774654049908	DM2
TCGA-E8-A44M-01A	0.34836830479877334	2.2738114654691217	1.9565290257775636	2.5877231083268066	DM2
TCGA-DJ-A3V9-01A	0.3671167679714844	-0.05701568203324411	-0.23405690690720657	-0.21509929846788595	DM2
TCGA-DJ-A13X-01A	0.28730406193290786	-0.5110275357289211	-0.8340224573995035	-0.3187989940473491	DM2
TCGA-EM-A3O6-01A	0.951897052573074	-0.6080302737027821	-1.3609146200856101	-0.5990300823856641	DM1
TCGA-DE-A0XZ-01A	-0.39822600403019026	0.9177333635262183	0.6008433619664836	1.1872607160528759	DM2
TCGA-DJ-A3V6-01A	-0.5688825579497274	0.6558735494105876	0.3056054967592553	0.24215825904185362	DM2
TCGA-EM-A4FH-01A	1.1579802920825053	-1.0937604106200647	-1.9543593944538433	-0.9475698024480306	DM1
TCGA-ET-A3DW-01A	-0.3755538247831666	0.8064086628608573	0.8710980128632707	0.17374288135464702	DM2
TCGA-ET-A39P-01A	-0.25784646515375487	0.4725154794308313	0.19585220526516828	-0.6369421118991812	DM2
TCGA-BJ-A3PU-01A	-0.8441100075315999	0.8803130156637807	0.7512485837926176	-0.21285707380198776	DM2
TCGA-EM-A2CN-01A	0.8690651438555754	-1.7513457483982515	-1.3596781220092136	-1.1534238356131385	DM1
TCGA-FY-A40N-01A	1.0730851327809607	0.3714539587810677	0.242959143631363	0.4259158340340278	DM1
TCGA-ET-A3BU-01A	0.432718699974822	-0.48520312440243807	-0.4488806037148234	-0.4509751854392478	DM2
TCGA-KS-A4IC-01A	-0.09461833012943366	0.26685885206880405	0.4635373392927263	-0.20983131930513554	DM2
TCGA-EL-A3GQ-01A	0.3884160126804386	-0.8642941296041657	-0.11593998925569267	0.015719634255677104	DM2
TCGA-J8-A3YD-01A	1.2706645781904253	-0.42902422175133803	-0.7544406201458587	-0.5619947253670621	DM1
TCGA-EM-A4FQ-01A	-0.36947987377977554	0.2869498837061991	0.2984984579313713	0.12052136294744831	DM2
TCGA-FY-A3WA-01A	0.9256569254354379	-1.7290309432851565	-1.9645695190193915	-0.6820480506358814	DM1
TCGA-ET-A2MX-01A	-1.0840451638436384	-0.17860688375436784	0.011903470570150487	-0.9311796433129099	DM2
TCGA-IM-A41Y-01A	-0.7251290265159891	0.23643662796405313	-0.07450033473914262	-0.991473578798499	DM2
TCGA-EM-A2OV-01A	0.6494094180162651	-1.114471410030974	-1.342928398497484	-0.7757412985955806	DM1
TCGA-E3-A3E3-01A	-0.28281206373883816	0.3473957648799424	0.4559180129853865	-0.49974347809792175	DM2
TCGA-J8-A3O0-01A	0.6218811216244248	-0.6885796632463435	-0.4828221199499362	-0.41467890559406967	DM1
TCGA-EL-A3CL-01A	-0.06070160411222254	-0.5035202409732382	-0.7022753551874914	-0.4891749424395071	DM2
TCGA-EL-A3T3-01A	-0.32432904241785054	0.08761677018087181	-0.10504301943663352	-0.5100694881066673	DM2
TCGA-ET-A25J-01A	-0.27873138730546543	0.8941591296369068	0.21834778212709818	-0.297368134009382	DM2
TCGA-EL-A3ZT-01A	-0.033284357406598894	-0.2480052795689909	-0.5366781640430153	-0.34738974105571085	DM2
TCGA-EM-A3AI-01A	1.2402650009976657	-1.289165894554272	-1.8435836371817031	-1.0505434610048343	DM1
TCGA-EM-A22O-01A	-0.6291575145770572	0.3054623865733504	0.9383374084841248	-0.36456894249655647	DM2
TCGA-ET-A40Q-01A	-0.9043020594412633	1.1798203561356533	1.6566582820508664	0.45696135890762113	DM2
TCGA-FY-A4B0-01A	0.7572595192921161	-1.113236380244468	0.6491582383808245	-0.2684314672164545	DM1
TCGA-ET-A39K-01A	-0.5862719985480429	-0.16695997358389675	0.1825322495730924	-0.001554949144583373	DM2
TCGA-EM-A2CQ-01A	0.6125000590689629	-0.9986832521613217	-0.6008873270829064	-0.8726114013270881	DM1
TCGA-EM-A2CS-01A	0.5354922677013145	-0.8734535462116162	-1.1528989768226732	-0.7937579332882585	DM2
TCGA-FY-A40M-01A	-0.28249150001842416	-1.0613217648182713	-0.6570015310045988	-0.667362768773137	DM2
TCGA-ET-A4KN-01A	-1.9357141529574604	1.03524687724297	1.249382284682466	0.6774470759562246	DM2
TCGA-KS-A41I-01A	-0.5614113119650727	-0.7035533898713406	0.2017246870230211	-0.1638601867510889	DM1
TCGA-DJ-A4UL-01A	-0.1800104211752564	0.6843920495636763	0.2863005797950393	0.12503554115301466	DM2
TCGA-ET-A40P-01A	0.22886256049221831	-0.282013694665526	-0.28077791701041754	-0.1428393354141231	DM2
TCGA-DJ-A3V5-01A	-0.27977526843142564	0.20036501995795727	0.8082148322574705	-0.18478192686589603	DM2
TCGA-FE-A22Z-01A	-0.6926990146569505	-0.7236052264851719	-0.7529940527356239	-0.49048223896616283	DM2
TCGA-FE-A237-01A	-0.39354678208752913	-0.24276524513825462	0.11199676888020427	0.03290720241664145	DM2
TCGA-FK-A3SG-01A	-0.17723094890901409	-0.14171470058577085	-0.5232026019444815	-0.3854173459236461	DM2
