sample	stage	cluster_size
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980867_PTC-4	PTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980868_LPTC-1	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
GSM7980869_LPTC-2	LPTC	1
