ModelID	lineage_silenced_score	DM1_like_score	is_thyroid_model	cancer_type	OncotreePrimaryDisease	OncotreeSubtype	strict_thyroid_model	GLS_gene_effect	GLS_expression	common_essential_dependency_proxy	nonessential_dependency_proxy	proliferation_expression_proxy
ACH-001605	0.0655166538657928	0.0285746481864305	False	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	False	-0.0316692044787973	7.8707595	-1.0962170554212363	0.005938482909877912	0.08971233425946627
ACH-001606	0.6895249477444826	0.3007316710332288	False	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	False	0.0908669107297145	7.9005227	-1.102059492839953	-0.017669271974723486	0.36476529983268385
ACH-001607	0.715378822175831	0.3120076645790112	False	Biliary Tract	Intracholecystic Papillary Neoplasm	Gallbladder Adenocarcinoma, NOS	False	0.004800792902651	6.7642345	-1.0702179125182332	-0.004466204418561242	0.3382929653788948
ACH-001608	0.5120269142333097	0.2233170968433652	False	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	False	-0.1331528874032805	7.8907385	-1.119062226975191	-0.0014140190566519037	0.2650220416453784
ACH-001609	0.2410326457731807	0.1051247682539112	False	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	False	-0.2244681793038921	7.1565785	-1.1185564045137633	-0.013068285912398869	-0.4669217677038764
ACH-001610	-0.5467177651466566	-0.2384472782803993	False	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	False	0.0873910205037092	8.3039	-1.0533796744859152	-0.022968680825826593	0.24915242041733565
ACH-001611	0.7221928122655153	0.3149795405535901	False	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	False	0.1169848030688624	8.284935	-1.1046461519822093	-0.01101190957827349	0.19410677334956553
ACH-001613	0.8683365920442949	0.3787191677385824	False	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	False	-0.4476192561527589	6.2328506	-1.0979728681458	0.007966748584367791	-0.3440697514027561
ACH-001616	0.318032709155666	0.1387078283105872	False	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS	False	-0.5588002990799882	6.123908	-1.1741229119007075	-0.021061126747462168	-1.7676549390486196
ACH-001617	-0.1445440660700454	-0.0630419228040614	False	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS	False		6.608126			1.0534872530957244
ACH-001618	0.6685553646062615	0.2915859283031712	False	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	False	-0.1628265655289575	5.093683	-1.1110357856092175	-0.012064220080608304	0.4029278848596636
ACH-001619	0.6779337350037832	0.2956762415114765	False	Biliary Tract	Intracholecystic Papillary Neoplasm	Gallbladder Adenocarcinoma, NOS	False	-0.0771821106262929	5.5702415	-1.031918234358472	-0.00016695656349926651	-0.286104417650679
ACH-001622	0.8439236858323985	0.3680716427956535	False	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	False	-0.0019441408299355	6.56631	-1.1028408073551563	-0.011888889089722642	-0.3320746767115125
ACH-001623	-0.3239007481140036	-0.1412671340578288	False	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	False	-0.1441777958969875	6.611125	-1.059428504481595	-0.02825122162906726	0.3467225924786805
ACH-001624	0.8750530714471176	0.3816485150825448	False	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	False	-0.1845792858936459	5.026238	-1.039649286618945	0.0006315793451188407	-0.0027466946249230825
ACH-001625	0.7004873943287238	0.3055128684223522	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False	0.0517497110349212	6.5882936	-1.0494377881954107	-0.007241150287675767	0.126377226857119
ACH-001626	0.3932119100588249	0.171496731436581	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False	-0.1095226388387848	7.11624	-1.066259961839628	-0.017797368248365177	-0.21320971238712902
ACH-001627	-0.4620643194507604	-0.201526246973086	False	Prostate	Non-Cancerous	Immortalized Epithelial Cells, Prostate	False	-0.1097491676762962	6.4104567	-1.1622308134228228	-0.0007822081260248176	-0.46000645305698445
ACH-001628	0.5774706914792553	0.2518599603819196	False	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	False	-0.1460324075824581	9.142758	-1.052586538296729	-0.015937173805247448	0.47308397758568366
ACH-001630	0.4113826877145844	0.1794217939687851	False	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Serous Ovarian Cancer	False	-0.9685130356002288	5.375592	-1.1800481470028228	0.0022862472563799194	-0.06488986397850705
ACH-001632	0.7069775456313498	0.3083435042867713	False	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Serous Ovarian Cancer	False	-0.4083390008920907	3.440939	-1.0490994768846016	0.009551550943560326	-0.8314837141767933
ACH-001634	0.1393952135434918	0.060796285384735	False	Lymphoid	Mature B-Cell Neoplasms	Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma	False	-0.8620059941052026	4.651356	-1.1399481111762901	-0.007691270588249309	-0.24389200222127766
ACH-001636	-0.2833704298772907	-0.12359010820009	False	Lymphoid	Non-Hodgkin Lymphoma	Non-Hodgkin Lymphoma	False		5.5071			0.5855463198450396
ACH-001638	0.0147790156275839	0.0064457683227387	False	Lymphoid	Mature B-Cell Neoplasms	Germinal Center B-Cell Type	False		6.123362			-1.5496895618996807
ACH-001641	-1.641969232443887	-0.7161338435588889	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Head and Neck Squamous Cell Carcinoma	False	-0.3765965865580324	5.908001	-1.1126222646900374	-0.033001159037197504	0.4725047255701841
ACH-001642	0.7939065190623255	0.3462569917198438	False	Lymphoid	Non-Hodgkin Lymphoma	Mature B-Cell Neoplasms	False	-0.4700828556211613	4.4288125	-1.0806001764151936	-0.010424229082383442	-1.3799543102603724
ACH-001645	0.5566203238222139	0.2427662126826226	False	Skin	Melanoma	Melanoma	False	-0.239310845434426	6.5930624	-1.0607294936962872	-0.02645912619952297	-0.8749937551196924
ACH-001647	0.750220439136864	0.3272036016143075	False	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	False	-0.3800087169580319	6.1725154	-1.1331392253686965	-0.02346672139741272	0.022185349826631326
ACH-001648	-0.1470402150282259	-0.06413060139328	False	Prostate	Non-Cancerous	Immortalized Epithelial Cells, Prostate	False	-0.0677646133159011	6.0505996	-1.1878082607756708	-0.01706526036979902	-1.5700368942196192
ACH-001649	-1.6121927791778816	-0.7031470436215979	False	Prostate	Non-Cancerous	Immortalized Epithelial Cells, Prostate	False	0.066953950819859	6.3135924	-1.0650622172917583	-0.0341401415187995	-1.3452407466937828
ACH-001650	0.8017669708635934	0.3496852749357072	False	Cervix	Cervical Adenocarcinoma	Cervical Adenocarcinoma	False	-0.1227623153219134	5.645079	-1.138378219728098	-0.02150943140440222	0.7686448770834268
ACH-001651	0.7469752557990823	0.3257882367153685	False	Cervix	Cervical Squamous Cell Carcinoma	Cervical Squamous Cell Carcinoma	False	0.0071798035125903	5.6248612	-1.0008177834353282	-0.04082711354079208	0.14004439414225722
ACH-001652	-0.0605425255409479	-0.0264052155531988	False	Cervix	Cervical Squamous Cell Carcinoma	Cervical Squamous Cell Carcinoma	False	0.0246170648751767	5.356883	-1.1125866729493834	-0.011580796288011163	0.022551014324151176
ACH-001653	0.8199569290244667	0.3576187029162871	False	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	False	-0.5112576278955224	6.0647535	-1.1083193265513347	-0.010221828182150974	-0.6126049517429936
ACH-001654	-0.1680537908943227	-0.0732955312558854	False	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Esophageal Adenocarcinoma	False	-0.0761503774434523	6.611289	-1.1194811127106203	-0.018928746317920988	0.33864302750708103
ACH-001655	0.5416765680252983	0.2362485940423986	False	Uterus	Uterine Sarcoma/Mesenchymal	Uterine Leiomyosarcoma	False	0.3507046390968175	6.4596167	-1.0906992181704565	-0.02268714933597878	-0.11523573024676846
ACH-001656	0.138437730813991	0.0603786857283771	False	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	False	-0.5272793179448694	6.9704165	-1.1270797369237862	-0.020343166198340458	0.8076557611702948
ACH-001662	-2.265946511999564	-0.9882773397171808	False	Breast	Invasive Breast Carcinoma	Breast Invasive Cancer, NOS	False	-0.4309758212687268	2.559399	-1.0999590953330878	-0.007907841305723896	-2.4809012701869704
ACH-001664	0.8017447399749811	0.349675579083073	False	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	False	-0.4948354518124466	6.217029	-1.1644929966901918	-0.01338617652058133	0.5052672972906032
ACH-001667	0.8955997920605016	0.390609829164839	False	Soft Tissue	Clear Cell Sarcoma	Clear Cell Sarcoma	False		5.2206163			-0.3228110456486874
ACH-001668	-1.1305382376297737	-0.4930766529644886	False	Testis	Non-Seminomatous Germ Cell Tumor	Teratoma	False	-0.2351190062916138	4.5637074	-1.086426388769526	0.00889272450645204	-0.21358183836134118
ACH-001669	-1.2926504165601518	-0.5637807901012881	False	Lymphoid	B-Cell Acute Lymphoblastic Leukemia	B-Cell Acute Lymphoblastic Leukemia	False	-0.7195764502672727	5.8875813	-1.177962394917375	-0.015315677995470477	0.4475763156292718
ACH-001670	-0.2712590492143685	-0.1183078109355828	False	CNS/Brain	Embryonal Tumor	Primitive Neuroectodermal Tumor	False	0.1236120483429157	6.121778	-1.1158046393533747	-0.01009592390948586	0.6944081806851325
ACH-001671	-1.08459115345167	-0.4730371410524324	False	Testis	Non-Seminomatous Germ Cell Tumor	Embryonal Carcinoma	False		6.0183916			-0.2438898735494048
ACH-001672	0.5950348155916987	0.2595204350490777	False	Testis	Non-Seminomatous Germ Cell Tumor	Embryonal Carcinoma	False		6.3065867			0.6342468435666936
ACH-001673	0.0954642798059019	0.0416361039349243	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Extrahepatic Cholangiocarcinoma	False	-1.1868398876611443	5.8397355	-1.1446555753324288	-0.02454706105420102	0.6152739740186495
ACH-001674	0.6761376644378619	0.294892897407177	False	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	False	-0.0338343874103597	6.427388	-1.1610645770579344	-0.015886825572365124	0.6928807766518782
ACH-001675	-1.0840669776511056	-0.4728085253004794	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False	0.0632473737418311	5.594232	-1.1464212029571068	-0.01462097548541197	-1.6808332415154668
ACH-001676	0.4049886424337564	0.1766330740997571	False	Head and Neck	Head and Neck Carcinoma, Other	NUT Midline Carcinoma of the Head and Neck	False	-0.2431206122398066	5.610691	-1.147083493899926	-0.012728263679761934	-0.7299259723490681
ACH-001677	0.5906371027917793	0.2576024021724282	False	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS	False	-0.4596268400274466	6.6736555	-1.1137400841774985	0.0006959242821595489	1.1051478015873655
ACH-001678	0.5111379523435333	0.2229293820906622	False	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS	False		6.5395823			0.4106988978594725
ACH-001679	0.780561436059413	0.3404366234725876	False	Lymphoid	Mature B-Cell Neoplasms	High-Grade B-Cell Lymphoma, with MYC and BCL2 and/or BCL6 Rearrangements	False		6.573446			0.603127766188915
ACH-001680	0.0736775147667534	0.0321339528118015	False	Lymphoid	Non-Hodgkin Lymphoma	Non-Hodgkin Lymphoma	False		6.127452			0.49233447056532625
ACH-001683	-1.8237512532352729	-0.7954168500044348	False	Breast	Invasive Breast Carcinoma	Breast Invasive Lobular Carcinoma	False	-0.8665443088913454	5.267019	-1.1104781210156769	-0.025250611053178315	-0.1330418147537936
ACH-001684	0.7570903785764285	0.3301998795217501	False	Myeloid	Acute Myeloid Leukemia	AML, NOS	False		6.421947			-0.35804351419873015
ACH-001685	0.6167735218868734	0.269001625674063	False	Lymphoid	Hodgkin Lymphoma	Hodgkin Lymphoma	False	-0.6160749328280715	7.2199044	-1.0766136333737908	-0.01924593449657254	0.3961425875556314
ACH-001686	0.7891599065651614	0.3441867885855139	False	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS	False		5.515561			-0.1859502497500154
ACH-001687	-0.6974610304449573	-0.304192940157397	False	Kidney	Renal Cell Carcinoma	Renal Clear Cell Carcinoma	False	-0.374614306057917	7.6340632	-1.0905518867217876	0.008906898159492504	-3.7207719582742254
ACH-001688	0.0773481465271374	0.0337348741804319	False	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	False	0.0292500293912389	7.199643	-1.027205404913038	-0.01863258175996932	-1.6379496575456471
ACH-001690	0.1327394000768452	0.0578933970810447	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False	-0.2071538588566109	4.703145	-1.1149556182644245	-0.00560085575056842	-0.6061247077037555
ACH-001691	-0.3532292948616282	-0.154058582577916	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False	-0.0426745897665761	6.7450223	-1.094832992840715	-0.010828855131417375	0.028378854998270628
ACH-001692	-2.708595011200046	-1.181335507199529	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False	0.0489737941368269	5.6986437	-1.139459703962966	-0.017716551413611947	-0.7418302637736265
ACH-001693	-0.0143257931951662	-0.0062480984053608	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False		6.395435			-0.5542270270197792
ACH-001694	-2.4513719029493304	-1.0691493775668934	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False	-0.1736083483546089	4.516015	-1.1658172052672866	-0.025926243188992677	-1.6029164289765612
ACH-001695	-1.8128002854138463	-0.7906406590005539	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False	-0.1716413191618464	4.0474772	-1.1343692130890253	-0.012397031014578536	-0.7091543059305554
ACH-001696	0.3582839703793241	0.1562631453278786	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False	-0.0318952950281932	3.7046285	-1.126949413194249	-0.014098832506704935	-3.4978207438617113
ACH-001697	-2.622693137724112	-1.143869982507773	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False		4.901388			-0.25316025160319144
ACH-001698	0.5013495158800104	0.2186602213240982	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False	-0.0241988000311179	4.446084	-1.1107287665969392	-0.013610256376160562	-1.4731621545117937
ACH-001699	-0.7185263444140468	-0.3133804352458437	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False	0.0285817555975216	4.9108143	-1.1082917020527328	-0.019646012695383037	0.23606012119910236
ACH-001700	0.842696780973836	0.3675365364887371	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oropharynx Squamous Cell Carcinoma	False		4.919235			-0.6153581712478514
ACH-001701	-0.0299756087632462	-0.013073660268707	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False	-0.1089482961572273	4.5420475	-1.0483621998073067	-0.007594799213946889	-2.289377393795524
ACH-001702	0.7764318816382221	0.3386355460702837	False	Soft Tissue	Epithelioid Sarcoma	Epithelioid Sarcoma	False	0.0113102681237334	9.066345	-1.049311554387177	-0.02208027614391841	0.1398997437165199
ACH-001703	0.2629150359427193	0.11466862563487	False	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS	False		5.1284337			-1.4766108418083517
ACH-001704	0.7906087481078873	0.3448186910853895	False	Skin	Melanoma	Melanoma	False		4.692349			-2.491425383633696
ACH-001705	0.6703440742752075	0.2923660620017343	False	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma	False		4.764484			-0.24356294816396717
ACH-001707	0.7584067143409284	0.3307739905171445	False	Lymphoid	Mature B-Cell Neoplasms	Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma	False	-0.1297373644588778	5.812557	-1.0640783861407075	0.011465854879722156	-1.4527359876098276
ACH-001708	0.3081413815484702	0.1343937922633354	False	Lymphoid	Mature B-Cell Neoplasms	Follicular Lymphoma	False		5.2039256			0.516693123408404
ACH-001709	0.6085211706276059	0.2654024181439066	False	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS	False	-1.2874502331567454	6.1033463	-1.1656061822955672	-0.013160384962811387	0.88122788857886
ACH-001711	-0.5265240690497218	-0.2296399334679548	False	CNS/Brain	Embryonal Tumor	Primitive Neuroectodermal Tumor	False	0.3048808895481877	4.8966885	-1.0666554764809215	0.01137972890960857	0.20370581176094602
ACH-001712	0.7715078413042143	0.3364879589775685	False	Bone	Osteosarcoma	Osteosarcoma	False		6.7053146			-2.0270303267949714
ACH-001715	0.4515610072973717	0.196945297979718	False	Bone	Osteosarcoma	Osteosarcoma	False	-0.1270236313756942	7.0721917	-1.094755018952543	-0.015258084821751691	0.5380946023964863
ACH-001716	0.4460354691437354	0.1945353716561868	False	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	False		5.805824			0.4550955933103659
ACH-001719	0.3932849142048762	0.1715285717041539	False	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Clear Cell Ovarian Cancer	False	-0.151811069649766	8.919054	-1.1075294388004735	-0.010412718603894233	0.310148206982116
ACH-001735	0.7377640111760715	0.3217708142902115	False	Lymphoid	B-Cell Acute Lymphoblastic Leukemia	B-Cell Acute Lymphoblastic Leukemia	False	-0.2421247752811617	6.1511383	-1.128242187337292	-0.0257729570568476	0.10842324956821017
ACH-001736	0.4001477500601268	0.1745217514310477	False	Lymphoid	B-Cell Acute Lymphoblastic Leukemia	B-Cell Acute Lymphoblastic Leukemia	False	-0.2985082850320279	6.3586106	-1.1581568827465663	-0.012409095914426564	0.4950745238619658
ACH-001737	0.4611621981794342	0.2011327928445762	False	Lymphoid	T-Lymphoblastic Leukemia/Lymphoma	T-Cell Acute Lymphoblastic Leukemia	False	-0.3938810370995285	6.8928037	-1.0996717227997457	0.004895846396770869	0.5175184972693656
ACH-001740	0.4637882883630215	0.2022781444258026	False	Soft Tissue	Rhabdomyosarcoma	Alveolar Rhabdomyosarcoma	False	-0.4139669782355755	5.935903	-1.1310909873089272	-0.0253196868919915	1.1209285123419839
ACH-001743	0.32631576017162	0.1423204253332614	False	Soft Tissue	Rhabdomyosarcoma	Alveolar Rhabdomyosarcoma	False		6.784949			0.4478286333882905
ACH-001745	0.6724429856825141	0.2932814881033349	False	Soft Tissue	Rhabdomyosarcoma	Alveolar Rhabdomyosarcoma	False	-0.4193252540002521	6.400509	-1.146316135463338	-0.014655504527198514	0.8437590932878286
ACH-001750	0.2821732250480808	0.1230679553613347	False	Soft Tissue	Rhabdomyosarcoma	Embryonal Rhabdomyosarcoma	False	-0.0392622808378214	7.139449	-1.117846667171002	-0.017574535767605856	0.5076377413277102
ACH-001751	0.3946077861138393	0.1721055333950205	False	Soft Tissue	Rhabdomyosarcoma	Embryonal Rhabdomyosarcoma	False		5.5824294			0.335065022573619
ACH-001756	0.8080123155815128	0.3524091400537746	False	Soft Tissue	Rhabdomyosarcoma	Embryonal Rhabdomyosarcoma	False		6.0167527			0.9054579994715307
ACH-001758	0.8719236153560254	0.3802836238443411	False	Soft Tissue	Rhabdomyosarcoma	Embryonal Rhabdomyosarcoma	False		6.5318027			0.932908053344682
ACH-001759	0.8442792366364824	0.3682267138888737	False	Soft Tissue	Rhabdomyosarcoma	Embryonal Rhabdomyosarcoma	False		6.846067			0.6913853145281017
ACH-001760	0.8536369538830254	0.3723080193642083	False	Soft Tissue	Rhabdomyosarcoma	Embryonal Rhabdomyosarcoma	False		6.801896			0.8103168696599012
ACH-001765	0.3970403169069217	0.1731664653491672	False	Soft Tissue	Rhabdomyosarcoma	Alveolar Rhabdomyosarcoma	False	-0.2638188940555011	5.6791368	-1.1412179984607596	-0.016603960385338526	1.2229517497260316
ACH-001786	0.4388390203483565	0.1913966888879727	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	-0.4500743263114413	5.4514356	-1.0889693651757268	-0.023095773940748618	-0.43310144272232304
ACH-001791	-0.1531627853487764	-0.0668009192832136	False	Soft Tissue	Liposarcoma	Liposarcoma	False	-0.223995997638712	5.162911	-1.1038851400890308	-0.012689511177791763	-1.712370185570994
ACH-001793	0.1731627678864082	0.0755237772288934	False	Soft Tissue	Liposarcoma	Liposarcoma	False	-0.0561873344159598	6.625773	-1.0584559695698148	-0.01830185400374536	-0.7029597504773386
ACH-001794	0.5923395555336495	0.2583449154920585	False	Soft Tissue	Liposarcoma	Well-Differentiated Liposarcoma	False	-0.3425669163119078	7.2009377	-1.079881331304196	-0.013803903050237817	-0.5880959852440159
ACH-001795	0.546534311851729	0.2383672663589733	False	Soft Tissue	Liposarcoma	Well-Differentiated Liposarcoma	False	0.0122416435971972	8.019152	-1.1171399077021171	-0.009426666309701012	0.16371323501892635
ACH-001796	0.4477607526053258	0.1952878424407571	False	Soft Tissue	Liposarcoma	Well-Differentiated Liposarcoma	False	0.0919594122625796	5.6909676	-1.0515764936991725	-0.00922125677930372	0.463674984687125
ACH-001799	-0.4042745206617025	-0.1763216146891391	False	Soft Tissue	Liposarcoma	Dedifferentiated Liposarcoma	False	-0.4735766969001515	6.3814406	-1.0747632630147739	-0.012513743609589558	0.3237990853779154
ACH-001802	0.6159963971929631	0.2686626879625773	False	Soft Tissue	Liposarcoma	Dedifferentiated Liposarcoma	False	-0.2425031191207433	6.173739	-1.088863145410094	-0.012703203851132711	-0.4251563652965762
ACH-001804	0.6093380658305064	0.2657587014955546	False	Soft Tissue	Liposarcoma	Dedifferentiated Liposarcoma	False	-0.2260106661460428	5.921748	-1.036982983641396	-0.015865104804137716	-0.6509334670877922
ACH-001807	0.4266286132673182	0.186071201916851	False	Soft Tissue	Liposarcoma	Dedifferentiated Liposarcoma	False		6.5078564			-1.1558870203723872
ACH-001813	0.5561188418183046	0.2425474946775351	False	Bone	Osteosarcoma	Osteosarcoma	False		5.5671163			-2.720919625709776
ACH-001814	0.7100093879194295	0.3096658219209424	False	Bone	Osteosarcoma	Osteosarcoma	False	0.2304910370490513	6.461995	-1.0740539392966977	-0.014662845645223044	0.22892872618723578
ACH-001817	0.696343696435333	0.3037056224397195	False	Bone	Osteosarcoma	Osteosarcoma	False		6.9123383			-3.5501963841825854
ACH-001818	0.6634506251403646	0.2893595304987261	False	Bone	Osteosarcoma	Osteosarcoma	False		6.5793643			-2.9079429006571433
ACH-001819	-0.3706608981175613	-0.1616612591643006	False	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma	False	0.0562031523342162	4.09847	-1.1474988857440116	-0.010486193179641988	0.15160920898010893
ACH-001820	-0.1104057720227437	-0.0481527353299148	False	Breast	Breast Neoplasm, NOS	Breast Neoplasm, NOS	False	-0.2514690988936449	7.4743547	-1.11844181693399	-0.026716148073022708	1.0432275395865989
ACH-001828	0.6996774255014879	0.3051596059628919	False	Lymphoid	Non-Cancerous	Matched Normal	False		5.6155577			-1.2973584431200922
ACH-001834	-0.0069146086637763	-0.00301576008932	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False	-0.0531634737668345	6.9824347	-1.0367524464369982	-0.002650968659626567	-0.09146042336831038
ACH-001835	0.6438924136877934	0.2808293480422494	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False	-0.0274168004837621	5.636758	-1.0870094166237971	-0.007657405136853816	-1.6241921213090882
ACH-001836	-0.6542195175259797	-0.2853334449633986	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False	-0.1731322785820251	6.7757487	-1.068717237227	-0.00737923172887539	-0.3122402129528407
ACH-001838	0.6315487208566779	0.2754457293871666	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False	-0.0967849817843923	5.7525587	-1.0300101251275904	-0.019013851580392645	-1.4297420168473958
ACH-001839	-0.5275912329847238	-0.2301053698448247	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False	-0.217467183478838	5.2152824	-1.0514083546735127	-0.03523080484679492	-0.23393579337368411
ACH-001841	-2.520917467697333	-1.0994812081526184	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Extrahepatic Cholangiocarcinoma	False	-0.343409322671362	5.4038234	-1.1517041305529288	-0.006093241343692968	-0.12147612518659695
ACH-001842	-1.2266331074273569	-0.5349877844855148	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False	0.2808468979216434	6.704111	-1.087739973165758	-0.012961848377279829	-0.5170832584211182
ACH-001843	-0.8939808111375116	-0.3899037215179231	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Extrahepatic Cholangiocarcinoma	False	-0.1653771848841984	5.6138763	-1.0598890899875362	0.03698346732241364	-1.3221004400504048
ACH-001844	0.2069712356181531	0.0902691131725732	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False	-1.2829833468316874	5.2503552	-1.1055025731908095	-0.012372221034594023	-0.125528778872305
ACH-001845	-0.5217708032497664	-0.2275668285403353	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False		6.421058			-0.40380374546379394
ACH-001846	0.5752022146794499	0.2508705794741843	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False		5.7115583			-0.037541639042588164
ACH-001847	-2.7801836663851	-1.212558417945901	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False		5.5883307			-0.9774701469069677
ACH-001848	0.4561844803647266	0.1989617946794691	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False	0.0019274051020088	6.0022616	-1.0917519208162554	-0.014055528516690582	-0.5319898996512015
ACH-001849	0.4185831296508904	0.1825622183185731	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False	-0.1159078820391601	6.2188625	-1.0627433483056994	-0.019755290843631382	-1.557045483428353
ACH-001850	0.8828432563052344	0.3850461518434809	False	Biliary Tract	Intracholecystic Papillary Neoplasm	Gallbladder Adenocarcinoma, NOS	False	-0.6908893043525105	5.9365625	-1.1242273717833067	-0.016770281946968463	0.8831514882080644
ACH-001852	-2.5656612714947067	-1.118995917414963	False	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Intrahepatic Cholangiocarcinoma	False	0.0664647430482927	4.570044	-1.1718832693412484	-0.01019507311699856	-0.32749372572454044
ACH-001853	0.605709473153438	0.2641761151905292	False	Liver	Hepatocellular Carcinoma plus Intrahepatic Cholangiocarcinoma	Hepatocellular Carcinoma plus Intrahepatic Cholangiocarcinoma	False	-0.4774725974497704	6.2088566	-1.0292569888534129	-0.0523809841204998	-0.4598407656008804
