ModelID	lineage_silenced_score	DM1_like_score	is_thyroid_model	cancer_type	OncotreePrimaryDisease	OncotreeSubtype	strict_thyroid_model	glutamine_expression_module	glutamine_dependency_module	oxphos_expression_module	oxphos_dependency_module	glycolysis_expression_module	glycolysis_dependency_module
ACH-000334	0.1859283589492379	0.0810914039617759	False	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS	False	0.09684750158806016	0.5508791502338544	-0.12943705263754574	-0.4831474703550665	-0.13112264925505338	-0.6812092660000894
ACH-000335	0.6935818115199479	0.3025010448990197	False	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Biphasic Type	False	0.5603233789138591	0.1602538196470624	0.523996730722317	-0.15047865615425993	0.4807945379525819	-0.10293043308739852
ACH-000336	0.5950684482918298	0.2595351037251639	False	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	False	-0.3415853454766665	0.4329224816633871	0.051766038794530525	3.499239388244471	1.2501548852576592	0.28411311526493044
ACH-000337	0.6999998977578036	0.3053002500698541	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	0.14593646965249046	0.3825406463905429	-0.34683641677767396	-0.5213995623673332	0.011069929649882737	-0.34212876176129314
ACH-000338	-2.772887404249247	-1.2093762022601755	False	Lymphoid	Mature T and NK Neoplasms	Anaplastic Large-Cell Lymphoma ALK Positive	False	0.8118535883683108	0.14051361370949195	0.0816109161369086	0.4942219085135965	-0.0019949391545960593	-0.18051188534337703
ACH-000339	0.7185120153888076	0.3133741857378041	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	-0.041969639875916516	0.9185109659420913	-0.2261755537205119	0.06589246171689811	1.9067148644214262	-0.017457826145653152
ACH-000340	0.489875805853486	0.2136560398212905	False	Fibroblast	Non-Cancerous	Fibroblast, Bone	False	-0.08900277050299937		-0.2073014836512112		0.28344342279079515	
ACH-000341	0.1913836869371424	0.0834707085934697	False	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	False	-0.3007825248859452	-0.8513444928209405	0.30695016037974965	-0.1985094557539046	-0.3083185979204612	-0.660999823209832
ACH-000342	0.2224268952578501	0.0970099952328541	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	0.24527290954245023		-0.24100236884896803		-0.19377771195294072	
ACH-000343	-0.2007876964005719	-0.0875722041080272	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	-0.34032313807516446	-0.2710195090929756	-0.14806360461305595	0.015380029430387748	-0.6955068732315204	0.3420395756937323
ACH-000344	0.7823693834028421	0.3412251475535626	False	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Diffuse Type Stomach Adenocarcinoma	False	0.1777060548245668	0.31600070376315015	0.18420338275294285	-0.10620359356039963	-0.08724242400340496	-0.276460246115263
ACH-000345	0.6082690437119097	0.2652924546844004	False	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	False	-0.2580728342395803	-0.13049749122598006	0.39348821446864307	-0.15773693614254794	-0.16189511996569825	0.2871219963189151
ACH-000346	0.259538244247669	0.113195860635568	False	Lymphoid	Mature B-Cell Neoplasms	B-Cell Prolymphocytic Leukemia	False	0.16282148090871104	0.43394168922799053	-0.01237570916549564	0.9448490177919251	-0.5714124678941402	0.1437182877915305
ACH-000347	0.7217517851115544	0.3147871895249354	False	Pancreas	Pancreatic Neuroendocrine Tumor	Pancreatic Neuroendocrine Tumor	False	0.9673061573572211		0.4326633042682063		-0.21906521389057326	
ACH-000348	0.0439732946191065	0.0191786568635379	False	Skin	Melanoma	Melanoma	False	0.2892829288737876	-0.22033870189723664	0.20562849021212076	-0.23464773419025836	0.6091638590531955	-0.060007311289483604
ACH-000349	0.5198473831097495	0.2267279417753264	False	Breast	Breast Ductal Carcinoma In Situ	Breast Ductal Carcinoma In Situ	False	-0.16147251414146327		-0.3148589125300602		-1.2759625776338135	
ACH-000350	0.4665131153000873	0.2034665593783589	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	-0.6739655587386711	-0.3445584100199706	-0.26478692835135204	-0.0015732435137355005	-0.26679937478595805	-0.9529972209888906
ACH-000351	0.2508591260950421	0.109410521593562	False	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Adenosquamous Carcinoma of the Stomach	False	0.11866069991342673		0.10532105119616846		0.15164362289351835	
ACH-000352	-3.0978520246951198	-1.3511073370842936	False	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma	False	0.3466058630038067	-0.15925933447200188	0.43066941777030043	0.232774574135887	0.3366931152114087	-0.3370798641482662
ACH-000353	-0.7922134321685015	-0.3455185632518824	False	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	False	0.46732846724380306		-0.047668286432758646		0.5436121286364343	
ACH-000354	-1.9184112754466371	-0.8367021823956501	False	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	False	0.02638059942827992	-0.2570279421708621	0.1524410117243276	0.35820035787305843	-0.4547403296295392	-0.6942438026187032
ACH-000355	-2.717933495179526	-1.1854084242147187	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False	0.657050614084199	-0.10438820707856185	0.9563215949587958	-0.7147922988618046	0.2330067190217536	0.6743917587051783
ACH-000356	0.6644042062856861	0.2897754285053702	False	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Diffuse Type Stomach Adenocarcinoma	False	0.18600484042768295	-0.3146558549894633	0.8369052836366425	-0.1030471349084365	0.7424022852340652	0.45505352617134687
ACH-000357	-0.0143441847489393	-0.0062561197579125	False	Lymphoid	Mature B-Cell Neoplasms	Mantle Cell Lymphoma	False	-0.008110010787662316		0.8359671555997252		0.10548685577198648	
ACH-000358	-4.277101080905508	-1.8654288861429165	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False	-0.47213106770479557		0.598606327280117		-0.2865677455258467	
ACH-000359	0.3327825361148328	0.1451408661917995	False	Bone	Osteosarcoma	Osteosarcoma	False	0.33514169300727625	0.06856693960038866	-0.3197365550941539	-0.9947512410274925	0.30251409664560297	-0.12310258009191724
ACH-000360	0.4858957836354136	0.2119201798842345	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	-0.2772007734015128		-0.5924667342111472		-1.0716613359842864	
ACH-000361	0.6601400102885349	0.2879156280847599	False	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	False	0.06483178328330484	-0.26298288376777573	0.14027541334397764	-0.16981731826340213	0.6648948761834168	-0.37529751060131367
ACH-000362	0.6551335128785517	0.2857320778926272	False	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	False	0.15369415447965182	0.9253768015337221	0.355245240044891	0.9656229348274422	-0.30067973375240825	-0.8622950494384516
ACH-000363	0.3013277292919802	0.1314220636324332	False	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	False	0.14516470339299395	0.13601241274713527	-0.28032090775842883	0.6991438183497628	-1.0478386053428799	-1.1098112716947943
ACH-000364	0.3250656354353078	0.1417751918327464	False	Bone	Osteosarcoma	Osteosarcoma	False	-0.1410866516986956	-0.022908547667832704	0.02716977926497093	-0.18888290839601746	0.09534459953436006	-0.019511647737072035
ACH-000365	0.2933845698240238	0.1279577080236973	False	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS	False	-0.35945832767561925	0.35832086774716504	0.1680467125093481	0.5437458377055029	0.16379581029411008	0.42845772157668394
ACH-000366	-0.6519332481265511	-0.2843363039329379	False	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	False	-0.27259001198898763	-0.7255975405056939	0.6919933580934916	-0.08159759407853973	-0.2706215985392744	0.01227432699114106
ACH-000367	0.549183058526356	0.2395224994164717	False	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Epithelioid Type	False	0.23321749285901788	-0.2194983143028842	0.03318889264463898	-1.5195217423567133	0.4671177152214611	-0.8779026322150402
ACH-000368	0.0008571083981128	0.0003738220664302	False	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	False	0.12195256602397044	-0.6917920395147255	-0.204445287895467	-0.6184668373006288	1.5244391721327033	-0.1867306599505192
ACH-000369	-0.9996402233968216	-0.4359863639416256	False	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	False	0.22955097730347254		0.3598180712178596		-0.19232203549217144	
ACH-000370	0.2698610447435848	0.1176980806829125	False	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	False	-0.6860311244289468	0.03571776673613875	0.31888801656668325	-0.28940966965580006	-0.4215470863524983	-0.038010285654467416
ACH-000371	0.1542049733772533	0.0672554625863383	False	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS	False	0.3362154282693804	0.0435189896463205	0.48598711089890595	0.8112112911996053	0.3771251875636326	-0.17050380010478636
ACH-000372	-1.04639716780812	-0.456379090950581	False	Lymphoid	T-Lymphoblastic Leukemia/Lymphoma	T-Cell Acute Lymphoblastic Leukemia	False	-0.04372390903248676		0.5611396707793361		0.2504631900218196	
ACH-000373	0.1643013809865963	0.071658942897997	False	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	False	-0.11774324620505472	-0.08520898390746591	0.1575173590245767	-0.2687476422230814	-0.2007150300966688	0.6191827159268105
ACH-000374	-0.9028908747830487	-0.3937897858842668	False	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma	False	-0.14011447909506883	-0.16330386242585535	-0.492859160200226	0.8182526246340813	0.16216059295147817	-0.3920745253177979
ACH-000375	0.751029399794009	0.3275564243671595	False	Kidney	Rhabdoid Cancer	Rhabdoid Cancer	False	-0.16033842885433913	-0.21042828458183324	0.1988639676465736	0.6195562643987158	-0.6090694663657964	-0.015382640308417283
ACH-000376	0.6178594475581398	0.2694752448560898	False	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	False	-0.13360548486374446	0.19718194473255846	0.19385833612352074	1.3304841570514845	0.5999656332724536	0.04071687817428485
ACH-000377	0.5487436847963278	0.2393308695175512	False	Ampulla of Vater	Ampullary Carcinoma	Ampullary Carcinoma	False	0.6279600419711303	-0.18421350041627707	0.49530434689834246	0.47322316234682693	0.5466064149061813	0.14190974829716876
ACH-000378	0.548562004090029	0.2392516306987405	False	Lung	Non-Small Cell Lung Cancer	Lung Adenosquamous Carcinoma	False	0.22764761104637515	-0.06947060701686268	-0.26767121835059704	0.027422320970689786	0.6636058945113423	0.0537426713901594
ACH-000379	0.2341468040454131	0.1021215546703625	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	0.28959149078804036		0.22445275628007494		0.15424396930907985	
ACH-000380	-0.2188039849439814	-0.095429887252342	False	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	False	-0.13865093104109996		0.31762559917999117		-0.43826167254110276	
ACH-000381	0.6297605913129165	0.2746658487063032	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	0.002524948145354721	0.13121984374662837	0.01457537528394626	-0.20430888509327855	0.07096893156993511	0.2084554500359036
ACH-000382	-1.2802095263545268	-0.558354779464665	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False	-0.3244341009517484		-0.06519620583956072		0.23833317355526093	
ACH-000383	0.766910261900811	0.334482755625295	False	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Esophageal Adenocarcinoma	False	0.48732134783605713	0.5862813087692346	-0.11629903182272994	0.1715147294722813	0.5038907140148013	-0.12678430993792192
ACH-000384	0.3032111247788787	0.1322434939140266	False	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	False	-0.08704669893729067		-0.05205988672214311		-0.43095290094938565	
ACH-000385	0.2989402223717819	0.1303807685377985	False	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	False	0.26713894395646265	-0.361879577560508	0.47615545992647607	-0.42630822572959054	0.3178048402669123	-0.16501970195865498
ACH-000386	-0.0603935802150988	-0.026340254050527	False	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	False	0.08964876447749856		0.20362373966929853		0.1855426245687376	
ACH-000387	0.5781231095044669	0.2521445081181196	False	Myeloid	Acute Myeloid Leukemia	AML, NOS	False	0.044902665256720695	0.38463226612532897	0.7355900050141688	-0.16127055568188867	0.25189217728504765	0.28733688432537785
ACH-000388	0.7941571620120251	0.3463663079575557	False	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS	False	0.6246281128089067		0.22119477214418276		1.088753618203804	
ACH-000389	0.2803507538815586	0.1222730968125456	False	CNS/Brain	Adult-Type Diffuse Glioma	Astrocytoma, IDH-Mutant	False	0.6876821345906864	0.3101311302710993	-0.05805857314410499	-1.282179845873531	0.9909116530593727	0.21920592731817867
ACH-000390	0.2056114450064841	0.0896760496376856	False	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	False	0.32090793785842203	0.07620852067550933	0.21998091752272445	-0.05672800139986909	0.47457596042982597	-0.3732963756769083
ACH-000391	0.0700150952015941	0.0305366131369167	False	Bone	Ewing Sarcoma	Ewing Sarcoma	False	0.41454799167719625	0.017016499569347306	0.6813890150031676	0.035106012528811445	-0.4509228993524177	1.419610258326289
ACH-000392	0.5426242557169252	0.2366619216588291	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	-0.4540893846563697		-0.892408678944078		-0.2903916761440859	
ACH-000393	0.6391994789212612	0.2787825560893176	False	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	False	0.42648459449713677	0.29451123299428617	0.1468921036146902	-1.046134783994082	1.529655007974248	0.1928899910581961
ACH-000394	-0.75202476974794	-0.327990548281778	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False	-0.11376123596965543		0.6045300433475335		-0.048939962961548816	
ACH-000395	0.5952074364041231	0.2595957224560749	False	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	False	1.1044837106823175	0.20835506472858084	0.29884533877552877	0.4930454087999653	0.0329526435998978	0.6232538993229308
ACH-000396	0.6633829838329227	0.2893300291971642	False	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	False	0.07831027700883239	-0.32436478866958723	0.43676683773210245	-0.36224371628032126	0.692443629229529	0.2218896663759574
ACH-000397	-1.3177350064343158	-0.5747212653585171	False	Uterus	Endometrial Carcinoma	Uterine Clear Cell Carcinoma	False	-0.2713931658291192	-0.10202142522283322	-0.49201173562435496	-0.5498914790603527	-0.06431042298013036	-0.3251019796228958
ACH-000398	0.5066895447529615	0.2209892390218354	False	Lymphoid	Mature B-Cell Neoplasms	Activated B-cell Type	False	0.06403736505297286	0.25391162005572576	0.5281880404324832	0.998852120260023	0.043070282933414195	0.18484790659623737
ACH-000399	0.4141277192343093	0.1806190210142548	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False	-0.8807432026543173		-0.4345711163667456		-1.0437710955354866	
ACH-000400	0.6944072112384748	0.3028610374379915	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	-0.40033182322745703		0.22328679096221382		-0.39845987036888536	
ACH-000401	0.6204104668750696	0.2705878547834432	False	Skin	Melanoma	Cutaneous Melanoma	False	-0.07709572249007987	0.3634088999826526	0.3899092897593551	-0.21417831520726463	0.6578845276830755	0.3630095221848319
ACH-000402	0.6621969201900334	0.2888127355119326	False	Lymphoid	Mature B-Cell Neoplasms	Burkitt Lymphoma	False	-0.2703258741856938	0.16392736291303553	0.13854836687093977	-0.5096955187125312	-0.14942975563088948	-0.3636990040828549
ACH-000403	0.7077174850347495	0.3086662238837571	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	0.4335314810591235	0.07114640932819559	-0.45786314297620107	0.343915918451557	0.17952540051787919	-0.6289109043697569
ACH-000404	0.6366659197108779	0.2776775612700692	False	Skin	Melanoma	Cutaneous Melanoma	False	0.3038569126108446	0.27478267761011116	1.3848972774604178	0.23531736160566838	0.5217876091033603	0.03911453565172485
ACH-000405	0.7872193666393077	0.34334043514099	False	Lymphoid	Mature B-Cell Neoplasms	Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma	False	0.43432446633197724	0.005735343423651331	0.18047399430101657	0.08150684421450627	-0.1699547968248917	-0.01795318945719267
ACH-000406	0.6066230859595949	0.2645745812747103	False	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	False	0.11620839941690243	1.0120975375780996	0.7783088382098307	1.019539086503563	0.20144920455191168	1.3768469195680977
ACH-000407	0.5724400581296615	0.2496658834619653	False	Uterus	Endometrial Carcinoma	Uterine Carcinosarcoma/Uterine Malignant Mixed Mullerian Tumor	False	-0.05358855774837944	-0.08641607830557889	-0.4038028824487376	-0.8781896246610893	0.25134532762876965	1.004173818844426
ACH-000408	-3.757699503850434	-1.638895379681668	False	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	False	-0.24381226156685748	-0.291658737821547	-0.889065469509948	-0.2979737896641877	-1.258129272370437	-0.29198401737531854
ACH-000409	-1.50004247952929	-0.6542334442942294	False	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	False	-0.13456416176347885		0.8068312421288002		-0.01482368025494607	
ACH-000410	-0.5967132795042436	-0.2602524858020487	False	Bone	Osteosarcoma	Osteosarcoma	False	0.38011561738892014	-0.3361774664774856	-0.050552741364192744	-0.08913321693067595	0.769771258225787	-0.011346431757368831
ACH-000411	-0.0383183672177545	-0.0167122982893586	False	Kidney	Renal Cell Carcinoma	Renal Clear Cell Carcinoma	False	0.09376838176652218	0.4430176530561364	0.9420532354424426	-0.6309868995698216	0.772169995757714	-0.4306821100659074
ACH-000412	0.0902102176418989	0.0393445800394342	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	-0.32136829238860776		-0.806702528855707		0.015622381215807465	
ACH-000413	0.5999718019734531	0.2616736684734955	False	Fibroblast	Non-Cancerous	Fibroblast, Breast	False	0.13963953591838532		-0.6080223611687489		0.5226975468414178	
ACH-000414	0.0191492563130384	0.0083518194213295	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	-0.0893588330148593	0.21027105307109784	0.5938085871625035	0.4856436689885874	0.03757529361279999	-0.5802892143953424
ACH-000415	-0.7469795559483429	-0.3257901121965633	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Hypopharynx Squamous Cell Carcinoma	False	-1.0045975970278247	0.0468716782694839	-2.282902581773113	-0.6784373340155099	-1.2272927092463233	0.4524908193045643
ACH-000416	0.7444328021802705	0.3246793626596714	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	-0.9280068475860099	0.057643671052295176	-0.6368558630257685	-0.30908016439391467	-0.39640875151134036	0.3888818582314845
ACH-000417	0.2345028008302929	0.102276820275109	False	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	False	0.045146007014444274	0.49137022324384433	-0.10793114032146638	-0.019175265200076945	0.554886432951736	-0.030557700281345596
ACH-000418	-1.023433945354668	-0.4463638358342522	False	Bone	Chondrosarcoma	Chondrosarcoma	False	0.3863113353769051		-0.25799567374421956		1.005168822657886	
ACH-000419	-1.1605737733772288	-0.5061764499845345	False	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	False	0.6255862930756098		0.40483252391266966		-0.2900602247773001	
ACH-000420	0.7692787684430391	0.3355157638327969	False	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	False	-0.28871162681019685	-0.10555886608279204	-0.12367935403554746	-0.23350713025621334	-0.3996036104920846	0.1942684050555234
ACH-000421	-0.2763397643281921	-0.1205237306803607	False	Bowel	Colorectal Adenocarcinoma	Rectal Adenocarcinoma	False	0.19726460100790963	-0.05998092986411451	0.14467626037768747	-0.35128996692303066	-0.1270040963548672	-0.5751394549115638
ACH-000422	0.6401287809809272	0.2791878649359549	False	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	False	-0.508004859718199	-0.013708576352898759	-0.021793911349645378	-0.4661585690695267	0.8186280352534727	0.7975388551144507
ACH-000423	0.4657860170625863	0.2031494403695627	False	Skin	Melanoma	Cutaneous Melanoma	False	-0.17484997092279647		0.5085808430796931		0.23356250836765335	
ACH-000424	0.6594241119175281	0.2876033938224507	False	Bone	Ewing Sarcoma	Ewing Sarcoma	False	0.029021847707895048	-0.2786037138147677	0.6051241617031126	0.2865818628539702	0.12761420759821018	0.8202801845213068
ACH-000425	0.1650963006693543	0.0720056417742523	False	Skin	Melanoma	Melanoma	False	-0.23471197456428167	0.19628806458612041	0.5171703643710357	-0.21328962070347907	0.9009214191855174	-0.15900671104356656
ACH-000427	-0.9301710344720294	-0.4056878441578024	False	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Tubular Stomach Adenocarcinoma	False	0.316966415407717	-0.3079583190865746	0.019421588694025535	0.19195771136349662	-0.2487553394259404	-0.33731923008395365
ACH-000428	0.8493022701663169	0.3704174761985253	False	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	False	0.024087280589477865		-0.0008389769024433336		0.5568346886019274	
ACH-000429	0.6526709537088017	0.284658049263845	False	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	False	-1.1065851646190126		-1.1908520133323828		0.10574996099916757	
ACH-000430	0.8110974001352323	0.3537546789442147	False	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	False	0.008876984216075669	-0.2555158841311821	0.42498549245296646	1.2688808347668332	0.48162193114933544	-0.0017531773448269147
ACH-000431	-1.928700975552592	-0.8411899659304108	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False	-0.39139940881928414	-0.1824687516755254	0.7494345743468914	0.44429176583266494	-0.43140964770057066	-0.16250658143876423
ACH-000432	0.5439283921152342	0.2372307119826624	False	Lymphoid	B-Cell Acute Lymphoblastic Leukemia	B-Cell Acute Lymphoblastic Leukemia	False	0.33516301676442417		0.060225154316459494		-0.8207219356555441	
ACH-000433	0.5318417104584904	0.2319591870236754	False	Kidney	Renal Cell Carcinoma	Renal Clear Cell Carcinoma	False	0.016429174286803495	-0.06868274721531996	0.29057874092388747	-0.5928750673640312	0.7366218201098275	-0.741712764012885
ACH-000434	0.2702199385775581	0.1178546098161475	False	Lung	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	False	-0.7814566390795062	0.23061984187562806	-0.5603879114568516	-1.1784069433758666	-0.1101272476240201	0.0016784272182556552
ACH-000435	-0.3662207685964384	-0.1597247265198195	False	Uterus	Endometrial Carcinoma	Endometrial Carcinoma	False	0.0823467677532191	-0.07780736263697315	-1.3890736560740113	-1.020008637978965	-0.43412809583804385	0.1916076592875088
ACH-000436	0.1356318756798138	0.059154930872315	False	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	False	-0.4222155399732882	0.3685932175314219	-1.1711509588151165	-0.4488920392054543	0.2252028165696481	-0.08245428134408878
ACH-000437	0.1026137671929641	0.0447543048005716	False	CNS/Brain	Adult-Type Diffuse Glioma	Astrocytoma, IDH-Mutant	False	0.07229586917348442	-0.05074802299341627	0.3704851317222248	-0.5576301883968665	1.3856267255013885	-0.3941676992064505
ACH-000438	0.4835103285427214	0.2108797796803743	False	Lung	Non-Small Cell Lung Cancer	Giant Cell Carcinoma of the Lung	False	0.052305019648074665	0.22865245407499277	0.9682168390533462	-0.4404459860633521	0.45016352608675564	0.11271229398963024
ACH-000439	0.6734543337596072	0.2937225807689669	False	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	False	-0.7024460196213533		-0.37997100184852833		0.003594442786120089	
ACH-000440	-0.4274426362343572	-0.1864262325621349	False	Lymphoid	Mature B-Cell Neoplasms	Burkitt Lymphoma	False	0.6643077899415767		0.0016256039162933418		-1.2652469399495603	
ACH-000441	0.8061266817938928	0.3515867335523672	False	Skin	Melanoma	Melanoma	False	0.451687555940022	-0.08745639830193332	0.5707076696708884	0.3982995954369307	1.399040243438827	-0.23398438621882325
ACH-000442	0.0849187660303096	0.0370367489877078	False	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	False	0.5168736817722368	-0.34854397258493736	-0.02584736940284218	-0.3515458821932252	0.5767127505989983	-0.43694590925075605
ACH-000443	-1.8077708419522804	-0.7884471010422647	False	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	False	-1.3084928568940046		-0.7354496689331077		-0.6750421231207862	
ACH-000444	-0.9051510576981046	-0.3947755494699193	False	Lung	Non-Small Cell Lung Cancer	Giant Cell Carcinoma of the Lung	False	-0.10810189782982757	0.21276878490301188	0.31052272373265355	0.30245362033270184	0.40062160891317383	0.19252173965780053
ACH-000445	-0.6839800020786616	-0.2983132802537139	False	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	False	0.08760317764726959	-0.23820674624257207	-0.14277464181316568	-0.5640823560178367	0.024764606511467904	-0.33169964589952133
ACH-000446	0.4521216403170797	0.1971898143027382	False	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	False	-0.3831923722876581	-0.2046402129576899	0.03954997579598206	-0.06115456663378249	-0.3570299410259649	0.13698940971925347
ACH-000447	0.3579471740314842	0.1561162538646834	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	0.91727998784332		-0.5025160348954147		0.484636244734643	
ACH-000448	0.5049365477224482	0.2202246811504676	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	-0.5117090902386061	-0.10175442875199316	-0.7772915307250867	-0.6432834725896565	0.04101957433331477	-0.24615350282426307
ACH-000449	0.7436041407345152	0.3243179475402939	False	Uterus	Uterine Sarcoma/Mesenchymal	Uterine Sarcoma/Mesenchymal	False	0.560167333684319		0.6810005051700669		0.47597477664123644	
ACH-000450	0.8077212265615069	0.3522821835343736	False	Skin	Melanoma	Melanoma	False	-0.19624253050137808	0.2661992918136473	0.884364275476417	0.7315658622339777	0.5556791633961704	-0.5747637749175939
ACH-000451	0.4213378815245728	0.1837636848310819	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	0.1735831092151917		-0.3390713014826951		0.3450120486051336	
ACH-000452	-0.892457893629758	-0.3892395112838328	False	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	False	-0.12050419458010425	-0.10122169093846704	-0.24216227725931705	-0.6572273202254141	-0.07567187845029116	-0.5933393346980761
ACH-000453	-0.9858463246845908	-0.4299702477396495	False	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	False	-0.4424793928450639		-1.8313402186911325		-1.5537298258217045	
ACH-000454	0.0228585695880733	0.0099696114725613	False	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	False	0.7635012292649255	-0.14915772354878637	0.21768595301426838	0.07611471552047235	0.13477464410940376	-0.34259282425848303
ACH-000455	0.6129977879731942	0.2673548647077602	False	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	False	-0.6038182215779636	-0.1412070437139828	-0.6184178808318853	-0.2730828684176772	-0.21501570476341034	0.589444430278397
ACH-000456	0.0009068374994493	0.0003955110797035	True	Thyroid	Poorly Differentiated Thyroid Cancer	Poorly Differentiated Thyroid Cancer	True	-0.5341273613576589	0.2278149037615182	-0.5804914865755515	-0.40229893125809574	0.09777986751078396	0.9809398378265615
