gene	pseudobulk_count	log1p_cpm	n_feature_rows	external_dataset	sample	gsm	label	patient	compartment	tissue_site
GZMB	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
HLA-A	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
HLA-B	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
HLA-C	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
HLA-DMA	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
HLA-DMB	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
HLA-DOA	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
HLA-DOB	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
HLA-DPA1	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
HLA-DPB1	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
HLA-DQA1	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
HLA-DQA2	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
HLA-DQB1	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
HLA-DQB2	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
HLA-DRA	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
HLA-DRB1	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
HLA-DRB3	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
HLA-DRB4	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
HLA-DRB5	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
HLA-E	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
HLA-F	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
HLA-G	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
IFNG	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
IGHG1	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
IGHG2	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
IGKC	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
IRF1	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
ITGAX	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
JCHAIN	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
KRT18	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
KRT8	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
LAMP3	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
LST1	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
LTB	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
LTBR	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
LYZ	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
MIF	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
MS4A1	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
MZB1	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
NKX2-1	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
NLRC5	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
POU2AF1	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
PRF1	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
PSMB10	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
PSMB8	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
PSMB9	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
RFX5	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
SLC5A5	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
STAT1	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
TAP1	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
TAP2	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
TAPBP	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
TG	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
TPO	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
TSHR	0.0		0	GSE184362	GSM5585111_PTC4_SC	GSM5585111	PTC4_SC	PTC4	Metastasis	Subcutaneous
AICDA	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
B2M	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
C1QA	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
C1QB	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
CCL19	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
CCL21	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
CCR7	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
CD19	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
CD1C	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
CD22	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
CD27	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
CD38	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
CD3D	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
CD3E	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
CD3G	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
CD4	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
CD68	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
CD74	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
CD79A	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
CD79B	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
CD8A	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
CD8B	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
CIITA	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
CLEC10A	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
CXCL10	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
CXCL11	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
CXCL13	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
CXCL9	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
EPCAM	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
FCER1A	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
FCGR3A	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
FOXE1	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
GZMB	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
HLA-A	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
HLA-B	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
HLA-C	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
HLA-DMA	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
HLA-DMB	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
HLA-DOA	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
HLA-DOB	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
HLA-DPA1	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
HLA-DPB1	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
HLA-DQA1	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
HLA-DQA2	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
HLA-DQB1	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
HLA-DQB2	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
HLA-DRA	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
HLA-DRB1	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
HLA-DRB3	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
HLA-DRB4	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
HLA-DRB5	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
HLA-E	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
HLA-F	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
HLA-G	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
IFNG	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
IGHG1	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
IGHG2	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
IGKC	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
IRF1	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
ITGAX	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
JCHAIN	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
KRT18	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
KRT8	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
LAMP3	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
LST1	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
LTB	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
LTBR	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
LYZ	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
MIF	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
MS4A1	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
MZB1	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
NKX2-1	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
NLRC5	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
POU2AF1	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
PRF1	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
PSMB10	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
PSMB8	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
PSMB9	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
RFX5	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
SLC5A5	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
STAT1	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
TAP1	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
TAP2	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
TAPBP	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
TG	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
TPO	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
TSHR	0.0		0	GSE184362	GSM5585112_PTC5_T	GSM5585112	PTC5_T	PTC5	Tumor	Tumor
AICDA	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
B2M	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
C1QA	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
C1QB	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
CCL19	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
CCL21	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
CCR7	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
CD19	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
CD1C	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
CD22	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
CD27	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
CD38	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
CD3D	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
CD3E	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
CD3G	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
CD4	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
CD68	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
CD74	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
CD79A	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
CD79B	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
CD8A	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
CD8B	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
CIITA	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
CLEC10A	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
CXCL10	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
CXCL11	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
CXCL13	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
CXCL9	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
EPCAM	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
FCER1A	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
FCGR3A	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
FOXE1	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
GZMB	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
HLA-A	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
HLA-B	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
HLA-C	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
HLA-DMA	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
HLA-DMB	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
HLA-DOA	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
HLA-DOB	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
HLA-DPA1	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
HLA-DPB1	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
HLA-DQA1	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
HLA-DQA2	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
HLA-DQB1	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
HLA-DQB2	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
HLA-DRA	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
HLA-DRB1	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
HLA-DRB3	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
HLA-DRB4	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
HLA-DRB5	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
HLA-E	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
HLA-F	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
HLA-G	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
IFNG	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
IGHG1	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
IGHG2	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
IGKC	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
IRF1	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
ITGAX	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
JCHAIN	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
KRT18	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
KRT8	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
LAMP3	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
LST1	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
LTB	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
LTBR	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
LYZ	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
MIF	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
MS4A1	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
MZB1	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
NKX2-1	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
NLRC5	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
POU2AF1	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
PRF1	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
PSMB10	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
PSMB8	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
PSMB9	0.0		0	GSE184362	GSM5585113_PTC5_P	GSM5585113	PTC5_P	PTC5	Paratumor	Paratumor
