gene	cohen_d	abs_d	rank	in_TIERA67	in_8gene	in_top5000_MAD
AP001059.2	0.08759758736986664	0.08759758736986664	38629	False	False	False
CIB1	0.08759167557047726	0.08759167557047726	38630	False	False	False
AC012593.1	0.08757954173121514	0.08757954173121514	38631	False	False	False
LINC01735	-0.08757146784243702	0.08757146784243702	38632	False	False	False
VPS35P1	-0.0875531198405802	0.0875531198405802	38633	False	False	False
GOLGA6L22	0.08753637545548779	0.08753637545548779	38634	False	False	False
CEACAM22P	-0.0875280496822536	0.0875280496822536	38635	False	False	False
AKR1C5P	0.08751777546945914	0.08751777546945914	38636	False	False	False
PPIAP82	0.08751750300702218	0.08751750300702218	38637	False	False	False
TMEM249	-0.08751587477036649	0.08751587477036649	38638	False	False	False
COL21A1	0.08750842271945945	0.08750842271945945	38639	False	False	True
B4GALNT2P1	-0.08749911999327148	0.08749911999327148	38640	False	False	False
OR1D2	-0.08749214582702008	0.08749214582702008	38641	False	False	False
IGHVIII-2-1	-0.08748924915721588	0.08748924915721588	38642	False	False	False
ARF1P3	0.08747272775672939	0.08747272775672939	38643	False	False	False
RPSAP38	0.08746697417010849	0.08746697417010849	38644	False	False	False
MTND2P24	0.08745967644638744	0.08745967644638744	38645	False	False	False
OR8B7P	0.08745172971412178	0.08745172971412178	38646	False	False	False
MTCO3P23	-0.08744819255274679	0.08744819255274679	38647	False	False	False
OR5AW1P	0.08744637792793941	0.08744637792793941	38648	False	False	False
AC099552.1	-0.08744567812192316	0.08744567812192316	38649	False	False	False
AQP6	-0.08743609165716971	0.08743609165716971	38650	False	False	False
SNTG1	-0.08743504905158161	0.08743504905158161	38651	False	False	False
AL163953.1	0.08742670736777307	0.08742670736777307	38652	False	False	False
SIDT1	0.0874142635506839	0.0874142635506839	38653	False	False	False
MIR548S	-0.08741014668221937	0.08741014668221937	38654	False	False	False
ADAM30	-0.08740998899170352	0.08740998899170352	38655	False	False	False
AL139384.1	0.08740659188605994	0.08740659188605994	38656	False	False	False
AL365223.1	0.08739559402515888	0.08739559402515888	38657	False	False	False
XKR9	-0.08736856544536616	0.08736856544536616	38658	False	False	False
MIR4307HG	-0.08735581798811104	0.08735581798811104	38659	False	False	False
AL928711.1	0.08735218751988882	0.08735218751988882	38660	False	False	False
RANP2	-0.08734926996980275	0.08734926996980275	38661	False	False	False
HJV	-0.08733880330376972	0.08733880330376972	38662	False	False	False
RPL5P17	-0.08733739897375842	0.08733739897375842	38663	False	False	False
RPL23AP72	0.08732030404055861	0.08732030404055861	38664	False	False	False
UCKL1	-0.08730698711636248	0.08730698711636248	38665	False	False	False
GPN3P1	-0.08728526375576093	0.08728526375576093	38666	False	False	False
MIR576	0.08727369022504827	0.08727369022504827	38667	False	False	False
AC084838.1	0.08727093373554794	0.08727093373554794	38668	False	False	False
Z69720.1	0.0872686509517759	0.0872686509517759	38669	False	False	False
SELENOH	0.08725797557538802	0.08725797557538802	38670	False	False	False
RPL21P66	-0.08724591420744757	0.08724591420744757	38671	False	False	False
GTF3AP1	0.08724277279438004	0.08724277279438004	38672	False	False	False
AC067904.3	-0.08723914495466537	0.08723914495466537	38673	False	False	False
MYCBP2-AS1	0.08723594193793688	0.08723594193793688	38674	False	False	False
AC105398.1	0.08722954916003783	0.08722954916003783	38675	False	False	False
AL121582.1	-0.08721947558579454	0.08721947558579454	38676	False	False	False
RPS23	-0.08721869479789927	0.08721869479789927	38677	False	False	False
AC100775.1	-0.08721816249011606	0.08721816249011606	38678	False	False	False
SMLR1	0.08720600048674901	0.08720600048674901	38679	False	False	False
AC104823.1	0.0872057623087962	0.0872057623087962	38680	False	False	False
CSF2RBP1	-0.08718808173030974	0.08718808173030974	38681	False	False	False
KRTAP6-2	0.0871817067735019	0.0871817067735019	38682	False	False	False
RPSAP39	-0.08717969625673676	0.08717969625673676	38683	False	False	False
SIAH3	-0.0871771432293452	0.0871771432293452	38684	False	False	False
AC093698.1	-0.08717444947408984	0.08717444947408984	38685	False	False	False
RAPGEF3	-0.08717386239659912	0.08717386239659912	38686	False	False	False
TNRC6B	-0.08716838355178723	0.08716838355178723	38687	False	False	False
AC020913.2	-0.08716087789440706	0.08716087789440706	38688	False	False	False
Z97205.2	0.08716022698187754	0.08716022698187754	38689	False	False	False
AC073916.1	0.08715820637835765	0.08715820637835765	38690	False	False	False
RNU6-128P	0.08715229164729904	0.08715229164729904	38691	False	False	False
FDPSP5	0.08715050610858495	0.08715050610858495	38692	False	False	False
POTEKP	-0.08714918609833827	0.08714918609833827	38693	False	False	False
AL121935.1	-0.08714505034159155	0.08714505034159155	38694	False	False	False
AC130464.1	0.08713602489605535	0.08713602489605535	38695	False	False	False
HGC6.3	-0.087121036682652	0.087121036682652	38696	False	False	False
SNORA70B	0.08711686661488256	0.08711686661488256	38697	False	False	False
RPL12P15	-0.08711231031547406	0.08711231031547406	38698	False	False	False
AC025183.1	-0.08709864855219059	0.08709864855219059	38699	False	False	False
AL450468.1	-0.08708013934743188	0.08708013934743188	38700	False	False	False
AC026462.4	-0.08707437099542277	0.08707437099542277	38701	False	False	False
AC008489.1	-0.08707226895387286	0.08707226895387286	38702	False	False	False
AC013489.3	0.08704304450162918	0.08704304450162918	38703	False	False	False
AC079950.1	-0.08703748086571472	0.08703748086571472	38704	False	False	False
MIR4516	-0.08702653033280766	0.08702653033280766	38705	False	False	False
RPL35AP34	0.08702268055928099	0.08702268055928099	38706	False	False	False
LINC02781	-0.08701087170992318	0.08701087170992318	38707	False	False	False
LINC01187	0.08701084354579415	0.08701084354579415	38708	False	False	False
GRK6P1	-0.08700196563552079	0.08700196563552079	38709	False	False	False
AL591742.1	0.08699713171057206	0.08699713171057206	38710	False	False	False
AGAP2	0.08698941479464127	0.08698941479464127	38711	False	False	True
PRKAR1B-AS2	-0.08698822070285697	0.08698822070285697	38712	False	False	False
AC008277.2	0.08696617784711493	0.08696617784711493	38713	False	False	False
CAPZA1P4	0.08695855355599716	0.08695855355599716	38714	False	False	False
AC036103.1	0.08693051498024372	0.08693051498024372	38715	False	False	False
CTSO	-0.0869029422895679	0.0869029422895679	38716	False	False	False
TBL1X	-0.08688992146771249	0.08688992146771249	38717	False	False	False
RNU6-1150P	0.08688453008737378	0.08688453008737378	38718	False	False	False
AC137834.1	0.08687975127905595	0.08687975127905595	38719	False	False	False
AC073941.2	0.08685327154449593	0.08685327154449593	38720	False	False	False
OR6C76	-0.08685099308645651	0.08685099308645651	38721	False	False	False
SMARCE1P7	0.08684709464945366	0.08684709464945366	38722	False	False	False
RAB5IF	0.0868433874712151	0.0868433874712151	38723	False	False	False
PFN1P8	-0.08683349502960583	0.08683349502960583	38724	False	False	False
RN7SKP276	-0.0868333152398429	0.0868333152398429	38725	False	False	False
SMAD1-AS1	0.08682760927031885	0.08682760927031885	38726	False	False	False
AP000867.2	-0.08682409349887339	0.08682409349887339	38727	False	False	False
AC002429.1	-0.08681266311877849	0.08681266311877849	38728	False	False	False
AC092132.2	-0.0868122730888581	0.0868122730888581	38729	False	False	False
AC016721.1	0.08681079486906391	0.08681079486906391	38730	False	False	False
TEX13B	-0.08680470533638826	0.08680470533638826	38731	False	False	False
RNU6-977P	0.08679997006287767	0.08679997006287767	38732	False	False	False
RNA5SP395	0.08677719795795502	0.08677719795795502	38733	False	False	False
AK4P2	-0.08676922923628844	0.08676922923628844	38734	False	False	False
LL22NC03-63E9.3	-0.08676627583775544	0.08676627583775544	38735	False	False	False
AC093663.1	0.08676414332804797	0.08676414332804797	38736	False	False	False
TRAV32	-0.0867586768101057	0.0867586768101057	38737	False	False	False
RNY4P17	0.08675759072562247	0.08675759072562247	38738	False	False	False
CTAG2	0.08671382679561186	0.08671382679561186	38739	False	False	False
AL133335.1	0.08670856932882848	0.08670856932882848	38740	False	False	False
AC007998.1	-0.08669681396647819	0.08669681396647819	38741	False	False	False
RPS3AP23	-0.0866938360269196	0.0866938360269196	38742	False	False	False
RNA5SP535	0.08669062886402217	0.08669062886402217	38743	False	False	False
AC018554.1	0.08668791384230336	0.08668791384230336	38744	False	False	False
SELENOW	-0.08668571654586073	0.08668571654586073	38745	False	False	False
UBE3A	0.08668024440649914	0.08668024440649914	38746	False	False	False
XRCC6P4	0.08667344754805423	0.08667344754805423	38747	False	False	False
MED12	-0.08666956194797738	0.08666956194797738	38748	False	False	False
AC022100.1	0.08666093220251853	0.08666093220251853	38749	False	False	False
RNU4-50P	-0.08665646259445119	0.08665646259445119	38750	False	False	False
RNU1-134P	0.0866255035060997	0.0866255035060997	38751	False	False	False
RAPSN	0.08661812875447682	0.08661812875447682	38752	False	False	False
AC093001.1	0.08660877851989791	0.08660877851989791	38753	False	False	False
AC073342.1	-0.08660526848156455	0.08660526848156455	38754	False	False	False
ZNF655	0.08659936628195203	0.08659936628195203	38755	False	False	False
HMGN1P35	-0.08659136923307152	0.08659136923307152	38756	False	False	False
AC084335.1	-0.0865906340948475	0.0865906340948475	38757	False	False	False
CADM2	-0.08658933683360528	0.08658933683360528	38758	False	False	False
AC010368.1	0.08658346475011147	0.08658346475011147	38759	False	False	False
FAM118A	0.08657989215121158	0.08657989215121158	38760	False	False	False
AL049779.3	0.08656268868321661	0.08656268868321661	38761	False	False	False
DCLRE1C	-0.08654936075994213	0.08654936075994213	38762	False	False	False
WDR64	0.08653810143543508	0.08653810143543508	38763	False	False	False
AL590378.1	-0.08652792413260979	0.08652792413260979	38764	False	False	False
KRT8P4	-0.08652449119384503	0.08652449119384503	38765	False	False	False
AC025445.1	0.08652176098733223	0.08652176098733223	38766	False	False	False
AP3M1	0.08651597977181825	0.08651597977181825	38767	False	False	False
AL161757.5	-0.08650671418871199	0.08650671418871199	38768	False	False	False
EFCAB14P1	-0.08649565883484374	0.08649565883484374	38769	False	False	False
AC034234.1	0.08648954043515404	0.08648954043515404	38770	False	False	False
DPP9	-0.08648909869549666	0.08648909869549666	38771	False	False	False
VIT	-0.08647783748901361	0.08647783748901361	38772	False	False	False
TBCCD1	0.08646574459321464	0.08646574459321464	38773	False	False	False
AL049844.3	0.08646546912638138	0.08646546912638138	38774	False	False	False
ZPLD1	-0.0864523124258072	0.0864523124258072	38775	False	False	False
SRP72P1	0.08644313721127633	0.08644313721127633	38776	False	False	False
AC123905.1	-0.08642400384362334	0.08642400384362334	38777	False	False	False
AC095059.2	0.08640956201125473	0.08640956201125473	38778	False	False	False
ZIM2-AS1	-0.08640289699275065	0.08640289699275065	38779	False	False	False
AC106870.1	-0.0863993046460957	0.0863993046460957	38780	False	False	False
AL117329.1	-0.0863940474965898	0.0863940474965898	38781	False	False	False
SFR1P1	0.08638521889819957	0.08638521889819957	38782	False	False	False
NOP16	0.08635589070241151	0.08635589070241151	38783	False	False	False
OR7E99P	-0.08635447000753167	0.08635447000753167	38784	False	False	False
AL390778.1	-0.08635165182048048	0.08635165182048048	38785	False	False	False
ERICH5	-0.08633502116411353	0.08633502116411353	38786	False	False	True
TOMM22P1	0.0863218595201939	0.0863218595201939	38787	False	False	False
AC094103.1	0.08630658096176953	0.08630658096176953	38788	False	False	False
AC055764.2	-0.08630172556382903	0.08630172556382903	38789	False	False	False
CXADR	-0.08630120319154032	0.08630120319154032	38790	False	False	False
AC010978.1	-0.0862957079976031	0.0862957079976031	38791	False	False	False
AC016144.1	-0.0862902035458393	0.0862902035458393	38792	False	False	False
OR10AH1P	0.08628555224234867	0.08628555224234867	38793	False	False	False
AC009126.1	0.08628233687268595	0.08628233687268595	38794	False	False	False
PCBP2P3	0.08627211009321477	0.08627211009321477	38795	False	False	False
FEZF2	0.0862500038296351	0.0862500038296351	38796	False	False	False
LINC00397	0.08624146847983048	0.08624146847983048	38797	False	False	False
AC009159.2	0.08623074474511175	0.08623074474511175	38798	False	False	False
LINC01881	0.08622586956907352	0.08622586956907352	38799	False	False	False
KRT8P1	-0.08622498987832256	0.08622498987832256	38800	False	False	False
RNU5E-8P	0.08622125256570086	0.08622125256570086	38801	False	False	False
MIR450A2	-0.0862129434418575	0.0862129434418575	38802	False	False	False
AC005740.2	0.08620956233192598	0.08620956233192598	38803	False	False	False
HSPA8P20	0.08620491127193065	0.08620491127193065	38804	False	False	False
KDM5C-IT1	0.08620130330979614	0.08620130330979614	38805	False	False	False
LINC02360	-0.08619856064385487	0.08619856064385487	38806	False	False	False
MRGPRX10P	0.08617263453788873	0.08617263453788873	38807	False	False	False
RPL7L1P13	0.08615591415038582	0.08615591415038582	38808	False	False	False
AP001010.1	0.08614701320350246	0.08614701320350246	38809	False	False	False
SLC35E2B	-0.08613309094999197	0.08613309094999197	38810	False	False	False
AL359918.2	0.08612591130333279	0.08612591130333279	38811	False	False	False
MIR4429	0.08611770689314066	0.08611770689314066	38812	False	False	False
AC005999.2	-0.08611225366153802	0.08611225366153802	38813	False	False	False
LINC02105	-0.08610773546591631	0.08610773546591631	38814	False	False	False
SNAPC4	-0.08610156293486367	0.08610156293486367	38815	False	False	False
PTMAP6	-0.0860915756541097	0.0860915756541097	38816	False	False	False
APLNR	-0.08609115311436404	0.08609115311436404	38817	False	False	True
AL391097.2	-0.08605748514074281	0.08605748514074281	38818	False	False	False
RPL31P12	0.0860553199377468	0.0860553199377468	38819	False	False	False
AC078955.1	-0.08605383312761378	0.08605383312761378	38820	False	False	False
VN1R96P	-0.08605376856688246	0.08605376856688246	38821	False	False	False
HIGD1AP10	0.08603837046671801	0.08603837046671801	38822	False	False	False
TRMT112P4	-0.08603634529545924	0.08603634529545924	38823	False	False	False
AC079848.2	0.08603458349356999	0.08603458349356999	38824	False	False	False
TMF1	-0.08602932461285251	0.08602932461285251	38825	False	False	False
PROK1	0.08602496296515338	0.08602496296515338	38826	False	False	False
AC244090.1	0.08601813398536073	0.08601813398536073	38827	False	False	False
BCORP1	0.08601198725367633	0.08601198725367633	38828	False	False	False
OR2AL1P	0.08600940618223817	0.08600940618223817	38829	False	False	False
AATF	-0.08600367366607088	0.08600367366607088	38830	False	False	False
AL356273.3	0.08600114316510594	0.08600114316510594	38831	False	False	False
TBC1D3P4	-0.08599678810314887	0.08599678810314887	38832	False	False	False
ELOCP32	0.08598276460644463	0.08598276460644463	38833	False	False	False
KLHL33	-0.08598183318854401	0.08598183318854401	38834	False	False	False
VIPR2	-0.08597756082129618	0.08597756082129618	38835	False	False	False
AC009094.1	-0.08595953452230821	0.08595953452230821	38836	False	False	False
FO624990.1	0.08595804976817348	0.08595804976817348	38837	False	False	False
LINC01304	-0.0859577240956348	0.0859577240956348	38838	False	False	False
IGHVII-33-1	-0.08595741914532336	0.08595741914532336	38839	False	False	False
GAPDHP37	0.08594624696501169	0.08594624696501169	38840	False	False	False
RN7SL322P	-0.0859461727767736	0.0859461727767736	38841	False	False	False
MACROD2-AS1	-0.08594223214717106	0.08594223214717106	38842	False	False	False
AC105935.2	-0.08593822360100627	0.08593822360100627	38843	False	False	False
NUDT19P3	-0.0859347591423596	0.0859347591423596	38844	False	False	False
RPL22P8	0.08592432155702014	0.08592432155702014	38845	False	False	False
AC116353.6	-0.08591290327791709	0.08591290327791709	38846	False	False	False
CFAP20DC-AS1	-0.08589213502868999	0.08589213502868999	38847	False	False	False
COL14A1	0.08588800300867025	0.08588800300867025	38848	False	False	True
RNA5SP295	0.08588611480570303	0.08588611480570303	38849	False	False	False
AP001977.1	-0.08588540777041949	0.08588540777041949	38850	False	False	False
POLH-AS1	0.08588214255006811	0.08588214255006811	38851	False	False	False
QTRT2	0.08586959722508776	0.08586959722508776	38852	False	False	False
IGHVII-28-1	-0.0858655632491224	0.0858655632491224	38853	False	False	False
UGT2A3P7	0.08584862532125678	0.08584862532125678	38854	False	False	False
AC244093.4	0.08583465928879329	0.08583465928879329	38855	False	False	False
PHF6	-0.08583211634123142	0.08583211634123142	38856	False	False	False
PSMC3	0.08582768320200769	0.08582768320200769	38857	False	False	False
TMCC1P1	-0.08582088018769658	0.08582088018769658	38858	False	False	False
U2AF2	-0.08579567254677518	0.08579567254677518	38859	False	False	False
AC025946.1	-0.0857926770004332	0.0857926770004332	38860	False	False	False
AC007298.2	0.08578915096799028	0.08578915096799028	38861	False	False	False
ADIPOR1P1	0.08578147686852178	0.08578147686852178	38862	False	False	False
ADI1P1	-0.08577583371770499	0.08577583371770499	38863	False	False	False
AC009743.1	-0.08576981693433355	0.08576981693433355	38864	False	False	False
AL023803.3	0.0857688303095538	0.0857688303095538	38865	False	False	False
AL359893.1	0.0857680578102129	0.0857680578102129	38866	False	False	False
DPY19L2P1	-0.08576394372130952	0.08576394372130952	38867	False	False	False
BHLHA9	-0.08574418973051406	0.08574418973051406	38868	False	False	False
PPIAP25	0.08573961952675241	0.08573961952675241	38869	False	False	False
BPIFC	-0.08573569459342402	0.08573569459342402	38870	False	False	False
ARHGAP42P1	0.08573399604618494	0.08573399604618494	38871	False	False	False
AC090954.1	0.08572335731930945	0.08572335731930945	38872	False	False	False
PCDH8	0.08572205510576478	0.08572205510576478	38873	False	False	True
AC008549.1	-0.08571659741308657	0.08571659741308657	38874	False	False	False
AL133406.1	-0.0857128321544851	0.0857128321544851	38875	False	False	False
RPL21P5	0.0857074224277183	0.0857074224277183	38876	False	False	False
AC025164.2	-0.08570596185087902	0.08570596185087902	38877	False	False	False
AL392024.1	0.08569796822220933	0.08569796822220933	38878	False	False	False
PRR27	0.08569783979998873	0.08569783979998873	38879	False	False	False
AL136361.1	-0.08569728463833355	0.08569728463833355	38880	False	False	False
TBCC	0.08568632802904541	0.08568632802904541	38881	False	False	False
RN7SL323P	-0.08567520502053216	0.08567520502053216	38882	False	False	False
MTND5P33	0.08565563083772754	0.08565563083772754	38883	False	False	False
AC087894.2	0.08564953906610948	0.08564953906610948	38884	False	False	False
RNU6-708P	0.08563776054859001	0.08563776054859001	38885	False	False	False
LL22NC01-81G9.3	0.08562598152934923	0.08562598152934923	38886	False	False	False
AC104119.1	-0.08561799474401445	0.08561799474401445	38887	False	False	False
AC079341.1	0.08559172498561092	0.08559172498561092	38888	False	False	False
AL161782.1	-0.08559089678816145	0.08559089678816145	38889	False	False	False
AL021918.4	-0.08557956079585483	0.08557956079585483	38890	False	False	False
AC092159.2	0.08557517077764716	0.08557517077764716	38891	False	False	False
AC159540.2	-0.08553779553487344	0.08553779553487344	38892	False	False	False
AC126120.1	0.08553468892206094	0.08553468892206094	38893	False	False	False
AC244197.2	-0.08552487777813589	0.08552487777813589	38894	False	False	False
CYCSP43	0.08552099752120777	0.08552099752120777	38895	False	False	False
AC004951.1	-0.08550346874965738	0.08550346874965738	38896	False	False	False
RNU1-62P	0.08550149027731778	0.08550149027731778	38897	False	False	False
STAU2-AS1	-0.08549873844508019	0.08549873844508019	38898	False	False	False
CBX3P8	-0.08549443715154018	0.08549443715154018	38899	False	False	False
AC032011.1	0.08549071317830269	0.08549071317830269	38900	False	False	False
PCID2	-0.08548410006693892	0.08548410006693892	38901	False	False	False
AK6P1	0.0854826886571277	0.0854826886571277	38902	False	False	False
MAST4-IT1	0.08548174249780272	0.08548174249780272	38903	False	False	False
OXT	-0.08548008725923671	0.08548008725923671	38904	False	False	False
AC107982.3	0.08545110065281714	0.08545110065281714	38905	False	False	False
SLC19A2	-0.08544869711124146	0.08544869711124146	38906	False	False	False
MTHFD2P1	-0.08543605240700135	0.08543605240700135	38907	False	False	False
RPL29P7	0.08543490452751805	0.08543490452751805	38908	False	False	False
ZSWIM5	-0.08543383186734606	0.08543383186734606	38909	False	False	True
SRRM2	-0.08542517221553986	0.08542517221553986	38910	False	False	False
RNU6-208P	-0.08541263016393584	0.08541263016393584	38911	False	False	False
AP000477.1	0.08540357505163153	0.08540357505163153	38912	False	False	False
RNU6-522P	-0.08537878836951024	0.08537878836951024	38913	False	False	False
ZNF493	0.08537632449638788	0.08537632449638788	38914	False	False	False
AL646090.1	0.08534415302453507	0.08534415302453507	38915	False	False	False
ISY1	-0.08533898257262178	0.08533898257262178	38916	False	False	False
MIR191	0.08533698175736495	0.08533698175736495	38917	False	False	False
LINC00692	-0.08531571984865578	0.08531571984865578	38918	False	False	False
TPM2	0.08530705555712598	0.08530705555712598	38919	False	False	True
AL442644.1	0.08529428996384296	0.08529428996384296	38920	False	False	False
AL139246.2	0.08528619960673531	0.08528619960673531	38921	False	False	False
RNY4P18	0.08528113051371153	0.08528113051371153	38922	False	False	False
ACLY	0.08526442156991122	0.08526442156991122	38923	False	False	False
TMEM97P2	0.08525160282373834	0.08525160282373834	38924	False	False	False
CALHM6-AS1	-0.0852486051791431	0.0852486051791431	38925	False	False	False
AC073333.2	0.08524318420725045	0.08524318420725045	38926	False	False	False
SRD5A3P1	-0.08524064463241907	0.08524064463241907	38927	False	False	False
AC243965.1	-0.08523853231817471	0.08523853231817471	38928	False	False	False
AC018714.1	0.08523316038588517	0.08523316038588517	38929	False	False	False
LINC02519	-0.08523287151593915	0.08523287151593915	38930	False	False	False
CXorf66	-0.08522753337475236	0.08522753337475236	38931	False	False	False
SNORD98	-0.08522538854019274	0.08522538854019274	38932	False	False	False
TCERG1P1	0.08521982218351612	0.08521982218351612	38933	False	False	False
RPL7AP72	-0.08521235620821252	0.08521235620821252	38934	False	False	False
SEC61A2	0.08520252991227809	0.08520252991227809	38935	False	False	False
AL390729.1	-0.08520077991973309	0.08520077991973309	38936	False	False	False
AC006364.1	0.0851864890121627	0.0851864890121627	38937	False	False	False
AL158850.1	-0.08518507624083037	0.08518507624083037	38938	False	False	False
NOP56	-0.08518291776352124	0.08518291776352124	38939	False	False	False
AC025575.2	-0.08518091596113349	0.08518091596113349	38940	False	False	False
AP000272.1	0.08517233562035548	0.08517233562035548	38941	False	False	False
AL360268.2	-0.08515849599350696	0.08515849599350696	38942	False	False	False
MARK2P6	-0.08515834604430966	0.08515834604430966	38943	False	False	False
SH2D7	-0.0851522332845042	0.0851522332845042	38944	False	False	False
AC010240.1	0.08514432604215476	0.08514432604215476	38945	False	False	False
AC020741.1	-0.08513233756809674	0.08513233756809674	38946	False	False	False
AC010255.2	0.08512018529302562	0.08512018529302562	38947	False	False	False
MIR1288	0.08511688167492529	0.08511688167492529	38948	False	False	False
OR6N2	-0.08511085056532773	0.08511085056532773	38949	False	False	False
AL022100.1	-0.0851057680544792	0.0851057680544792	38950	False	False	False
PSMC1P10	-0.08509182302380396	0.08509182302380396	38951	False	False	False
RNU7-149P	0.08509159237480522	0.08509159237480522	38952	False	False	False
AC092691.1	-0.0850902257309873	0.0850902257309873	38953	False	False	False
HSPD1P14	-0.08508074622160879	0.08508074622160879	38954	False	False	False
RPL21P17	0.08507718142532446	0.08507718142532446	38955	False	False	False
REEP6	0.08507207561607114	0.08507207561607114	38956	False	False	True
CYP4F9P	-0.08506453003370144	0.08506453003370144	38957	False	False	False
SNX32	0.08506039135462837	0.08506039135462837	38958	False	False	False
AC125421.2	-0.08504981154081795	0.08504981154081795	38959	False	False	False
AC069113.2	-0.08504951178240003	0.08504951178240003	38960	False	False	False
LINC02726	-0.08504807037268274	0.08504807037268274	38961	False	False	False
AP001485.1	-0.08504050802309854	0.08504050802309854	38962	False	False	False
AC105105.2	-0.08503903089864771	0.08503903089864771	38963	False	False	False
LINC01121	-0.08502912072094901	0.08502912072094901	38964	False	False	False
MIR591	-0.0850190056623646	0.0850190056623646	38965	False	False	False
AL663058.1	0.08499739993187659	0.08499739993187659	38966	False	False	False
AL356490.1	0.08499392055942068	0.08499392055942068	38967	False	False	False
MCF2	-0.08499364474074451	0.08499364474074451	38968	False	False	False
AC104692.1	-0.08498071245569458	0.08498071245569458	38969	False	False	False
FOXP1	0.08497680531480631	0.08497680531480631	38970	False	False	False
OR7E12P	-0.08497020081653184	0.08497020081653184	38971	False	False	False
LINC00352	0.08494649889197793	0.08494649889197793	38972	False	False	False
H3P9	-0.08493482497213699	0.08493482497213699	38973	False	False	False
RNU6-1137P	0.08491753340901823	0.08491753340901823	38974	False	False	False
RPL23AP89	0.08491171581916947	0.08491171581916947	38975	False	False	False
RN7SL354P	-0.08489483339380967	0.08489483339380967	38976	False	False	False
LINC02168	0.08489068364554464	0.08489068364554464	38977	False	False	False
MT-TQ	0.08488616493769202	0.08488616493769202	38978	False	False	False
AC079763.1	-0.08488012098980256	0.08488012098980256	38979	False	False	False
WWC3	-0.08487032697506128	0.08487032697506128	38980	False	False	False
ADAM20P1	0.08486458941221472	0.08486458941221472	38981	False	False	False
AC078883.3	0.084860344190026	0.084860344190026	38982	False	False	False
LINC02775	0.08485822568984114	0.08485822568984114	38983	False	False	False
YWHAQP9	-0.08485761720197356	0.08485761720197356	38984	False	False	False
BX682237.1	-0.08485670948605543	0.08485670948605543	38985	False	False	False
HNRNPA3P7	0.08485376133086797	0.08485376133086797	38986	False	False	False
AGAP11	-0.08484627151886806	0.08484627151886806	38987	False	False	False
SLC27A1	-0.0848433196575135	0.0848433196575135	38988	False	False	False
RPL17P44	0.08483894421478569	0.08483894421478569	38989	False	False	False
PPIAP93	-0.08483792686034555	0.08483792686034555	38990	False	False	False
MIR3183	0.0848276714725966	0.0848276714725966	38991	False	False	False
RNU4-82P	0.08481603847909117	0.08481603847909117	38992	False	False	False
TPTE	-0.08480303098597833	0.08480303098597833	38993	False	False	False
BUD13	-0.0847887405999146	0.0847887405999146	38994	False	False	False
AC024614.4	0.0847863689299578	0.0847863689299578	38995	False	False	False
AKT3-IT1	-0.08477852616255384	0.08477852616255384	38996	False	False	False
MIR6806	-0.08477347875457986	0.08477347875457986	38997	False	False	False
AC245164.1	0.08476644041934858	0.08476644041934858	38998	False	False	False
ZNF707	-0.08476247473184349	0.08476247473184349	38999	False	False	False
MYOZ1	0.08476124961031814	0.08476124961031814	39000	False	False	True
DENND2B	-0.0847280433454571	0.0847280433454571	39001	False	False	False
BX842242.1	0.0847246626602205	0.0847246626602205	39002	False	False	False
IGLVI-56	-0.08470866518761987	0.08470866518761987	39003	False	False	False
AL645733.1	-0.08468974539783397	0.08468974539783397	39004	False	False	False
NRG1-IT3	0.08468346004658196	0.08468346004658196	39005	False	False	False
AC098588.2	-0.08467960203390168	0.08467960203390168	39006	False	False	False
RNU6-150P	-0.08462990023465611	0.08462990023465611	39007	False	False	False
AC007792.1	-0.08462523713193379	0.08462523713193379	39008	False	False	False
IQCF5-AS1	0.08461332771371928	0.08461332771371928	39009	False	False	False
RN7SKP158	-0.08460670406290709	0.08460670406290709	39010	False	False	False
FMO7P	-0.08458750671348403	0.08458750671348403	39011	False	False	False
CDCA4P2	-0.08458731148643364	0.08458731148643364	39012	False	False	False
SERBP1P1	-0.08457667522750725	0.08457667522750725	39013	False	False	False
OR8S21P	-0.08456453350944697	0.08456453350944697	39014	False	False	False
NDUFS6P1	0.08456229587174491	0.08456229587174491	39015	False	False	False
C5orf64-AS1	0.08455892253588	0.08455892253588	39016	False	False	False
AC104596.1	0.08454985735189695	0.08454985735189695	39017	False	False	False
MIR4448	0.08454379938439949	0.08454379938439949	39018	False	False	False
AL359378.1	0.08453516845410983	0.08453516845410983	39019	False	False	False
AL049839.3	-0.08453492674698333	0.08453492674698333	39020	False	False	False
THUMPD1P1	-0.08452437465494941	0.08452437465494941	39021	False	False	False
RNU6-1046P	0.08450927388288659	0.08450927388288659	39022	False	False	False
HCP5B	0.0845086326812414	0.0845086326812414	39023	False	False	False
HSPE1P28	-0.08449010064038785	0.08449010064038785	39024	False	False	False
CLUHP11	0.08448497790334174	0.08448497790334174	39025	False	False	False
CHORDC2P	0.0844708858039212	0.0844708858039212	39026	False	False	False
EGFLAM-AS2	-0.08447070391219777	0.08447070391219777	39027	False	False	False
AL513493.1	0.08444809271677085	0.08444809271677085	39028	False	False	False
ZC3HAV1	-0.08444382396364271	0.08444382396364271	39029	False	False	False
IPPK	0.08443536691133596	0.08443536691133596	39030	False	False	False
AC005294.1	0.0844344757174363	0.0844344757174363	39031	False	False	False
