gene	normal_mean	normal_sd
CXCL17	0.004356564130089001	0.07116513914891202
CEACAM1	0.010304528899767773	0.11718141673870679
CEACAM8	0.0	0.05
PSG3	0.0	0.05
PSG8	0.0	0.05
PSG8-AS1	0.0	0.05
PSG1	0.00015578179509797974	0.05
PSG6	0.0	0.05
PSG7	0.0	0.05
PSG11	0.0	0.05
PSG2	0.0	0.05
PSG5	0.0	0.05
PSG4	0.0	0.05
PSG9	0.0	0.05
CD177	0.0	0.05
TEX101	0.0	0.05
LYPD3	0.008060468424075488	0.09736424217932896
PHLDB3	0.033459055809564896	0.19572512848997606
ETHE1	0.14594253697161566	0.4067829979695552
ZNF575	0.018898029291578383	0.1504631716836631
XRCC1	0.1228617062809395	0.37521797057093376
PINLYP	0.04857812758681274	0.24028409275086426
IRGQ	0.09513215594678451	0.34059237093789024
ZNF576	0.06090919473502503	0.2692489928065941
SRRM5	0.001016154837324789	0.05
ZNF428	0.3383813967726723	0.5891893404258702
CADM4	0.03006666644946554	0.1811956672938522
PLAUR	0.009496542846114387	0.11345835008773955
IRGC	0.0	0.05
SMG9	0.09763361300646296	0.3427462553065486
KCNN4	0.003604381088382128	0.06586300191960483
LYPD5	0.0034138737836273457	0.0667226758176246
ZNF283	0.013812590132054473	0.13133893022167817
ZNF404	0.008140371939128987	0.09526855213816278
ZNF45	0.029590195315422858	0.18520539037039813
ZNF221	0.0008732501643694378	0.05
ZNF155	0.026537717682249443	0.16960469329739347
ZNF230	0.026032999374776867	0.17819670200697318
ZNF222	0.01697644541838227	0.14036735584830465
ZNF223	0.014207506532371402	0.12574042912721267
ZNF284	0.017870377647900688	0.14510082349847264
ZNF224	0.06971762806826069	0.28426333726224096
ZNF225	0.019018396151968014	0.15101447027350942
ZNF234	0.019111843971195294	0.15254769253539602
ZNF226	0.10651069405386175	0.350920276634607
ZNF227	0.036094065636964316	0.19981471018563488
ZNF235	0.014548442447243341	0.1298919313438427
ZNF233	0.004653554093917084	0.07893584335938655
ZNF112	0.02239142955968415	0.16607533133256716
ZNF285	0.018585232364281695	0.14820534915500327
ZNF229	0.0354894507367859	0.2030416442054191
ZNF180	0.03724813125829972	0.21277216132964813
CEACAM20	0.0	0.05
IGSF23	3.8592068277390556e-05	0.05
PVR	0.06808461072826948	0.28167936833073126
CEACAM19	0.01774369870760794	0.13986491361588393
CEACAM16	5.259053466709229e-05	0.05
BCL3	0.04530768887997004	0.23045123945037474
CBLC	0.009632797568927511	0.10887103420932505
BCAM	0.6803603500230994	0.7953250655834352
NECTIN2	0.44594855058446164	0.6675026512640099
TOMM40	0.19226550478116164	0.4627679963741384
APOE	0.5340188083865988	0.807427107088763
APOC1	0.12366614790391957	0.4215434845233608
APOC4	5.158540724562806e-05	0.05
APOC2	0.006138223430323927	0.0914730564187654
CLPTM1	0.4450011766687826	0.6618474515053514
RELB	0.042183360136673176	0.2232921960698852
CLASRP	0.1154174174974885	0.36012564820114723
ZNF296	0.00697751755365831	0.09001349100411167
GEMIN7-AS1	0.018896495383533857	0.15288190985717784
GEMIN7	0.0737282131151645	0.2944833235906716
MARK4	0.0912106967058678	0.33062119359932574
PPP1R37	0.11694000919514728	0.3678074010006677
NKPD1	0.001888190571958585	0.05
TRAPPC6A	0.4449156545199552	0.6762834380085337
BLOC1S3	0.03860471741744616	0.2204989870480213
EXOC3L2	0.021230366401589956	0.15627478517005147
CKM	0.0003776809425781163	0.05
KLC3	0.007009976010494908	0.08605244066953244
ERCC2	0.11147507390428113	0.3593430445313349
PPP1R13L	0.09730010717533062	0.32866199992427464
ERCC1	0.30627993806473836	0.5642867477386924
FOSB	0.6991204151221946	0.9583794813534791
RTN2	0.027632111138488843	0.18093664345808472
PPM1N	0.002521671181279571	0.05994830321814646
VASP	0.14206525357678373	0.4003151581896506
OPA3	0.0488367209692148	0.24146164172142912
GPR4	0.019288426870694115	0.16301042342802283
EML2	0.11926824741512221	0.36143338897901717
EML2-AS1	0.00229363702636581	0.05111236222734826
GIPR	0.002298334830052513	0.05
SNRPD2	1.1593448813011542	0.8822034440888513
QPCTL	0.013118279707291056	0.12420081406634582
FBXO46	0.09758552512465041	0.3377317210298678
SIX5	0.1912894608876231	0.45976686202074957
DM1-AS	0.016869899025683067	0.14116555290248706
DMPK	0.048574567973071636	0.24916188953181
DMWD	0.12081549877350554	0.3763156101205392
RSPH6A	0.031658949225872784	0.18832758846669595
SYMPK	0.1838298000260867	0.44923018002203335
FOXA3	6.963430102375878e-05	0.05
IRF2BP1	0.0828848677068477	0.3107088824081311
MYPOP	0.03373936156548712	0.1989499553795091
NANOS2	0.0	0.05
NOVA2	0.01909482412661628	0.1584283492350963
CCDC61	0.09992577060768987	0.3374068185537254
PGLYRP1	0.0	0.05
IGFL4	0.0	0.05
IGFL3	0.0	0.05
IGFL2	0.00010571646402436769	0.05
IGFL2-AS1	0.0	0.05
IGFL1	0.0	0.05
HIF3A	0.0529204771708552	0.2649707656831873
PPP5C	0.19636283624373016	0.47246329217052135
CCDC8	0.1520074453817765	0.41284432381830233
PNMA8C	0.0005850966153846409	0.05
PNMA8A	0.09018021195092607	0.3218572811771967
PNMA8B	0.011818192753894277	0.12379342988503952
CALM3	0.6138037344163795	0.7468491591054582
PTGIR	0.03598114854196715	0.21142167501717934
GNG8	0.0004106204400175839	0.05
DACT3	0.02396761956330559	0.18464795903467482
DACT3-AS1	0.00041499799237211196	0.05
PRKD2	0.18331224651648942	0.45189065105475723
STRN4	0.14033506673301713	0.401987656930651
FKRP	0.08616026759146903	0.31667528589986343
SLC1A5	0.02204395333273817	0.17424403575566103
AP2S1	0.5313438614738597	0.717830077113822
ARHGAP35	0.20021817401159434	0.4752965942852972
NPAS1	0.005292816116717932	0.079429735931323
TMEM160	0.5445358030312217	0.7194931037447075
ZC3H4	0.13470390985629302	0.3969552213414844
SAE1	0.3649910235078328	0.6083355059489888
BBC3	0.033302503982323636	0.18972124098071474
CCDC9	0.03141447370272146	0.19741707194656016
INAFM1	0.19989833413582203	0.4849628263513916
C5AR1	0.007490659609754436	0.10394893930191355
C5AR2	0.003752198723838147	0.06766930762458984
DHX34	0.07359777624492035	0.2902523841397642
MEIS3	0.013184806566398668	0.13107433798242046
SLC8A2	4.92400374114901e-05	0.05
KPTN	0.04669459573667122	0.2376164546577738
NAPA-AS1	0.024917737958747656	0.171579176388177
NAPA	0.5704836880541798	0.7296607839431669
ZNF541	0.0069056233179897765	0.0900723155261204
BICRA	0.04505112626762073	0.2254854206417835
BICRA-AS1	0.0	0.05
EHD2	0.37591376141043137	0.6438297606950485
NOP53	1.5479083761138188	0.9438016364136402
NOP53-AS1	0.0	0.05
SELENOW	1.4120264209380085	0.9229684206158195
TPRX1	0.0	0.05
CRX	0.0004718295195361141	0.05
LINC01595	5.382253571304663e-05	0.05
SULT2A1	0.0	0.05
BSPH1	0.0	0.05
ELSPBP1	0.0	0.05
CABP5	0.0	0.05
PLA2G4C	0.06784466506471519	0.2835412386631702
PLA2G4C-AS1	0.0	0.05
LIG1	0.06201108787687931	0.2652541261360604
ZSWIM9	0.04045063944197012	0.2254736704987406
CARD8	0.08621874082315832	0.32167100181784397
CARD8-AS1	0.00991494154084551	0.11548259559067377
ZNF114-AS1	0.004644886855032883	0.07432123278381005
ZNF114	0.026491667057846037	0.17842317032945215
EMP3	0.36935202578648985	0.6306115577873106
TMEM143	0.02839192591113629	0.18202427788515682
SYNGR4	0.0003035441244272807	0.05
KDELR1	0.5310793649293087	0.7011441399567059
GRIN2D	0.007546614452510823	0.09798800306654618
GRWD1	0.15602372590959052	0.4273673154528299
KCNJ14	0.008832725521200058	0.10180693735087117
CYTH2	0.28522640484588346	0.5451277478813042
LMTK3	0.0485465342486216	0.23606543251603374
SULT2B1	0.0066332702302308935	0.08853300650545169
FAM83E	6.446094170853503e-05	0.05
SPACA4	0.0	0.05
RPL18	3.112669126381834	0.681403852978549
SPHK2	0.09922837811086647	0.3356034171804479
DBP	0.2354180518906756	0.5153085387127054
CA11	0.17607300877588578	0.4546804480582906
NTN5	0.007356006306122975	0.09072216454223864
FUT2	0.0005380102797161233	0.05
MAMSTR	0.007923661946565227	0.10008103164573459
RASIP1	0.06346942921575695	0.2816719037380996
IZUMO1	0.00011104990312748319	0.05
FUT1	0.017846769735820313	0.14339426604732844
FGF21	0.0	0.05
BCAT2	0.2566542698303078	0.5192172201354807
HSD17B14	0.24312040370995083	0.5110731780211318
PLEKHA4	0.10214712306132269	0.34817960334787373
PPP1R15A	0.18126195776212314	0.4706045760189047
TULP2	0.0	0.05
NUCB1	0.978301773350431	0.8686100600415864
NUCB1-AS1	0.0	0.05
DHDH	0.0007530902790598197	0.05
BAX	0.18782015755755413	0.44849552569532153
FTL	3.6279015673248405	0.8226766149618179
GYS1	0.0912392893701447	0.32179833445669476
RUVBL2	0.3264126364979218	0.5935828983052213
LHB	0.0003804139205370067	0.05
CGB3	0.0	0.05
CGB2	0.0	0.05
CGB1	0.0	0.05
CGB5	0.0	0.05
CGB8	0.0	0.05
CGB7	0.0010077174458313282	0.05
NTF4	0.006303056047280732	0.08196280667591387
KCNA7	0.00012529442062694552	0.05
SNRNP70	0.5514486459617435	0.7211277156609464
LIN7B	0.05941645299381596	0.26031379470471117
C19orf73	0.02311175253964617	0.16332751047169447
PPFIA3	0.05472386292999455	0.2582915558027295
HRC	0.016463700333934565	0.15022287239111945
TRPM4	0.16187846981589113	0.42075029277253523
SLC6A16	0.015065979284913758	0.1287528239051582
CD37	0.026949044971242515	0.18666870798677032
TEAD2	0.048015651073162725	0.2409332154211853
DKKL1	0.000641297520493858	0.05
PTH2	0.0	0.05
GFY	0.0	0.05
SLC17A7	0.014312226916724161	0.1431444429583419
PIH1D1	0.3037840494451657	0.5660155479835831
ALDH16A1	0.15531526859764677	0.42648957615509603
FLT3LG	0.05705222943998874	0.2559094551408473
RPL13A	3.383836955474697	0.5829569862383129
RPS11	3.0053915399549536	0.6783099802880167
FCGRT	0.9395512421642066	0.8642770772873163
RCN3	0.06664534212376665	0.2872842599087368
NOSIP	0.37803503696938867	0.6300678051104458
PRRG2	0.1901190750391411	0.46380417560041626
PRR12	0.0775229778014192	0.3035208124336685
RRAS	0.5090973179206179	0.7112143934739512
SCAF1	0.17750161013900953	0.45312429892310396
IRF3	0.2377055810233242	0.509294541943189
BCL2L12	0.038244327012957574	0.21211266133671156
PRMT1	0.47968568734540656	0.6789528727286842
ADM5	0.01146689982873591	0.11829529567293272
CPT1C	0.01214714660530804	0.12821798415031258
TSKS	0.00473164071526734	0.0833885161163678
AP2A1	0.16035032905159816	0.4289003562732289
FUZ	0.08746176515255732	0.32233112647128404
MED25	0.27404262206212726	0.5501887162556288
PTOV1-AS1	0.024867129058458635	0.17524401822877025
PTOV1	0.7236287799784535	0.7950933077666058
PTOV1-AS2	5.191874008874586e-05	0.05
PNKP	0.12840672338897036	0.3900632573402507
AKT1S1	0.2534649125599515	0.5355994364735039
TBC1D17	0.24775180249810203	0.523378606309189
IL4I1	0.0023172554801951612	0.050203571479510205
NUP62	0.1088707057006171	0.35519822714946436
ATF5	0.06730139915209257	0.28383192229326015
SIGLEC11	0.003561966894712716	0.06282186770965087
VRK3	0.1719967442297876	0.4392559435121365
ZNF473	0.032724483197382005	0.19691499274281213
IZUMO2	0.0015078808669973295	0.05
MYH14	0.38041056274995505	0.6284610942651756
KCNC3	0.05599422304804149	0.25338380249125053
NR1H2	0.2980082141150788	0.5607946685299104
NAPSA	0.013528431978808528	0.12586857756652567
POLD1	0.06646137641321467	0.2770298397020761
SPIB	0.002563963905524544	0.05469951730624325
MYBPC2	0.00198483084023967	0.05
EMC10	1.039797791382077	0.881860251157097
JOSD2	0.4680511785571201	0.685924156039908
ASPDH	0.0	0.05
LRRC4B	0.0064218266799014705	0.09322130034397447
SYT3	0.0010491262590308136	0.05
C19orf81	0.060749009592121365	0.25930719211684305
SHANK1	0.000314784751599953	0.05
CLEC11A	0.2419494539885098	0.5201827100337728
GPR32	0.0	0.05
ACP4	0.00039891481928522847	0.05
KLK1	0.039565770866753044	0.21156318056368245
KLK15	0.005632787867335271	0.08642244120373964
KLK3	0.0037746966876454477	0.060221861766879346
KLK2	0.05143000145525711	0.23768094013553687
KLK4	0.023100541100027246	0.16150735988834888
KLK5	0.007293595338511107	0.09213913931535803
KLK6	0.0002660223212569465	0.05
KLK7	0.003717061949853116	0.06780728156459244
KLK8	0.000898835923969417	0.05
KLK9	0.0	0.05
KLK10	0.0059626313043978744	0.08083122522782683
KLK11	8.848711707113625e-05	0.05
KLK12	0.0	0.05
KLK13	0.002159533780637283	0.05027481311522523
KLK14	5.6710152218790074e-05	0.05
CTU1	0.07664662377839263	0.30177257291254866
SIGLEC9	0.0010194924389129957	0.05
SIGLEC7	0.0013035027886938416	0.05
CD33	0.0048845040848109365	0.07176167680368284
SIGLECL1	0.0	0.05
LINC01872	0.0	0.05
IGLON5	0.00021876118027164444	0.05
VSIG10L	0.003685729884038696	0.0664322681994458
ETFB	0.7437890812735255	0.809293959141219
CLDND2	0.06147052060176421	0.263377435684175
NKG7	0.05259088925538782	0.27488118579085064
LIM2	0.00011274902724813273	0.05
C19orf84	6.345561253992182e-05	0.05
SIGLEC10	0.0033051342094164706	0.06413163256524144
SIGLEC8	0.00013429900124026193	0.05
CEACAM18	0.0	0.05
SIGLEC12	0.0008719557416985189	0.05
SIGLEC6	0.00015990426357775727	0.05
ZNF175	0.04639714343982653	0.23250232000843996
SIGLEC5	0.0005419339192394291	0.05
SIGLEC14	0.00024655034971640335	0.05
SPACA6	0.08527705363155832	0.3079630397410773
HAS1	0.00017429448948507145	0.05
FPR1	0.0039881062311342315	0.06964367686158987
FPR2	0.00036857863650225075	0.05
FPR3	0.006627995188538211	0.1011140225507056
ZNF577	0.07117680383861809	0.28230668565343114
ZNF649-AS1	0.0	0.05
ZNF649	0.030721609367175894	0.19003712159292507
ZNF613	0.026904675670590607	0.17837737106921925
ZNF350-AS1	0.017774686685218682	0.14078806829698975
ZNF350	0.033020079147089675	0.19360374312377984
ZNF615	0.0422422918164548	0.22307407441519203
ZNF614	0.04527013303972938	0.23180431826197653
ZNF432	0.039704294367325046	0.21881652667574092
ZNF841	0.011107244309520824	0.11286346541034416
ZNF616	0.022330675476526837	0.16243901330800276
ZNF836	0.02316544917858443	0.16351584651081094
PPP2R1A	0.9077751920200268	0.8451373690649351
ZNF766	0.0824536003164368	0.31247970077955894
ZNF480	0.060449458646132076	0.2705319997647348
ZNF610	0.01607238850204698	0.1353462537481907
ZNF880	0.0386019962534535	0.20978155868376713
ZNF528-AS1	0.04525180651518236	0.22761499316480455
ZNF528	0.059485740932305624	0.26019730799110147
ZNF534	0.0006451320460472157	0.05
ZNF578	0.02495402255944111	0.18045306615774656
ZNF808	0.025578687397615676	0.17610651066097463
ZNF701	0.025147455057504403	0.17839394857372248
ZNF83	0.14128698945851098	0.3944331076528843
ZNF611	0.013592095294947445	0.13188971663261614
ZNF600	0.022284234621066483	0.1590689724993343
ZNF28	0.05705130998357252	0.2570786938247386
ZNF468	0.05286207535636216	0.24698553931598627
ZNF320	0.00044525997869097753	0.05
ZNF888	0.026507515193093818	0.17624488298795732
ZNF816	0.015553966966182288	0.13430775440914072
ERVV-1	0.0	0.05
ERVV-2	5.468289114581878e-05	0.05
ZNF160	0.07690130315289247	0.2983264304596401
ZNF415	0.04432317294829411	0.22209244105103448
ZNF347	0.0453559301549984	0.23395052735985658
ZNF665	0.007947462396861697	0.0988908391775815
ZNF677	0.052707261516739046	0.25903051134109706
VN1R2	0.0003747635875616048	0.05
VN1R4	0.0	0.05
ZNF845	0.02140012643634547	0.16190309798136343
ZNF525	0.019493951054972057	0.15248139252898027
ZNF765	0.02643311155073097	0.18133789973109754
ZNF761	0.032577827356709506	0.192028189234373
ZNF813	0.01752889237819269	0.14582082957861364
ZNF331	0.08778482648499507	0.33684400622703914
DPRX	6.273905382583444e-05	0.05
NLRP12	0.0002449463322408065	0.05
MYADM	0.25552871509806857	0.5347675250881367
PRKCG	0.00028890586696971103	0.05
CACNG7	0.0	0.05
CACNG8	0.00011701275629845147	0.05
CACNG6	0.0	0.05
VSTM1	0.0	0.05
TARM1	0.0	0.05
OSCAR	0.0013871129293297106	0.05
NDUFA3	1.4495843074947679	0.9216789667939034
TFPT	0.10188481654225211	0.350769515963998
PRPF31	0.3302118976244773	0.5883049452288038
CNOT3	0.1421732832160177	0.4000177957249429
LENG1	0.1050882408898444	0.3517107088171153
TMC4	0.3679297221974934	0.6159925470207877
MBOAT7	0.2947030697574278	0.5629075158409538
TSEN34	0.24521202792901892	0.5034653126802651
RPS9	2.9096463638370182	0.7665052246017002
LILRB3	0.0043439858954508895	0.08558345318075754
LILRA6	0.0006168993159154113	0.05
LILRB5	0.00829446166140115	0.1108068289186695
LILRB2	0.006095206860548084	0.0956549687487621
LILRA5	0.0006030725110602199	0.05
LILRA4	0.0002461279221597811	0.05
LAIR1	0.016633923139182518	0.1445045989266195
TTYH1	0.0017735036777334447	0.05
LENG8-AS1	0.002814980686817372	0.056278846627418284
LENG8	0.2233946953609999	0.4939471719593573
LENG9	0.013125203292199468	0.12809443738675463
CDC42EP5	0.07579928341293463	0.3179196851118346
LAIR2	0.0012425826879105806	0.05
LILRA2	0.0025752988957824475	0.059477898936492204
LILRA1	0.0010519153496610749	0.05
LILRB1	0.0013152585150085106	0.05
LILRB1-AS1	0.0	0.05
LILRB4	0.010741282319223224	0.12008047307646469
KIR3DL3	0.0	0.05
KIR2DL3	0.00011026319402303569	0.05
KIR2DL1	0.0001347182471098597	0.05
KIR2DL4	0.0002781156753009826	0.05
KIR3DL1	0.0	0.05
KIR3DL2	0.0	0.05
FCAR	0.0	0.05
NCR1	0.0005743165658442105	0.05
NLRP7	0.0	0.05
NLRP2	0.022452464464560163	0.16712009732945576
GP6	0.0020771707997180085	0.05
RDH13	0.07173549901981342	0.28922209063097903
EPS8L1	0.22443539704881516	0.4911629108300461
PPP1R12C	0.27305503110347407	0.5504574793361208
TNNT1	0.00011311220493261023	0.05
TNNI3	0.00010792554010829794	0.05
DNAAF3	0.01778570616761841	0.14627378450689626
SYT5	0.0	0.05
PTPRH	0.000292580296363355	0.05
TMEM86B	0.025990252401731324	0.17808496891402673
PPP6R1	0.19155208050236908	0.4730101088755194
HSPBP1	0.23399291462207877	0.5059106846401854
BRSK1	0.0025033648147635835	0.05957569564970834
TMEM150B	0.0	0.05
KMT5C	0.031846134347530794	0.19299977855090025
COX6B2	8.33862383434552e-05	0.05
IL11	0.0002072668027599276	0.05
TMEM190	0.0	0.05
TMEM238	0.788901978596157	0.8194941924824691
RPL28	3.3626642402964415	0.6583837280654186
UBE2S	0.12621976269730303	0.392124780607203
SHISA7	0.0	0.05
ISOC2	0.28059421352136904	0.5424630205271157
C19orf85	0.0	0.05
ZNF628	0.04311156655855771	0.23220658826127577
NAT14	0.18368127573925697	0.4549865531969064
SSC5D	0.023157911929934948	0.17746808623148494
SBK2	0.0	0.05
SBK3	0.0	0.05
ZNF579	0.1369624735669348	0.39473349812201236
FIZ1	0.08825357123487176	0.3248790338800452
ZNF524	0.20976912770477094	0.48235442090480696
ZNF865	0.04792297607207667	0.23703823800272414
ZNF784	0.047489965170705035	0.23654899028494628
ZNF580	0.43328233905644653	0.6588471327664881
ZNF581	0.12619632377056725	0.3814025390666604
CCDC106	0.15042568625825542	0.41485496186531956
U2AF2	0.1878188998824886	0.45813835907164924
EPN1	0.388133839124554	0.6425692266863253
NLRP9	0.0	0.05
RFPL4A	0.00010684265234768315	0.05
RFPL4AL1	0.0	0.05
NLRP11	0.0	0.05
NLRP4	0.00010240396171471232	0.05
NLRP13	0.0	0.05
NLRP8	0.0	0.05
NLRP5	0.0	0.05
LINC01864	0.0	0.05
ZNF787	0.13020891904728718	0.3938904189974407
ZNF444	0.17803400238940872	0.45370863141979306
GALP	6.353273993860992e-05	0.05
ZSCAN5B	0.00020136459587644814	0.05
ZSCAN5C	0.0	0.05
ZSCAN5A	0.029707328603513772	0.1891147497557915
EDDM13	0.0007718662517104325	0.05
ZNF582	0.04622804334141248	0.23540999468839713
ZNF583	0.026392723006458393	0.17848368160339434
ZNF667	0.05227168824124966	0.24850750309287145
ZNF667-AS1	0.19342051822658612	0.462776747853177
ZNF471	0.05092075302912091	0.24305782928222922
ZFP28	0.03782072221182605	0.21110925804581487
ZNF470	0.027647286907667885	0.17932761847643125
ZNF71	0.02471810359792406	0.17009363950550663
SMIM17	0.0022227809552841644	0.051568455312838636
ZNF835	0.01941666059709723	0.1545784200098976
ZIM2	0.0001831164745119091	0.05
PEG3	0.04099683566723475	0.22309038385985744
MIMT1	0.00028087001838547404	0.05
USP29	0.0	0.05
ZIM3	0.0	0.05
DUXA	0.0	0.05
ZNF264	0.09806377048497829	0.33689964170186665
AURKC	0.008896946480996447	0.10177832918956178
ZNF805	0.01757189900556957	0.14315726905613838
ZNF460-AS1	0.007774070280807172	0.09127218751661409
ZNF460	0.004669720839838108	0.07263064751559498
ZNF543	0.013358311112040194	0.12422476493162957
ZNF304	0.04187284906679167	0.21648793662865903
ZNF547	0.019909986229550557	0.15252915476190135
TRAPPC2B	0.08208472228803522	0.30304015992275185
ZNF548	0.05541180485656674	0.25538440004898083
ZNF17	0.01794542518625285	0.14927514013850673
ZNF749	0.10926887023007063	0.3482869875009785
VN1R1	0.0003149208120529363	0.05
ZNF772	0.05157078515466045	0.2451916213997652
ZNF419	0.039840764491692056	0.22045482341548686
ZNF773	0.01082915172729685	0.11353950315071235
ZNF549	0.03156985654874313	0.19883609507384828
ZNF550	0.023943801846500173	0.16439937987551567
ZNF416	0.023446638271763662	0.16668301018313647
ZIK1	0.03192757341818785	0.19534176016016325
ZNF530	0.012697473202128395	0.11957368615304458
ZNF134	0.08208794912085192	0.3109545299203782
ZNF211	0.07868361620999342	0.2936511443106575
ZSCAN4	0.000560023128579137	0.05
ZNF551	0.015847951657276458	0.13739096924545238
ZNF154	0.034503965562018964	0.19872587091269947
ZNF671	0.08071654218975911	0.30675589157986066
ZNF776	0.04412310032616418	0.22776588590317343
ZNF586	0.04099366232025033	0.21864916977069723
ZNF552	0.013053701114971946	0.12740903248433547
ZNF587B	0.02270110079554717	0.16603575121134356
ZNF814	0.09426695119446953	0.33150665035930343
ZNF587	0.03855716384776919	0.217481563842825
ZNF417	0.029491755699563426	0.18755846571892698
ZNF418	0.01994294680967584	0.1547427567371928
ZNF256	0.013545047740041269	0.12028868403830038
C19orf18	0.01018433673200937	0.10790418096610928
ZNF606	0.054175078661486666	0.2506823742229372
ZSCAN1	0.03687590219065019	0.22073830864023686
ZNF135	0.06274335098242863	0.2681752011504104
ZSCAN18	0.39253448726518525	0.629640265308823
ZNF329	0.04391160944768843	0.2293381685394598
ZNF274	0.10290479244013054	0.3449953988415636
ZNF544	0.08442293903549697	0.3119953097462025
ZNF8	0.01487368543287316	0.13132957452391408
ERVK3-1	0.18336122202504485	0.456540552699104
ZSCAN22	0.016752289256832312	0.13777357756779496
A1BG	0.13522722155433625	0.391914443548548
A1BG-AS1	0.014838771157991773	0.13560889832519388
ZNF497	0.025253682955473866	0.17300632952272943
ZNF837	0.04318829269728766	0.2269054267263043
RPS5	2.6027272957956793	0.7978976303083669
RNF225	0.0	0.05
LINC02560	0.0014913237253453015	0.05
ZNF584	0.03144591838174608	0.1909723896620579
ZNF132	0.027433846777231957	0.18083949352783724
ZNF324B	0.013801351398909522	0.12984122748559948
ZNF324	0.02758032894284666	0.17762879827882713
ZNF446	0.10702414549969803	0.35456368285656437
SLC27A5	0.12923274371385485	0.38934114639279926
ZBTB45	0.08873955196814592	0.3235544319497747
TRIM28	0.6526641085962358	0.7713739691673202
CHMP2A	0.6908504920995663	0.7802224003073807
UBE2M	0.4944533379034124	0.7074133167641428
MZF1-AS1	0.028964915283948733	0.18525814872715346
MZF1	0.25087963670629737	0.5275581218239989
FAM110C	0.04350539599732937	0.2243244244802799
SH3YL1	0.25114704845886926	0.5147773886061187
ACP1	0.30186318660164674	0.5572435961241192
ALKAL2	0.012398552229408421	0.14310137908638296
LINC01865	0.0	0.05
LINC01874	0.0	0.05
LINC01875	0.0	0.05
TMEM18	0.23017794709392314	0.5006123044830274
LINC01115	0.0021043614385388566	0.05
LINC01939	0.0	0.05
SNTG2-AS1	0.002246805519253619	0.05262187096564883
SNTG2	0.007569442108292679	0.09799646618950801
TPO	2.9978542007036895	0.854042641671482
PXDN	0.022656696133133824	0.1768667293970497
MYT1L	0.0007092793465509922	0.05
MYT1L-AS1	0.0	0.05
LINC01250	0.00015095284200218668	0.05
EIPR1	0.13505364770515588	0.3891608712860661
EIPR1-IT1	0.00030404082536978353	0.05
TRAPPC12	0.2988086553776556	0.5608496266423043
TRAPPC12-AS1	0.0005295389572285675	0.05
ADI1	0.4276600197594657	0.6555808257300989
RNASEH1	0.06621344656648177	0.28715516542871755
RPS7	2.3718282116472493	0.931194856184417
COLEC11	0.05412317977656668	0.2582108222015202
ALLC	0.0002161977117564309	0.05
DCDC2C	0.0025617525210543533	0.06718652171916509
LINC01304	0.0	0.05
LINC01249	0.0	0.05
LINC01248	0.0	0.05
SOX11	8.183075495474157e-05	0.05
LINC01810	0.0	0.05
SILC1	0.0014092191390664482	0.05
LINC01247	0.0	0.05
LINC01824	0.0	0.05
MIR7515HG	0.0	0.05
LINC00487	0.00026574239450150803	0.05
NRIR	0.00013259971537946276	0.05
CMPK2	0.010208140483047105	0.10852116935814334
RSAD2	0.016065449589947076	0.13531617781772626
RNF144A	0.022405647662163578	0.1642538745325564
LINC01871	0.009729408160504053	0.10975655263347969
LINC00299	0.00018787301022488685	0.05
ID2-AS1	0.004083420780256932	0.0666389865413063
ID2	0.45189798593175246	0.6729800298590813
KIDINS220	0.16999061788783282	0.4433047082521945
MBOAT2	0.06486163364530444	0.26697137344644073
ASAP2	0.18155486255879913	0.44589279303801543
ITGB1BP1	0.20191913936086783	0.47274578812074075
CPSF3	0.09694140251674585	0.33500116724466134
IAH1	0.1999186532488921	0.4646082291728936
ADAM17	0.07610819254083409	0.303885656760121
YWHAQ	0.6465134402115784	0.7535556725657242
TAF1B	0.030962417856469904	0.19959376680894453
GRHL1	0.008428333569083254	0.10235212110925263
KLF11	0.06399757223929779	0.2815874853323777
CYS1	0.05334233364824661	0.25826834714120306
RRM2	0.0024305404136128993	0.0570171995194986
HPCAL1	0.17986881570892446	0.44452988578290853
ODC1	0.22142092667442692	0.49296607535589615
ODC1-DT	0.008647162090812168	0.10550787450138321
NOL10	0.06675886014554276	0.2812103937763916
RN7SL832P	0.007438841738159433	0.09513998979644647
ATP6V1C2	0.0168285984523098	0.14739006598387688
PDIA6	1.2307989939286204	0.9251179407374871
LINC01954	0.00040317733489547686	0.05
KCNF1	0.0005416644073000342	0.05
SLC66A3	0.10454318746599055	0.3455551217111891
ROCK2	0.1450063131228278	0.41448381111260996
LINC00570	0.00040014101091010395	0.05
E2F6	0.051452448571121114	0.24707830829702288
GREB1	0.0010042073457985409	0.05
NTSR2	5.0739362190469026e-05	0.05
LPIN1	0.117554194662151	0.36302361878084755
MIR3681HG	0.0	0.05
TRIB2	0.0382207190656887	0.2156345124185432
LINC00276	5.9512292041401074e-05	0.05
LRATD1	0.014866050410942171	0.141038033075046
NBAS	0.15803496403778894	0.4248991342428138
DDX1	0.31824920756252156	0.5741057264822633
LINC01804	3.952392361365311e-05	0.05
MYCNUT	0.0	0.05
MYCNOS	0.007511816140817895	0.09251181963722238
MYCN	0.020713839206122187	0.15321096881020468
GACAT3	4.483361789273543e-05	0.05
LINC01866	0.0	0.05
RAD51AP2	0.00021416600170572905	0.05
VSNL1	0.0017292096983204763	0.05
SMC6	0.04162543044090382	0.23123506248515935
GEN1	0.013573273766948342	0.12409943789388185
