sample_id	score	low_quantile	high_quantile	low_threshold	high_threshold
GSM7980871_LPTC-4	spatial_immune_visibility_score	0.25	0.75	-0.7638084888458252	0.6141426712274551
GSM7980871_LPTC-4	spatial_hla_low_invisible_score	0.25	0.75	-0.6283376663923264	0.958853155374527
GSM7980871_LPTC-4	spatial_cd8_exclusion_proxy	0.25	0.75	-0.9048651456832886	0.6289647817611694
GSM7980871_LPTC-4	spatial_rai_restorable_score	0.25	0.75	-0.6065722703933716	0.5891842544078827
GSM7980871_LPTC-4	spatial_drug_delivery_failure_proxy	0.25	0.75	-0.8275926262140274	0.8285117745399475
GSM7980871_LPTC-4	spatial_aggressive_dedifferentiation_score	0.25	0.75	-1.0151513814926147	0.8710143566131592
GSM7980871_LPTC-4	spatial_myeloid_caf_barrier_score	0.25	0.75	-1.046616643667221	0.5310651361942291
GSM7980871_LPTC-4	spatial_hla_visibility_score	0.25	0.75	-0.7638084888458252	0.6141426712274551
GSM7980872_ATC-1	rai_differentiation_score	0.25	0.75	-0.12528769066557288	0.04619122901931405
GSM7980872_ATC-1	mapk_score	0.25	0.75	-0.24738526344299316	0.23386109992861748
GSM7980872_ATC-1	hla_i_apm_score	0.25	0.75	-0.2151218168437481	0.22119218483567238
GSM7980872_ATC-1	hla_ii_apc_score	0.25	0.75	-0.339383527636528	0.2914271503686905
GSM7980872_ATC-1	cytotoxic_t_score	0.25	0.75	-0.2778174877166748	0.13916241005063057
GSM7980872_ATC-1	ifn_activation_score	0.25	0.75	-0.29644209146499634	0.21862678974866867
GSM7980872_ATC-1	checkpoint_suppression_score	0.25	0.75	-0.2574353814125061	0.10593689605593681
GSM7980872_ATC-1	myeloid_tam_score	0.25	0.75	-0.26203809678554535	0.1821131370961666
GSM7980872_ATC-1	caf_ecm_tgfb_score	0.25	0.75	-0.2613976150751114	0.18299691006541252
GSM7980872_ATC-1	vascular_delivery_proxy_score	0.25	0.75	-0.3264726400375366	0.1499461829662323
GSM7980872_ATC-1	vascular_barrier_negative_score	0.25	0.75	-0.3557797595858574	0.1879371888935566
GSM7980872_ATC-1	hypoxia_score	0.25	0.75	-0.25022339820861816	0.21809712424874306
GSM7980872_ATC-1	proliferation_score	0.25	0.75	-0.3186451345682144	0.3102611228823662
GSM7980872_ATC-1	tumor_epithelial_score	0.25	0.75	-0.21751077100634575	0.21959734335541725
GSM7980872_ATC-1	dm1_dark_lineage_score	0.25	0.75	-0.18282548086717723	0.1518066193908453
GSM7980872_ATC-1	spatial_immune_visibility_score	0.25	0.75	-0.9442698508501053	0.7676969915628433
GSM7980872_ATC-1	spatial_hla_low_invisible_score	0.25	0.75	-0.7823734283447266	0.7446764409542084
GSM7980872_ATC-1	spatial_cd8_exclusion_proxy	0.25	0.75	-0.9026714414358139	0.7549380511045456
GSM7980872_ATC-1	spatial_rai_restorable_score	0.25	0.75	-0.5349422801497328	0.3044464421541012
GSM7980872_ATC-1	spatial_drug_delivery_failure_proxy	0.25	0.75	-0.8225509226322174	0.8113846629858017
GSM7980872_ATC-1	spatial_aggressive_dedifferentiation_score	0.25	0.75	-1.0813080708304077	1.2148705892245735
GSM7980872_ATC-1	spatial_myeloid_caf_barrier_score	0.25	0.75	-1.042146235704422	0.708147794008255
GSM7980872_ATC-1	spatial_hla_visibility_score	0.25	0.75	-0.9442698508501053	0.7676969915628433
GSM7980873_ATC-2	rai_differentiation_score	0.25	0.75	-0.021838870365172625	-0.021838870365172625
GSM7980873_ATC-2	mapk_score	0.25	0.75	-0.3804689943790436	0.27012256532907486
GSM7980873_ATC-2	hla_i_apm_score	0.25	0.75	-0.3599315285682678	0.38364647328853607
GSM7980873_ATC-2	hla_ii_apc_score	0.25	0.75	-0.4519647881388664	0.457970529794693
GSM7980873_ATC-2	cytotoxic_t_score	0.25	0.75	-0.3935262933373451	0.3704488202929497
GSM7980873_ATC-2	ifn_activation_score	0.25	0.75	-0.4639270752668381	0.4304758310317993
GSM7980873_ATC-2	checkpoint_suppression_score	0.25	0.75	-0.34018081426620483	0.21733888983726501
GSM7980873_ATC-2	myeloid_tam_score	0.25	0.75	-0.3670707941055298	0.233114842325449
GSM7980873_ATC-2	caf_ecm_tgfb_score	0.25	0.75	-0.2922079265117645	0.2205389440059662
GSM7980873_ATC-2	vascular_delivery_proxy_score	0.25	0.75	-0.32462918758392334	0.22530939802527428
GSM7980873_ATC-2	vascular_barrier_negative_score	0.25	0.75	-0.34474799036979675	0.240964587777853
GSM7980873_ATC-2	hypoxia_score	0.25	0.75	-0.44497036933898926	0.25452495366334915
GSM7980873_ATC-2	proliferation_score	0.25	0.75	-0.5799480676651001	0.4295177310705185
GSM7980873_ATC-2	tumor_epithelial_score	0.25	0.75	-0.34163355827331543	0.1743796244263649
GSM7980873_ATC-2	dm1_dark_lineage_score	0.25	0.75	-0.2511926330626011	0.10213456358760595
GSM7980873_ATC-2	spatial_immune_visibility_score	0.25	0.75	-1.5176553428173065	1.5374978482723236
GSM7980873_ATC-2	spatial_hla_low_invisible_score	0.25	0.75	-0.6122299879789352	0.4740551859140396
GSM7980873_ATC-2	spatial_cd8_exclusion_proxy	0.25	0.75	-0.8509800434112549	0.7610989809036255
GSM7980873_ATC-2	spatial_rai_restorable_score	0.25	0.75	-0.41993166519082337	0.38672269122921676
GSM7980873_ATC-2	spatial_drug_delivery_failure_proxy	0.25	0.75	-0.9345643520355225	0.9488899111747742
GSM7980873_ATC-2	spatial_aggressive_dedifferentiation_score	0.25	0.75	-1.96596271531903	1.4447804429916218
GSM7980873_ATC-2	spatial_myeloid_caf_barrier_score	0.25	0.75	-1.305163323879242	1.0987588167190552
GSM7980873_ATC-2	spatial_hla_visibility_score	0.25	0.75	-1.5176553428173065	1.5374978482723236
GSM7980874_ATC-3	rai_differentiation_score	0.25	0.75	-0.03686031450827917	-0.03686031450827917
GSM7980874_ATC-3	mapk_score	0.25	0.75	-0.22460315749049187	0.21814880892634392
GSM7980874_ATC-3	hla_i_apm_score	0.25	0.75	-0.26359716802835464	0.24631652608513832
GSM7980874_ATC-3	hla_ii_apc_score	0.25	0.75	-0.42865635454654694	0.3826481103897095
GSM7980874_ATC-3	cytotoxic_t_score	0.25	0.75	-0.3159351199865341	0.21556894481182098
GSM7980874_ATC-3	ifn_activation_score	0.25	0.75	-0.2612491846084595	0.13561518490314484
GSM7980874_ATC-3	checkpoint_suppression_score	0.25	0.75	-0.2443302571773529	0.12951667979359627
GSM7980874_ATC-3	myeloid_tam_score	0.25	0.75	-0.26796339452266693	0.21584463864564896
GSM7980874_ATC-3	caf_ecm_tgfb_score	0.25	0.75	-0.27026771008968353	0.2664320096373558
GSM7980874_ATC-3	vascular_delivery_proxy_score	0.25	0.75	-0.28118836879730225	0.22370759770274162
GSM7980874_ATC-3	vascular_barrier_negative_score	0.25	0.75	-0.36314643174409866	0.31713416427373886
GSM7980874_ATC-3	hypoxia_score	0.25	0.75	-0.2848615199327469	0.18021360039710999
GSM7980874_ATC-3	proliferation_score	0.25	0.75	-0.2915393263101578	0.28719478845596313
GSM7980874_ATC-3	tumor_epithelial_score	0.25	0.75	-0.16824817870344433	0.11338463904602188
GSM7980874_ATC-3	dm1_dark_lineage_score	0.25	0.75	-0.15502364598214627	0.10062349513173102
GSM7980874_ATC-3	spatial_immune_visibility_score	0.25	0.75	-1.049343317747116	0.8435113728046417
GSM7980874_ATC-3	spatial_hla_low_invisible_score	0.25	0.75	-0.8608898547759554	0.75700087897029
GSM7980874_ATC-3	spatial_cd8_exclusion_proxy	0.25	0.75	-1.021840363740921	0.9901678562164307
GSM7980874_ATC-3	spatial_rai_restorable_score	0.25	0.75	-0.48371899583900385	0.2250199123326499
GSM7980874_ATC-3	spatial_drug_delivery_failure_proxy	0.25	0.75	-1.1511195003986359	1.0567770600318909
GSM7980874_ATC-3	spatial_aggressive_dedifferentiation_score	0.25	0.75	-0.8906271337572296	1.128404659121875
GSM7980874_ATC-3	spatial_myeloid_caf_barrier_score	0.25	0.75	-0.9952605366706848	0.876068577170372
GSM7980874_ATC-3	spatial_hla_visibility_score	0.25	0.75	-1.049343317747116	0.8435113728046417
GSM7980875_ATC-4	rai_differentiation_score	0.25	0.75	-0.26483357759813464	0.18296621087938547
GSM7980875_ATC-4	mapk_score	0.25	0.75	-0.24719622358679771	0.21012243255972862
GSM7980875_ATC-4	hla_i_apm_score	0.25	0.75	-0.26081161201000214	0.24139783903956413
GSM7980875_ATC-4	hla_ii_apc_score	0.25	0.75	-0.3666716739535332	0.30328556150197983
GSM7980875_ATC-4	cytotoxic_t_score	0.25	0.75	-0.1900913268327713	0.03992490563541651
GSM7980875_ATC-4	ifn_activation_score	0.25	0.75	-0.3346453905105591	0.12754540890455246
GSM7980875_ATC-4	checkpoint_suppression_score	0.25	0.75	-0.15310250222682953	-0.15310250222682953
GSM7980875_ATC-4	myeloid_tam_score	0.25	0.75	-0.34435930848121643	0.16155441105365753
GSM7980875_ATC-4	caf_ecm_tgfb_score	0.25	0.75	-0.3471178784966469	0.272770456969738
GSM7980875_ATC-4	vascular_delivery_proxy_score	0.25	0.75	-0.2884916216135025	0.213364839553833
GSM7980875_ATC-4	vascular_barrier_negative_score	0.25	0.75	-0.47307100147008896	0.34777215123176575
GSM7980875_ATC-4	hypoxia_score	0.25	0.75	-0.24142309091985226	0.21005899272859097
GSM7980875_ATC-4	proliferation_score	0.25	0.75	-0.3070524334907532	0.21359464898705482
GSM7980875_ATC-4	tumor_epithelial_score	0.25	0.75	-0.24508795142173767	0.33179613947868347
GSM7980875_ATC-4	dm1_dark_lineage_score	0.25	0.75	-0.16759850401431323	0.19879639423452317
GSM7980875_ATC-4	spatial_immune_visibility_score	0.25	0.75	-0.9862299859523773	0.6959277391433716
GSM7980875_ATC-4	spatial_hla_low_invisible_score	0.25	0.75	-0.8008687794208527	0.9401449710130692
GSM7980875_ATC-4	spatial_cd8_exclusion_proxy	0.25	0.75	-1.0650067925453186	0.8136148601770401
GSM7980875_ATC-4	spatial_rai_restorable_score	0.25	0.75	-0.7106940449713834	0.6070627063967653
GSM7980875_ATC-4	spatial_drug_delivery_failure_proxy	0.25	0.75	-0.8802679442798976	0.8924187086154466
GSM7980875_ATC-4	spatial_aggressive_dedifferentiation_score	0.25	0.75	-1.1302087779928036	1.0142577639627801
GSM7980875_ATC-4	spatial_myeloid_caf_barrier_score	0.25	0.75	-1.2541457414627075	0.9207468628883362
GSM7980875_ATC-4	spatial_hla_visibility_score	0.25	0.75	-0.9862299859523773	0.6959277391433716
