sample_id	condition	label_set	observed	null_mean	null_sd	z	empirical_p
GSM7980865_PTC-2	PTC	spatial_drug_delivery_failure_proxy_high_low	0.4139773965141612	0.37471732026143784	0.0035082324111609764	11.190842467512313	0.001996007984031936
GSM7980865_PTC-2	PTC	spatial_drug_delivery_failure_proxy_moran	0.13067827331590057				
GSM7980866_PTC-3	PTC	niche_label	0.32063314711359403	0.2374919180633147	0.0032209714421135007	25.812470102412533	0.001996007984031936
GSM7980866_PTC-3	PTC	rai_differentiation_score_high_low	0.4999627560521415	0.3750316573556797	0.003769651478484241	33.14128624609509	0.001996007984031936
GSM7980866_PTC-3	PTC	rai_differentiation_score_moran	0.45330253228739337				
GSM7980866_PTC-3	PTC	hla_i_apm_score_high_low	0.45292364990689016	0.3747364618249535	0.0037735819919168107	20.71962084020362	0.001996007984031936
GSM7980866_PTC-3	PTC	hla_i_apm_score_moran	0.3438164402572418				
GSM7980866_PTC-3	PTC	caf_ecm_tgfb_score_high_low	0.5084543761638733	0.3750742644320298	0.003925370614018463	33.97898564163863	0.001996007984031936
GSM7980866_PTC-3	PTC	caf_ecm_tgfb_score_moran	0.6211361904313678				
GSM7980866_PTC-3	PTC	myeloid_tam_score_high_low	0.41914338919925515	0.3526811918063315	0.003954427046913857	16.807035913026276	0.001996007984031936
GSM7980866_PTC-3	PTC	myeloid_tam_score_moran	0.265811161228231				
GSM7980866_PTC-3	PTC	hypoxia_score_high_low	0.40871508379888266	0.37466905027932956	0.003667284448342278	9.283717693331075	0.001996007984031936
GSM7980866_PTC-3	PTC	hypoxia_score_moran	0.12583515621336572				
GSM7980866_PTC-3	PTC	spatial_drug_delivery_failure_proxy_high_low	0.41631284916201117	0.37467202979515835	0.003962356678262365	10.509104239730839	0.001996007984031936
GSM7980866_PTC-3	PTC	spatial_drug_delivery_failure_proxy_moran	0.1759276259010366				
GSM7980867_PTC-4	PTC	niche_label	0.3340072355820387	0.2754033482301199	0.0032485258990860057	18.040147800085997	0.001996007984031936
GSM7980867_PTC-4	PTC	rai_differentiation_score_high_low	0.5346527629992197	0.37482216074342056	0.0038822190580617114	41.16990820595227	0.001996007984031936
GSM7980867_PTC-4	PTC	rai_differentiation_score_moran	0.44566813800687405				
GSM7980867_PTC-4	PTC	hla_i_apm_score_high_low	0.47552670781017237	0.37465829609136697	0.004005841043958466	25.180333071611326	0.001996007984031936
GSM7980867_PTC-4	PTC	hla_i_apm_score_moran	0.3118062881604098				
GSM7980867_PTC-4	PTC	caf_ecm_tgfb_score_high_low	0.4683975313896574	0.3749582180605803	0.0038007645310656783	24.58434679795281	0.001996007984031936
GSM7980867_PTC-4	PTC	caf_ecm_tgfb_score_moran	0.3032304981517269				
GSM7980867_PTC-4	PTC	myeloid_tam_score_high_low	0.4570830673192878	0.3755671419450947	0.0037485086970537687	21.746228156883422	0.001996007984031936
GSM7980867_PTC-4	PTC	myeloid_tam_score_moran	0.2311084105560762				
GSM7980867_PTC-4	PTC	hypoxia_score_high_low	0.46513442576434705	0.35800879619777254	0.003658007051408392	29.285244140065124	0.001996007984031936
GSM7980867_PTC-4	PTC	hypoxia_score_moran	0.1600908940045423				
GSM7980867_PTC-4	PTC	spatial_drug_delivery_failure_proxy_high_low	0.4136341065474924	0.3746287153295027	0.0037561146475980343	10.38450496790158	0.001996007984031936
GSM7980867_PTC-4	PTC	spatial_drug_delivery_failure_proxy_moran	0.10664051165124201				
GSM7980868_LPTC-1	locally_advanced_PTC	niche_label	0.3800177422931914	0.29379130627633615	0.005587506300011815	15.432006943181959	0.001996007984031936
GSM7980868_LPTC-1	locally_advanced_PTC	rai_differentiation_score_high_low	0.4683965402528277	0.37442781104457756	0.006481257358280219	14.49853385133659	0.001996007984031936
GSM7980868_LPTC-1	locally_advanced_PTC	rai_differentiation_score_moran	0.42132419893073014				
GSM7980868_LPTC-1	locally_advanced_PTC	hla_i_apm_score_high_low	0.46041250831669994	0.37405389221556884	0.006626705036364637	13.031908863791351	0.001996007984031936
GSM7980868_LPTC-1	locally_advanced_PTC	hla_i_apm_score_moran	0.3526603088104757				
GSM7980868_LPTC-1	locally_advanced_PTC	caf_ecm_tgfb_score_high_low	0.5602129075182968	0.3745657573741406	0.006824596398075655	27.202656291367422	0.001996007984031936
GSM7980868_LPTC-1	locally_advanced_PTC	caf_ecm_tgfb_score_moran	0.6598833927434858				
GSM7980868_LPTC-1	locally_advanced_PTC	myeloid_tam_score_high_low	0.4417831004657352	0.350270126413839	0.00671031482922099	13.637657305345853	0.001996007984031936
GSM7980868_LPTC-1	locally_advanced_PTC	myeloid_tam_score_moran	0.3090621562299221				
GSM7980868_LPTC-1	locally_advanced_PTC	hypoxia_score_high_low	0.42614770459081835	0.373925925925926	0.00652323501337594	8.00550318328425	0.001996007984031936
GSM7980868_LPTC-1	locally_advanced_PTC	hypoxia_score_moran	0.15124590761584958				
GSM7980868_LPTC-1	locally_advanced_PTC	spatial_drug_delivery_failure_proxy_high_low	0.42492792193390994	0.3744905744067421	0.006519977682275978	7.7358159774499855	0.001996007984031936
GSM7980868_LPTC-1	locally_advanced_PTC	spatial_drug_delivery_failure_proxy_moran	0.16609101150071995				
GSM7980869_LPTC-2	locally_advanced_PTC	niche_label	0.34560426253330107	0.2331765560668443	0.0033819201696723054	33.243749357144225	0.001996007984031936
GSM7980869_LPTC-2	locally_advanced_PTC	rai_differentiation_score_high_low	0.5619601194801	0.3745128764026803	0.003854807881471919	48.62687035024038	0.001996007984031936
GSM7980869_LPTC-2	locally_advanced_PTC	rai_differentiation_score_moran	0.5614346457303337				
GSM7980869_LPTC-2	locally_advanced_PTC	hla_i_apm_score_high_low	0.4371518527488496	0.37423936384919676	0.004141469093749298	15.190862825610939	0.001996007984031936
GSM7980869_LPTC-2	locally_advanced_PTC	hla_i_apm_score_moran	0.218299887615483				
GSM7980869_LPTC-2	locally_advanced_PTC	caf_ecm_tgfb_score_high_low	0.47041252926455157	0.37493549689190275	0.004207203468040715	22.693704523188238	0.001996007984031936
GSM7980869_LPTC-2	locally_advanced_PTC	caf_ecm_tgfb_score_moran	0.3157631613871305				
GSM7980869_LPTC-2	locally_advanced_PTC	myeloid_tam_score_high_low	0.4400984903527892	0.3444240736255752	0.004097508164856817	23.349414541205004	0.001996007984031936
GSM7980869_LPTC-2	locally_advanced_PTC	myeloid_tam_score_moran	0.1893828368254043				
GSM7980869_LPTC-2	locally_advanced_PTC	hypoxia_score_high_low	0.4354161621054331	0.34847711310244606	0.004287209096429042	20.278705108039038	0.001996007984031936
GSM7980869_LPTC-2	locally_advanced_PTC	hypoxia_score_moran	0.18249302132793147				
GSM7980869_LPTC-2	locally_advanced_PTC	spatial_drug_delivery_failure_proxy_high_low	0.4383224348106886	0.37477355291838216	0.003949393071854633	16.090796924010384	0.001996007984031936
GSM7980869_LPTC-2	locally_advanced_PTC	spatial_drug_delivery_failure_proxy_moran	0.24280078632100952				
GSM7980870_LPTC-3	locally_advanced_PTC	niche_label	0.4522005357826253	0.3111715269804822	0.0032672506517657323	43.16442900575328	0.001996007984031936
GSM7980870_LPTC-3	locally_advanced_PTC	rai_differentiation_score_high_low	0.5525449674703407	0.37468518943742823	0.004339804188833417	40.983364754233975	0.001996007984031936
GSM7980870_LPTC-3	locally_advanced_PTC	rai_differentiation_score_moran	0.5895980623310361				
GSM7980870_LPTC-3	locally_advanced_PTC	hla_i_apm_score_high_low	0.49969383849980864	0.37475614236509763	0.003922859879223844	31.848625742765638	0.001996007984031936
GSM7980870_LPTC-3	locally_advanced_PTC	hla_i_apm_score_moran	0.3940787267846119				
GSM7980870_LPTC-3	locally_advanced_PTC	caf_ecm_tgfb_score_high_low	0.5132797550707998	0.37464462303865287	0.0038790417682474294	35.73953061474329	0.001996007984031936
GSM7980870_LPTC-3	locally_advanced_PTC	caf_ecm_tgfb_score_moran	0.35750986780652616				
GSM7980870_LPTC-3	locally_advanced_PTC	myeloid_tam_score_high_low	0.567929582854956	0.44760841944125523	0.003626774576281551	33.17580425333832	0.001996007984031936
GSM7980870_LPTC-3	locally_advanced_PTC	myeloid_tam_score_moran	0.22005931906707907				
GSM7980870_LPTC-3	locally_advanced_PTC	hypoxia_score_high_low	0.5185610409491006	0.3454874856486797	0.004171433598404342	41.490185859994284	0.001996007984031936
GSM7980870_LPTC-3	locally_advanced_PTC	hypoxia_score_moran	0.3908691705523714				
GSM7980870_LPTC-3	locally_advanced_PTC	spatial_drug_delivery_failure_proxy_high_low	0.4521239954075775	0.3748082663605052	0.003928188175628159	19.68228750515718	0.001996007984031936
GSM7980870_LPTC-3	locally_advanced_PTC	spatial_drug_delivery_failure_proxy_moran	0.23766042709901145				
GSM7980871_LPTC-4	locally_advanced_PTC	niche_label	0.3431456200227531	0.24895534698521044	0.0032693944353338494	28.809700053191833	0.001996007984031936
GSM7980871_LPTC-4	locally_advanced_PTC	rai_differentiation_score_high_low	0.5440486348122867	0.37491304038680323	0.003690519432780535	45.8297531028179	0.001996007984031936
GSM7980871_LPTC-4	locally_advanced_PTC	rai_differentiation_score_moran	0.48941126084037245				
GSM7980871_LPTC-4	locally_advanced_PTC	hla_i_apm_score_high_low	0.44052189988623436	0.3751292662116041	0.0039032960898912924	16.753182994234873	0.001996007984031936
GSM7980871_LPTC-4	locally_advanced_PTC	hla_i_apm_score_moran	0.19013054509969782				
GSM7980871_LPTC-4	locally_advanced_PTC	caf_ecm_tgfb_score_high_low	0.5070036973833902	0.37479877701934017	0.003684602852013183	35.88037182672654	0.001996007984031936
GSM7980871_LPTC-4	locally_advanced_PTC	caf_ecm_tgfb_score_moran	0.4605362946813112				
GSM7980871_LPTC-4	locally_advanced_PTC	myeloid_tam_score_high_low	0.4434371444823663	0.3525973407281001	0.0037601765569030853	24.158387878754997	0.001996007984031936
GSM7980871_LPTC-4	locally_advanced_PTC	myeloid_tam_score_moran	0.2762878561468161				
GSM7980871_LPTC-4	locally_advanced_PTC	hypoxia_score_high_low	0.47482935153583616	0.37497895335608644	0.0037952925883165682	26.30901198161356	0.001996007984031936
GSM7980871_LPTC-4	locally_advanced_PTC	hypoxia_score_moran	0.2934624557602905				
GSM7980871_LPTC-4	locally_advanced_PTC	spatial_drug_delivery_failure_proxy_high_low	0.4686433447098976	0.3749126137656427	0.0039721982853985005	23.596689845217934	0.001996007984031936
GSM7980871_LPTC-4	locally_advanced_PTC	spatial_drug_delivery_failure_proxy_moran	0.2685162227471783				
GSM7980872_ATC-1	ATC	niche_label	0.3709688926940639	0.29274001141552514	0.0032713206721783974	23.91354719329474	0.001996007984031936
GSM7980872_ATC-1	ATC	rai_differentiation_score_high_low	0.4942922374429224	0.3938777111872146	0.0038116989484933035	26.343771534055662	0.001996007984031936
GSM7980872_ATC-1	ATC	rai_differentiation_score_moran	0.02462007540484431				
GSM7980872_ATC-1	ATC	hla_i_apm_score_high_low	0.4968607305936073	0.3750159817351598	0.003629794113678314	33.56795042432145	0.001996007984031936
GSM7980872_ATC-1	ATC	hla_i_apm_score_moran	0.4019533320567596				
GSM7980872_ATC-1	ATC	caf_ecm_tgfb_score_high_low	0.4807006278538813	0.37475363869863015	0.0036870330713271665	28.735025454250934	0.001996007984031936
GSM7980872_ATC-1	ATC	caf_ecm_tgfb_score_moran	0.49684999787304496				
GSM7980872_ATC-1	ATC	myeloid_tam_score_high_low	0.4655393835616438	0.3752511415525114	0.0037806761074044774	23.881506758090797	0.001996007984031936
GSM7980872_ATC-1	ATC	myeloid_tam_score_moran	0.37188491371717586				
GSM7980872_ATC-1	ATC	hypoxia_score_high_low	0.4202696917808219	0.3748474600456621	0.0037665861508747386	12.059257352871407	0.001996007984031936
GSM7980872_ATC-1	ATC	hypoxia_score_moran	0.12145216705693147				
GSM7980872_ATC-1	ATC	spatial_drug_delivery_failure_proxy_high_low	0.4258704337899543	0.3748567351598173	0.0038373897222368663	13.293853979574537	0.001996007984031936
GSM7980872_ATC-1	ATC	spatial_drug_delivery_failure_proxy_moran	0.13749539059728053				
GSM7980873_ATC-2	ATC	niche_label	0.48186495983935745	0.3234459086345381	0.004251679011011691	37.26035074485159	0.001996007984031936
GSM7980873_ATC-2	ATC	rai_differentiation_score_high_low					
GSM7980873_ATC-2	ATC	rai_differentiation_score_moran	-0.005795144334410777				
GSM7980873_ATC-2	ATC	hla_i_apm_score_high_low	0.5388428714859438	0.37501204819277106	0.0047222109786622165	34.6936687143922	0.001996007984031936
GSM7980873_ATC-2	ATC	hla_i_apm_score_moran	0.6302390447549536				
GSM7980873_ATC-2	ATC	caf_ecm_tgfb_score_high_low	0.48606927710843373	0.3752036897590361	0.005090318036762021	21.779697564814597	0.001996007984031936
GSM7980873_ATC-2	ATC	caf_ecm_tgfb_score_moran	0.3502030420471997				
GSM7980873_ATC-2	ATC	myeloid_tam_score_high_low	0.5355170682730924	0.3439848142570281	0.0052387215154804075	36.56087720068476	0.001996007984031936
GSM7980873_ATC-2	ATC	myeloid_tam_score_moran	0.3804685034680786				
GSM7980873_ATC-2	ATC	hypoxia_score_high_low	0.5001255020080321	0.36049974899598397	0.005144830139498339	27.139040400984495	0.001996007984031936
GSM7980873_ATC-2	ATC	hypoxia_score_moran	0.34277096856390277				
GSM7980873_ATC-2	ATC	spatial_drug_delivery_failure_proxy_high_low	0.4426455823293173	0.3748793925702812	0.005051675463825345	13.414596848967141	0.001996007984031936
GSM7980873_ATC-2	ATC	spatial_drug_delivery_failure_proxy_moran	0.2478619062332967				
GSM7980874_ATC-3	ATC	niche_label	0.35328345802161265	0.23934289276807977	0.005263750039468742	21.646272030241132	0.001996007984031936
GSM7980874_ATC-3	ATC	rai_differentiation_score_high_low					
GSM7980874_ATC-3	ATC	rai_differentiation_score_moran	0.007006719848039501				
GSM7980874_ATC-3	ATC	hla_i_apm_score_high_low	0.4869077306733167	0.37453179551122195	0.006647430008445957	16.905170121282122	0.001996007984031936
GSM7980874_ATC-3	ATC	hla_i_apm_score_moran	0.3707628406619963				
GSM7980874_ATC-3	ATC	caf_ecm_tgfb_score_high_low	0.48597256857855364	0.37432605985037415	0.006818105268675913	16.375005126587233	0.001996007984031936
GSM7980874_ATC-3	ATC	caf_ecm_tgfb_score_moran	0.3900119010622363				
GSM7980874_ATC-3	ATC	myeloid_tam_score_high_low	0.4338113050706567	0.3745833333333333	0.006115290814047887	9.685225697078282	0.001996007984031936
GSM7980874_ATC-3	ATC	myeloid_tam_score_moran	0.2228713012568831				
GSM7980874_ATC-3	ATC	hypoxia_score_high_low	0.4689318370739817	0.37425935162094764	0.0060985163831482146	15.523855230534226	0.001996007984031936
GSM7980874_ATC-3	ATC	hypoxia_score_moran	0.4390070100612957				
GSM7980874_ATC-3	ATC	spatial_drug_delivery_failure_proxy_high_low	0.4762053200332502	0.37456525353283454	0.0065332812975150475	15.557276944293639	0.001996007984031936
GSM7980874_ATC-3	ATC	spatial_drug_delivery_failure_proxy_moran	0.4115420785159995				
GSM7980875_ATC-4	ATC	niche_label	0.3737983891919979	0.27482605871654975	0.004428104771497045	22.350945965081088	0.001996007984031936
GSM7980875_ATC-4	ATC	rai_differentiation_score_high_low	0.5123408677578591	0.37429929851909594	0.0051363126288791515	26.87561665592904	0.001996007984031936
GSM7980875_ATC-4	ATC	rai_differentiation_score_moran	0.46418649979303295				
GSM7980875_ATC-4	ATC	hla_i_apm_score_high_low	0.5285138997142115	0.37414198493115103	0.0048094738271631495	32.09746436526845	0.001996007984031936
GSM7980875_ATC-4	ATC	hla_i_apm_score_moran	0.4884280113702914				
GSM7980875_ATC-4	ATC	caf_ecm_tgfb_score_high_low	0.5208495713172252	0.37432722785139	0.005237508533703422	27.97558085547019	0.001996007984031936
GSM7980875_ATC-4	ATC	caf_ecm_tgfb_score_moran	0.5045773136187538				
GSM7980875_ATC-4	ATC	myeloid_tam_score_high_low	0.47336970641725123	0.34656534164718106	0.005683411917823273	22.311309932051486	0.001996007984031936
GSM7980875_ATC-4	ATC	myeloid_tam_score_moran	0.38843964108108125				
GSM7980875_ATC-4	ATC	hypoxia_score_high_low	0.4132242140815796	0.37461860223434656	0.00499464085626723	7.729406970030904	0.001996007984031936
GSM7980875_ATC-4	ATC	hypoxia_score_moran	0.13604638412248798				
GSM7980875_ATC-4	ATC	spatial_drug_delivery_failure_proxy_high_low	0.4058846453624318	0.37445154585606655	0.005368964241390294	5.8545928214686045	0.001996007984031936
GSM7980875_ATC-4	ATC	spatial_drug_delivery_failure_proxy_moran	0.1396870237523497				
