ModelID	OncotreeLineage	DM1_like_score	DM1_high	HLA1_dm_module	HLA2_dm_module	MYC	NAMPT
ACH-002084	Skin	1.6404157471292853	1	0.42144869972705956	1.66962469672319	6.269274	7.527086
ACH-000251	Lung	1.4273774475579395	0	0.2530478131151368	-0.39200710523753607	6.7377815	6.693682
ACH-001194	Kidney	1.429984759980122	0	0.6396729980451108	-0.05553624028533841	5.983997	8.350029
ACH-002055	Lymphoid	1.562464719239404	1	-0.4027440796167393	2.803748909676727	9.706346	6.7191563
ACH-001443	Thyroid	-0.6032589497939549	0	0.2505460938618881	-0.6783731478567688	8.475162	10.427773
ACH-000688	Ovary/Fallopian Tube	1.4778614424663126	0	0.19701266099990994	-0.18035256825497914	6.4698715	6.882643
ACH-000405	Lymphoid	1.562464719239404	1	0.8745304642707591	3.034751819135447	7.021191	7.0147347
ACH-000821	Lymphoid	1.562464719239404	1	0.7419018960095447	1.2029991118920373	7.7865834	7.788875
ACH-001677	Lymphoid	1.562464719239404	1	0.0763748974440881	1.6497762097310764	7.5762877	6.2403526
ACH-002526	Lung	1.4273774475579395	0	-0.1548057682421508	-0.20852107072609152	6.4827046	5.828916
ACH-001627	Prostate	1.5352682839068503	0	0.20714220350036602	-0.3223733286191575	6.1721315	5.964745
ACH-001036	Myeloid	1.631754677029301	1	-0.3558619415539777	-0.4421111548469521	8.057689	5.1822634
ACH-002792	Soft Tissue	1.5942343862182096	1	-0.22824449097647695	-0.6463890558187684	5.5238914	6.5760865
ACH-000547	Bladder/Urinary Tract	1.6050912802741992	1	-0.33283356615321213	-0.543707322072243	5.69761	6.3430505
ACH-000826	Lung	1.4273774475579395	0	-0.3097778930385585	-0.45906567422434824	6.526077	5.5478754
ACH-001986	Skin	1.6404157471292853	1	-0.09462785929475497	0.1148231622033563	6.547036	7.3881207
ACH-000018	Bladder/Urinary Tract	1.6050912802741992	1	-0.02207113262696795	-0.22061791156876495	5.5124702	6.0461636
ACH-000721	Breast	1.6357488697694451	1	-0.7853137522281313	-0.5154473216954094	8.023305	6.4379616
ACH-000092	Pleura	1.576214441583399	1	1.303267970003106	-0.5288947604616089	5.996077	8.920594
ACH-001099	Soft Tissue	1.5942343862182096	1	0.4331456019558047	-0.5386822835109978	6.9082603	5.82806
ACH-000648	Pleura	1.576214441583399	1	-0.6806118650636468	-0.5173920774623236	6.245359	6.656398
ACH-000950	Bowel	1.6297219961170546	1	-0.167922113377813	-0.3095236754817939	7.154808	6.234488
ACH-002051	Lung	1.4273774475579395	0	-0.9940343231823832	-0.7277632551956069	1.586049	7.5103607
ACH-000367	Pleura	1.576214441583399	1	0.4342694289249708	-0.5494177859040466	6.0425897	8.145973
ACH-000589	Lung	1.4273774475579395	0	-0.18631342794256997	-0.5342678068259712	6.2687807	8.559331
ACH-001522	Skin	1.6404157471292853	1	0.661822462579871	2.8317892551442245	6.0969744	7.302776
ACH-000831	Uterus	1.5238441904777118	0	-0.8016019435913769	-0.20356443291215887	7.495479	6.546615
ACH-000616	Esophagus/Stomach	1.575517189252337	1	0.13986077623671364	1.202540554992408	6.7070966	8.694703
ACH-000512	Lymphoid	1.562464719239404	1	1.006843788935722	-0.31627072364450287	8.0945425	6.0799713
ACH-000232	CNS/Brain	1.4268270232158753	0	0.630973977165151	-0.627269950181585	5.254352	6.768515
ACH-000820	Bowel	1.6297219961170546	1	0.5386108077544317	-0.17851094385259147	6.6426277	5.2255063
ACH-001295	Eye	1.537454049548816	0	-1.9681979324584151	-0.6641740652004096	3.2125864	5.106579
ACH-002524	Ovary/Fallopian Tube	1.4778614424663126	0	-0.4994878453769204	-0.5196037905241458	5.61985	6.228557
ACH-000645	Pleura	1.576214441583399	1	0.7740373385532712	-0.5538319005930178	6.7237496	8.464958
ACH-000099	Peripheral Nervous System	1.3768230067352456	0	-1.6116193548615516	-0.6269025670742058	0.50433666	5.853482
ACH-000649	Kidney	1.429984759980122	0	0.5274915295215653	-0.5362365232887802	5.9761186	7.6480627
ACH-000086	Pleura	1.576214441583399	1	-0.08527689762635757	-0.6508995719072527	5.0594287	6.63718
ACH-000149	Peripheral Nervous System	1.3768230067352456	0	-0.23619683486311385	-0.35251814772944123	4.527496	6.73605
ACH-002538	Bowel	1.6297219961170546	1	-0.5604215105232434	2.0070713330991383	6.721974	7.942585
ACH-000142	Bladder/Urinary Tract	1.6050912802741992	1	0.5186727884450603	-0.49208675203154956	5.1471643	5.804944
ACH-002535	Bowel	1.6297219961170546	1	0.21415487557654064	0.29323962762811	7.213357	6.5748053
ACH-000227	Peripheral Nervous System	1.3768230067352456	0	-1.6577868595334544	-0.5496866909046748	1.4733558	5.111361
ACH-000143	Lung	1.4273774475579395	0	0.2216986014231503	-0.6689129963966857	6.8265867	5.618098
ACH-000697	Lymphoid	1.562464719239404	1	0.7274468922718301	0.07991180954713702	8.444903	6.022834
ACH-000264	Lung	1.4273774475579395	0	-0.5112667774623825	-0.6311038170481519	2.0143516	7.06554
ACH-000809	Esophagus/Stomach	1.575517189252337	1	-0.3429068197573526	-0.6812961503915399	5.7893744	8.297205
ACH-000100	Soft Tissue	1.5942343862182096	1	-1.3097506876935896	-0.652174585815509	5.377488	5.3501186
ACH-000060	Pancreas	1.6551114651970629	1	0.7087668030045255	0.1445277560075456	6.2404785	6.839292
ACH-000001	Ovary/Fallopian Tube	1.4778614424663126	0	-0.2710967319031849	-0.25337678422763715	4.780499	6.0218616
ACH-000957	Bowel	1.6297219961170546	1	-0.16430864981826973	-0.4734873956568239	7.1782765	5.9095907
ACH-001096	Soft Tissue	1.5942343862182096	1	-1.3961694596592642	-0.7495568323761389	0.97657186	6.122882
ACH-002799	Peripheral Nervous System	1.3768230067352456	0	0.14091420728771692	-0.11729665838919308	1.84087	7.721557
ACH-000239	Esophagus/Stomach	1.575517189252337	1	-0.07398615464629796	-0.32967301981198516	5.9622273	6.746084
ACH-000762	Head and Neck	1.49472222219304	0	0.3314914304739746	-0.2158477261395485	6.1750593	7.4056435
ACH-000922	Lymphoid	1.562464719239404	1	0.40212771248879464	1.2892551887479355	7.603092	4.854958
ACH-002784	Soft Tissue	1.5942343862182096	1	0.32290849068495736	-0.4939054766218886	5.128438	7.879332
ACH-001606	CNS/Brain	1.4268270232158753	0	-0.2101346346281476	-0.6389947430903529	6.034394	7.532294
ACH-000859	Breast	1.6357488697694451	1	0.41317394781008193	0.5444248273872606	6.2930837	8.654855
ACH-001853	Liver	1.348589618399393	0	-0.1213321842014735	1.08929099243271	6.896284	8.398748
ACH-000694	Esophagus/Stomach	1.575517189252337	1	0.2558590298240137	-0.29700764209571257	6.357624	6.8637404
ACH-000935	Bowel	1.6297219961170546	1	0.18118086744249762	-0.18855965022418888	4.8707986	6.5937285
ACH-001563	Skin	1.6404157471292853	1	0.04038502077116287	0.25353872940666794	6.2215195	7.429156
ACH-000974	Uterus	1.5238441904777118	0	-0.3758062431870028	-0.3740798007041504	6.9690814	5.845046
ACH-001719	Ovary/Fallopian Tube	1.4778614424663126	0	-0.3233216417067954	0.18120089447034662	6.406885	5.8715158
ACH-000243	Pancreas	1.6551114651970629	1	-0.07042893473803168	-0.34826966173752383	6.759236	8.141182
ACH-001418	Ovary/Fallopian Tube	1.4778614424663126	0	-0.13673466637901274	-0.33284995892360203	6.341532	6.7523203
ACH-000362	Myeloid	1.631754677029301	1	-0.028403713166603683	-0.030931973311366	8.108832	5.2673483
ACH-000843	Lung	1.4273774475579395	0	-0.3107133121649294	-0.4842693544169021	5.6374364	6.271461
ACH-002052	Lung	1.4273774475579395	0	-1.7287235652265653	-0.7128257423758941	9.566423	6.370354
ACH-000840	Lung	1.4273774475579395	0	0.6106432147606444	-0.1550590300136732	5.8497844	6.382688
ACH-001852	Biliary Tract	1.5516951232531389	1	0.9549737116590069	0.47378101652974225	7.0542407	8.011149
ACH-001528	Thyroid	-0.6032589497939549	0	0.23138493268109595	-0.4832143532751128	4.210069	10.467208
ACH-001656	Myeloid	1.631754677029301	1	-0.4339011630039205	-0.2796768787021533	7.960529	6.4603724
ACH-001460	Bowel	1.6297219961170546	1	-0.22074069894808498	-0.2641150247150584	7.251549	7.0225897
ACH-000592	CNS/Brain	1.4268270232158753	0	0.8018543087745705	-0.28779837450737294	6.5914984	7.0465236
ACH-000045	Myeloid	1.631754677029301	1	-0.23222863861328577	0.1874464116726288	7.8622284	3.915167
ACH-000741	Bladder/Urinary Tract	1.6050912802741992	1	0.7789666812347067	0.3623259400246994	3.3492153	6.3398466
ACH-000912	Lung	1.4273774475579395	0	-0.1265961636525049	-0.5917454984605862	6.442073	6.7876678
ACH-000577	Liver	1.348589618399393	0	0.23963249294428957	-0.5672412746806749	5.7282715	8.571783
ACH-000768	Breast	1.6357488697694451	1	0.5763560990958526	0.18571751729066033	5.6988463	8.2887
ACH-000468	Pancreas	1.6551114651970629	1	0.3178791405136692	-0.03183414706965652	5.359725	6.2546034
ACH-000667	Lung	1.4273774475579395	0	0.022781025340406005	0.014913452702063743	7.746326	9.3137
ACH-000905	Bladder/Urinary Tract	1.6050912802741992	1	0.22677449032044664	-0.48323028196849865	6.780979	8.192362
ACH-001494	Biliary Tract	1.5516951232531389	1	0.4681322293311993	-0.13068350565983067	3.7573433	5.608904
ACH-000387	Myeloid	1.631754677029301	1	-0.3867177556347712	0.9615201209584779	8.312656	5.779065
ACH-002510	Skin	1.6404157471292853	1	0.04076784775712164	-0.1454408453636102	5.2830696	6.589687
ACH-001510	Head and Neck	1.49472222219304	0	-0.5380548048357278	-0.3155569357375404	5.4371443	6.9126377
ACH-001303	Peripheral Nervous System	1.3768230067352456	0	-1.7454273542437924	-0.6177084942984951	0.021874815	6.160656
ACH-000026	Bladder/Urinary Tract	1.6050912802741992	1	0.37746884346369247	-0.12033881153229824	7.3445177	7.0951967
ACH-000838	Lymphoid	1.562464719239404	1	0.5094971254133949	2.156154123779318	8.869116	6.390905
ACH-000822	Skin	1.6404157471292853	1	0.7762583884452329	3.1913283559116397	4.0266232	8.03836
ACH-000527	Ovary/Fallopian Tube	1.4778614424663126	0	0.31683004616617894	-0.1986942827473783	6.154024	5.101751
ACH-001662	Breast	1.6357488697694451	1	-1.5717986211349497	-0.3278718233762397	3.8923132	2.833558
ACH-001300	Peripheral Nervous System	1.3768230067352456	0	-1.8558409464787229	-0.7235089931234957	8.956292	6.3526793
ACH-000524	Ovary/Fallopian Tube	1.4778614424663126	0	-0.5788748650483916	-0.3759573092633546	5.9553595	5.716209
ACH-000411	Kidney	1.429984759980122	0	0.34514206042783374	-0.6035954421213804	6.5452285	5.922997
ACH-000718	Lung	1.4273774475579395	0	0.3831085685388769	-0.043434195898650114	6.7575965	9.977652
ACH-000903	Thyroid	-0.6032589497939549	0	0.2884921649793649	-0.17769143750043292	5.1641226	8.448662
ACH-002021	Uterus	1.5238441904777118	0	-0.46010457955128925	-0.6678420548224221	3.5556688	6.759795
ACH-000433	Kidney	1.429984759980122	0	0.1313647987689714	-0.16024677410619464	6.452928	7.4525623
ACH-000278	Ovary/Fallopian Tube	1.4778614424663126	0	0.11464633599586012	-0.16655017079886944	6.7361856	6.7034883
ACH-000202	Bowel	1.6297219961170546	1	-1.0726722242601843	-0.4658785672531389	11.153578	5.727738
ACH-001736	Lymphoid	1.562464719239404	1	0.8415510375320082	1.7931080511606206	7.8553543	4.93243
ACH-001379	Pancreas	1.6551114651970629	1	-0.500149070360103	-0.5410253165953761	7.8103404	8.016501
ACH-002070	CNS/Brain	1.4268270232158753	0	0.9981079773745055	-0.5102727270788278	6.478459	7.6627398
ACH-000128	CNS/Brain	1.4268270232158753	0	0.16238844295948088	-0.44339071720613404	5.263902	6.0576386
ACH-002528	Kidney	1.429984759980122	0	0.5661770668225998	-0.3206934154007777	5.3215423	7.924896
ACH-000696	Ovary/Fallopian Tube	1.4778614424663126	0	-0.3776483973070372	0.16596703360278195	6.2201695	4.822705
ACH-000747	Lung	1.4273774475579395	0	0.45136577979720305	-0.4857478208953479	5.955899	7.667147
ACH-003590	Lymphoid	1.562464719239404	1	0.10518974130036494	1.7483492302587234	9.48937	6.5765476
ACH-001307	Thyroid	-0.6032589497939549	0	0.20617067929787786	-0.49738585628344884	6.3800664	6.910025
ACH-000341	Peripheral Nervous System	1.3768230067352456	0	-0.6373030549543754	-0.5091852901750697	1.3262497	5.2229357
ACH-001740	Soft Tissue	1.5942343862182096	1	-1.3027229820617214	-0.5539692602343237	3.6854918	6.0374985
ACH-000417	Pancreas	1.6551114651970629	1	0.3442373786650669	-0.6801491361073214	5.7191257	8.215785
ACH-001393	Breast	1.6357488697694451	1	-0.5391318535754932	-0.5205330129864371	4.6396837	9.124083
ACH-000120	Peripheral Nervous System	1.3768230067352456	0	-0.34572294871059306	-0.6502199794180396	0.6968458	6.62462
ACH-001694	Head and Neck	1.49472222219304	0	1.1942777220148832	0.37052221320757206	6.6087356	8.680229
ACH-001542	Head and Neck	1.49472222219304	0	-0.15846276468341222	-0.5886246338114861	4.6556783	7.7030106
ACH-000438	Lung	1.4273774475579395	0	-0.10393545611911696	2.674565784432845	6.7551413	7.464595
ACH-001366	Peripheral Nervous System	1.3768230067352456	0	-2.1311669311229466	-0.689251193870647	0.33850658	5.352582
ACH-000653	Lymphoid	1.562464719239404	1	0.8917303230262426	2.362609864502987	9.52257	7.6775155
ACH-001675	Head and Neck	1.49472222219304	0	1.0411978702826206	0.2727322146530773	7.295319	8.007112
ACH-000839	Bladder/Urinary Tract	1.6050912802741992	1	0.3978441977359614	-0.10177092661086606	5.56743	6.7124996
ACH-000673	CNS/Brain	1.4268270232158753	0	0.295086829656163	-0.4723575146777969	5.909135	6.4855638
ACH-001524	Skin	1.6404157471292853	1	0.6247589158715611	0.047734313667759785	2.9709842	6.8757677
ACH-000323	CNS/Brain	1.4268270232158753	0	0.24119061770760758	-0.4688823530800128	5.139375	5.163684
ACH-000021	Lung	1.4273774475579395	0	-0.35331708691035585	-0.18738086914598565	4.260974	5.797223
ACH-001863	Biliary Tract	1.5516951232531389	1	-0.22708906175508972	-0.5821635737222435	7.174956	7.4158263
ACH-000980	Lung	1.4273774475579395	0	0.263486811127144	-0.457876866346916	0.2874652	6.1533494
ACH-000106	Lymphoid	1.562464719239404	1	1.23055259324692	2.8448008066483728	6.434955	9.027516
ACH-000734	Liver	1.348589618399393	0	-0.6371234437716383	-0.5028981382761846	6.6655064	5.3535104
ACH-001021	Liver	1.348589618399393	0	-0.8885358788785015	-0.5443837187539097	5.078798	3.4637663
ACH-000845	Lung	1.4273774475579395	0	-0.01635187373801274	0.8707312018632017	5.801839	7.627855
ACH-001982	Skin	1.6404157471292853	1	-0.33781711591668834	0.14767599833965803	5.614118	7.750975
ACH-001334	Cervix	1.5327607820549467	0	0.6878133623200074	-0.18433165207003674	5.282047	8.263898
ACH-001543	Head and Neck	1.49472222219304	0	-0.07600350052361664	-0.49634102146239795	4.249764	5.758748
ACH-000698	Lung	1.4273774475579395	0	0.6114919686289505	0.23086271119353083	6.840476	6.565903
ACH-000802	Bladder/Urinary Tract	1.6050912802741992	1	-0.19496371535712664	-0.6203067966828767	9.277268	7.0949855
ACH-001836	Biliary Tract	1.5516951232531389	1	0.9363491559060142	0.6178942270977928	5.579497	7.6345496
ACH-000573	Breast	1.6357488697694451	1	0.32555514028281235	-0.5001490368773108	6.347761	9.576403
ACH-001699	Head and Neck	1.49472222219304	0	0.2849849271420771	-0.5032123607676654	6.2529626	8.174631
ACH-000963	Bowel	1.6297219961170546	1	-0.4007841255374074	-0.5769518819290322	7.0586953	6.4848166
ACH-001567	Skin	1.6404157471292853	1	0.11337436866247821	2.284597972032188	4.7724504	5.681067
ACH-001653	Esophagus/Stomach	1.575517189252337	1	0.23119007015509654	-0.3835787700454229	7.266065	8.668609
ACH-000661	Skin	1.6404157471292853	1	-0.2737052541238361	0.494956962133168	5.3948846	7.05693
ACH-001500	Esophagus/Stomach	1.575517189252337	1	0.7009190802786814	-0.0671213093047191	5.9821973	7.6642766
ACH-001190	Skin	1.6404157471292853	1	0.3538897147730214	0.15789001084871226	5.1668158	8.382987
ACH-002467	Eye	1.537454049548816	0	0.20527980423157102	-0.7178589137801223	5.6587687	6.4932857
ACH-000448	Lung	1.4273774475579395	0	-0.07217619508333777	-0.30929697514506077	7.610191	8.276497
ACH-000979	Prostate	1.5352682839068503	0	-0.2143795631097747	-0.04980614128801288	5.201195	6.5332365
ACH-000932	Esophagus/Stomach	1.575517189252337	1	-0.6039945093155428	-0.6209160352307642	6.164905	6.0251575
ACH-000783	Breast	1.6357488697694451	1	-0.7034145285967245	-0.4393122841836265	5.9648213	6.8578444
ACH-002044	Head and Neck	1.49472222219304	0	-1.3042365039782842	-0.7073632168898557	7.4508815	6.779759
ACH-000976	Biliary Tract	1.5516951232531389	1	-0.1135204299006821	-0.07102435334737783	7.2651744	6.6841593
ACH-001354	Peripheral Nervous System	1.3768230067352456	0	-1.3713961587266736	-0.668614129837556	0.3294015	6.601888
ACH-001645	Skin	1.6404157471292853	1	-0.3998448883779454	-0.2329817272621857	7.7089734	7.3374166
ACH-000867	Lung	1.4273774475579395	0	-0.7076713241388991	-0.5559068400342604	6.2466283	5.8402014
ACH-000304	Skin	1.6404157471292853	1	0.3132163370619289	1.4308768408389607	4.4899473	8.532816
ACH-001374	Ovary/Fallopian Tube	1.4778614424663126	0	-0.8310022933570267	-0.23088211850858142	5.1304903	6.947327
ACH-000302	Uterus	1.5238441904777118	0	-0.19623984038418973	0.0025800782864685567	6.8359365	4.965013
ACH-000305	Esophagus/Stomach	1.575517189252337	1	0.38190972601063217	-0.5781632571353232	6.851249	6.050974
ACH-000766	Lung	1.4273774475579395	0	0.5565209978647441	0.674870901887568	6.914636	8.47718
ACH-000533	Kidney	1.429984759980122	0	-0.37713666146029895	-0.572684568252748	7.098685	5.4763656
ACH-000343	Lung	1.4273774475579395	0	-0.8198040624075166	0.04376465440761842	6.75757	5.743313
ACH-000535	Pancreas	1.6551114651970629	1	0.4567629828933675	-0.5425738794198242	5.915602	7.3294377
ACH-000774	Lung	1.4273774475579395	0	0.3221923628502428	0.1795557513169532	5.941698	5.286016
ACH-000178	Pancreas	1.6551114651970629	1	0.6207086312869814	-0.45440302030099516	5.6573486	8.811856
ACH-001306	Thyroid	-0.6032589497939549	0	0.08977256909837357	-0.5810874397236122	6.068591	7.5060496
ACH-000994	Uterus	1.5238441904777118	0	-0.6505168407011382	-0.499899231814874	4.8214855	6.1432424
ACH-001188	Peripheral Nervous System	1.3768230067352456	0	-1.86653419449282	-0.694346680785967	6.5105743	6.7300014
ACH-000804	Peripheral Nervous System	1.3768230067352456	0	-0.47156941911113637	-0.6715866768211437	0.21053225	5.669095
ACH-000011	Bladder/Urinary Tract	1.6050912802741992	1	0.2866617216606009	-0.2379117889567727	6.159383	7.909647
ACH-001603	Peripheral Nervous System	1.3768230067352456	0	-1.5750327782146518	-0.7389476888351963	1.2415595	6.165494
ACH-000829	Lymphoid	1.562464719239404	1	1.0467402257123959	2.5973933071506505	6.968137	7.577444
ACH-000141	Biliary Tract	1.5516951232531389	1	-0.10023696746759321	0.4238206999530731	6.2987447	7.2048354
ACH-000810	Skin	1.6404157471292853	1	0.3236479180919494	0.21876889398550112	5.6516833	7.7562094
ACH-001145	Ovary/Fallopian Tube	1.4778614424663126	0	0.33909232914675985	-0.33821577218536314	6.7664495	7.00807
ACH-000717	Esophagus/Stomach	1.575517189252337	1	1.019861216263195	0.02517280291121198	5.8217206	6.5161777
ACH-000738	CNS/Brain	1.4268270232158753	0	0.25845924270978715	-0.5711621521028066	5.902679	7.189607
ACH-001843	Biliary Tract	1.5516951232531389	1	0.08765700914108204	-0.5044492027174449	6.2440443	9.644568
ACH-002664	Bowel	1.6297219961170546	1	0.13739137881129296	-0.5513949173130431	5.618735	9.032051
ACH-001548	Peripheral Nervous System	1.3768230067352456	0	-1.395174597195953	-0.6602420142411624	0.9272882	5.8625355
ACH-001555	Pleura	1.576214441583399	1	0.9741900057134303	-0.437325365240444	6.6977043	8.31369
ACH-000969	Bowel	1.6297219961170546	1	-0.8597472966188683	-0.5107229841803945	6.7335443	5.799937
ACH-000873	Esophagus/Stomach	1.575517189252337	1	0.41885640077591296	0.46054043903766234	5.9664884	4.524045
ACH-002654	Bowel	1.6297219961170546	1	0.1674395380130008	-0.1411789831023143	7.1365504	6.7129946
ACH-001972	Skin	1.6404157471292853	1	-0.47007330161902816	-0.41404834116538763	6.7590895	6.743811
ACH-000921	Lung	1.4273774475579395	0	0.2650392148756911	-0.39195352851369836	5.82696	8.613716
ACH-002800	Peripheral Nervous System	1.3768230067352456	0	0.2197451289220473	-0.0016049296968476644	4.6540346	8.899574
ACH-000790	Lung	1.4273774475579395	0	-1.0289856147254737	-0.6404993634216054	5.273012	6.1260085
ACH-000172	Soft Tissue	1.5942343862182096	1	-0.6084518362743111	-0.46777271671455506	4.849619	5.3011484
ACH-000647	Esophagus/Stomach	1.575517189252337	1	0.17317939733957574	-0.22171696859008572	5.77978	7.0740557
ACH-000602	Myeloid	1.631754677029301	1	-0.16357628268930416	-0.5506455864732374	8.789638	5.1521306
ACH-002681	CNS/Brain	1.4268270232158753	0	0.14791514267692216	-0.5455597267785505	5.7533345	6.834812
ACH-001465	Peripheral Nervous System	1.3768230067352456	0	-1.5475666387315925	-0.5358829392310231	0.4344206	6.61719
ACH-002001	Skin	1.6404157471292853	1	-0.20689210196155453	0.6124505691273298	4.024027	7.287814
ACH-000315	Lymphoid	1.562464719239404	1	1.069532948672019	2.9423799183971755	7.9496574	7.035217
ACH-002446	Esophagus/Stomach	1.575517189252337	1	0.26490072971259265	-0.5798364581806598	5.7810345	5.8773932
ACH-000435	Uterus	1.5238441904777118	0	0.04243246308185764	-0.18800363792462427	7.84618	6.89718
ACH-000965	Uterus	1.5238441904777118	0	0.4274627442135542	0.02413047807204018	5.893852	5.883787
ACH-001550	Skin	1.6404157471292853	1	0.04873830758075409	-0.3580048674068896	6.8914194	7.6946363
ACH-002026	Uterus	1.5238441904777118	0	0.25486756628234614	-0.21023521048722324	7.4815087	7.023588
ACH-000450	Skin	1.6404157471292853	1	0.16466850617774426	-0.01572045486542717	5.442449	6.677889
ACH-002672	Pancreas	1.6551114651970629	1	-0.10502252929445369	0.125712757707479	6.1780653	7.1546054
ACH-000835	Soft Tissue	1.5942343862182096	1	0.2952740508758794	-0.03854176186212808	4.275633	8.482433
ACH-001802	Soft Tissue	1.5942343862182096	1	-0.05276999624784979	-0.43179532330257975	5.9941974	4.6444793
ACH-000874	Lymphoid	1.562464719239404	1	0.04266934634918965	1.5656801879592417	6.82971	3.081418
ACH-000910	Breast	1.6357488697694451	1	-1.066864769064894	-0.5365405901240518	5.2722287	4.2451687
ACH-001196	Soft Tissue	1.5942343862182096	1	-0.976064123941037	-0.6609492154041924	6.7000513	5.7556005
ACH-001484	Lymphoid	1.562464719239404	1	0.6590816660219345	2.551835747750317	7.0252395	7.928139
ACH-000693	Esophagus/Stomach	1.575517189252337	1	-0.6019078527031947	-0.6361021375177368	6.851287	5.906275
ACH-000811	Ovary/Fallopian Tube	1.4778614424663126	0	0.7377592668155295	-0.374437807187469	5.2779436	5.6115294
ACH-000101	Lymphoid	1.562464719239404	1	0.6074930779935397	0.024153078396675475	7.9456077	5.870905
ACH-000290	Lung	1.4273774475579395	0	-1.2356515510612196	-0.6486886934334039	0.66573113	5.27218
ACH-001497	Esophagus/Stomach	1.575517189252337	1	-0.274178534613613	-0.29655596728606176	7.4573727	7.122445
ACH-000817	Lymphoid	1.562464719239404	1	0.26351420999276776	-0.09476805359256596	8.437627	7.274327
ACH-001556	Pleura	1.576214441583399	1	0.86524590810054	-0.45238329550431944	7.640585	7.3356586
ACH-000378	Lung	1.4273774475579395	0	-0.2664242355135096	-0.1894495496423847	6.154672	9.851062
ACH-000913	Uterus	1.5238441904777118	0	1.2095005603424325	-0.4314953481578172	5.077119	6.724446
ACH-000634	CNS/Brain	1.4268270232158753	0	0.35132727499759087	-0.5807433569152758	3.733799	6.5721545
ACH-002291	Testis	1.5860557594957223	1	-1.1289692202331174	-0.15686549607059577	4.7187943	7.5609136
ACH-001322	Soft Tissue	1.5942343862182096	1	0.08156903718855019	-0.5206283229276318	4.74069	6.0950046
ACH-000767	Lung	1.4273774475579395	0	-0.12301024374186913	-0.04184375240375152	1.396017	6.5083065
ACH-001642	Lymphoid	1.562464719239404	1	-0.34582023501291664	-0.3768547283848647	6.340014	8.4637575
ACH-001552	Skin	1.6404157471292853	1	0.6589748504306701	-0.11258714649509556	3.3987703	6.8467317
ACH-000879	Uterus	1.5238441904777118	0	0.49665927817024363	-0.34894556830377343	3.969215	5.42337
ACH-001842	Biliary Tract	1.5516951232531389	1	1.19175361625351	1.2415860773325014	5.911018	6.049415
ACH-002662	Bowel	1.6297219961170546	1	0.11431728858045904	-0.17636579509648212	6.7479377	7.0760994
ACH-000189	Kidney	1.429984759980122	0	1.418469174205514	-0.08575240846293437	5.704191	5.896989
ACH-000454	Lung	1.4273774475579395	0	0.2795823732628189	-0.3858307283593565	7.2245903	7.3390484
ACH-000660	Lymphoid	1.562464719239404	1	0.15622457610268756	2.880724407088533	6.475534	6.374612
ACH-001197	Lymphoid	1.562464719239404	1	0.6889630636256499	3.0282337550548704	7.175295	6.0084443
ACH-000915	Skin	1.6404157471292853	1	0.005094886093079789	2.031988330070012	7.2424216	7.247719
ACH-000480	Liver	1.348589618399393	0	-0.8851285523338379	-0.595957588525822	5.664042	5.6697664
ACH-000161	Lung	1.4273774475579395	0	0.4987095785197191	2.6096316106536905	6.430819	7.5065417
ACH-000395	Lung	1.4273774475579395	0	-0.2869524288145265	-0.5988127100343746	6.684272	5.943232
ACH-001459	Bowel	1.6297219961170546	1	-0.5843511016147379	-0.6272491176648068	6.2808266	5.39979
ACH-000916	Lung	1.4273774475579395	0	-0.08570845530109432	-0.087317039263832	5.2629704	7.2805204
ACH-001609	CNS/Brain	1.4268270232158753	0	0.36650092990852795	-0.46224837393724566	5.106671	5.95013
ACH-001960	Biliary Tract	1.5516951232531389	1	0.5401072056525026	-0.3096273312012905	6.615547	5.6142797
ACH-001856	Biliary Tract	1.5516951232531389	1	-0.5395562416125843	-0.4577481720695362	7.2002707	5.2375255
ACH-000295	Myeloid	1.631754677029301	1	0.5285297611097972	-0.09581248945786798	8.923423	5.3394938
ACH-000292	Lung	1.4273774475579395	0	-0.12338724721619175	-0.572862319634539	5.0027113	6.299292
ACH-000137	CNS/Brain	1.4268270232158753	0	1.2654681645105685	0.906252174099011	3.1527498	6.587125
ACH-000308	Ovary/Fallopian Tube	1.4778614424663126	0	0.11488535782787512	0.407487263538888	7.9949927	7.367869
ACH-000445	CNS/Brain	1.4268270232158753	0	1.0952694675351016	0.28310043237061594	5.65443	6.4288473
ACH-001229	Head and Neck	1.49472222219304	0	0.2662814622472342	-0.6025164196951082	6.171789	8.664969
ACH-000144	Esophagus/Stomach	1.575517189252337	1	-0.5557957483728873	-0.352568491601227	4.904595	5.580619
ACH-000837	Lung	1.4273774475579395	0	-0.7933879010285183	-0.6183362077127851	4.8926826	5.2213473
ACH-000048	Ovary/Fallopian Tube	1.4778614424663126	0	-0.7570740546078158	-0.4276734275527176	7.269164	5.399537
ACH-000463	Lung	1.4273774475579395	0	-0.3521489440956101	-0.6272572295340556	6.405727	9.819059
ACH-000881	Skin	1.6404157471292853	1	0.30535151044154357	2.078118497637892	5.7508316	6.6544886
ACH-001992	Pleura	1.576214441583399	1	0.8845825845555101	-0.5771834539467747	6.3013167	9.493611
ACH-000147	Breast	1.6357488697694451	1	-0.36786078509758974	-0.22354827601431174	4.803883	5.326275
ACH-000899	Skin	1.6404157471292853	1	0.2661643814015021	3.070324876067733	4.5253987	6.787158
