sample	lineage	DM1_portable	HLA1_module	HLA2_module
TCGA-56-5898-01	lung squamous cell carcinoma	-0.8806560388250972	-0.151905208188406	0.5937369000698228
TCGA-56-6545-01	lung squamous cell carcinoma	0.426291812611935	0.8631193512488701	0.41980476817972656
TCGA-56-6546-01	lung squamous cell carcinoma	1.9004591325012528	0.5205437173278673	0.9522432531166922
TCGA-56-7221-01	lung squamous cell carcinoma	-2.043194804027772	-0.939116870523124	-1.049511311748833
TCGA-56-7222-01	lung squamous cell carcinoma	-1.7864124242728607	-0.2628949357433889	-1.0095796049307781
TCGA-56-7222-11	lung squamous cell carcinoma	1.1422517258958431	-0.36374338748744844	1.1391280431459079
TCGA-56-7223-01	lung squamous cell carcinoma	-0.7276392486240777	-1.6302649696063838	-2.225678329165359
TCGA-56-7579-01	lung squamous cell carcinoma	-1.4984035638480044	-0.623939530997879	-0.7304595562788774
TCGA-56-7579-11	lung squamous cell carcinoma	2.330349349693347	0.647429209933815	1.4599471717930674
TCGA-56-7580-01	lung squamous cell carcinoma	-1.071068240402965	-0.40622188537491316	-1.0429004658300178
TCGA-56-7580-11	lung squamous cell carcinoma	2.5908969063063028	0.3908353417440463	1.1147848710003825
TCGA-56-7582-01	lung squamous cell carcinoma	-0.3424453152507127	-0.8080556106845431	-0.4143623937715137
TCGA-56-7582-11	lung squamous cell carcinoma	1.8184329584092216	0.31268513465204834	0.8414451284985868
TCGA-56-7730-01	lung squamous cell carcinoma	-2.204315494000637	-1.1362624917017572	-1.1218411997841151
TCGA-56-7730-11	lung squamous cell carcinoma	0.1168344622282799	0.04266899662980757	0.9962782114991965
TCGA-56-7731-01	lung squamous cell carcinoma	-0.2342142393431993	0.18114704893157416	0.6701017629961488
TCGA-56-7731-11	lung squamous cell carcinoma	2.69260931140846	0.6274893904264662	1.0509952123267934
TCGA-56-7822-01	lung squamous cell carcinoma	-1.1160428191138534	-0.26019978067071065	-0.20559440062295242
TCGA-56-7823-01	lung squamous cell carcinoma	-1.4157238277034747	-1.1848783087715493	-1.3430572793806126
TCGA-56-7823-11	lung squamous cell carcinoma	2.002200706391241	0.46646392034723105	1.2489926889300804
TCGA-56-8082-01	lung squamous cell carcinoma	-0.9175553736188732	-0.8493606662038636	-1.1454380065222993
TCGA-56-8082-11	lung squamous cell carcinoma	2.1989963328495707	0.5307274282973066	0.6841912887176703
TCGA-56-8083-01	lung squamous cell carcinoma	-1.6440205074902088	-1.0687836992329267	-1.4964213935060686
